gene	mc_diff	mc_q	mc_ctrl	mc_mut	hmc_diff	hmc_q	hmc_ctrl	hmc_mut	coordinated_pattern	combined_effect
Patj	0.120682891482291	1.7288823880601e-305	0.642048728671716	0.762731620154007	-0.069557645843584	2.91748902985141e-305	0.195129919000718	0.125572273157134	TRUE	0.190240537325875
Amigo1	0.116729532586996	3.71666809194761e-12	0.483091862537827	0.599821395124823	-0.0729861716682363	8.36101220974295e-07	0.302172348854975	0.229186177186739	TRUE	0.189715704255232
Mpp3	0.130583966791803	1.03696217427117e-68	0.35855108007423	0.489135046866033	-0.0586850744106539	6.71851849816382e-18	0.303700275009289	0.245015200598635	TRUE	0.189269041202456
Pkib	0.115096125301196	2.5153842892424e-119	0.502149505708042	0.617245631009237	-0.0709282708512447	4.82080482461659e-56	0.314613716090601	0.243685445239356	TRUE	0.18602439615244
Itgb5	0.109467583000416	1.74054015145464e-220	0.593298682943503	0.702766265943919	-0.0752384358323301	1.99532000794969e-143	0.246970328297403	0.171731892465073	TRUE	0.184706018832746
Rnf227	0.1050006738586	0.000648761178344527	0.424728814941685	0.529729488800285	-0.0780108791044609	0.00578559099985544	0.324720659000082	0.246709779895621	TRUE	0.183011552963061
Cpeb2	0.125595649120774	1.11980270740213e-115	0.410337350231127	0.535932999351902	-0.057355142843372	2.15842984821109e-30	0.312930922245907	0.255575779402535	TRUE	0.182950791964146
Sypl	0.111196788584585	3.01123693121856e-42	0.580457432235715	0.6916542208203	-0.0715022799136056	1.87725999191018e-28	0.208010362742004	0.136508082828399	TRUE	0.182699068498191
Kiss1r	-0.106421963964608	2.15545284450146e-09	0.274656090948735	0.168234126984127	-0.0761642276718507	1.4223285946403e-06	0.210588830846454	0.134424603174603	FALSE	0.182586191636458
Pard6a	0.0965597849782636	3.23025196061964e-05	0.13766495601173	0.234224740989994	0.0854095974556337	0.000153807126520577	0.149547898338221	0.234957495793855	FALSE	0.181969382433897
Trp53bp2	0.113050195877617	4.63165453517173e-119	0.586513921462316	0.699564117339933	-0.0686752805391927	1.18746836773723e-60	0.246589977227735	0.177914696688542	TRUE	0.18172547641681
Nab1	0.105938991866807	3.20115559505362e-63	0.48829806008703	0.594237051953837	-0.0757847592684742	1.1803310048575e-42	0.297745518068263	0.221960758799789	TRUE	0.181723751135281
Ndst3	0.121821941384298	1.7288823880601e-305	0.413532744669109	0.535354686053407	-0.0597383671609211	1.1415033711482e-95	0.326170667683744	0.266432300522823	TRUE	0.181560308545219
Unc5c	0.107769081437307	1.7288823880601e-305	0.519219375048295	0.626988456485602	-0.073773809676039	2.07129397697355e-228	0.318160494676303	0.244386685000264	TRUE	0.181542891113346
Ntn4	0.121847592110008	2.54807281700876e-266	0.499078548604384	0.620926140714393	-0.0596809984687199	2.57158740707274e-83	0.287183718004387	0.227502719535667	TRUE	0.181528590578728
Slc39a1	0.135072114884525	1.17028784875767e-11	0.392753300773975	0.527825415658499	-0.0445631131322875	0.00883446017357471	0.217997237283225	0.173434124150938	TRUE	0.179635228016812
4930447A16Rik	0.135295599400708	4.62236733285192e-38	0.434032181849835	0.569327781250543	-0.0431010639243692	1.35974018071591e-05	0.314162026140688	0.271060962216318	TRUE	0.178396663325077
Cipc	0.119778946355217	1.58733632927973e-51	0.210718505900588	0.330497452255805	0.0577381648293755	1.27460704121666e-12	0.255872772892592	0.313610937721968	FALSE	0.177517111184593
Zfp395	0.12131423944205	3.11721602521404e-97	0.493597131980526	0.614911371422576	-0.0558066624780662	5.9367530586197e-28	0.271253876064318	0.215447213586251	TRUE	0.177120901920116
Bmp5	0.104115230778309	4.51042074477071e-210	0.674103367981229	0.778218598759539	-0.072738523211919	2.79104262915291e-183	0.163775067875972	0.0910365446640525	TRUE	0.176853753990228
Gm3435	0.0928661111991597	0.00315503897631154	0.587331298958694	0.680197410157854	-0.0838668728065766	0.000423095551316052	0.232422059332431	0.148555186525855	TRUE	0.176732984005736
Arhgap26	0.136144010156958	1.7288823880601e-305	0.573647218641605	0.709791228798562	-0.0405668356007754	2.8308334093472e-167	0.212549868012117	0.171983032411342	TRUE	0.176710845757733
Nxph3	0.109697732260437	5.35157469877148e-08	0.636405419602027	0.746103151862464	-0.066809995399749	0.000109617396160899	0.227243233222099	0.16043323782235	TRUE	0.176507727660186
Epha3	0.0982371512670291	1.7288823880601e-305	0.659993366709683	0.758230517976712	-0.0778478807831161	2.91748902985141e-305	0.21291776723082	0.135069886447704	TRUE	0.176085032050145
Insyn1	0.110451966245677	2.30361314785226e-10	0.434344413844821	0.544796380090498	-0.06470862450428	0.000110385914612035	0.360501273547703	0.295792649043423	TRUE	0.175160590749957
Caln1	0.103425623814467	1.7288823880601e-305	0.512003214898285	0.615428838712753	-0.0716880349547829	7.75508848069476e-298	0.320208184256657	0.248520149301874	TRUE	0.17511365876925
Barhl1	-0.139292878605296	3.23986491518292e-31	0.457933851956306	0.31864097335101	-0.0358203169163476	1.32749359685926e-05	0.145561343022092	0.109741026105744	FALSE	0.175113195521643
Hus1b	0.0925894817617473	0.00481268115207279	0.507754936634247	0.600344418395994	-0.0824633403059448	0.00361392023744452	0.328138815207781	0.245675474901836	TRUE	0.175052822067692
Ndufb4	0.112921391273737	7.22836067272663e-18	0.460961536109446	0.573882927383183	-0.0621310748003831	6.98988953065902e-08	0.272685778712266	0.210554703911883	TRUE	0.17505246607412
Pram1	0.0876870858482213	1.8133934438745e-06	0.625787088026609	0.71347417387483	-0.0873649068626011	2.52536327755763e-08	0.258515908502525	0.171151001639924	TRUE	0.175051992710822
Mgll	0.134382645550633	3.64002252858861e-283	0.422657100346126	0.557039745896759	-0.0404752569269239	1.02566000691909e-30	0.32898068316458	0.288505426237656	TRUE	0.174857902477557
Gna13	0.109957704430696	1.15005117519304e-99	0.458942196746287	0.568899901176983	-0.0645748482718282	1.07295947378134e-41	0.328337493943748	0.263762645671919	TRUE	0.174532552702524
Lancl3	0.119963155477231	2.9736144123572e-82	0.588162684077397	0.708125839554627	-0.0542852760432624	2.40397305579426e-34	0.192617449716677	0.138332173673415	TRUE	0.174248431520493
Tmtc2	0.0931623052254122	1.7288823880601e-305	0.607913155597076	0.701075460822488	-0.0806346985661661	2.91748902985141e-305	0.265425988562688	0.184791289996522	TRUE	0.173797003791578
Pla2g3	0.095106229543631	4.8703566325044e-12	0.585848519898576	0.680954749442207	-0.0778006224711027	9.90785752043974e-11	0.260660987638506	0.182860365167404	TRUE	0.172906852014734
Lgr4	0.107388910595506	7.4299811699694e-181	0.536629270696638	0.644018181292144	-0.0650106713686561	8.61512673410735e-84	0.292220867124507	0.227210195755851	TRUE	0.172399581964162
Slc16a1	0.101778033628383	3.06737595055932e-31	0.591459551103643	0.693237584732026	-0.0704342802553106	2.14454450436632e-24	0.211264743472077	0.140830463216766	TRUE	0.172212313883694
Rnf122	0.144761588601774	4.33539194257833e-73	0.39816005398255	0.542921642584325	-0.0267436878065044	0.000164472826552083	0.2453447310081	0.218601043201595	TRUE	0.171505276408279
Paqr9	0.135721093100316	9.5754310875381e-32	0.413204969229356	0.548926062329672	-0.0352616834424778	0.00129183692831238	0.313611800006124	0.278350116563646	TRUE	0.170982776542794
Cnr1	0.153304495418939	6.82818274930008e-100	0.216671218061669	0.369975713480608	0.0172382803346848	0.031668438191575	0.277408283972371	0.294646564307056	FALSE	0.170542775753624
7420426K07Rik	0.104636717756386	0.00234312361089684	0.692165709598031	0.796802427354417	-0.0658886289657924	0.0112218693914591	0.155198933552092	0.0893103045862995	TRUE	0.170525346722178
Preb	0.120522202698123	1.62748014120544e-16	0.374848381190695	0.495370583888817	-0.0492313278606891	0.000167348588544186	0.271336342084289	0.2221050142236	TRUE	0.169753530558812
Sesn1	0.120635261644227	7.9421805871405e-182	0.426450369351377	0.547085630995604	-0.0489870008676958	2.12068073423686e-38	0.296641753804892	0.247654752937196	TRUE	0.169622262511923
Gls	0.100978865564447	5.79585833582946e-82	0.493153114075434	0.594131979639881	-0.0684884122012562	1.60016954640997e-46	0.315666585125472	0.247178172924216	TRUE	0.169467277765703
Pld5	0.10550339702782	1.7288823880601e-305	0.566921912351058	0.672425309378878	-0.0637209449105343	3.75637963137198e-193	0.268960688621042	0.205239743710508	TRUE	0.169224341938355
Dclk2	0.101478570094338	3.93798758253455e-234	0.541442178193805	0.642920748288143	-0.0671421498643263	9.93654231185857e-130	0.29422984217419	0.227087692309863	TRUE	0.168620719958664
Lyn	0.0937094074616896	1.00959689762603e-133	0.646374209893208	0.740083617354898	-0.074594878109194	6.18951961135899e-139	0.191181439134648	0.116586561025454	TRUE	0.168304285570884
Fam78b	0.10825065940244	4.65128457819312e-154	0.506558523412146	0.614809182814586	-0.0599924260199723	4.34884798874397e-57	0.318688311221855	0.258695885201883	TRUE	0.168243085422412
Mycbp	0.0963312183871926	2.23413486626754e-08	0.54842576487344	0.644756983260633	-0.07186531120375	1.44006795695347e-07	0.225217111909565	0.153351800705815	TRUE	0.168196529590943
Jph1	0.110401244278329	2.30382802657136e-154	0.533803386867488	0.644204631145817	-0.0577191182117217	2.71963889533191e-52	0.299221660126439	0.241502541914717	TRUE	0.168120362490051
Rnf182	0.128606158917684	1.39476622346048e-138	0.327515938887335	0.45612209780502	-0.039179719425657	1.41235794030349e-14	0.355585975275577	0.31640625584992	TRUE	0.167785878343341
Prag1	0.12246471661605	6.96915782613173e-155	0.342069759987211	0.464534476603261	-0.0452948338527173	1.56766395590629e-24	0.330492837693641	0.285198003840924	TRUE	0.167759550468767
Rgcc	0.0968424416141471	4.77439346997608e-20	0.477482965967124	0.574325407581271	-0.0708216091156156	4.31254096915344e-15	0.268676220680716	0.197854611565101	TRUE	0.167664050729763
Gm14862	0.107288725011972	1.51420641588361e-09	0.66945151267903	0.776740237691002	-0.0595492888849642	4.08951070168056e-07	0.168387243987775	0.108837955102811	TRUE	0.166838013896936
Lpar6	-0.136448298469474	3.61577265190028e-24	0.490518608144192	0.354070309674718	-0.02969072986009	0.000287013613419746	0.104973297730307	0.075282567870217	FALSE	0.166139028329564
E2f4	0.106578018249994	5.86049167212716e-09	0.427625961849509	0.534203980099502	-0.0592321986903327	0.000247474730840166	0.287238800297681	0.228006601607348	TRUE	0.165810216940326
Nsmaf	0.122244166095619	1.37349540025917e-133	0.511270881294274	0.633515047389893	-0.0431615183775644	2.91365606003889e-23	0.254675629372323	0.211514110994759	TRUE	0.165405684473183
Itga7	0.132242628118528	5.38915940875222e-52	0.550228416886037	0.682471045004565	-0.0324421614890726	9.94191961864918e-07	0.163221038372115	0.130778876883043	TRUE	0.164684789607601
Gnai1	0.100785788747653	9.61881603914715e-124	0.507219039222747	0.6080048279704	-0.0637913628857083	1.20753517726086e-61	0.307696487435497	0.243905124549789	TRUE	0.164577151633362
Rflnb	0.103488542610817	8.35395290641676e-15	0.539724425709739	0.643212968320556	-0.0609455180288699	6.45312531789192e-07	0.295480994667088	0.234535476638218	TRUE	0.164434060639687
AL731706.1	0.105548378178076	3.39781446238223e-15	0.493244100690304	0.59879247886838	-0.0586850880128454	7.43902247763177e-07	0.281788992331171	0.223103904318326	TRUE	0.164233466190922
Tmem161b	0.0885743521263399	7.51305916570437e-71	0.605849394951021	0.694423747077361	-0.0754565743477596	1.21581304073646e-63	0.281952131936455	0.206495557588696	TRUE	0.1640309264741
Boc	0.143108581887288	1.59734407623444e-222	0.268456231318802	0.41156481320609	-0.0199756969742339	1.75907538383399e-06	0.249407357374377	0.229431660400143	TRUE	0.163084278861522
Spop	0.0930833640524407	4.92139834502804e-86	0.551536298225711	0.644619662278151	-0.0690124095674411	7.24287702604564e-61	0.27960017378932	0.210587764221879	TRUE	0.162095773619882
Mycl	-0.105444938296198	2.7436821778151e-11	0.41274189017236	0.307296951876162	-0.0565870659588947	5.47160066429592e-08	0.136430542669698	0.0798434767108031	FALSE	0.162032004255093
Get1	0.109491335964202	1.56699823052402e-26	0.54323754286951	0.652728878833713	-0.0523928469825995	3.66689903671328e-09	0.246473566576766	0.194080719594166	TRUE	0.161884182946802
Ptchd4	0.0888220354203797	1.32551121222779e-181	0.686289285570038	0.775111320990418	-0.0730145988417517	1.33360452365439e-163	0.218248981994303	0.145234383152551	TRUE	0.161836634262131
C2cd4d	0.0798368491061843	0.0188178088943353	0.578773327512823	0.658610176619008	-0.0819804988284785	0.0102719495229844	0.350998581250682	0.269018082422204	TRUE	0.161817347934663
Olfr557	-0.100836384583117	9.06727974793881e-06	0.622062402049483	0.521226017466365	0.0607816575360804	0.000322921079338219	0.122359694486143	0.183141352022223	FALSE	0.161618042119198
Nr0b2	0.0867213098731495	0.000865250439175309	0.639799719118276	0.726521028991425	-0.0742326674053072	4.31780648449387e-05	0.164147890334005	0.0899152229286978	TRUE	0.160953977278457
Foxn2	0.118193602664511	1.27681219645653e-94	0.35337951239525	0.471573115059761	-0.0424760608292072	1.9185523896312e-13	0.393111759994067	0.35063569916486	TRUE	0.160669663493718
Cdk17	0.101481860485732	1.88725537263858e-186	0.446525049902916	0.548006910388648	-0.059005949539794	3.96264702244426e-78	0.313177533963537	0.254171584423743	TRUE	0.160487810025526
Cryab	0.100243789175437	6.14226841027013e-10	0.506091705815463	0.6063354949909	-0.0595272453455917	1.281304470826e-06	0.202554530731326	0.143027285385735	TRUE	0.159771034521029
Gprin3	0.10615824220462	1.39646382858325e-77	0.621917748289065	0.728075990493685	-0.0533638283179436	3.55017831642851e-25	0.250385858257957	0.197022029940013	TRUE	0.159522070522563
Kctd8	0.0950235623610088	1.08554726987022e-167	0.550041732555883	0.645065294916892	-0.0642189150444951	2.95956949397029e-94	0.299597396094464	0.235378481049968	TRUE	0.159242477405504
Tor1b	0.103845387074155	8.37282359284769e-10	0.368576777860758	0.472422164934914	-0.0552500978393433	0.000153026577505919	0.251706289934445	0.196456192095102	TRUE	0.159095484913499
Lin7c	0.0887315930967825	5.03366473669847e-18	0.551585884600683	0.640317477697465	-0.0703073198180626	1.41360946718372e-16	0.245674512306072	0.175367192488009	TRUE	0.159038912914845
Ubash3b	0.0955864838656758	7.97632830323664e-195	0.513660906019059	0.609247389884735	-0.0634474052958585	3.27928630249062e-108	0.301198028894246	0.237750623598388	TRUE	0.159033889161534
Actb	-0.0521834679963168	0.0110286052030766	0.202812252346573	0.150628784350256	-0.106730341753392	1.36595651988503e-06	0.31668738776074	0.209957046007349	FALSE	0.158913809749709
Scarf2	-0.119093316948702	1.09352763587605e-13	0.444885547973491	0.325792231024789	-0.0396241814998729	0.00028911224974133	0.125624373168669	0.0860001916687963	FALSE	0.158717498448575
Nampt	0.0943031015153105	2.61047416455623e-60	0.621725793489058	0.716028895004369	-0.064264557105454	4.2191000439133e-44	0.201782825101585	0.137518267996131	TRUE	0.158567658620765
Tapt1	0.0978509912631931	2.75804599938763e-71	0.489762189347159	0.587613180610352	-0.0607006413403041	1.03160076320556e-34	0.304188855837004	0.2434882144967	TRUE	0.158551632603497
Hpcal1	0.100754249762909	1.6274679052461e-112	0.544894152060186	0.645648401823095	-0.0574889408077	1.17801175805333e-45	0.291064458801494	0.233575517993794	TRUE	0.158243190570609
Arhgap26	0.0887303341176542	1.7288823880601e-305	0.629095430764304	0.717825764881959	-0.0694695486334877	2.91748902985141e-305	0.259819920630066	0.190350371996579	TRUE	0.158199882751142
Amer2	0.110388642949276	2.04234532896938e-29	0.191957900623607	0.302346543572883	0.0476991347678084	3.2882802433296e-06	0.225469686347531	0.273168821115339	FALSE	0.158087777717084
Cdh8	0.0875066627972159	1.7288823880601e-305	0.631199534402418	0.718706197199634	-0.070329325015304	1.09893476253739e-269	0.242378942728711	0.172049617713407	TRUE	0.15783598781252
Runx1t1	0.106841455699991	2.67854068461469e-229	0.520606692379969	0.62744814807996	-0.0503352607127691	2.83368036186499e-63	0.297465914868287	0.247130654155518	TRUE	0.15717671641276
Gm867	0.0804409374029628	0.0135529025730133	0.473960216998192	0.554401154401154	-0.076435466783568	0.00700325288693604	0.3208257986739	0.244390331890332	TRUE	0.156876404186531
Pcdh1	0.0935165587997887	1.17749484317422e-44	0.470857353548225	0.564373912348014	-0.0631377804101672	9.91046986653017e-31	0.251629848152781	0.188492067742613	TRUE	0.156654339209956
Nppa	-0.0955547874636905	0.00376801800015211	0.293043892561491	0.197489105097801	-0.0608186273362105	0.00993859358309599	0.151867071645524	0.0910484443093139	FALSE	0.156373414799901
Syt4	0.110204894118606	5.91459180150749e-29	0.142708589348906	0.252913483467511	0.0461361664931603	1.30499921579141e-06	0.151589357122954	0.197725523616114	FALSE	0.156341060611766
Mrps2	0.104442651051373	6.37631366641644e-08	0.648875885891251	0.753318536942625	-0.0518228671987774	0.000542849417860182	0.160472872372104	0.108650005173327	TRUE	0.156265518250151
Adamts10	0.0944845352891514	2.43998351714552e-39	0.604604269155048	0.699088804444199	-0.0614599718171901	3.59366458043016e-25	0.216776539497075	0.155316567679885	TRUE	0.155944507106341
Castor1	-0.12916800629099	1.75054465083358e-10	0.656522426319871	0.527354420028881	0.0262311942613262	0.0488890627396845	0.0879135940887965	0.114144788350123	FALSE	0.155399200552316
