Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Gained_high	GO:0003002	regionalization	63/1456	355/14292	0.177464788732394	1.7419826652221	4.7678263387622	7.78239564301964e-06	0.00250455803311532	0.00235592150456489	18187/71227/14633/23893/14609/12808/84653/66910/23967/20471/14836/12022/18014/212937/14451/16372/16371/22418/26419/18530/14573/22422/15423/23872/13388/106633/18515/12590/24136/11480/73668/12156/245866/20613/14464/16776/15213/22414/100121/75691/21812/15207/433809/15206/20423/17701/213081/21386/15395/15396/15399/15400/15403/15404/15405/13796/14174/20664/20377/68270/67685/546143/12387	63
Gained_high	GO:0042471	ear morphogenesis	29/1456	121/14292	0.239669421487603	2.35257923894288	5.03213514389002	8.77351109498079e-06	0.00266665995559111	0.00250840325984568	14633/22295/110279/23967/20471/20474/14836/193385/18014/212937/14451/22418/24064/107587/68588/14368/17869/13388/21417/332309/20204/231070/17701/213081/21386/15399/14174/21683/58235	29
Gained_high	GO:0010463	mesenchymal cell proliferation	16/1456	48/14292	0.333333333333333	3.27197802197802	5.3101391896287	1.17869403367308e-05	0.0033940184516976	0.00319259564023695	23967/11855/20471/14451/22418/17869/21417/20204/12156/12162/20423/17701/19242/108655/14175/12387	16
Gained_high	GO:0048568	embryonic organ development	72/1456	428/14292	0.168224299065421	1.65127862791414	4.60724788479467	1.24375062514674e-05	0.0034022798350889	0.00320036674018021	14633/15284/21808/19130/12142/14609/22295/110279/12808/16669/23967/20666/207304/20471/20474/14836/353326/11651/193385/18014/212937/14451/22418/24064/14573/107587/56274/252973/68588/14368/17869/22422/16691/15423/18022/13388/106633/18515/21417/332309/15531/18596/20204/16909/245866/17979/12608/20613/12162/15213/30791/21812/19359/15221/433809/20423/13799/231070/17701/213081/21386/243743/15396/15399/15400/15404/15405/14174/68270/21683/58235/12387	72
Gained_high	GO:0042474	middle ear morphogenesis	10/1456	21/14292	0.476190476190476	4.67425431711146	5.67477700591658	1.43459357596324e-05	0.00373745783528329	0.00351565312926531	23967/20471/14836/14451/107587/17869/20204/231070/17701/15399	10
Gained_high	GO:0016331	morphogenesis of embryonic epithelium	33/1456	150/14292	0.22	2.15950549450549	4.80795248337129	1.524744530525e-05	0.0037917624211374	0.00356673493288838	14633/21808/74392/12808/23967/19878/20666/207304/20471/20474/16450/16372/16371/22418/18530/14573/56274/252973/68588/14368/22422/24136/245866/99377/12162/16776/22414/23908/16911/20423/330409/20377/12387	33
Gained_high	GO:0048562	embryonic organ morphogenesis	50/1456	270/14292	0.185185185185185	1.81776556776557	4.56880754228727	2.07485754518008e-05	0.00488573967089464	0.00459578855996765	14633/15284/21808/19130/14609/22295/110279/23967/20666/20471/20474/14836/193385/18014/212937/14451/22418/24064/107587/252973/68588/14368/17869/15423/13388/106633/21417/332309/15531/20204/245866/12162/30791/21812/433809/20423/231070/17701/213081/21386/15396/15399/15400/15404/15405/14174/68270/21683/58235/12387	50
Gained_high	GO:0003156	regulation of animal organ formation	11/1456	26/14292	0.423076923076923	4.15289518174134	5.41928810362196	2.14325995433141e-05	0.00488573967089464	0.00459578855996765	20471/22418/14573/12156/12162/14464/22414/20423/15396/14174/12387	11
Gained_high	GO:0043583	ear development	44/1456	228/14292	0.192982456140351	1.8943030653557	4.58453040007923	2.26362869834598e-05	0.00495372504346033	0.00465973924472146	14633/21808/16526/19130/11793/22295/110279/23967/20471/20474/192119/14836/16450/193385/57266/18014/212937/14451/22418/24064/107587/68588/14368/17869/71446/13388/21417/332309/20204/12156/15213/242022/20423/231070/17701/213081/21386/13047/15398/15399/330409/14174/21683/58235	44
Gained_high	GO:0035107	appendage morphogenesis	31/1456	141/14292	0.219858156028369	2.15811316343231	4.65440458461371	2.76900988370067e-05	0.00537285712311109	0.00505399734002061	14633/21808/14609/66910/23967/192119/14451/22418/107587/252973/14368/106633/18515/225743/20204/65964/245866/99377/12162/242022/20423/17701/213081/21386/21388/15395/15396/15398/15405/14175/12387	31
Gained_high	GO:0035108	limb morphogenesis	31/1456	141/14292	0.219858156028369	2.15811316343231	4.65440458461371	2.76900988370067e-05	0.00537285712311109	0.00505399734002061	14633/21808/14609/66910/23967/192119/14451/22418/107587/252973/14368/106633/18515/225743/20204/65964/245866/99377/12162/242022/20423/17701/213081/21386/21388/15395/15396/15398/15405/14175/12387	31
Gained_high	GO:0048705	skeletal system morphogenesis	42/1456	216/14292	0.194444444444444	1.90865384615385	4.53192650886018	2.86109345062815e-05	0.00537285712311109	0.00505399734002061	21808/66910/12842/237928/23967/20666/20471/20474/71375/14836/18014/212937/14451/107587/252973/17869/15423/106633/21417/12590/15531/18596/20204/64406/12162/16776/30791/21812/373864/231070/17701/213081/18984/15396/15399/15400/15404/15405/20679/14175/20377/12387	42
Gained_high	GO:0042733	embryonic digit morphogenesis	18/1456	62/14292	0.290322580645161	2.84978730946473	4.91600519574855	2.92473922444773e-05	0.00537285712311109	0.00505399734002061	14633/14609/66910/23967/14451/22418/107587/252973/14368/106633/65964/245866/242022/20423/17701/21386/15396/12387	18
Gained_high	GO:0046661	male sex differentiation	32/1456	148/14292	0.216216216216216	2.12236412236412	4.62248650859222	2.9461837633583e-05	0.00537285712311109	0.00505399734002061	65247/19701/21808/14609/20969/20474/56622/11498/214321/94246/16323/22418/16509/12488/11480/263876/56436/77595/68328/22414/21812/20423/21386/17766/15395/15396/15398/15405/12443/94109/20377/12387	32
Gained_high	GO:1904888	cranial skeletal system development	19/1456	68/14292	0.279411764705882	2.74268745959922	4.85132347619372	3.20857794790425e-05	0.00566262256547875	0.00532656624356667	21808/66910/20471/20474/71375/18014/212937/14451/252973/106633/15531/20204/30791/21812/231070/213081/15399/14175/12387	19
Gained_high	GO:0002009	morphogenesis of an epithelium	75/1456	468/14292	0.16025641025641	1.5730663567202	4.24529740025972	4.54706868901175e-05	0.00777406649924477	0.0073127035594008	12765/14633/226519/21808/19130/14609/74392/12808/13393/18053/23967/268527/19878/20666/207304/20471/20474/192119/16450/16372/16371/22418/73181/18530/24064/14573/56274/252973/68588/14368/211401/17869/22422/16687/16688/56735/16402/16419/13388/56299/18132/30931/24136/12156/245866/17979/20613/99377/12162/16776/15213/13123/242022/11853/22414/23908/16911/16600/56079/433809/20423/21386/21388/15396/15398/108655/330409/17313/14174/94109/20377/93960/68270/70989/12387	75
Gained_high	GO:0042476	odontogenesis	26/1456	114/14292	0.228070175438596	2.23872180451128	4.4721448830822	6.24265972714569e-05	0.01034957314158	0.00973536312791556	14633/226439/12842/13393/18053/23967/192119/16450/16323/14451/21943/107587/22422/13388/207209/11480/12156/12162/16776/12986/20423/17701/11826/14175/58235/12387	26
Gained_high	GO:0003281	ventricular septum development	19/1456	72/14292	0.263888888888889	2.59031593406593	4.55613939939014	7.58471264209768e-05	0.0122046949602695	0.0114803901260729	17248/21808/19130/12142/17168/20666/207304/20677/22418/77446/17131/241431/99377/15213/16911/21812/21386/21388/15398	19
Gained_high	GO:0090596	sensory organ morphogenesis	48/1456	269/14292	0.178438661710037	1.75154213815924	4.19088893873982	7.92301392024938e-05	0.0123848026164812	0.0116498090394283	14633/19130/12142/22295/110279/16663/237979/23967/20666/20471/20474/14836/193385/20677/18014/212937/14451/22418/24064/107587/68588/14368/17869/13508/15312/13388/21417/332309/20204/12162/100121/20423/231070/17701/19126/213081/21386/330222/19242/15399/11826/17364/14174/20664/270120/21683/58235/12387	48
Gained_high	GO:0072006	nephron development	28/1456	130/14292	0.215384615384615	2.11420118343195	4.29803689696682	9.7266398641787e-05	0.0143822828910599	0.0135287460301478	16400/23967/20471/20474/16372/16371/14573/70350/211401/17869/22422/13388/18131/12488/18596/12156/72043/12162/16776/15213/16194/22414/23908/20423/19126/15396/11826/12387	28
Gained_high	GO:0072073	kidney epithelium development	28/1456	130/14292	0.215384615384615	2.11420118343195	4.29803689696682	9.7266398641787e-05	0.0143822828910599	0.0135287460301478	12765/20969/23967/20471/20474/16372/16371/14573/70350/211401/17869/22422/13388/12488/17131/12156/12162/16776/15213/22414/23908/20423/19126/15396/11826/20377/17125/12387	28
Gained_high	GO:0061458	reproductive system development	51/1456	295/14292	0.172881355932203	1.69699199105979	4.0739759167552	0.000111005612394956	0.0159818869845475	0.0150334193628516	65247/14633/19701/21808/14609/93759/14566/74297/217124/18673/20969/23967/20474/56622/11498/214321/192119/94246/16323/18014/212937/22418/16509/12488/11480/12608/263876/12162/26972/56436/13123/74434/77595/68328/70093/22414/21812/20423/76943/213081/21386/22788/17766/15395/15396/15398/15405/12443/94109/20377/12387	51
Gained_high	GO:0030901	midbrain development	13/1456	41/14292	0.317073170731707	3.11236933797909	4.56180015980738	0.000138247775285275	0.0193936815021985	0.018242736123339	12765/56207/22272/22418/14368/15531/15207/20423/13799/17701/20377/17125/12387	13
Gained_high	GO:0007548	sex differentiation	45/1456	256/14292	0.17578125	1.72545716002747	3.94463857289379	0.000186460583095611	0.0255031462529022	0.0239896260724853	65247/19701/21808/14609/93759/14566/74297/18673/20969/23967/20474/56622/11498/214321/94246/16323/18014/212937/22418/16509/12488/11480/12608/263876/26972/56436/74434/77595/68328/22414/21812/56296/20423/213081/21386/22788/17766/15395/15396/15398/15405/12443/94109/20377/12387	45
Gained_high	GO:0072079	nephron tubule formation	8/1456	18/14292	0.444444444444444	4.36263736263736	4.80773568453043	0.000195147857066925	0.0260403396588572	0.0244949389781822	23967/20471/20474/16372/16371/14573/23908/12387	8
Gained_high	GO:0008584	male gonad development	27/1456	129/14292	0.209302325581395	2.05449782775364	4.05191251481429	0.000212186377300072	0.0276398016716356	0.0259994786621567	19701/21808/14609/20969/20474/56622/11498/214321/94246/16323/22418/16509/12488/11480/263876/56436/77595/68328/22414/21812/17766/15395/15396/15405/12443/94109/20377	27
Gained_high	GO:0072080	nephron tubule development	20/1456	84/14292	0.238095238095238	2.33712715855573	4.13945362619552	0.000230399215553195	0.0293142815881751	0.027574584206599	23967/20471/20474/16372/16371/14573/211401/17869/22422/13388/12156/16776/15213/22414/23908/20423/19126/15396/11826/12387	20
Gained_high	GO:0046546	development of primary male sexual characteristics	27/1456	130/14292	0.207692307692308	2.03869399830938	4.0067675351418	0.000242311031899817	0.0301291739891796	0.0283411156688566	19701/21808/14609/20969/20474/56622/11498/214321/94246/16323/22418/16509/12488/11480/263876/56436/77595/68328/22414/21812/17766/15395/15396/15405/12443/94109/20377	27
Gained_high	GO:0042475	odontogenesis of dentin-containing tooth	19/1456	79/14292	0.240506329113924	2.36079426902212	4.08470109788307	0.000285004408838492	0.0340239061897751	0.0320047094944272	14633/226439/13393/18053/192119/16450/22422/13388/207209/11480/12156/12162/16776/12986/20423/17701/14175/58235/12387	19
Gained_high	GO:0048608	reproductive structure development	49/1456	291/14292	0.168384879725086	1.65285487708168	3.78948997414346	0.000286071958459085	0.0340239061897751	0.0320047094944272	65247/14633/19701/21808/14609/93759/14566/74297/18673/20969/23967/20474/56622/11498/214321/192119/94246/16323/18014/212937/22418/16509/12488/11480/12608/263876/12162/26972/56436/13123/74434/77595/68328/22414/21812/20423/76943/213081/21386/22788/17766/15395/15396/15398/15405/12443/94109/20377/12387	49
Gained_high	GO:0048839	inner ear development	37/1456	202/14292	0.183168316831683	1.79796812098792	3.84682892202604	0.000294851331390509	0.0343219496603718	0.0322850651549429	14633/21808/16526/19130/11793/22295/110279/20471/20474/192119/16450/193385/57266/18014/212937/22418/24064/68588/14368/71446/13388/21417/332309/20204/12156/15213/242022/20423/231070/17701/21386/13047/15398/330409/14174/21683/58235	37
Gained_high	GO:0045165	cell fate commitment	42/1456	240/14292	0.175	1.71778846153846	3.77685373131581	0.00033151970032045	0.0369118676303558	0.0347212807905433	14633/20668/214498/21808/19130/12142/17933/20471/14836/69952/16450/116870/18014/14451/22418/24064/22422/23872/13388/57261/18131/100042784/12156/14464/229542/16194/22414/16911/21812/230587/20423/21386/21388/15396/15398/15399/20679/20664/20377/17125/74256/12387	42
Gained_high	GO:0008015	blood circulation	67/1456	434/14292	0.154377880184332	1.51536309312807	3.67202004426822	0.000342434311823729	0.0369118676303558	0.0347212807905433	12765/20536/17248/19701/19702/21952/21956/19735/17970/12290/21808/11793/19072/14609/93759/216033/11540/110279/70357/16533/11548/24052/57785/11418/74682/19878/238161/12061/12062/11651/12671/320736/14528/17227/11549/14083/19245/16509/246133/13388/58226/11596/17131/13166/24136/20265/53416/54338/19246/18160/20193/64817/14073/230738/433809/12494/18125/21388/243764/243547/233765/30926/211578/244701/14247/16521/69632	67
Gained_high	GO:0048736	appendage development	33/1456	175/14292	0.188571428571429	1.85100470957614	3.81484523252085	0.000355906858061633	0.0369118676303558	0.0347212807905433	14633/21808/14609/66910/23967/64075/192119/14451/22418/107587/252973/14368/106633/18515/225743/20204/65964/245866/99377/12162/242022/30791/20423/17701/213081/21386/21388/15395/15396/15398/15405/14175/12387	33
Gained_high	GO:0060173	limb development	33/1456	175/14292	0.188571428571429	1.85100470957614	3.81484523252085	0.000355906858061633	0.0369118676303558	0.0347212807905433	14633/21808/14609/66910/23967/64075/192119/14451/22418/107587/252973/14368/106633/18515/225743/20204/65964/245866/99377/12162/242022/30791/20423/17701/213081/21386/21388/15395/15396/15398/15405/14175/12387	33
Gained_high	GO:0110110	positive regulation of animal organ morphogenesis	11/1456	34/14292	0.323529411764706	3.17574337427279	4.27774572424243	0.000368407697781574	0.0369118676303558	0.0347212807905433	18053/20471/20474/14573/12156/14464/22414/17701/15396/14174/12387	11
Gained_high	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	11/1456	34/14292	0.323529411764706	3.17574337427279	4.27774572424243	0.000368407697781574	0.0369118676303558	0.0347212807905433	17248/93759/19941/12062/212937/17869/29813/16149/54673/22062/17701	11
Gained_high	GO:1903706	regulation of hemopoiesis	58/1456	364/14292	0.159340659340659	1.56407740611037	3.67148839868201	0.000372455001972092	0.0369118676303558	0.0347212807905433	20668/214498/63953/15284/12142/192119/13386/16323/20677/20963/66923/70564/21943/75766/21847/17869/74039/13388/57261/11596/14960/100504404/21417/16149/17131/11480/16909/215653/241764/12608/18534/56436/23897/630146/230126/12986/70088/230738/70673/20423/15507/108723/19242/15404/15405/108655/50794/16190/14082/20377/18997/74256/26992/23871/54698/72828/19659/12387	58
Gained_high	GO:0021675	nerve development	20/1456	87/14292	0.229885057471264	2.25653656688139	3.9592350164433	0.000378906865484793	0.0369118676303558	0.0347212807905433	18187/12778/18053/20471/20474/192119/18014/212937/107751/110862/225743/20265/72043/11444/269473/15207/243743/15400/234788/12387	20
Gained_high	GO:0072009	nephron epithelium development	22/1456	100/14292	0.22	2.15950549450549	3.91875536364397	0.000383077875628748	0.0369118676303558	0.0347212807905433	23967/20471/20474/16372/16371/14573/70350/211401/17869/22422/13388/12488/12156/16776/15213/22414/23908/20423/19126/15396/11826/12387	22
Gained_high	GO:1903522	regulation of blood circulation	38/1456	212/14292	0.179245283018868	1.7594598797429	3.75204969719673	0.00038456890055388	0.0369118676303558	0.0347212807905433	20536/17248/21956/19735/12290/21808/14609/93759/216033/70357/11548/57785/11418/74682/238161/11651/12671/14528/11549/16509/246133/58226/11596/17131/13166/19246/20193/64817/14073/230738/433809/12494/18125/21388/243764/30926/244701/16521	38
Gained_high	GO:0003279	cardiac septum development	23/1456	107/14292	0.214953271028037	2.10996713566807	3.88136496934953	0.00040653987228696	0.0376715874420064	0.03543591395857	18187/17248/21808/19130/12142/17168/77579/20666/207304/20677/22418/77446/15531/17131/241431/99377/12162/15213/16911/21812/21386/21388/15398	23
Gained_high	GO:0030856	regulation of epithelial cell differentiation	30/1456	155/14292	0.193548387096774	1.89985820630982	3.79366034181114	0.000409819047393434	0.0376715874420064	0.03543591395857	18772/21808/16673/23967/19878/192119/26914/24064/14573/16680/13388/18132/21417/24136/12156/18795/67996/17979/12608/12162/15213/21812/22062/17701/19126/21386/15404/108655/12443/12387	30
Gained_high	GO:0043124	negative regulation of canonical NF-kappaB signal transduction	14/1456	51/14292	0.274509803921569	2.69457013574661	4.08292625702671	0.000420026838596672	0.0376715874420064	0.03543591395857	93759/18626/66505/69721/380924/71648/74270/16600/21885/76793/230738/74256/22224/72565	14
Gained_high	GO:0072132	mesenchyme morphogenesis	14/1456	51/14292	0.274509803921569	2.69457013574661	4.08292625702671	0.000420026838596672	0.0376715874420064	0.03543591395857	17248/21808/23967/22418/17869/12156/20613/12162/14464/15213/21812/17701/21386/12387	14
Gained_high	GO:0009952	anterior/posterior pattern specification	34/1456	184/14292	0.184782608695652	1.81381390348782	3.74195391144703	0.000431045193819218	0.0380362621836281	0.0357789465633643	14633/12808/84653/23967/12022/18014/212937/22418/18530/15423/23872/13388/12590/24136/11480/12156/15213/22414/100121/21812/15207/15206/20423/17701/21386/15395/15396/15399/15400/15403/15404/15405/20377/12387	34
Gained_high	GO:0001838	embryonic epithelial tube formation	26/1456	128/14292	0.203125	1.99386160714286	3.8039524785221	0.000450412185067771	0.0391143661032662	0.0367930688854859	21808/74392/12808/23967/19878/207304/20471/20474/16372/16371/22418/14573/56274/252973/68588/14368/24136/245866/99377/12162/23908/16911/20423/330409/20377/12387	26
Gained_high	GO:0051146	striated muscle cell differentiation	47/1456	283/14292	0.166077738515901	1.63020813109152	3.60637426489667	0.000516703325598015	0.0436534246274661	0.0410627505803195	210933/227325/13007/12292/21956/19735/12301/19130/11793/78977/68802/93759/11548/24052/77579/16669/20969/238161/20471/20474/192119/11651/193385/26556/11549/17869/16691/13388/18596/74103/66139/12156/18019/19221/21916/69807/20423/17701/21386/21388/17341/14489/108655/20679/16190/330662/17930	47
Gained_high	GO:0035115	embryonic forelimb morphogenesis	10/1456	30/14292	0.333333333333333	3.27197802197802	4.19538363774406	0.00051863874991506	0.0436534246274661	0.0410627505803195	23967/107587/20423/17701/21386/21388/15396/15398/15405/12387	10
Gained_high	GO:0090066	regulation of anatomical structure size	69/1456	457/14292	0.150984682713348	1.4820556904802	3.5274663139667	0.000532620079672525	0.0441509766043695	0.0415307746334765	76709/22349/19735/11793/14609/93759/11540/74392/14025/68585/16533/11548/320027/71923/83431/11418/56699/74682/80913/19878/11855/12062/11651/70435/12671/68732/22418/320736/14528/11549/223593/14083/22422/13508/268970/13166/22325/53416/214968/20495/277360/229285/23897/18160/20615/12340/21916/64817/14073/22062/12494/18125/56221/541307/13717/16885/243743/14489/11826/243547/14411/233765/13043/211578/26889/18997/72042/244701/330914	69
Gained_high	GO:0003013	circulatory system process	69/1456	458/14292	0.150655021834061	1.478819761025	3.5077453838786	0.000566396102129785	0.045315440486525	0.04262613176435	12765/20536/17248/19701/19702/21952/21956/19735/17970/12290/21808/11793/19072/14609/93759/216033/11540/110279/70357/16533/11548/24052/57785/11418/74682/19878/238161/12061/12062/11651/12671/320736/14528/17227/11549/14083/19245/77446/16509/246133/13388/58226/11596/17131/13166/24136/20265/53416/54338/19246/16592/18160/20193/64817/14073/230738/433809/12494/18125/21388/243764/243547/233765/30926/211578/244701/14247/16521/69632	69
Gained_high	GO:0035296	regulation of tube diameter	27/1456	137/14292	0.197080291970803	1.93452715168044	3.7016419941272	0.000581819055731215	0.045315440486525	0.04262613176435	19735/11793/14609/93759/11540/16533/11548/11418/74682/19878/12062/11651/12671/320736/14528/11549/14083/13166/18160/64817/14073/12494/18125/243547/233765/211578/244701	27
Gained_high	GO:0072175	epithelial tube formation	27/1456	137/14292	0.197080291970803	1.93452715168044	3.7016419941272	0.000581819055731215	0.045315440486525	0.04262613176435	21808/74392/12808/23967/19878/207304/20471/20474/16372/16371/22418/14573/56274/252973/68588/14368/24136/245866/99377/12162/23908/16911/20423/330409/14174/20377/12387	27
Gained_high	GO:0097746	blood vessel diameter maintenance	27/1456	137/14292	0.197080291970803	1.93452715168044	3.7016419941272	0.000581819055731215	0.045315440486525	0.04262613176435	19735/11793/14609/93759/11540/16533/11548/11418/74682/19878/12062/11651/12671/320736/14528/11549/14083/13166/18160/64817/14073/12494/18125/243547/233765/211578/244701	27
Gained_high	GO:0072075	metanephric mesenchyme development	6/1456	12/14292	0.5	4.90796703296703	4.56115208719116	0.000594444847717946	0.045315440486525	0.04262613176435	23967/20471/20474/17869/12162/20423	6
