stripe_id	direction	direction_confidence	significant_FDR05	stripe_logFC	stripe_FDR	anchor_type	symbol	dist_to_tss	gene_pool	log2FoldChange	padj	baseMean	is_deg
stripe_0142	lost	low	FALSE	-0.0125752120575216	0.843656672619585	Other	Bcl2	0	anchor	-0.149731479070503	0.66901388552378	1662.95766341745	FALSE
stripe_0145	lost	low	FALSE	0.103861328618563	0.0753698165095129	Other	Cntnap5a	0	anchor	0.872758841719727	3.02990403678036e-08	1792.29483363093	TRUE
stripe_0148	unchanged	low	FALSE	0.0993401910362789	0.1090472343226	Bivalent_Promoter	Gli2	0	anchor	0.364637328165319	0.675301068335702	1516.01996336871	FALSE
stripe_0151	unchanged	low	FALSE	-0.0385749751221599	0.524139343829168	Other	Tmem177	1792	anchor	-0.688280650477888	0.00367080617572247	51.3925768393698	TRUE
stripe_0155	gained	low	FALSE	0.00897993005362101	0.957270361499712	Other	Slc35f5	594	anchor	-0.314276489761422	0.022521062504986	238.840405287999	TRUE
stripe_0158	unchanged	low	FALSE	0.0767704947734048	0.268628705488887	Bivalent_Promoter	Mgat5	0	anchor	-0.0857528289787383	0.686182520176804	2272.10243128302	FALSE
stripe_0167	unchanged	low	FALSE	0.0022302459489102	0.975484214161523	Bivalent_Promoter	Rassf5	0	anchor	-0.38804889809034	0.18679465280601	187.19629827001	FALSE
stripe_0168	unchanged	low	FALSE	-0.0153057017748949	0.796940270760979	Other	Rab7b	1305	anchor	0.135904850837089	0.806948730861398	28.3840383890442	FALSE
stripe_0172	unchanged	low	FALSE	-0.0120414459294897	0.813169656906002	Active_Promoter	Nfasc	0	anchor	0.031986517108349	0.911668110606255	10174.4784560534	FALSE
stripe_0173	unchanged	low	FALSE	0.00302382396926299	0.961118328964391	Repressed_Promoter	Plekha6	0	anchor	0.137397526813904	0.742149393144583	1633.06873155774	FALSE
stripe_0174	unchanged	low	FALSE	0.0530625938534723	0.347436367807887	Active_Promoter	Snrpe	0	anchor	0.19856944678563	0.353456812928407	148.988480425405	FALSE
stripe_0175	unchanged	low	FALSE	-0.00473388392673929	0.93676786868488	Other	Fmod	0	anchor	0.316551162474641	0.521604051157221	33.2882254564525	FALSE
stripe_0177	lost	low	FALSE	0.00449952253246764	0.941617583212799	Active_Promoter	Arl8a	0	anchor	0.380248127230226	0.178011513426142	1738.95281325771	FALSE
stripe_0178	unchanged	low	FALSE	-0.011087459059776	0.850756139983096	Other	Kif14	0	anchor	0.297517858387717	0.54752966348339	163.96825644859	FALSE
stripe_0189	gained	low	FALSE	0.029894180621444	0.58828614558292	Active_Promoter	Rgs2	0	anchor	0.271828048603823	0.29548478400096	155.889160814165	FALSE
stripe_0191	lost	low	FALSE	0.0354830231571865	0.592987776500344	Active_Promoter	Brinp3	0	anchor	0.179706510374444	0.594757121305911	8659.7054104186	FALSE
stripe_0194	unchanged	low	FALSE	0.0551358730022069	0.229093285549981	Repressed_Promoter	Hmcn1	0	anchor	-0.228294436886751	0.43215839095208	189.734134725392	FALSE
stripe_0209	unchanged	low	FALSE	-0.0190553973584465	0.730811351663607	Other	Acbd6	1880	anchor	-0.15107330901854	0.299175649894315	1442.61219229415	FALSE
stripe_0220	unchanged	low	FALSE	0.0402736118976387	0.495469250968445	Other	Tnr	0	anchor	-0.0835914996569895	0.856018920342486	8532.05216566308	FALSE
stripe_0230	gained	low	FALSE	0.0118362931453048	0.895270684451257	Active_Promoter	Dcaf6	0	anchor	-0.148766247419433	0.432507265646548	1922.09158405974	FALSE
stripe_0232	unchanged	low	FALSE	-0.0132221603689544	0.810255980731625	Other	Creg1	1254	anchor	-0.016818513787327	0.973357454457628	173.500576196838	FALSE
stripe_0234	unchanged	low	FALSE	0.0742751922515001	0.242981408018076	Active_Promoter	Pogk	137	anchor	-0.165376768043533	0.19246772286884	960.614350519774	FALSE
stripe_0236	unchanged	low	FALSE	-0.0311582481258129	0.639615670299799	Bivalent_Promoter	Fam78b	0	anchor	-0.775806865541549	2.75057888127979e-06	3642.18603435609	TRUE
stripe_0244	gained	low	FALSE	0.0247226795223431	0.633606748144713	Other	Olfml2b	0	anchor	-0.648545049115579	0.0102385675222873	100.462436164768	TRUE
stripe_0246	unchanged	low	FALSE	0.0449512507080756	0.333933161069378	Other	Dusp12	0	anchor	-0.335543588059453	0.33172025002572	40.1760898861208	FALSE
stripe_0247	lost	low	FALSE	-0.0279687414930323	0.626474666732717	Active_Promoter	Cfap126	0	anchor	0.059565810344231	0.96006266402977	14.0534857639835	FALSE
stripe_0260	unchanged	low	FALSE	0.0390720372981718	0.501823755594105	Active_Promoter	Zbtb18	0	anchor	0.207045026272195	0.311607917669693	14453.571856647	FALSE
stripe_0265	unchanged	low	FALSE	-0.0414369257851873	0.45563647590013	Bivalent_Promoter	Kif26b	0	anchor	-0.528831320945404	0.0714078078665317	8282.24516970567	FALSE
stripe_0269	lost	low	FALSE	-0.0222668277137767	0.663049882720876	Active_Promoter	Psen2	0	anchor	-0.0639815085400518	0.824004013440508	169.891540764907	FALSE
stripe_0274	unchanged	low	FALSE	0.0233887462750416	0.67361161096694	Active_Promoter	Srp9	0	anchor	-0.0101919098812091	0.984789016239987	242.388010147516	FALSE
stripe_0275	unchanged	low	FALSE	0.023572447882539	0.635183482032684	Active_Promoter	Srp9	0	anchor	-0.0101919098812091	0.984789016239987	242.388010147516	FALSE
stripe_0278	unchanged	high	TRUE	0.134277447289154	0.0193021794501023	Repressed_Promoter	Tlr5	0	anchor	0.869202494162993	0.265745860729683	8.12833568630287	FALSE
stripe_0286	unchanged	low	FALSE	0.044900091156552	0.366446660836044	Bivalent_Promoter	Tgfb2	0	anchor	-0.40008378786772	0.0941160498664065	704.01336974648	FALSE
stripe_0295	unchanged	low	FALSE	-0.033119305187103	0.502376224444438	Other	Nek2	0	anchor	0.282598007997666	0.379324922971556	149.435232612643	FALSE
stripe_0296	unchanged	low	FALSE	0.0673614393730579	0.17594832954341	Other	Nek2	0	anchor	0.282598007997666	0.379324922971556	149.435232612643	FALSE
stripe_0297	unchanged	low	FALSE	-0.0578962665283081	0.270207733746503	Active_Promoter	Kcnh1	0	anchor	-1.06849335890347	6.75020849770219e-06	2245.24648535383	TRUE
stripe_0302	unchanged	low	FALSE	0.0200969106202753	0.740738616624823	Repressed_Promoter	Cd34	1181	anchor	0.53457488733029	0.0587656380184426	48.3413680082219	FALSE
stripe_0308	unchanged	low	FALSE	-0.0867128470866983	0.10795832409969	Active_Promoter	Syne1	0	anchor	-0.204675081895484	0.533816002673257	34650.8695384372	FALSE
stripe_0315	gained	low	FALSE	-0.0668596412368104	0.158300964859065	Active_Promoter	Ust	0	anchor	-0.323906746079114	0.287572061087456	6034.06012609847	FALSE
stripe_0316	unchanged	medium	FALSE	0.0889521559757096	0.0928601192211809	Repressed_Promoter	Samd5	0	anchor	0.496622439530821	0.0551040351848594	228.95680255421	FALSE
stripe_0322	unchanged	low	FALSE	-0.0305552202927961	0.535357294267961	Other	Sf3b5	342	anchor	-0.0144297094990917	0.981435653920424	83.9821505867181	FALSE
stripe_0324	unchanged	low	FALSE	-0.0365372456877219	0.434963762872307	Active_Promoter	Adat2	0	anchor	-0.565537746094065	0.099790615494621	54.0826859019278	FALSE
stripe_0325	unchanged	low	FALSE	-0.0211605276934346	0.696635917875598	Active_Promoter	Hivep2	0	anchor	-0.0120694455660593	0.976313435960111	14374.0774384169	FALSE
stripe_0329	unchanged	low	FALSE	-0.0568300328174635	0.252123538401827	Active_Promoter	Cited2	0	anchor	-0.123682997861881	0.722333467129529	726.682253779329	FALSE
stripe_0331	unchanged	low	FALSE	0.0164767464616898	0.863512820031921	Active_Promoter	Ccdc28a	0	anchor	-0.0466217897455503	0.903367796447683	85.6681332450498	FALSE
stripe_0348	unchanged	low	FALSE	-0.0655102621094973	0.201053180402467	Bivalent_Promoter	Ptprk	0	anchor	-0.807727707722178	1.68333405938464e-16	5642.24899923246	TRUE
stripe_0352	unchanged	low	FALSE	0.0157384923339616	0.824617854818174	Active_Promoter	Ncoa7	0	anchor	0.0954072354598521	0.695475257536912	2953.84660577015	FALSE
stripe_0355	unchanged	low	FALSE	0.0234907670410385	0.696726178658656	Active_Promoter	Marcks	0	anchor	0.326125502507838	0.242207061855221	9747.58122044379	FALSE
stripe_0358	unchanged	low	FALSE	-0.00170533594817944	0.979142513318058	Other	Ccn6	0	anchor	-0.302019193521732	0.532265702695272	29.6883426596739	FALSE
stripe_0365	unchanged	low	FALSE	-0.07692016394571	0.108498562740102	Active_Promoter	Sesn1	65	anchor	-0.433549104985105	3.29737204180744e-05	1736.15395409387	TRUE
stripe_0369	lost	low	FALSE	0.0281855591744458	0.57501651588969	Bivalent_Promoter	Cd24a	0	anchor	0.497223084225515	0.100322536307442	1444.16782177191	FALSE
stripe_0376	gained	low	FALSE	-0.00368202980338587	0.956599462389333	Active_Promoter	Grik2	0	anchor	0.178506988676201	0.510555866579185	69585.961508968	FALSE
stripe_0383	unchanged	low	FALSE	-0.0347329899942307	0.510414095812037	Other	Gja1	0	anchor	0.188759694744869	0.55566282196564	1248.6502349256	FALSE
stripe_0385	unchanged	low	FALSE	-0.0688813852649734	0.147015729822337	Bivalent_Promoter	Sh3rf3	0	anchor	-0.894800694502591	2.04530685164566e-05	1794.84083008267	TRUE
stripe_0387	lost	low	FALSE	-0.0547124379683188	0.223928672634992	Active_Promoter	Dnajb12	0	anchor	0.0563161183974976	0.848502525157931	575.278057907557	FALSE
stripe_0390	lost	low	FALSE	0.00340748025644261	0.954480963703484	Active_Promoter	Ppa1	0	anchor	0.0371195973683888	0.861565457563926	358.326312139638	FALSE
stripe_0397	unchanged	low	FALSE	0.00462536470616135	0.946483427606014	Other	1110002J07Rik	257	anchor	-0.202774530256491	0.840756687833	8.71283482835745	FALSE
stripe_0410	lost	low	FALSE	-0.0472235081318891	0.300510796227225	Active_Promoter	Mif	0	anchor	0.108885794555009	0.758215359999711	573.293975156105	FALSE
stripe_0415	unchanged	low	FALSE	0.00886574860478506	0.871882180259614	Other	Col6a1	0	anchor	0.267430300042355	0.391783200915898	117.924819448803	FALSE
stripe_0418	gained	low	FALSE	-0.00812664025889911	0.876864545029106	Active_Promoter	Pofut2	0	anchor	0.0323465136606382	0.906334064030701	311.088634732068	FALSE
stripe_0421	unchanged	low	FALSE	-0.0387386706217921	0.338540604835151	Active_Promoter	Mknk2	0	anchor	0.209756596625735	0.360597119944418	533.82052619728	FALSE
stripe_0423	gained	low	FALSE	-0.0437235563197889	0.308573369447283	Repressed_Promoter	Nfic	0	anchor	0.367461166978321	0.114021625302736	2802.97221825549	FALSE
stripe_0425	unchanged	low	FALSE	-0.00640314506502633	0.909141643559792	Bivalent_Promoter	Chst11	0	anchor	-0.0950667105039511	0.803236140276408	1785.81443998649	FALSE
stripe_0426	gained	low	FALSE	-0.0296098995437303	0.593938405603804	Bivalent_Promoter	Chst11	0	anchor	-0.0950667105039511	0.803236140276408	1785.81443998649	FALSE
stripe_0430	unchanged	low	FALSE	-0.0150353961538954	0.761709500418552	Active_Promoter	Nuak1	0	anchor	0.00749337979162598	0.978402682299732	2492.13316381442	FALSE
stripe_0434	unchanged	low	FALSE	0.0113420310984308	0.839051445203034	Bivalent_Promoter	Abtb3	0	anchor	-0.21604389471242	0.52125113266689	1960.26474561525	FALSE
stripe_0439	unchanged	low	FALSE	0.0584549588976466	0.161981715869758	Bivalent_Promoter	Ascl1	0	anchor	0.805911168647485	0.503535880034957	37.8029923555301	FALSE
stripe_0447	gained	low	FALSE	0.0184449417835212	0.73691040877947	Other	Cfap54	1617	anchor	0.0868566450786174	0.910684970071422	35.28867038644	FALSE
stripe_0448	unchanged	low	FALSE	0.00214555930915146	0.975353872433329	Other	Ndufa12	0	anchor	0.117348617589797	0.711696335661658	708.410856758522	FALSE
stripe_0450	unchanged	low	FALSE	-0.0374477890306081	0.51432906978388	Active_Promoter	Plxnc1	0	anchor	-0.483690288734204	0.00801959689874883	2044.07723713287	TRUE
stripe_0454	unchanged	low	FALSE	0.0236079320709182	0.645587546529649	Active_Promoter	Nudt4	0	anchor	0.077131409343021	0.737134439498405	993.22433167096	FALSE
stripe_0456	lost	low	FALSE	-0.00732470407462576	0.899725587349638	Active_Promoter	Btg1	0	anchor	-0.0328043701852387	0.946414517233352	2293.89043914007	FALSE
stripe_0457	unchanged	low	FALSE	-0.0507055987159646	0.426428870567854	Active_Promoter	Btg1	0	anchor	-0.0328043701852387	0.946414517233352	2293.89043914007	FALSE
stripe_0460	gained	low	FALSE	-0.0670284083138274	0.300793267127199	Active_Promoter	Atp2b1	0	anchor	-0.36830335906336	3.68159876587097e-06	13057.599995174	TRUE
stripe_0465	unchanged	medium	FALSE	-0.0975553525330703	0.0540779412900915	Active_Promoter	Gm15663	0	anchor	-0.610874717777806	0.00387200148264365	104.930386221019	TRUE
stripe_0472	unchanged	low	FALSE	-0.0149300771398498	0.819353624197811	Active_Promoter	Nav3	0	anchor	0.0415307305336534	0.894458761349674	33440.0267945398	FALSE
stripe_0473	lost	low	FALSE	0.00748826374274675	0.918989676598263	Active_Promoter	Nav3	0	anchor	0.0415307305336534	0.894458761349674	33440.0267945398	FALSE
stripe_0476	lost	low	FALSE	0.0508255138259202	0.391296237217985	Active_Promoter	Nap1l1	0	anchor	0.150108577135276	0.360597119944418	1912.21689261542	FALSE
stripe_0478	unchanged	high	TRUE	-0.190324854283117	0.0173564094004802	Bivalent_Promoter	Trhde	0	anchor	-0.761129969907483	1.12496674806152e-05	7070.06836699493	TRUE
stripe_0488	lost	low	FALSE	0.0751785249705034	0.287673073877702	Active_Promoter	Dyrk2	0	anchor	0.0743224063115688	0.786847366501788	345.236127364897	FALSE
stripe_0495	unchanged	high	TRUE	0.114574943880452	0.0295934397606245	Other	Srgap1	0	anchor	0.517706191409199	0.00646290352918839	2626.44479455665	TRUE
stripe_0496	unchanged	low	FALSE	0.00905400216087372	0.863512820031921	Active_Promoter	Rxylt1	0	anchor	0.118220627658318	0.70304659219157	291.011539094692	FALSE
stripe_0502	lost	low	FALSE	0.00657623565610629	0.899725587349638	Active_Promoter	Rbms2	0	anchor	0.0728441681929099	0.805987815340477	223.437179022485	FALSE
stripe_0507	lost	low	FALSE	-0.0738142361933506	0.177135894860422	Other	Znrf3	153	anchor	-0.478602280906697	0.0312156301051711	2112.48344223229	TRUE
stripe_0509	unchanged	low	FALSE	-0.0167259824671627	0.800082829923022	Other	Ramp3	0	anchor	0.200952051034849	0.658558838950412	85.0632618923044	FALSE
stripe_0511	lost	low	FALSE	-0.0148182207080849	0.823003247006361	Active_Promoter	Adcy1	0	anchor	-0.0209930533295134	0.970596079302677	24125.9365867193	FALSE
stripe_0512	unchanged	low	FALSE	-0.0154052629232902	0.837769625145728	Bivalent_Promoter	Igfbp3	0	anchor	-0.395476654006272	0.134583284215691	109.105958170178	FALSE
stripe_0516	unchanged	low	FALSE	-0.0499181836707986	0.459555151056818	Other	Upp1	0	anchor	-2.05371284971545	0.000214466320314706	10.322803136546	TRUE
stripe_0518	gained	low	FALSE	-0.00595774547070519	0.93676786868488	Other	Fignl1	0	anchor	0.604251320562676	0.114693060629923	80.747086266342	FALSE
stripe_0521	unchanged	low	FALSE	-0.0316584916871065	0.680719756267556	Active_Promoter	Sec61g	0	anchor	0.077426283307036	0.769573524333757	252.170396422529	FALSE
stripe_0539	unchanged	low	FALSE	-0.0128888701693082	0.849045638369283	Other	Cct4	0	anchor	0.213329650994881	0.170190064481034	707.372307277607	FALSE
stripe_0546	gained	low	FALSE	-0.00632717188959673	0.928153053389423	Active_Promoter	Sptbn1	0	anchor	0.201824442532065	0.055406680959496	16064.2123759118	FALSE
stripe_0547	unchanged	low	FALSE	-0.0173754727340531	0.799054150147923	Active_Promoter	Acyp2	0	anchor	-0.736750747825347	8.84388517556706e-08	897.532348686418	TRUE
stripe_0551	unchanged	low	FALSE	-0.0381771629542813	0.433035919528914	Other	Bod1	0	anchor	0.180889526643119	0.26394832578493	325.209017851781	FALSE
stripe_0552	lost	low	FALSE	0.0357871060556276	0.492551577207763	Repressed_Promoter	Sh3pxd2b	0	anchor	0.148362366712286	0.66192050521007	847.527785724348	FALSE
stripe_0553	gained	low	FALSE	-0.0428388834084074	0.480400952245868	Other	Ubtd2	0	anchor	-0.24599398797874	0.110455823607971	502.156469301688	FALSE
stripe_0554	unchanged	low	FALSE	-0.0574808422021754	0.320467747475622	Other	Ubtd2	0	anchor	-0.24599398797874	0.110455823607971	502.156469301688	FALSE
stripe_0559	unchanged	low	FALSE	0.0826385908717494	0.162123403300033	Repressed_Promoter	Fgf18	0	anchor	1.14638210274278	0.00302572552647146	21.5174233457546	TRUE
stripe_0567	unchanged	low	FALSE	-0.0442891945823002	0.378267947706755	Bivalent_Promoter	Slit3	0	anchor	-0.524962362874145	0.148501820604083	12778.7420545875	FALSE
stripe_0573	lost	low	FALSE	-0.0895961436177879	0.141204105656721	Active_Promoter	Gabra1	0	anchor	-0.0661380402717608	0.918544539306011	5426.45487875787	FALSE
stripe_0574	unchanged	low	FALSE	-0.0730709142747533	0.285120117257599	Active_Promoter	Gabra6	0	anchor	0.0486094449091727	0.960465447789854	7033.90423379969	FALSE
stripe_0579	lost	low	FALSE	0.0492805711640306	0.270519708414707	Active_Promoter	Pwwp2a	0	anchor	0.0114437685084057	0.960866710866683	1988.39014434841	FALSE
stripe_0588	lost	low	FALSE	0.0037400073511984	0.961118328964391	Active_Promoter	Mapk9	0	anchor	-0.0266477803416221	0.898127644737953	2544.29563459793	FALSE
stripe_0598	unchanged	low	FALSE	-0.0222227924862399	0.774837207019703	Bivalent_Promoter	Fstl4	0	anchor	-0.396686371437636	0.330822669551773	5070.49779669272	FALSE
stripe_0600	unchanged	low	FALSE	-0.0912323866138043	0.109731051977013	Bivalent_Promoter	Shroom1	0	anchor	-0.84896851311287	0.228036629558187	9.13235043767542	FALSE
stripe_0601	lost	low	FALSE	-0.0248822650754471	0.675386442847796	Other	Slc22a21	0	anchor	-0.62252313457513	0.000145526630674302	118.747324813892	TRUE
stripe_0605	lost	low	FALSE	-0.0301822991661306	0.639784166243662	Active_Promoter	Lyrm7	0	anchor	-0.117407424694407	0.79653796380736	63.4524452926847	FALSE
stripe_0608	unchanged	low	FALSE	-0.0527591578511429	0.303685983376039	Other	Atox1	1238	anchor	-0.0393465331438531	0.916602946447419	96.2464277294434	FALSE
stripe_0611	lost	low	TRUE	0.17815251880138	0.014359278345071	Repressed_Promoter	Gria1	0	anchor	-0.259255444381359	0.287961097671576	4884.56111416682	FALSE
stripe_0619	gained	low	FALSE	0.01564690313887	0.819739703158047	Other	Zfp867	0	anchor	-0.288365398944263	0.327606118663601	98.7021932130297	FALSE
stripe_0620	unchanged	low	FALSE	0.0230960444493682	0.679400457324717	Other	Zkscan17	0	anchor	0.0077772990260608	0.983974682999692	416.297402900457	FALSE
stripe_0622	unchanged	low	FALSE	-0.012349595574091	0.85360662143687	Active_Promoter	Rai1	0	anchor	0.261177919233245	0.432054086533249	4019.8430879628	FALSE
stripe_0623	unchanged	low	FALSE	-0.0434563408221942	0.495438389958161	Active_Promoter	Gid4	0	anchor	0.0889066246781581	0.730580161437221	574.457604970744	FALSE
stripe_0627	unchanged	low	FALSE	-0.052305812646377	0.381658026408201	Active_Promoter	B9d1	0	anchor	-0.0477563275197564	0.902039912663378	343.366274721115	FALSE
stripe_0629	gained	low	FALSE	-0.0251567094579628	0.6885831782467	Active_Promoter	Akap10	0	anchor	-0.145356718828914	0.344407813990058	750.279909190709	FALSE
stripe_0630	unchanged	low	FALSE	-0.0214523321886994	0.755809694129267	Other	Ttc19	0	anchor	0.118542464429919	0.504144327401572	1250.62827113477	FALSE
stripe_0633	gained	low	FALSE	0.0412339427358088	0.508406537162934	Repressed_Promoter	Pmp22	0	anchor	0.0220577896428688	0.965516875412073	158.501486500301	FALSE
stripe_0634	lost	low	FALSE	0.10682671929691	0.147004638305685	Repressed_Promoter	Hs3st3b1	0	anchor	0.388817505971542	0.798606811180586	9.36688894376102	FALSE
stripe_0636	unchanged	low	FALSE	-0.00296094216240458	0.966450897952232	Other	Myocd	0	anchor	-1.09433978517979	9.00506048174127e-09	178.069737995841	TRUE
stripe_0645	unchanged	low	FALSE	0.0773392416266748	0.257448209907463	Bivalent_Promoter	Ntn1	0	anchor	0.523324894187995	0.0675159667090043	3503.35532695378	FALSE
stripe_0648	unchanged	low	FALSE	-0.021879710696238	0.769572785928478	Bivalent_Promoter	Gucy2e	0	anchor	-0.356176234359894	0.51353152051551	19.7906071855977	FALSE
stripe_0650	gained	low	FALSE	-0.03652301986234	0.530111763443795	Other	Ybx2	0	anchor	-0.622685776933294	0.053084901775341	79.6707601815076	FALSE
stripe_0651	unchanged	low	FALSE	0.0138435906461769	0.832173670964543	Bivalent_Promoter	Slc16a11	0	anchor	0.00593820381071697	0.992007363191311	100.909406378847	FALSE
stripe_0654	unchanged	low	FALSE	-0.00643269279380858	0.915945296774758	Active_Promoter	Zfp3	0	anchor	-0.0320427145730775	0.93469787352738	92.0119303889855	FALSE
stripe_0657	lost	low	FALSE	0.0825796748448049	0.196861403511515	Other	Wscd1	0	anchor	0.063164422837083	0.770810424322646	877.532582080628	FALSE
stripe_0659	unchanged	low	FALSE	0.0152231016009915	0.803774324078463	Active_Promoter	4930563E22Rik	0	anchor	-0.303777074514553	0.661589328002865	15.8351015904251	FALSE
stripe_0666	gained	low	FALSE	-0.0542689260250148	0.270207733746503	Active_Promoter	Scarf1	0	anchor	0.0913504822744131	0.907115680610174	20.567253031127	FALSE
stripe_0668	unchanged	low	FALSE	-0.0630161956928422	0.30214308888905	Active_Promoter	Timm22	0	anchor	-0.0724140252879733	0.815951463758772	134.282364216247	FALSE
