## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 250504_A1_Bap1_P60_ctrl1_5mC_S44_L002.good_mapq --OUTPUT 250504_A1_Bap1_P60_ctrl1_5mC_S44_L002.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Jun 26 13:25:37 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
236	192	66	2	140587406	260.379829	113.051151	13776654	FR	27	53	79	105	133	165	201	253	363	493	761			
2445	2369	291	4	140604647	2260.862233	431.423248	687	RF	59	131	243	377	583	4111	27291	23260245	96313077	150189283	247487673			
43429674	15031957	28396787.5	15031957	84269531	45921398.166667	32811259.7204	6	TANDEM	48671057	48671057	48671057	56791717	56791717	56795435	61808127	61808127	81679715	81679715	81679715			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
126	31629	0	0
127	32656	0	0
128	33051	0	0
129	34251	0	0
130	35044	0	0
131	35587	0	0
132	36408	0	0
133	37061	0	0
134	37789	0	0
135	38263	0	0
136	39046	0	0
137	39648	0	0
138	40918	0	0
139	41666	0	0
140	42323	0	0
141	42519	0	0
142	43527	0	0
143	44241	0	0
144	45374	0	0
145	46065	0	0
146	46329	0	0
147	46941	0	0
148	47654	0	0
149	48381	0	0
150	48810	0	0
151	50163	0	0
152	50366	0	0
153	50843	0	0
154	51496	0	0
155	52206	0	0
156	52255	0	0
157	53475	0	0
158	53596	0	0
159	54180	0	0
160	54733	0	0
161	55756	0	0
162	55633	0	0
163	56300	0	0
164	56584	0	0
165	56553	0	0
166	57691	0	0
167	57247	0	0
168	58431	0	0
169	58683	0	0
170	59079	0	0
171	59400	0	0
172	59342	0	0
173	59944	0	0
174	60338	0	0
175	60024	0	0
176	60551	0	0
177	60925	0	0
178	60753	0	0
179	61266	0	0
180	61162	0	0
181	61815	0	0
182	62387	0	0
183	61863	0	0
184	62689	0	0
185	62512	0	0
186	62592	0	0
187	62008	0	0
188	62335	0	0
189	62513	0	0
190	62583	0	0
191	62474	0	0
192	63007	0	0
193	62160	0	0
194	62840	0	0
195	62547	0	0
196	62542	0	0
197	62146	0	0
198	61998	0	0
199	61579	0	0
200	61754	0	0
201	62106	0	0
202	61821	0	0
203	61804	0	0
204	62031	0	0
205	61728	0	0
206	61403	0	0
207	60961	0	0
208	60892	0	0
209	60448	0	0
210	60566	0	0
211	61193	1	0
212	60063	1	0
213	60556	0	0
214	59583	0	0
215	59189	0	0
216	58908	0	0
217	59077	0	0
218	58700	0	0
219	58925	0	0
220	58506	0	0
221	57732	0	0
222	57926	0	0
223	57289	0	0
224	57337	0	0
225	57250	0	0
226	56829	0	0
227	56766	0	0
228	56293	0	0
229	56248	0	0
230	55820	0	0
231	55254	0	0
232	55315	0	0
233	55181	0	0
234	54739	0	0
235	53992	0	0
236	54022	0	0
237	54161	0	0
238	53414	0	0
239	53247	0	0
240	53002	0	0
241	52706	0	0
242	51872	1	0
243	51801	0	0
244	51370	0	0
245	51142	0	0
246	51323	0	0
247	50195	0	0
248	50522	0	0
249	50054	0	0
250	49479	0	0
251	49559	0	0
252	48991	0	0
253	48458	0	0
254	48602	0	0
255	47875	0	0
256	48160	0	0
257	48112	0	0
258	46962	0	0
259	46969	0	0
260	47184	0	0
261	46218	0	0
262	46244	0	0
263	46178	0	0
264	45234	0	0
265	44897	0	0
266	44853	0	0
267	44631	0	0
268	44838	0	0
269	44154	0	0
270	43717	0	0
271	43383	0	0
272	42658	0	0
273	42514	0	0
274	42817	0	0
275	42281	0	0
276	42311	0	0
277	41450	0	0
278	41473	0	0
279	41061	0	0
280	40678	0	0
281	40337	0	0
282	40086	0	0
283	39952	0	0
284	39902	0	0
285	38925	0	0
286	39048	0	0
287	38895	0	0
288	38346	0	0
289	38503	0	0
290	37877	0	0
291	37878	0	0
292	37489	0	0
293	37143	0	0
294	36636	0	0
295	36487	0	0
296	36312	0	0
297	36095	0	0
298	35896	0	0
299	35808	0	0
300	35263	0	0
301	34889	0	0
302	34786	0	0
303	34321	0	0
304	34082	0	0
305	34141	0	0
306	33537	0	0
307	33696	0	0
308	33193	0	0
309	32800	0	0
310	33124	0	0
311	32402	0	0
312	32389	0	0
313	31946	0	0
314	31899	0	0
315	31199	0	0
316	31158	0	0
317	31206	0	0
318	30637	0	0
319	30529	0	0
320	30296	0	0
321	30237	0	0
322	29753	0	0
323	29476	0	0
324	29139	0	0
325	29050	0	0
326	29040	0	0
327	29038	0	0
328	28570	0	0
329	28274	0	0
330	27940	0	0
331	27570	0	0
332	27805	0	0
333	27476	0	0
334	27011	0	0
335	26971	0	0
336	26774	0	0
337	26469	0	0
338	26065	0	0
339	26337	0	0
340	26050	0	0
341	25759	0	0
342	25507	0	0
343	25253	0	0
344	25300	0	0
345	24847	0	0
346	24978	0	0
347	24716	0	0
348	24329	0	0
349	24390	0	0
350	23835	0	0
351	23729	0	0
352	23617	0	0
353	23045	0	0
354	23156	0	0
355	23192	0	0
356	22996	0	0
357	22402	0	0
358	22049	0	0
359	22461	0	0
360	21986	0	0
361	22070	0	0
362	21594	0	0
363	21258	0	0
364	21536	0	0
365	20987	0	0
366	21056	0	0
367	20628	0	0
368	20681	0	0
369	20332	0	0
370	20293	0	0
371	20084	0	0
372	20006	0	0
373	19714	0	0
374	19496	0	0
375	19645	0	0
376	19235	0	0
377	19104	0	0
378	18705	0	0
379	18722	0	0
380	18287	0	0
381	18196	1	0
382	18426	0	0
383	17971	0	0
384	18044	0	0
385	18036	0	0
386	17645	0	0
387	17230	0	0
388	17435	0	0
389	17141	0	0
390	17411	0	0
391	16917	0	0
392	16891	0	0
393	16698	0	0
394	16820	0	0
395	16535	0	0
396	16262	0	0
397	16062	0	0
398	16191	0	0
399	16000	0	0
400	15540	0	0
401	15348	0	0
402	15421	0	0
403	15482	0	0
404	15217	0	0
405	15090	0	0
406	14787	0	0
407	14910	0	0
408	14695	0	0
409	14611	0	0
410	14491	0	0
411	14621	0	0
412	14143	0	0
413	14191	0	0
414	14038	0	0
415	14037	0	0
416	13929	0	0
417	13481	0	0
418	13560	0	0
419	13455	0	0
420	13197	0	0
421	13094	0	0
422	12935	0	0
423	13250	0	0
424	12870	0	0
425	12632	0	0
426	12629	0	0
427	12337	0	0
428	12340	0	0
429	12563	0	0
430	12234	0	0
431	12076	0	0
432	12130	0	0
433	12039	0	0
434	11866	0	0
435	11803	0	0
436	11423	0	0
437	11522	0	0
438	11197	0	0
439	11222	0	0
440	10943	0	0
441	10798	0	0
442	10906	0	0
443	10759	0	0
444	10760	0	0
445	10635	0	0
446	10461	0	0
447	10625	0	0
448	10456	0	0
449	10134	0	0
450	10042	0	0
451	10261	0	0
452	10123	0	0
453	10066	0	0
454	9827	0	0
455	9654	0	0
456	9537	0	0
457	9502	0	0
458	9606	0	0
459	9150	0	0
460	9533	0	0
461	9232	0	0
462	9328	0	0
463	9105	0	0
464	9022	0	0
465	8865	0	0
466	8602	0	0
467	8750	0	0
468	8610	0	0
469	8587	0	0
470	8491	0	0
471	8393	0	0
472	8380	0	0
473	8380	0	0
474	8253	0	0
475	8199	0	0
476	8143	0	0
477	7867	0	0
478	7860	0	0
479	7846	0	0
480	7825	0	0
481	7514	0	0
482	7818	0	0
483	7670	0	0
484	7459	0	0
485	7484	0	0
486	7469	1	0
487	7330	0	0
488	7232	0	0
489	7173	0	0
490	7017	0	0
491	6984	0	0
492	7014	0	0
493	6642	0	0
494	6890	0	0
495	6775	0	0
496	6581	0	0
497	6624	0	0
498	6605	0	0
499	6527	0	0
500	6313	0	0
501	6378	0	0
502	6231	0	0
503	5934	0	0
504	6272	0	0
505	5952	0	0
506	5749	0	0
507	6002	0	0
508	6022	0	0
509	5905	0	0
510	5919	0	0
511	5743	0	0
512	5478	0	0
513	5653	0	0
514	5670	0	0
515	5456	0	0
516	5256	0	0
517	5379	0	0
518	5338	0	0
519	5258	0	0
520	4995	0	0
521	5027	0	0
522	5064	0	0
523	5125	0	0
524	4933	0	0
525	4856	0	0
526	4736	0	0
527	4965	0	0
528	4768	0	0
529	4594	0	0
530	4613	0	0
531	4605	0	0
532	4510	0	0
533	4585	0	0
534	4548	0	0
535	4384	0	0
536	4432	0	0
537	4247	0	0
538	4272	0	0
539	4422	0	0
540	4158	0	0
541	4080	0	0
542	4107	0	0
543	4153	0	0
544	4026	0	0
545	3897	0	0
546	4144	0	0
547	3977	0	0
548	3851	0	0
549	3820	0	0
550	3690	0	0
551	3619	0	0
552	3702	0	0
553	3632	0	0
554	3612	0	0
555	3460	0	0
556	3654	0	0
557	3551	0	0
558	3607	0	0
559	3438	0	0
560	3481	0	0
561	3358	0	0
562	3297	0	0
563	3392	0	0
564	3122	0	0
565	3279	0	0
566	3261	0	0
567	3226	0	0
568	3160	0	0
569	2990	0	0
570	2934	0	0
571	3044	0	0
572	3002	0	0
573	3145	0	0
574	2801	0	0
575	2769	0	0
576	2882	0	0
577	2734	0	0
578	2851	0	0
579	2854	0	0
580	2729	0	0
581	2769	0	0
582	2766	0	0
583	2697	0	0
584	2668	0	0
585	2741	0	0
586	2589	0	0
587	2512	0	0
588	2457	0	0
589	2560	0	0
590	2304	0	0
591	2345	0	0
592	2435	0	0
593	2404	0	0
594	2332	0	0
595	2331	0	0
596	2285	0	0
597	2218	0	0
598	2231	0	0
599	2344	0	0
600	2086	0	0
601	2199	0	0
602	2152	0	0
603	2069	0	0
604	2042	0	0
605	2151	0	0
606	1930	0	0
607	2068	0	0
608	2034	0	0
609	1995	0	0
610	1885	0	0
611	1931	0	0
612	1860	0	0
613	1932	0	0
614	1912	0	0
615	1772	0	0
616	1783	0	0
617	1797	0	0
618	1863	0	0
619	1811	0	0
620	1676	0	0
621	1723	0	0
622	1663	0	0
623	1665	0	0
624	1557	0	0
625	1653	0	0
626	1589	0	0
627	1545	0	0
628	1649	0	0
629	1501	0	0
630	1541	0	0
631	1528	0	0
632	1418	0	0
633	1482	0	0
634	1437	0	0
635	1362	0	0
636	1507	0	0
637	1426	1	0
638	1463	0	0
639	1508	0	0
640	1342	0	0
641	1414	0	0
642	1257	0	0
643	1321	0	0
644	1331	0	0
645	1284	0	0
646	1184	0	0
647	1254	0	0
648	1309	0	0
649	1223	0	0
650	1244	0	0
651	1186	0	0
652	1150	0	0
653	1047	0	0
654	1113	0	0
655	1173	0	0
656	1045	0	0
657	1101	0	0
658	1106	0	0
659	1086	0	0
660	1001	0	0
661	1063	0	0
662	1077	0	0
663	1044	0	0
664	1046	0	0
665	973	0	0
666	892	0	0
667	940	0	0
668	1039	0	0
669	930	0	0
670	1058	0	0
671	892	0	0
672	924	0	0
673	903	0	0
674	874	0	0
675	944	0	0
676	833	0	0
677	929	0	0
678	881	0	0
679	812	0	0
680	860	0	0
681	883	0	0
682	755	0	0
683	697	0	0
684	740	0	0
685	787	0	0
686	696	0	0
687	768	0	0
688	815	0	0
689	731	0	0
690	761	0	0
691	721	0	0
692	793	0	0
693	639	0	0
694	669	0	0
695	756	0	0
696	670	0	0
697	685	0	0
698	674	0	0
699	602	0	0
700	697	0	0
701	628	0	0
702	634	0	0
703	650	0	0
704	584	0	0
705	591	0	0
706	604	0	0
707	574	0	0
708	555	0	0
709	575	0	0
710	577	0	0
711	561	0	0
712	504	0	0
713	603	0	0
714	515	0	0
715	482	0	0
716	527	0	0
717	477	0	0
718	532	0	0
719	487	0	0
720	469	0	0
721	534	0	0
722	459	0	0
723	507	0	0
724	468	0	0
725	452	0	0
726	485	0	0
727	430	0	0
728	486	0	0
729	415	0	0
730	401	0	0
731	457	0	0
732	434	0	0
733	471	0	0
734	415	0	0
735	428	0	0
736	371	0	0
737	388	0	0
738	396	0	0
739	368	0	0
740	359	0	0
741	376	0	0
742	383	0	0
743	332	0	0
744	352	0	0
745	335	0	0
746	311	0	0
747	312	0	0
748	326	0	0
749	362	0	0
750	345	0	0
751	370	0	0
752	323	0	0
753	344	0	0
754	247	0	0
755	300	0	0
756	250	0	0
757	290	0	0
758	274	0	0
759	250	0	0
760	231	0	0
761	257	0	0
762	217	0	0
763	256	0	0
764	268	0	0
765	248	0	0
766	211	0	0
767	238	0	0
768	231	0	0
769	219	0	0
770	220	0	0
771	219	0	0
772	223	0	0
773	231	0	0
774	233	0	0
775	204	0	0
776	188	0	0
777	178	0	0
778	200	0	0
779	151	0	0
780	170	0	0
781	212	0	0
782	198	0	0
783	184	0	0
784	190	0	0
785	166	0	0
786	172	0	0
787	190	0	0
788	173	0	0
789	146	0	0
790	177	0	0
791	185	0	0
792	144	0	0
793	152	0	0
794	171	0	0
795	161	0	0
796	127	0	0
797	124	0	0
798	138	0	0
799	139	0	0
800	120	0	0
801	149	0	0
802	146	0	0
803	139	0	0
804	116	0	0
805	132	0	0
806	112	0	0
807	110	0	0
808	118	0	0
809	135	0	0
810	135	0	0
811	105	0	0
812	137	0	0
813	85	0	0
814	125	0	0
815	101	0	0
816	93	0	0
817	86	0	0
818	113	0	0
819	94	0	0
820	79	0	0
821	87	0	0
822	112	0	0
823	110	0	0
824	116	0	0
825	62	0	0
826	88	0	0
827	71	0	0
828	75	0	0
829	89	0	0
830	73	0	0
831	67	0	0
832	93	0	0
833	93	0	0
834	71	0	0
835	60	0	0
836	70	0	0
837	68	0	0
838	103	0	0
839	75	0	0
840	79	0	0
841	70	0	0
842	60	0	0
843	49	0	0
844	51	0	0
845	63	0	0
846	54	0	0
847	74	0	0
848	62	0	0
849	59	0	0
850	48	0	0
851	55	0	0
852	57	0	0
853	35	0	0
854	62	0	0
855	49	0	0
856	58	0	0
857	43	0	0
858	44	0	0
859	53	0	0
860	38	0	0
861	59	0	0
862	48	0	0
863	42	0	0
864	57	0	0
865	32	0	0
866	45	0	0
867	33	0	0
868	30	0	0
869	32	0	0
870	50	0	0
871	33	0	0
872	30	0	0
873	46	0	0
874	44	0	0
875	49	0	0
876	22	0	0
877	23	0	0
878	29	0	0
879	25	0	0
880	25	0	0
881	46	0	0
882	29	0	0
883	19	0	0
884	24	0	0
885	24	0	0
886	22	0	0
887	30	0	0
888	30	0	0
889	30	0	0
890	37	0	0
891	27	0	0
892	37	0	0
893	15	0	0
894	26	0	0
895	31	0	0
896	12	0	0
920	0	1	0
1058	0	1	0
1150	0	1	0
1193	0	1	0
1205	0	3	0
1414	0	1	0
1862	0	3	0
1885	0	2	0
1893	0	1	0
1938	0	1	0
1946	0	1	0
1957	0	1	0
1973	0	1	0
1997	0	1	0
2012	0	2	0
2014	0	4	0
2017	0	1	0
2026	0	1	0
2039	0	1	0
2043	0	1	0
2049	0	1	0
2065	0	2	0
2069	0	1	0
2070	0	2	0
2072	0	2	0
2081	0	1	0
2084	0	3	0
2091	0	3	0
2092	0	3	0
2102	0	1	0
2104	0	1	0
2108	0	1	0
2120	0	1	0
2129	0	2	0
2131	0	2	0
2134	0	1	0
2135	0	1	0
2139	0	1	0
2141	0	1	0
2144	0	1	0
2146	0	1	0
2147	0	1	0
2151	0	1	0
2154	0	2	0
2156	0	1	0
2165	0	1	0
2166	0	4	0
2169	0	1	0
2175	0	1	0
2177	0	1	0
2179	0	2	0
2180	0	1	0
2183	0	1	0
2185	0	1	0
2187	0	1	0
2198	0	1	0
2203	0	1	0
2205	0	1	0
2207	0	2	0
2208	0	1	0
2209	0	1	0
2210	0	3	0
2213	0	1	0
2215	0	4	0
2216	0	1	0
2218	0	1	0
2219	0	2	0
2221	0	2	0
2222	0	2	0
2224	0	1	0
2227	0	1	0
2229	0	1	0
2230	0	1	0
2235	0	1	0
2238	0	1	0
2241	0	5	0
2243	0	1	0
2246	0	2	0
2248	0	1	0
2251	0	2	0
2252	0	2	0
2253	0	2	0
2254	0	3	0
2255	0	3	0
2256	0	1	0
2257	0	2	0
2259	0	1	0
2263	0	1	0
2264	0	1	0
2265	0	2	0
2270	0	2	0
2271	0	1	0
2273	0	2	0
2277	0	2	0
2278	0	4	0
2279	0	2	0
2280	0	1	0
2281	0	1	0
2282	0	2	0
2284	0	1	0
2285	0	3	0
2286	0	2	0
2287	0	1	0
2289	0	1	0
2290	0	2	0
2293	0	1	0
2294	0	4	0
2297	0	1	0
2298	0	2	0
2299	0	4	0
2300	0	4	0
2305	0	2	0
2306	0	1	0
2310	0	2	0
2315	0	1	0
2316	0	4	0
2318	0	1	0
2319	0	1	0
2320	0	1	0
2321	0	2	0
2322	0	1	0
2323	0	1	0
2324	0	2	0
2326	0	1	0
2329	0	1	0
2330	0	2	0
2332	0	1	0
2335	0	1	0
2338	0	1	0
2340	0	2	0
2341	0	3	0
2342	0	4	0
2343	0	1	0
2346	0	1	0
2347	0	1	0
2348	0	2	0
2349	0	2	0
2350	0	1	0
2352	0	1	0
2353	0	2	0
2354	0	2	0
2355	0	1	0
2356	0	1	0
2357	0	1	0
2359	0	1	0
2360	0	1	0
2364	0	2	0
2366	0	2	0
2367	0	1	0
2368	0	4	0
2369	0	6	0
2372	0	4	0
2375	0	1	0
2376	0	3	0
2377	0	1	0
2378	0	3	0
2380	0	1	0
2382	0	1	0
2383	0	2	0
2384	0	2	0
2385	0	2	0
2386	0	2	0
2387	0	1	0
2388	0	1	0
2390	0	1	0
2391	0	2	0
2392	0	2	0
2396	0	2	0
2397	0	1	0
2398	0	2	0
2399	0	5	0
2400	0	2	0
2401	0	1	0
2405	0	2	0
2411	0	1	0
2412	0	2	0
2413	0	1	0
2415	0	1	0
2416	0	2	0
2417	0	1	0
2418	0	1	0
2419	0	1	0
2420	0	2	0
2421	0	3	0
2423	0	5	0
2424	0	1	0
2425	0	1	0
2427	0	2	0
2429	0	1	0
2430	0	2	0
2432	0	1	0
2433	0	1	0
2434	0	1	0
2436	0	2	0
2437	0	2	0
2438	0	1	0
2439	0	1	0
2440	0	1	0
2442	0	1	0
2443	0	1	0
2445	0	6	0
2447	0	2	0
2449	0	2	0
2451	0	1	0
2452	0	1	0
2457	0	1	0
2458	0	2	0
2459	0	2	0
2461	0	5	0
2463	0	1	0
2465	0	2	0
2468	0	2	0
2469	0	3	0
2470	0	1	0
2471	0	1	0
2472	0	3	0
2474	0	2	0
2477	0	3	0
2478	0	2	0
2479	0	3	0
2484	0	1	0
2485	0	3	0
2486	0	3	0
2489	0	1	0
2490	0	1	0
2491	0	2	0
2493	0	1	0
2494	0	1	0
2496	0	1	0
2497	0	4	0
2500	0	2	0
2502	0	2	0
2515	0	1	0
2517	0	1	0
2519	0	1	0
2521	0	1	0
2560	0	3	0
2629	0	1	0
4057	0	1	0
4485	0	1	0
4500	0	2	0
15031957	0	0	1
15033816	0	0	1
19094146	0	0	1
67765202	0	0	1
74333737	0	0	1
84269531	0	0	1

