Distance from Center (cmd=annotatePeaks.pl tss mm10 -size 1000000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags
-485000	0.396705860001689	1.539065270624e-05	1.47960398547665e-05	0.394114540234738	1.56941864392469e-05	1.49873131807819e-05
-484000	0.396744279321118	1.62672253651946e-05	1.62288060457654e-05	0.394185172675842	1.57876804863632e-05	1.57170480452588e-05
-483000	0.397101030144389	1.7100396858904e-05	1.67436460356329e-05	0.394575403191759	1.69251034366292e-05	1.65348729207127e-05
-482000	0.397202841340876	1.671968673478e-05	1.66178755382926e-05	0.394682723971967	1.67620957527653e-05	1.66547749725576e-05
-481000	0.397422190323398	1.55154310563202e-05	1.52960820737988e-05	0.394797791944609	1.57998395676771e-05	1.5684771595035e-05
-480000	0.397700751498776	1.54791015789918e-05	1.52005404036139e-05	0.394928227645022	1.48881617833319e-05	1.47577260829182e-05
-479000	0.398274719243435	1.76060964282698e-05	1.70321286836106e-05	0.395511272481635	1.71671662585493e-05	1.65841214219371e-05
-478000	0.398299670691548	1.77756269526302e-05	1.77506755045175e-05	0.395498986743224	1.74465084860255e-05	1.74587942244364e-05
-477000	0.39861304145909	1.76034577387486e-05	1.72900869712066e-05	0.395835493540488	1.72386008612683e-05	1.69020940640041e-05
-476000	0.398882525542515	1.39400489740775e-05	1.36705648906527e-05	0.396271595035042	1.38173815756143e-05	1.33812800810605e-05
-475000	0.399012201300346	1.64452841340876e-05	1.6315608376256e-05	0.396532381997805	1.68282107574094e-05	1.65674237946467e-05
-474000	0.399320505784007	1.67708350924597e-05	1.64625306087984e-05	0.396847483745673	1.6265789918095e-05	1.59506881702271e-05
-473000	0.399079266233218	1.61328844042895e-05	1.6374123955079e-05	0.39678599172507	1.60514016718737e-05	1.61128936924765e-05
-472000	0.399324537701596	1.62728616060121e-05	1.6027590137634e-05	0.397267816431647	1.64824368825467e-05	1.6000612175969e-05
-471000	0.400217744659292	1.35896098961412e-05	1.26964029384446e-05	0.398233998986743	1.37235286667229e-05	1.27573461116271e-05
-470000	0.400114941315545	1.59940471164401e-05	1.60968504601875e-05	0.398170311576459	1.60627374820569e-05	1.61264248923415e-05
-469000	0.40018016972051	1.1802309381069e-05	1.1737080976104e-05	0.398517204255678	1.15718779025585e-05	1.12249852233387e-05
-468000	0.400223064257367	1.65284345182808e-05	1.64855399814236e-05	0.398491893945791	1.66335599088069e-05	1.66588702186946e-05
-467000	0.40036899434265	1.83156505952884e-05	1.81697205100059e-05	0.398627881448957	1.82106940808917e-05	1.80747065777252e-05
-466000	0.400403846153846	1.69880309043317e-05	1.69531790931352e-05	0.398874630583467	1.70205395592334e-05	1.67737904247235e-05
-465000	0.400848117031158	1.62957654310563e-05	1.58514945537449e-05	0.399310457654311	1.59881575614287e-05	1.55523304905851e-05
-464000	0.401052330490585	1.66631132314447e-05	1.64588997720172e-05	0.399420016043232	1.70410580089504e-05	1.69314996200287e-05
-463000	0.40127661909989	1.37379253567509e-05	1.35136367474458e-05	0.399855336485688	1.39697922823608e-05	1.35344718399055e-05
-462000	0.401699252723128	1.59560077683019e-05	1.55333741450646e-05	0.400491112893692	1.59617706662163e-05	1.53259942582116e-05
-461000	0.402042007937178	1.71515241070674e-05	1.6808768893017e-05	0.400738241999493	1.73999620028709e-05	1.715283289707e-05
-460000	0.402516782065355	1.58654268344169e-05	1.539065270624e-05	0.401272566072786	1.62285105125391e-05	1.56941864392469e-05
-459000	0.402470066706071	1.62205100059107e-05	1.62672253651946e-05	0.40134066537195	1.58557797855273e-05	1.57876804863632e-05
-458000	0.403099995778097	1.77303259309297e-05	1.7100396858904e-05	0.401870324242168	1.74547623068479e-05	1.69251034366292e-05
-457000	0.402935299332939	1.65549902896225e-05	1.671968673478e-05	0.401786730558136	1.66785020687327e-05	1.67620957527653e-05
-456000	0.403379295786541	1.59594275099215e-05	1.55154310563202e-05	0.402204508992654	1.62176180021954e-05	1.57998395676771e-05
-455000	0.403565502828675	1.56653086211264e-05	1.54791015789918e-05	0.402327197500633	1.50108502913113e-05	1.48881617833319e-05
-454000	0.403635037574939	1.76756311745335e-05	1.76060964282698e-05	0.402508570463565	1.7348539221481e-05	1.71671662585493e-05
-453000	0.403637275183653	1.77778645613443e-05	1.77756269526302e-05	0.402586675673394	1.75246136958541e-05	1.74465084860255e-05
-452000	0.403692582116018	1.76587646711138e-05	1.76034577387486e-05	0.402685827070844	1.73377522587182e-05	1.72386008612683e-05
-451000	0.404548826310901	1.47962931689606e-05	1.39400489740775e-05	0.403554969180106	1.46865236848771e-05	1.38173815756143e-05
-450000	0.405313961833995	1.72104196571814e-05	1.64452841340876e-05	0.404068817022714	1.73420586000169e-05	1.68282107574094e-05
-449000	0.405757641644854	1.72145149033185e-05	1.67708350924597e-05	0.404450814827324	1.66477877227054e-05	1.6265789918095e-05
-448000	0.40568369500971	1.60589377691463e-05	1.61328844042895e-05	0.404334585831293	1.59351726758423e-05	1.60514016718737e-05
-447000	0.406100333530355	1.66895001266572e-05	1.62728616060121e-05	0.404540846913789	1.66886979650426e-05	1.64824368825467e-05
-446000	0.407178860930507	1.46681372962932e-05	1.35896098961412e-05	0.405291902389597	1.44745841425315e-05	1.37235286667229e-05
-445000	0.407306066874947	1.61212530608798e-05	1.59940471164401e-05	0.405382968842354	1.61538039348138e-05	1.60627374820569e-05
-444000	0.407943510934729	1.24397534408511e-05	1.1802309381069e-05	0.405973676433336	1.21625854935405e-05	1.15718779025585e-05
-443000	0.408015726589547	1.6600650173098e-05	1.65284345182808e-05	0.405945558557798	1.66054420332686e-05	1.66335599088069e-05
-442000	0.40850721945453	1.88071434602719e-05	1.83156505952884e-05	0.406424427932112	1.86895634552056e-05	1.82106940808917e-05
-441000	0.409081672718061	1.75624841678629e-05	1.69880309043317e-05	0.407262982352444	1.7859093979566e-05	1.70205395592334e-05
-440000	0.409814975090771	1.70290678037659e-05	1.62957654310563e-05	0.407820653550621	1.65458287596048e-05	1.59881575614287e-05
-439000	0.410507768301951	1.73559064426243e-05	1.66631132314447e-05	0.408411572236764	1.76319766950942e-05	1.70410580089504e-05
-438000	0.410951933631681	1.41820906864815e-05	1.37379253567509e-05	0.408753757493878	1.43119775394748e-05	1.39697922823608e-05
-437000	0.41147409862366	1.64781727602803e-05	1.59560077683019e-05	0.409208245377016	1.6416258549354e-05	1.59617706662163e-05
-436000	0.411716710293	1.73941357764079e-05	1.71515241070674e-05	0.409306003546399	1.74977201722536e-05	1.73999620028709e-05
-435000	0.411949696022967	1.6098412564384e-05	1.58654268344169e-05	0.409504897407751	1.64274043738917e-05	1.62285105125391e-05
-434000	0.412391771510597	1.66625854935405e-05	1.62205100059107e-05	0.409993033859664	1.63439162374398e-05	1.58557797855273e-05
-433000	0.412430338596639	1.7768893016972e-05	1.77303259309297e-05	0.410196614033606	1.76583424807904e-05	1.74547623068479e-05
-432000	0.4123151439669	1.64397956598835e-05	1.65549902896225e-05	0.410119353204425	1.66012412395508e-05	1.66785020687327e-05
-431000	0.412539538123786	1.61838216668074e-05	1.59594275099215e-05	0.410662184412733	1.67604492105041e-05	1.62176180021954e-05
-430000	0.412885333108165	1.60111036055054e-05	1.56653086211264e-05	0.411092164147598	1.54408300261758e-05	1.50108502913113e-05
-429000	0.41335366883391	1.81439669002786e-05	1.76756311745335e-05	0.411504432998396	1.77608080722789e-05	1.7348539221481e-05
-428000	0.413747994595964	1.81721903233978e-05	1.77778645613443e-05	0.412013341214219	1.80335219116778e-05	1.75246136958541e-05
-427000	0.414134847589293	1.80456176644431e-05	1.76587646711138e-05	0.412394452419151	1.77188634636494e-05	1.73377522587182e-05
-426000	0.414658110276112	1.53195558557798e-05	1.47962931689606e-05	0.412874335050241	1.51664063159672e-05	1.46865236848771e-05
-425000	0.415586190154522	1.81384995355906e-05	1.72104196571814e-05	0.413673330237271	1.81410537870472e-05	1.73420586000169e-05
-424000	0.415745946972895	1.73742717216921e-05	1.72145149033185e-05	0.413855969771173	1.68304272566072e-05	1.66477877227054e-05
-423000	0.416029848855864	1.63428396521151e-05	1.60589377691463e-05	0.414082960398548	1.61621633032171e-05	1.59351726758423e-05
-422000	0.416116798952968	1.67764502237609e-05	1.66895001266572e-05	0.414063180781896	1.66689183483914e-05	1.66886979650426e-05
-421000	0.415901502997551	1.44528413408765e-05	1.46681372962932e-05	0.413871949674913	1.42833530355485e-05	1.44745841425315e-05
-420000	0.41619108334037	1.64108334036984e-05	1.61212530608798e-05	0.413992379464663	1.62742337245631e-05	1.61538039348138e-05
-419000	0.416142658110276	1.23913282107574e-05	1.24397534408511e-05	0.413944967491345	1.21151735202229e-05	1.21625854935405e-05
-418000	0.416306489065271	1.67644811280925e-05	1.6600650173098e-05	0.414186080385038	1.68465549269611e-05	1.66054420332686e-05
-417000	0.416399286498353	1.88999408933548e-05	1.88071434602719e-05	0.414186903656168	1.86903867263362e-05	1.86895634552056e-05
-416000	0.416751203242422	1.79144009119311e-05	1.75624841678629e-05	0.414521193954235	1.81933842776323e-05	1.7859093979566e-05
-415000	0.417477750569957	1.77556151313012e-05	1.70290678037659e-05	0.415244891497087	1.72695263024572e-05	1.65458287596048e-05
-414000	0.418408996875792	1.8287152748459e-05	1.73559064426243e-05	0.416109030651017	1.84961158490248e-05	1.76319766950942e-05
-413000	0.418694460862957	1.44675546736469e-05	1.41820906864815e-05	0.416238854175462	1.44418010639196e-05	1.43119775394748e-05
-412000	0.419167250696614	1.69509625939374e-05	1.64781727602803e-05	0.416764016718737	1.69414210926286e-05	1.6416258549354e-05
-411000	0.419715802583805	1.79426876635988e-05	1.73941357764079e-05	0.417174913450984	1.79086169045006e-05	1.74977201722536e-05
-410000	0.420006417292916	1.63890272734949e-05	1.6098412564384e-05	0.417351072363421	1.66035632863295e-05	1.64274043738917e-05
-409000	0.42042421683695	1.70803850375749e-05	1.66625854935405e-05	0.417690154521658	1.66829983956768e-05	1.63439162374398e-05
-408000	0.420076479777084	1.74211559571054e-05	1.7768893016972e-05	0.417452250274424	1.74204382335557e-05	1.76583424807904e-05
-407000	0.420704002364266	1.70673182470658e-05	1.64397956598835e-05	0.417925293422275	1.70742843874019e-05	1.66012412395508e-05
-406000	0.421553660390104	1.70334796926455e-05	1.61838216668074e-05	0.418505361817107	1.73405176053366e-05	1.67604492105041e-05
-405000	0.421643333614794	1.6100776830195e-05	1.60111036055054e-05	0.418826353119987	1.57618213290551e-05	1.54408300261758e-05
-404000	0.421873089588787	1.83737228742717e-05	1.81439669002786e-05	0.419050578400743	1.79850333530356e-05	1.77608080722789e-05
-403000	0.421904774972558	1.82038757071688e-05	1.81721903233978e-05	0.419158701342565	1.81416448535e-05	1.80335219116778e-05
-402000	0.422315101747868	1.84559444397535e-05	1.80456176644431e-05	0.419564004053027	1.81241661741113e-05	1.77188634636494e-05
-401000	0.422261314700667	1.52657688085789e-05	1.53195558557798e-05	0.419415414168707	1.50178164316474e-05	1.51664063159672e-05
-400000	0.422871865236849	1.87490500717723e-05	1.81384995355906e-05	0.419987460947395	1.87131005657351e-05	1.81410537870472e-05
-399000	0.422733830110614	1.72362365954573e-05	1.73742717216921e-05	0.41997933378367	1.68223000928819e-05	1.68304272566072e-05
-398000	0.423130815671705	1.67398252132061e-05	1.63428396521151e-05	0.420223064257367	1.64058937769147e-05	1.61621633032171e-05
-397000	0.422884446508486	1.65300810605421e-05	1.67764502237609e-05	0.420041374651693	1.64872287427172e-05	1.66689183483914e-05
-396000	0.422642130372372	1.42105252047623e-05	1.44528413408765e-05	0.419592734104534	1.38347124883897e-05	1.42833530355485e-05
-395000	0.423010512539053	1.67792155703791e-05	1.64108334036984e-05	0.419980410368994	1.66619099890231e-05	1.62742337245631e-05
-394000	0.423442033268597	1.28228489403023e-05	1.23913282107574e-05	0.42048087477835	1.26156379295786e-05	1.21151735202229e-05
-393000	0.423912859917251	1.72353077767458e-05	1.67644811280925e-05	0.420991091784176	1.73567719327873e-05	1.68465549269611e-05
-392000	0.423829181795153	1.88162627712573e-05	1.88999408933548e-05	0.421051950519294	1.8751245461454e-05	1.86903867263362e-05
-391000	0.424472072110107	1.85572912268851e-05	1.79144009119311e-05	0.421526766866503	1.86682006248416e-05	1.81933842776323e-05
-390000	0.425108439584565	1.83919826057587e-05	1.77556151313012e-05	0.422094781727603	1.78375411635565e-05	1.72695263024572e-05
-389000	0.425959448619438	1.91381617833319e-05	1.8287152748459e-05	0.422785949506037	1.91872836274593e-05	1.84961158490248e-05
-388000	0.426200498184582	1.47086042387908e-05	1.44675546736469e-05	0.423158469137887	1.48143206957696e-05	1.44418010639196e-05
-387000	0.426632736637676	1.7383201047032e-05	1.69509625939374e-05	0.423618973233134	1.74019251878747e-05	1.69414210926286e-05
-386000	0.427275331419404	1.85852824453263e-05	1.79426876635988e-05	0.424304082580427	1.85937262517943e-05	1.79086169045006e-05
-385000	0.427777400151989	1.68910960060796e-05	1.63890272734949e-05	0.424739107489656	1.70385881955585e-05	1.66035632863295e-05
-384000	0.427903191758845	1.72061766444313e-05	1.70803850375749e-05	0.424827915224183	1.67718061302035e-05	1.66829983956768e-05
-383000	0.427833213712742	1.73511779110023e-05	1.74211559571054e-05	0.424684497171325	1.72770201806975e-05	1.74204382335557e-05
-382000	0.42839037828253	1.76244828168538e-05	1.70673182470658e-05	0.425214536012835	1.76043232289116e-05	1.70742843874019e-05
-381000	0.429302921557038	1.79460229671536e-05	1.70334796926455e-05	0.426026006923921	1.81519885164232e-05	1.73405176053366e-05
-380000	0.429422570294689	1.6220425567846e-05	1.6100776830195e-05	0.425916891834839	1.5652706239973e-05	1.57618213290551e-05
-379000	0.42951289791438	1.84640504939627e-05	1.83737228742717e-05	0.425973570885755	1.80417124039517e-05	1.79850333530356e-05
-378000	0.429300472853162	1.79914506459512e-05	1.82038757071688e-05	0.425895465675927	1.80635396436714e-05	1.81416448535e-05
-377000	0.429350987925357	1.85064595119481e-05	1.84559444397535e-05	0.425872561850882	1.81012623490669e-05	1.81241661741113e-05
-376000	0.429140800472853	1.50555813560753e-05	1.52657688085789e-05	0.425739761884658	1.48850164654226e-05	1.50178164316474e-05
-375000	0.429323946635143	1.89321962340624e-05	1.87490500717723e-05	0.425976927298826	1.89502659799037e-05	1.87131005657351e-05
-374000	0.42941176222241	1.7324052182724e-05	1.72362365954573e-05	0.426095773874863	1.69411466689183e-05	1.68223000928819e-05
-373000	0.42971797686397	1.70460398547665e-05	1.67398252132061e-05	0.426476737313181	1.67868572152327e-05	1.64058937769147e-05
-372000	0.429754432998396	1.65665371949675e-05	1.65300810605421e-05	0.426538989276366	1.65494807059022e-05	1.64872287427172e-05
-371000	0.430363168116187	1.48192603225535e-05	1.42105252047623e-05	0.426966351431225	1.42620746432492e-05	1.38347124883897e-05
-370000	0.430631786709449	1.7047834163641e-05	1.67792155703791e-05	0.427410179008697	1.7105737566495e-05	1.66619099890231e-05
-369000	0.431291247994596	1.34823102254496e-05	1.28228489403023e-05	0.428020729544879	1.32261884657604e-05	1.26156379295786e-05
-368000	0.431935214894875	1.78792746770244e-05	1.72353077767458e-05	0.428579815080638	1.79158574685468e-05	1.73567719327873e-05
-367000	0.432196128514734	1.90771763911171e-05	1.88162627712573e-05	0.429033395254581	1.92048256353964e-05	1.8751245461454e-05
-366000	0.432590306510175	1.89514692223254e-05	1.85572912268851e-05	0.429311238706409	1.89460440766698e-05	1.86682006248416e-05
-365000	0.432781685383771	1.85833614793549e-05	1.83919826057587e-05	0.429693637591826	1.82199400489741e-05	1.78375411635565e-05
-364000	0.433524677024403	1.98811534239635e-05	1.91381617833319e-05	0.430372414084269	1.9866060119902e-05	1.91872836274593e-05
-363000	0.434184011652453	1.53679388668412e-05	1.47086042387908e-05	0.430981655830448	1.54235624419489e-05	1.48143206957696e-05
-362000	0.434532909735709	1.77320991302879e-05	1.7383201047032e-05	0.431194671958119	1.7614941315545e-05	1.74019251878747e-05
-361000	0.434992632778857	1.90450054884742e-05	1.85852824453263e-05	0.431580385037575	1.89794393312505e-05	1.85937262517943e-05
-360000	0.435606201975851	1.75046652030735e-05	1.68910960060796e-05	0.432095879422444	1.75540825804273e-05	1.70385881955585e-05
-359000	0.435609959469729	1.72099341383095e-05	1.72061766444313e-05	0.432050895043486	1.67268217512455e-05	1.67718061302035e-05
-358000	0.435739445241915	1.74806636831884e-05	1.73511779110023e-05	0.431981444735287	1.72075698724986e-05	1.72770201806975e-05
-357000	0.435824411044499	1.77094486194376e-05	1.76244828168538e-05	0.431999028962256	1.76219074558811e-05	1.76043232289116e-05
-356000	0.43635510428101	1.84767162036646e-05	1.79460229671536e-05	0.432625601621211	1.87785611753779e-05	1.81519885164232e-05
-355000	0.436586802330491	1.64521236173267e-05	1.6220425567846e-05	0.432830638351769	1.58577429705311e-05	1.5652706239973e-05
-354000	0.436558600016888	1.84358481803597e-05	1.84640504939627e-05	0.43304276787976	1.82538419319429e-05	1.80417124039517e-05
-353000	0.436482542430128	1.79153930591911e-05	1.79914506459512e-05	0.43282804188128	1.78488136451913e-05	1.80635396436714e-05
-352000	0.436377163725407	1.84010808072279e-05	1.85064595119481e-05	0.432897724394157	1.81709448619438e-05	1.81012623490669e-05
-351000	0.436527843451828	1.5206261082496e-05	1.50555813560753e-05	0.433133158828	1.51204508992654e-05	1.48850164654226e-05
-350000	0.436629591319767	1.90339441020012e-05	1.89321962340624e-05	0.433497867938867	1.9314975090771e-05	1.89502659799037e-05
-349000	0.437053977032846	1.77484378958034e-05	1.7324052182724e-05	0.433867390019421	1.73106687494723e-05	1.69411466689183e-05
-348000	0.43732677531031	1.731883813223e-05	1.70460398547665e-05	0.434260491429536	1.71799586253483e-05	1.67868572152327e-05
-347000	0.438202208055391	1.7441969940049e-05	1.65665371949675e-05	0.434820252469813	1.71092417461792e-05	1.65494807059022e-05
-346000	0.438243160516761	1.4860212783923e-05	1.48192603225535e-05	0.434877121506375	1.43189436798109e-05	1.42620746432492e-05
-345000	0.438577113062569	1.73817867094487e-05	1.7047834163641e-05	0.435069175884489	1.72977919446086e-05	1.7105737566495e-05
-344000	0.438563011905767	1.34682090686482e-05	1.34823102254496e-05	0.434958245377016	1.31152579582876e-05	1.32261884657604e-05
-343000	0.438667588448873	1.798385122013e-05	1.78792746770244e-05	0.435136114160263	1.80937262517943e-05	1.79158574685468e-05
-342000	0.439651186354809	2.00607742970531e-05	1.90771763911171e-05	0.435990289622562	2.00590010976948e-05	1.92048256353964e-05
-341000	0.439744194883053	1.904447775057e-05	1.89514692223254e-05	0.435991703960145	1.89474584142532e-05	1.89460440766698e-05
-340000	0.44045794984379	1.92971164400912e-05	1.85833614793549e-05	0.436775394747952	1.90036308367812e-05	1.82199400489741e-05
-339000	0.44099449041628	2.04176939964536e-05	1.98811534239635e-05	0.437233914548679	2.03245799206282e-05	1.9866060119902e-05
-338000	0.441211939542346	1.55853879929072e-05	1.53679388668412e-05	0.437543105632019	1.57327535252892e-05	1.54235624419489e-05
-337000	0.441285126234907	1.78052858228489e-05	1.77320991302879e-05	0.437783479692645	1.78553153761716e-05	1.7614941315545e-05
-336000	0.441784049649582	1.95439289031495e-05	1.90450054884742e-05	0.438290171409271	1.94861310478764e-05	1.89794393312505e-05
-335000	0.442089145486785	1.7809761040277e-05	1.75046652030735e-05	0.438589588786625	1.7853499957781e-05	1.75540825804273e-05
-334000	0.442339546567593	1.74603352191168e-05	1.72099341383095e-05	0.438790129190239	1.69273621548594e-05	1.67268217512455e-05
-333000	0.442557734526725	1.76988516423203e-05	1.74806636831884e-05	0.439000907709195	1.74183483914549e-05	1.72075698724986e-05
-332000	0.442630815671705	1.77825297644178e-05	1.77094486194376e-05	0.439036139491683	1.76571392383686e-05	1.76219074558811e-05
-331000	0.442968399054294	1.88142995862535e-05	1.84767162036646e-05	0.439257641644853	1.90000633285485e-05	1.87785611753779e-05
-330000	0.443136430803006	1.6620155366039e-05	1.64521236173267e-05	0.43954601874525	1.6146120070928e-05	1.58577429705311e-05
-329000	0.44321715359284	1.85165709701933e-05	1.84358481803597e-05	0.439751393228067	1.84592164147598e-05	1.82538419319429e-05
-328000	0.443245018154184	1.79432576205353e-05	1.79153930591911e-05	0.439668791691294	1.77662121084185e-05	1.78488136451913e-05
-327000	0.443525648062146	1.86817107151904e-05	1.84010808072279e-05	0.439953791269104	1.84559444397534e-05	1.81709448619438e-05
-326000	0.443927826564215	1.56084395845647e-05	1.5206261082496e-05	0.440341340876467	1.55080005066284e-05	1.51204508992654e-05
-325000	0.443833699231614	1.89398167693996e-05	1.90339441020012e-05	0.439984927805455	1.89585620197585e-05	1.9314975090771e-05
-324000	0.443977792788989	1.78925314531791e-05	1.77484378958034e-05	0.440235518871907	1.7561259815925e-05	1.73106687494723e-05
-323000	0.444429050916153	1.77700962593937e-05	1.731883813223e-05	0.440782360888288	1.77268006417293e-05	1.71799586253483e-05
-322000	0.445048974077514	1.80618931014101e-05	1.7441969940049e-05	0.441564785105125	1.78916659630162e-05	1.71092417461792e-05
-321000	0.445033226378451	1.48444650848603e-05	1.4860212783923e-05	0.44154701089251	1.43011694671958e-05	1.43189436798109e-05
-320000	0.44546571814574	1.78142784767373e-05	1.73817867094487e-05	0.442082770412902	1.78335514650004e-05	1.72977919446086e-05
-319000	0.445322785611754	1.33252765346618e-05	1.34682090686482e-05	0.441989593008528	1.30220805539137e-05	1.31152579582876e-05
-318000	0.445513045680993	1.81741112893692e-05	1.798385122013e-05	0.442054019251879	1.81581524951448e-05	1.80937262517943e-05
-317000	0.446364645782319	2.09123743983788e-05	2.00607742970531e-05	0.442758887106308	2.07638689521237e-05	2.00590010976948e-05
-316000	0.44712874693912	1.98085789073714e-05	1.904447775057e-05	0.443589398800979	1.97779701089251e-05	1.89474584142532e-05
-315000	0.447805053618171	1.99734231191421e-05	1.92971164400912e-05	0.444269526302457	1.96837583382589e-05	1.90036308367812e-05
-314000	0.448050092881871	2.06627332601537e-05	2.04176939964536e-05	0.444406273748206	2.04613273663767e-05	2.03245799206282e-05
-313000	0.447919403867263	1.54546989782994e-05	1.55853879929072e-05	0.44448186692561	1.58083467026936e-05	1.57327535252892e-05
-312000	0.447993793802246	1.78796757578316e-05	1.78052858228489e-05	0.44454943848687	1.79228869374314e-05	1.78553153761716e-05
-311000	0.448292535675082	1.98426707759858e-05	1.95439289031495e-05	0.444811238706409	1.97479312674153e-05	1.94861310478764e-05
-310000	0.448388246221397	1.79054715865912e-05	1.7809761040277e-05	0.444933188381322	1.79754496326944e-05	1.7853499957781e-05
-309000	0.448800958372034	1.78730473697543e-05	1.74603352191168e-05	0.445360402769569	1.73545765431056e-05	1.69273621548594e-05
-308000	0.449018470826649	1.79163640969349e-05	1.76988516423203e-05	0.445583129274677	1.76410748965634e-05	1.74183483914549e-05
-307000	0.449046926454446	1.78109853922148e-05	1.77825297644178e-05	0.445648843198514	1.77228531622055e-05	1.76571392383686e-05
-306000	0.449575466520307	1.93428396521152e-05	1.88142995862535e-05	0.446061829772862	1.94130499028962e-05	1.90000633285485e-05
-305000	0.450171134847589	1.72158236933209e-05	1.6620155366039e-05	0.446566030566579	1.66503208646458e-05	1.6146120070928e-05
-304000	0.450490416279659	1.8835852402263e-05	1.85165709701933e-05	0.446757071687917	1.86502575360973e-05	1.84592164147598e-05
-303000	0.450949358270708	1.84021996115849e-05	1.79432576205353e-05	0.447103141096006	1.81122815165076e-05	1.77662121084185e-05
-302000	0.451243118297729	1.89754707422106e-05	1.86817107151904e-05	0.447301760533649	1.8654563877396e-05	1.84559444397534e-05
