Distance from Center (cmd=annotatePeaks.pl tss mm10 -size 1000000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags
-490000	0.400668728362746	1.60896098961412e-05	1.58678544287765e-05	0.39786177488812	1.57005192940978e-05	1.53822511188044e-05
-489000	0.400611289369248	1.67505066283881e-05	1.68079456218863e-05	0.397955902220721	1.70805328041881e-05	1.69864054715866e-05
-488000	0.400513594528413	1.35317698218357e-05	1.36294646626699e-05	0.398078654057249	1.37508443806467e-05	1.36280925441189e-05
-487000	0.40115526049143	1.5787891581525e-05	1.51462256185088e-05	0.398732246896901	1.56675251203242e-05	1.50139322806721e-05
-486000	0.401198914970869	1.69623195136367e-05	1.69186650341974e-05	0.398839018829688	1.72545596554927e-05	1.71477877227054e-05
-485000	0.401675441188888	1.54882631090095e-05	1.50117368909904e-05	0.39945849869121	1.58461327366377e-05	1.52266528751161e-05
-484000	0.401773410453432	1.6590707590982e-05	1.64927383264376e-05	0.399569576965296	1.60039052604915e-05	1.58928269864055e-05
-483000	0.402196825128768	1.71849193616482e-05	1.67615046863126e-05	0.400006037321625	1.71100016887613e-05	1.66735413324327e-05
-482000	0.402083846998227	1.67840285400658e-05	1.68970066706071e-05	0.39999746685806	1.68686143713586e-05	1.68771848349237e-05
-481000	0.402282973064257	1.55594021785021e-05	1.53602761124716e-05	0.400055264713333	1.59905218272397e-05	1.59327239719666e-05
-480000	0.402438254665203	1.57723127585916e-05	1.56170311576458e-05	0.400158194714177	1.51554504770751e-05	1.50525204762307e-05
-479000	0.402996263615638	1.78464704888964e-05	1.72884615384616e-05	0.400699991556194	1.74322384530946e-05	1.68904416110783e-05
-478000	0.40297707506544	1.79466351431225e-05	1.7965823693321e-05	0.400686819218104	1.76777843451829e-05	1.76909566832728e-05
-477000	0.403303449294942	1.77959976357342e-05	1.74696234062315e-05	0.400827514143376	1.71987038757072e-05	1.70580089504349e-05
-476000	0.403614519125222	1.4079899518703e-05	1.37688296884236e-05	0.401071329055138	1.38222156548172e-05	1.3578400743055e-05
-475000	0.403714704888964	1.66489698556109e-05	1.65487840918686e-05	0.401203559064426	1.68926370007599e-05	1.67604069914718e-05
-474000	0.404077134172085	1.71345098370345e-05	1.67720805539137e-05	0.401364772439416	1.63729840412058e-05	1.62117706662163e-05
-473000	0.404020370683104	1.62783922992485e-05	1.63351557882293e-05	0.401151967406907	1.61374018407498e-05	1.63502068732585e-05
-472000	0.404356603056658	1.66515241070674e-05	1.63152917335134e-05	0.401394726842861	1.63961833994765e-05	1.61534239635228e-05
-471000	0.405267204255678	1.39460229671536e-05	1.30354217681331e-05	0.402151186354809	1.38246221396605e-05	1.30681626277126e-05
-470000	0.404937790255847	1.60760153677278e-05	1.64054293675589e-05	0.401988157561429	1.62683652790678e-05	1.64313940724478e-05
-469000	0.405120957527653	1.21931309634383e-05	1.20099636916322e-05	0.402195642995863	1.16214641560416e-05	1.14139787216077e-05
-468000	0.4052514354471	1.66319133665456e-05	1.65014354470996e-05	0.402215633707675	1.70477286160601e-05	1.70277379042473e-05
-467000	0.405410284556278	1.85313476315123e-05	1.83724985223338e-05	0.402343810689859	1.82722916490754e-05	1.81441146668918e-05
-466000	0.405587034535168	1.73244743730474e-05	1.71477243941569e-05	0.402426433336148	1.70332052689352e-05	1.69505826226464e-05
-465000	0.406033310816516	1.65358861774888e-05	1.60896098961412e-05	0.402863695854091	1.61377818120409e-05	1.57005192940978e-05
-464000	0.406119902051845	1.6837097863717e-05	1.67505066283881e-05	0.402999535590644	1.72163725407414e-05	1.70805328041881e-05
-463000	0.406450202651355	1.3862070421346e-05	1.35317698218357e-05	0.403344380646796	1.40956894367981e-05	1.37508443806467e-05
-462000	0.406934201638098	1.62718905682682e-05	1.5787891581525e-05	0.403846006079541	1.61691505530693e-05	1.56675251203242e-05
-461000	0.407280249936671	1.73083678122097e-05	1.69623195136367e-05	0.40417791100228	1.75864645782319e-05	1.72545596554927e-05
-460000	0.407796525373638	1.60045385459765e-05	1.54882631090095e-05	0.404635924174618	1.63041459089757e-05	1.58461327366377e-05
-459000	0.407697775056996	1.64919572743393e-05	1.6590707590982e-05	0.404651038588196	1.60190196740691e-05	1.60039052604915e-05
-458000	0.408351958963101	1.78391032677531e-05	1.71849193616482e-05	0.405064088491092	1.75230515916576e-05	1.71100016887613e-05
-457000	0.408260406991472	1.66924765684371e-05	1.67840285400658e-05	0.404972283205269	1.67768090855357e-05	1.68686143713586e-05
-456000	0.408591340876467	1.58903360634974e-05	1.55594021785021e-05	0.40520849869121	1.62267373131808e-05	1.59905218272397e-05
-455000	0.408584796926454	1.57657688085789e-05	1.57723127585916e-05	0.405241176222241	1.51881280081061e-05	1.51554504770751e-05
-454000	0.408708625348307	1.7970298910749e-05	1.78464704888964e-05	0.405300620619775	1.7491682850629e-05	1.74322384530946e-05
-453000	0.408687262517943	1.79252723127586e-05	1.79466351431225e-05	0.405453136874103	1.78303005995103e-05	1.76777843451829e-05
-452000	0.408810732078021	1.79194671958119e-05	1.77959976357342e-05	0.405626973739762	1.73725407413662e-05	1.71987038757072e-05
-451000	0.409649054293676	1.49182217343578e-05	1.4079899518703e-05	0.406569978046103	1.47652199611585e-05	1.38222156548172e-05
-450000	0.4103852486701	1.73851642320358e-05	1.66489698556109e-05	0.407169108334037	1.74917672886937e-05	1.68926370007599e-05
-449000	0.410756733935658	1.75059951025922e-05	1.71345098370345e-05	0.407523621548594	1.67274972557629e-05	1.63729840412058e-05
-448000	0.410673013594528	1.61946719581187e-05	1.62783922992485e-05	0.40720607109685	1.58198513890062e-05	1.61374018407498e-05
-447000	0.411007894959048	1.69864054715866e-05	1.66515241070674e-05	0.40743540488052	1.66255171831461e-05	1.63961833994765e-05
-446000	0.411860508317149	1.47986363252554e-05	1.39460229671536e-05	0.408192265473275	1.45814827324157e-05	1.38246221396605e-05
-445000	0.411901249683357	1.61167567339357e-05	1.60760153677278e-05	0.408305750232205	1.63818500379971e-05	1.62683652790678e-05
-444000	0.412553385966394	1.28452672464747e-05	1.21931309634383e-05	0.408869585409102	1.21852993329393e-05	1.16214641560416e-05
-443000	0.412625960482986	1.67044878831377e-05	1.66319133665456e-05	0.408889618339948	1.70677615469054e-05	1.70477286160601e-05
-442000	0.413100776830195	1.90061639787216e-05	1.85313476315123e-05	0.40936502575361	1.87476990627375e-05	1.82722916490754e-05
-441000	0.413825382082243	1.8049079625095e-05	1.73244743730474e-05	0.410005488474204	1.76736679895297e-05	1.70332052689352e-05
-440000	0.414480494807059	1.71909989023052e-05	1.65358861774888e-05	0.410607194123111	1.67394874609474e-05	1.61377818120409e-05
-439000	0.415116883391033	1.74734864476907e-05	1.6837097863717e-05	0.411171071519041	1.77802499366714e-05	1.72163725407414e-05
-438000	0.415546103183315	1.42912902136283e-05	1.3862070421346e-05	0.411678248754539	1.46028666722959e-05	1.40956894367981e-05
-437000	0.416101177911002	1.68269652959554e-05	1.62718905682682e-05	0.412211306256861	1.67022080553913e-05	1.61691505530693e-05
-436000	0.416263024571477	1.74702144726843e-05	1.73083678122097e-05	0.412276450223761	1.76516085451321e-05	1.75864645782319e-05
-435000	0.416548889639449	1.62904036139492e-05	1.60045385459765e-05	0.412550620619775	1.65783163049904e-05	1.63041459089757e-05
-434000	0.416941252216499	1.6884319851389e-05	1.64919572743393e-05	0.413036435024909	1.65048340792029e-05	1.60190196740691e-05
-433000	0.417024001519885	1.79218525711391e-05	1.78391032677531e-05	0.413158701342565	1.76453179093135e-05	1.75230515916576e-05
-432000	0.416978869374314	1.66473444228658e-05	1.66924765684371e-05	0.413103858819556	1.67219665625264e-05	1.67768090855357e-05
-431000	0.417484737819809	1.63962045089926e-05	1.58903360634974e-05	0.413553998142363	1.66768766359875e-05	1.62267373131808e-05
-430000	0.417846301612767	1.61273326015368e-05	1.57657688085789e-05	0.413890336063497	1.55244659292409e-05	1.51881280081061e-05
-429000	0.418222810943173	1.83468082411551e-05	1.7970298910749e-05	0.414182048467449	1.77833952545808e-05	1.7491682850629e-05
-428000	0.418645507894959	1.83479692645445e-05	1.79252723127586e-05	0.41467322468969	1.83214768217513e-05	1.78303005995103e-05
-427000	0.419011293591151	1.82852528920037e-05	1.79194671958119e-05	0.415080617242253	1.7779933293929e-05	1.73725407413662e-05
-426000	0.419455100059107	1.53620282023136e-05	1.49182217343578e-05	0.415556320189141	1.52409229080469e-05	1.47652199611585e-05
-425000	0.420471333277041	1.84013974499704e-05	1.73851642320358e-05	0.416221058853331	1.81565059528835e-05	1.74917672886937e-05
-424000	0.420566051676096	1.76007135016466e-05	1.75059951025922e-05	0.416464388246221	1.69708266486532e-05	1.67274972557629e-05
-423000	0.420802731571392	1.64313518534155e-05	1.61946719581187e-05	0.416776091361986	1.61315545047707e-05	1.58198513890062e-05
-422000	0.420784746263616	1.69684201638099e-05	1.69864054715866e-05	0.416871168622815	1.67205944439753e-05	1.66255171831461e-05
-421000	0.420745862534831	1.47597525964705e-05	1.47986363252554e-05	0.416708878662501	1.44191927721016e-05	1.45814827324157e-05
-420000	0.421128134763151	1.64990289622562e-05	1.61167567339357e-05	0.416937051422781	1.66100227982775e-05	1.63818500379971e-05
-419000	0.420909904584987	1.26270370683104e-05	1.28452672464747e-05	0.416990542936756	1.22387908469138e-05	1.21852993329393e-05
-418000	0.420947352866672	1.67419361648231e-05	1.67044878831377e-05	0.4169801570548	1.70573756649498e-05	1.70677615469054e-05
-417000	0.421061977539475	1.91207886515242e-05	1.90061639787216e-05	0.417085746854682	1.88532888626193e-05	1.87476990627375e-05
-416000	0.421414928649835	1.84020307354556e-05	1.8049079625095e-05	0.417734653381744	1.83225745165921e-05	1.76736679895297e-05
-415000	0.422208583129275	1.79846533817445e-05	1.71909989023052e-05	0.418445009710377	1.74498437895803e-05	1.67394874609474e-05
-414000	0.423256100650173	1.85210039685891e-05	1.74734864476907e-05	0.419299248501224	1.86344887275184e-05	1.77802499366714e-05
-413000	0.423537173857975	1.45723634214304e-05	1.42912902136283e-05	0.419440661150046	1.4744279321118e-05	1.46028666722959e-05
-412000	0.423897555518028	1.71873469560078e-05	1.68269652959554e-05	0.419786793886684	1.70483407920291e-05	1.67022080553913e-05
-411000	0.424423034704045	1.79956936587014e-05	1.74702144726843e-05	0.420199062737482	1.80638773959301e-05	1.76516085451321e-05
-410000	0.424764417799544	1.66317867094486e-05	1.62904036139492e-05	0.420494300430634	1.68735539981424e-05	1.65783163049904e-05
-409000	0.425208878662501	1.7328780714346e-05	1.6884319851389e-05	0.420970320020265	1.69808536688339e-05	1.65048340792029e-05
-408000	0.424870472008782	1.75834459174195e-05	1.79218525711391e-05	0.42077562695263	1.74506248416787e-05	1.76453179093135e-05
-407000	0.425549332939289	1.73262053533733e-05	1.66473444228658e-05	0.421245799206282	1.71921388161783e-05	1.67219665625264e-05
-406000	0.426317909313519	1.71647808832222e-05	1.63962045089926e-05	0.422003989698556	1.74350671282614e-05	1.66768766359875e-05
-405000	0.426592438571308	1.64018618593262e-05	1.61273326015368e-05	0.422254285231782	1.57747614624673e-05	1.55244659292409e-05
-404000	0.426894009119311	1.86483787891581e-05	1.83468082411551e-05	0.422474478594951	1.80035886177489e-05	1.77833952545808e-05
-403000	0.426864096934898	1.83180570801317e-05	1.83479692645445e-05	0.422586274592586	1.8433272819387e-05	1.83214768217513e-05
-402000	0.427234378958034	1.86555349151398e-05	1.82852528920037e-05	0.422966794731065	1.81604534324074e-05	1.7779933293929e-05
-401000	0.427192497677953	1.53201469222326e-05	1.53620282023136e-05	0.422871548594106	1.51456767710884e-05	1.52409229080469e-05
-400000	0.42787378620282	1.90826859748375e-05	1.84013974499704e-05	0.423536055053618	1.88210124123955e-05	1.81565059528835e-05
-399000	0.427717026935743	1.74439542345689e-05	1.76007135016466e-05	0.423437199189395	1.68719707844296e-05	1.69708266486532e-05
-398000	0.428111373807312	1.68256987249852e-05	1.64313518534155e-05	0.423877860339441	1.65722156548172e-05	1.61315545047707e-05
-397000	0.427980368149962	1.68374145064595e-05	1.69684201638099e-05	0.423818880351262	1.66616144557967e-05	1.67205944439753e-05
-396000	0.427575382082243	1.43547665287511e-05	1.47597525964705e-05	0.423507979397112	1.41082918179515e-05	1.44191927721016e-05
-395000	0.428003208646458	1.69268555264714e-05	1.64990289622562e-05	0.42377788567086	1.68799290720257e-05	1.66100227982775e-05
-394000	0.4284900785274	1.31139069492527e-05	1.26270370683104e-05	0.424248627881449	1.27095330575023e-05	1.22387908469138e-05
-393000	0.428959385290889	1.72112429283121e-05	1.67419361648231e-05	0.424655133834333	1.74638816178333e-05	1.70573756649498e-05
-392000	0.428874313940725	1.90357173013595e-05	1.91207886515242e-05	0.424680317487123	1.88784725154099e-05	1.88532888626193e-05
-391000	0.429212615046863	1.87403318415942e-05	1.84020307354556e-05	0.425448830532804	1.90910875622731e-05	1.83225745165921e-05
-390000	0.429782677531031	1.85547158659124e-05	1.79846533817445e-05	0.426020096259394	1.80211095161699e-05	1.74498437895803e-05
-389000	0.430600544625517	1.93388710630752e-05	1.85210039685891e-05	0.42681911255594	1.94335050240648e-05	1.86344887275184e-05
-388000	0.430978299417377	1.49501182132905e-05	1.45723634214304e-05	0.426919868276619	1.48450350417968e-05	1.4744279321118e-05
-387000	0.431464958203158	1.76740057417884e-05	1.71873469560078e-05	0.427278708941991	1.7407181457401e-05	1.70483407920291e-05
-386000	0.432150109769484	1.86808452250274e-05	1.79956936587014e-05	0.427986004390779	1.87711728447184e-05	1.80638773959301e-05
-385000	0.432742105040952	1.7223781980917e-05	1.66317867094486e-05	0.42833697120662	1.72245208139829e-05	1.68735539981424e-05
-384000	0.432772439415689	1.73591150890821e-05	1.7328780714346e-05	0.42835736299924	1.7001245461454e-05	1.69808536688339e-05
-383000	0.432834290298066	1.76452967997973e-05	1.75834459174195e-05	0.428291015789918	1.73842776323567e-05	1.74506248416787e-05
-382000	0.433389576120915	1.78814911762223e-05	1.73262053533733e-05	0.428825677615469	1.77268006417293e-05	1.71921388161783e-05
-381000	0.43427265051085	1.80478552731571e-05	1.71647808832222e-05	0.42965112302626	1.82605125390526e-05	1.74350671282614e-05
-380000	0.434240099636916	1.63693109853922e-05	1.64018618593262e-05	0.429827535252892	1.5951173689099e-05	1.57747614624673e-05
-379000	0.434321075740944	1.87293548931859e-05	1.86483787891581e-05	0.430169087224521	1.83451405893777e-05	1.80035886177489e-05
-378000	0.434334775816938	1.83317571561259e-05	1.83180570801317e-05	0.430191294435532	1.84554800303977e-05	1.8433272819387e-05
-377000	0.434338871063075	1.86596301612767e-05	1.86555349151398e-05	0.430214894874609	1.81840538714852e-05	1.81604534324074e-05
-376000	0.434312357510766	1.52936333699232e-05	1.53201469222326e-05	0.430124377269273	1.50551591657519e-05	1.51456767710884e-05
-375000	0.434508507135016	1.92788355990881e-05	1.90826859748375e-05	0.43035780629908	1.90544414422021e-05	1.88210124123955e-05
-374000	0.43461701004813	1.75524571476821e-05	1.74439542345689e-05	0.430517879760196	1.70320442455459e-05	1.68719707844296e-05
-373000	0.435024571476822	1.72332601536773e-05	1.68256987249852e-05	0.430780017731994	1.68343536266149e-05	1.65722156548172e-05
-372000	0.435185447099552	1.69982901291902e-05	1.68374145064595e-05	0.430856054209238	1.67376509330407e-05	1.66616144557967e-05
-371000	0.435633876551549	1.48031959807482e-05	1.43547665287511e-05	0.431329603985477	1.45818415941906e-05	1.41082918179515e-05
-370000	0.435996242506122	1.72892214810437e-05	1.69268555264714e-05	0.43179772861606	1.73480537026091e-05	1.68799290720257e-05
-369000	0.43665112302626	1.37687874693912e-05	1.31139069492527e-05	0.432477265051085	1.33890694925272e-05	1.27095330575023e-05
-368000	0.43743143629148	1.7991556193532e-05	1.72112429283121e-05	0.433092586337921	1.80792029046694e-05	1.74638816178333e-05
-367000	0.437678924259056	1.92832052689352e-05	1.90357173013595e-05	0.433461116271215	1.92470024487039e-05	1.88784725154099e-05
-366000	0.438135311998649	1.91967195811871e-05	1.87403318415942e-05	0.433612239297475	1.92422105885333e-05	1.90910875622731e-05
-365000	0.438411361141603	1.8830765008866e-05	1.85547158659124e-05	0.433960103014439	1.83689732331335e-05	1.80211095161699e-05
-364000	0.439164612007093	2.00921219285654e-05	1.93388710630752e-05	0.434611563792958	2.00849658025839e-05	1.94335050240648e-05
-363000	0.439695495229249	1.54810014354471e-05	1.49501182132905e-05	0.435229397112218	1.54628683610572e-05	1.48450350417968e-05
-362000	0.440045153255087	1.80236637676264e-05	1.76740057417884e-05	0.435518660812294	1.7696445157477e-05	1.7407181457401e-05
-361000	0.440499408933547	1.91351009034873e-05	1.86808452250274e-05	0.435896901123026	1.91494131554504e-05	1.87711728447184e-05
-360000	0.441030355484252	1.77547285316221e-05	1.7223781980917e-05	0.436411909989023	1.77395296799797e-05	1.72245208139829e-05
-359000	0.441083234822258	1.74119944270877e-05	1.73591150890821e-05	0.436372857384109	1.69621928565397e-05	1.7001245461454e-05
-358000	0.441125200540404	1.76872625179431e-05	1.76452967997973e-05	0.43634644937938	1.73578696276281e-05	1.73842776323567e-05
-357000	0.441131786709449	1.78880773452672e-05	1.78814911762223e-05	0.436307143460272	1.76874947226209e-05	1.77268006417293e-05
-356000	0.441713290551381	1.86293591150891e-05	1.80478552731571e-05	0.43685141011568	1.88047791944609e-05	1.82605125390526e-05
-355000	0.441898948746095	1.65549691801064e-05	1.63693109853922e-05	0.436863928058769	1.59636916321878e-05	1.5951173689099e-05
-354000	0.442006543950013	1.88369500971038e-05	1.87293548931859e-05	0.436918643924681	1.83998564552901e-05	1.83451405893777e-05
-353000	0.441829519547412	1.81547327535253e-05	1.83317571561259e-05	0.436553512623491	1.80903487292072e-05	1.84554800303977e-05
-352000	0.441775014776661	1.8605125390526e-05	1.86596301612767e-05	0.436660368994343	1.82909102423373e-05	1.81840538714852e-05
-351000	0.441940787807143	1.54594064004053e-05	1.52936333699232e-05	0.436813054124799	1.52078442962088e-05	1.50551591657519e-05
-350000	0.441961411804441	1.92994595963861e-05	1.92788355990881e-05	0.436938571307946	1.91799586253483e-05	1.90544414422021e-05
-349000	0.442418158405809	1.80092037490501e-05	1.75524571476821e-05	0.437371886346365	1.74653592839652e-05	1.70320442455459e-05
-348000	0.442630583467027	1.74456852148949e-05	1.72332601536773e-05	0.437672886937431	1.71353542176813e-05	1.68343536266149e-05
-347000	0.44327265051085	1.76403571730136e-05	1.69982901291902e-05	0.438223000928819	1.72877649244279e-05	1.67376509330407e-05
-346000	0.443505446255172	1.50359917250696e-05	1.48031959807482e-05	0.438332770412902	1.4691611078274e-05	1.45818415941906e-05
-345000	0.443865616820062	1.76493920459343e-05	1.72892214810437e-05	0.438677277716795	1.76925610065018e-05	1.73480537026091e-05
-344000	0.443710947395086	1.36141180444145e-05	1.37687874693912e-05	0.43866275436967	1.33745461454023e-05	1.33890694925272e-05
-343000	0.443930275268091	1.82108840665372e-05	1.7991556193532e-05	0.438848813645191	1.82652621801908e-05	1.80792029046694e-05
-342000	0.444877775901376	2.02307059022207e-05	1.92832052689352e-05	0.439695706324411	2.00938951279237e-05	1.92470024487039e-05
-341000	0.445070526893524	1.93894705733344e-05	1.91967195811871e-05	0.439426855526471	1.89733597905936e-05	1.92422105885333e-05
-340000	0.445821687916913	1.95819260322553e-05	1.8830765008866e-05	0.440086823440007	1.90289411466689e-05	1.83689732331335e-05
-339000	0.446413092121929	2.0683526133581e-05	2.00921219285654e-05	0.44056531284303	2.05634552056067e-05	2.00849658025839e-05
-338000	0.446768914126488	1.58368234400067e-05	1.54810014354471e-05	0.441016824284387	1.5914379802415e-05	1.54628683610572e-05
-337000	0.446862534830702	1.81172844718399e-05	1.80236637676264e-05	0.441158954656759	1.78385755298488e-05	1.7696445157477e-05
-336000	0.447468124630583	1.9740690703369e-05	1.91351009034873e-05	0.44158922992485	1.95796884235413e-05	1.91494131554504e-05
-335000	0.447772249430043	1.80588533310816e-05	1.77547285316221e-05	0.442102972219877	1.82532719750063e-05	1.77395296799797e-05
-334000	0.448009815925019	1.76495609220637e-05	1.74119944270877e-05	0.442353626614878	1.7212847251541e-05	1.69621928565397e-05
-333000	0.448114666891835	1.77921134847589e-05	1.76872625179431e-05	0.442508464915984	1.75127079287343e-05	1.73578696276281e-05
-332000	0.448309676602212	1.80830870556447e-05	1.78880773452672e-05	0.44268612260407	1.78651524107068e-05	1.76874947226209e-05
-331000	0.448580363928059	1.89000464409355e-05	1.86293591150891e-05	0.443072342311914	1.91909989023053e-05	1.88047791944609e-05
-330000	0.448739297475302	1.67139027273495e-05	1.65549691801064e-05	0.443281410960061	1.61727602803344e-05	1.59636916321878e-05
-329000	0.44870507894959	1.88027315713924e-05	1.88369500971038e-05	0.443414844211771	1.85332897069999e-05	1.83998564552901e-05
-328000	0.448608207379887	1.80578611838217e-05	1.81547327535253e-05	0.443216858059613	1.78923625770497e-05	1.80903487292072e-05
-327000	0.448915224183062	1.89121421937009e-05	1.8605125390526e-05	0.44344080891666	1.85148610993837e-05	1.82909102423373e-05
-326000	0.449217385797518	1.57615680148611e-05	1.54594064004053e-05	0.443836654563877	1.56036899434265e-05	1.52078442962088e-05
-325000	0.449076733091278	1.91588068901461e-05	1.92994595963861e-05	0.443772397196656	1.91157012581272e-05	1.91799586253483e-05
-324000	0.449291691294436	1.82241619522081e-05	1.80092037490501e-05	0.444134319851389	1.7827281938698e-05	1.74653592839652e-05
-323000	0.449822215654817	1.79762095752765e-05	1.74456852148949e-05	0.44478400743055	1.7785041796842e-05	1.71353542176813e-05
-322000	0.450539728109432	1.83578696276281e-05	1.76403571730136e-05	0.445404078358524	1.79078358524023e-05	1.72877649244279e-05
-321000	0.450484041205776	1.49803048214135e-05	1.50359917250696e-05	0.445359283965212	1.46468166849616e-05	1.4691611078274e-05
-320000	0.450973275352529	1.81386261926877e-05	1.76493920459343e-05	0.445767753103099	1.81010301443891e-05	1.76925610065018e-05
-319000	0.450789622561851	1.34304652537364e-05	1.36141180444145e-05	0.445572468969011	1.31792620113147e-05	1.33745461454023e-05
-318000	0.450834585831293	1.8255847335979e-05	1.82108840665372e-05	0.445761082495989	1.84538757071688e-05	1.82652621801908e-05
-317000	0.451694165329731	2.10902854006587e-05	2.02307059022207e-05	0.446552921557038	2.08857341889724e-05	2.00938951279237e-05
-316000	0.452629654648315	2.03249598919193e-05	1.93894705733344e-05	0.447478214979313	1.98986532128684e-05	1.89733597905936e-05
-315000	0.453181816262771	2.01340876467111e-05	1.95819260322553e-05	0.448008676011146	1.95594021785021e-05	1.90289411466689e-05
-314000	0.453311449801571	2.08131596723803e-05	2.0683526133581e-05	0.448171725914042	2.07265051085029e-05	2.05634552056067e-05
-313000	0.453223000928819	1.57483745672549e-05	1.58368234400067e-05	0.448152178502069	1.58948323904416e-05	1.5914379802415e-05
-312000	0.453178417630668	1.80727011736891e-05	1.81172844718399e-05	0.448212551718315	1.78989487460948e-05	1.78385755298488e-05
-311000	0.453469327873005	2.00316009457063e-05	1.9740690703369e-05	0.44849658025838	1.98637169636072e-05	1.95796884235413e-05
-310000	0.453537617157815	1.81271426158912e-05	1.80588533310816e-05	0.448501034366292	1.82577260829182e-05	1.82532719750063e-05
-309000	0.454059824368825	1.81717681330744e-05	1.76495609220637e-05	0.448953749050072	1.76655619353205e-05	1.7212847251541e-05
-308000	0.454220108925103	1.79523980410369e-05	1.77921134847589e-05	0.449181415181964	1.77403740606265e-05	1.75127079287343e-05
-307000	0.454324558811112	1.81875369416533e-05	1.80830870556447e-05	0.449192244363759	1.78759815925019e-05	1.78651524107068e-05
-306000	0.454936354808748	1.95118424385713e-05	1.89000464409355e-05	0.449607109685046	1.9605864223592e-05	1.91909989023053e-05
-305000	0.455555982436883	1.73335303554842e-05	1.67139027273495e-05	0.450087182301782	1.665283289707e-05	1.61727602803344e-05
-304000	0.455826859748375	1.90736088828844e-05	1.88027315713924e-05	0.450293337836697	1.87394452419151e-05	1.85332897069999e-05
-303000	0.456276154690535	1.85071561259816e-05	1.80578611838217e-05	0.450551211686228	1.81502364265811e-05	1.78923625770497e-05
-302000	0.45656261082496	1.91985983281263e-05	1.89121421937009e-05	0.45086160601199	1.88252554251457e-05	1.85148610993837e-05
