gene	log2FC	padj	baseMean	dysregulated	max_delta_unnorm	sum_delta_unnorm	n_enhancers	n_gained_enh	n_lost_enh	has_boundary	boundary_direction	n_diff_loops	n_lost_loops	n_gained_loops	max_loop_logFC_abs	mean_loop_logFC	has_abc	has_loops	n_layers	z_boundary	z_loop_count	z_loop_strength	z_abc	combined_score
2610203C22Rik	-0.223116765693833	0.786092665003465	11.9448779418458	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Mybl1	-0.41874655997636	0.147450484513218	160.486406418592	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Vcpip1	0.0593853901355369	0.829836300522905	1251.61666571836	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Sgk3	-0.044171390072311	0.901844834360793	156.412709953957	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Mcmdc2	0.0161755175483885	0.979725581855408	101.674035104131	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Snhg6	-0.0537396092041104	0.922914774266668	76.5539754543705	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Cops5	0.104144969240859	0.647059187955057	541.086296627402	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Cspp1	-0.0271050421551698	0.938904952523997	2201.76696537707	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
Arfgef1	0.0498736965630566	0.760092659769184	4188.90377915008	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
Cpa6	-0.915884653228905	1.13804713741477e-4	68.2851039831459	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Prex2	-0.183568632848939	0.48999935195146	2594.31501357802	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
A830018L16Rik	-0.276713442303451	0.113866389895493	1202.93920923106	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Sulf1	0.188282434918812	0.570363012487399	121.627696496371	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Slco5a1	0.471359902439218	2.45301533007383e-4	989.036769660917	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Ncoa2	0.0681512030038599	0.772434259961504	6787.29715431733	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
Tram1	0.0139994971947997	0.9486529174448	855.265059735278	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
Lactb2	-0.2891626175205	0.183849516974641	251.017501472844	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Eya1	-0.0645013588929371	0.838810456574534	480.936535722686	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm9947	0.31736447979795	0.481453266271778	31.8438069598829	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Kcnb2	-0.0343845249672277	0.914120287607627	21528.1110630165	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Terf1	-0.237119343147422	0.14024405621472	487.935468497697	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm37509	-0.322716735836809	0.707131194116593	11.0783937545355	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Sbspon	-0.636371855233624	0.0406251583610406	46.9519357533162	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Rpl7	0.241873978935167	0.345381586688839	1056.05504952822	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Rdh10	-0.13530436829565	0.547820250873914	510.04448494539	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Stau2	0.286046855835623	0.0175103620174443	2910.63148117649	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Ube2w	0.00335528053348132	0.992546063168221	2059.53003885267	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Eloc	0.0615430862163728	0.752459011556798	678.473357363236	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Tmem70	-0.0741161339045852	0.811836346637911	175.185064088031	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Ly96	0.057194971631821	0.9650408449204	14.124453343796	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm5828	0.787749781442248	0.315126019661309	11.8869300282357	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm28376	-0.111059219854887	0.843609604767571	141.331232941501	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Jph1	-0.172228877841611	0.67221653027704	231.798372449727	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gdap1	-0.230582398940257	0.27884251878923	1060.32391632396	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm16070	1.42315852664339	5.17593655613782e-4	15.3418730549478	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Crispld1	1.76509519237609	9.14278486049968e-7	22.2240165430337	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm28153	1.70952782334247	0.024818831102705802	8.22555034964966	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm28756	0.700077369468143	0.0249216371119331	76.8481382863155	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Tfap2b	0.185061884574498	0.367624214567187	627.808562379747	FALSE	NA	NA	NA	NA	NA	FALSE	NA	1	0	1	0.336348861610065	0.336348861610065	FALSE	TRUE	1	0	6.2849259097253585	5.846708748700532	0	12.131634658425892
Lincmd1	-0.0766542434737473	0.950595915396967	10.2653394716767	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Mcm3	0.599960737781841	0.0920122310348826	182.811770363173	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Paqr8	-0.18262963149992	0.345062896861031	2119.78580390351	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm28064	-0.536626195726601	0.173560567160281	26.0875784834441	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Efhc1	-0.377532168003255	0.237548867123848	57.5268942010931	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Tram2	-0.00465317066670181	0.995293438537811	84.3337429728704	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Tmem14a	-0.440192771150747	0.0546105870525898	60.5327711859018	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Kcnq5	-0.676678332046434	0.00228597270112555	14326.9893899396	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
ENSMUSG00000097109	-0.795567390386397	0.18679465280601	21.8655073927925	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Rims1	-0.183497044434958	0.615592500077664	30010.4399149833	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm27028	-0.0138166791125435	0.992703551717519	12.7116473160149	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Ogfrl1	-0.215064580223444	0.452349293043697	962.569493865384	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
B3gat2	-0.331095505886883	0.0526331435640558	507.832281369854	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Smap1	-0.076067464165563	0.676671476980231	1611.66156232421	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
Sdhaf4	-0.14416301848222	0.770810424322646	45.1613073256147	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Fam135a	-0.18744256528395	0.199395381957849	2674.88146252209	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Col9a1	-0.846105630112319	5.02304550240466e-7	215.579002704436	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Col19a1	-2.23057073525185	1.24170167318706e-43	877.969647802016	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm28439	-0.14632218390666	0.699917981777414	204.154138220326	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm10222	0.214136817843372	0.72599960833554	48.3072152342612	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm28438	0.119135668955506	0.806694396376178	148.761644726396	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm28437	-0.171608945916664	0.627803643577146	338.77108753597	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Atp6-ps	-0.0613976549382471	0.923568900701523	610.638855108026	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm28661	-0.142967876481598	0.765300403083222	344.376248969315	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm29216	-0.121762845602876	0.849191386102208	471.078525388629	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Lmbrd1	-0.0836674335473098	0.749757211202212	2199.50523829432	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Adgrb3	-0.0686791159610652	0.79035699618095	38360.5809218259	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
Gm9884	-0.202423392788434	0.801620011863078	13.8217583332159	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Phf3	0.0718832656486421	0.56161904243798	3327.75299262981	FALSE	NA	NA	NA	NA	NA	TRUE	Mutant	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
Ptp4a1	0.219647997031679	0.205172101767533	566.636867224234	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Khdrbs2	-0.198071198340334	0.360734496237049	1966.27094556493	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
Prim2	-0.0582195873404214	0.862227839926316	1078.88210518086	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
1700001G17Rik	0.149167704260954	0.908811056886483	7.93557528849723	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Rab23	0.0604694177991533	0.787393971569336	506.176528322958	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Bag2	-0.0646944538950072	0.859301684487715	86.4335945839133	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Zfp451	0.162358542047058	0.109649638963821	2874.84867701556	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Bend6	0.190149731835195	0.38852962702341	1786.81844431595	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Dst	0.147689198228798	0.557960989342238	19410.6267731328	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Gm37233	0.393780862462782	0.598043058975965	10.4499202213137	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Ccdc115	0.103936279804721	0.782115189324514	105.595051222593	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Imp4	0.187159008330793	0.572579301624887	85.8242850610997	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Ptpn18	-0.630166367856557	0.375717173277459	12.4923480605665	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Cfc1	-0.237749088722877	0.824644334589228	8.40826171415231	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
1700101I19Rik	0.214297283821287	0.820872457746612	13.2013966005399	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Amer3	0.232834840957542	0.098039814203129	1251.51168638123	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Arhgef4	-0.0699952377284206	0.774648652366425	913.076953388536	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Fam168b	0.204756658766026	0.120732852034484	3036.83356360685	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Plekhb2	0.10424871981999	0.677563246826818	1325.32760644346	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Hs6st1	-0.179175172181954	0.222671561911817	975.883552504037	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Uggt1	0.0221658924101887	0.922482368172185	2011.96915066237	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Arid5a	-0.00959419257345518	0.981435653920424	141.621246115152	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Kansl3	-0.0133064850932882	0.961202340662092	933.78007906016	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
Fer1l5	0.0172954375239267	0.98047260309053	43.2543684438926	FALSE	NA	NA	NA	NA	NA	TRUE	Control	NA	NA	NA	NA	NA	FALSE	FALSE	1	1	-0.06550709472395148	-0.07007467244368767	0	0.8644182328323609
Lman2l	-0.184188474757144	0.242946063754099	574.604158980001	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Cnnm4	-0.374476844050096	0.0648922364456127	355.697693516575	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
Cnnm3	0.0491747889163252	0.853084104819807	691.077152954011	FALSE	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	FALSE	FALSE	0	0	-0.06550709472395148	-0.07007467244368767	0	-0.13558176716763914
