	ctrl_M1	ctrl_M2	ctrl_M3	mut_M1	mut_M2	mut_M3
loop_21	522.225911140442	383.946964740753	389.905754089355	483.295147895813	497.359311103821	514.582203865051
loop_22	725.341188430786	551.451068878174	531.666735649109	572.659348487854	563.86411857605	579.51699256897
loop_23	459.351019859314	368.674454689026	400.831104278564	422.884865760803	391.727750778198	431.957445144653
loop_24	529.714831352234	422.284152984619	410.299463272095	547.130777359009	527.648945808411	536.282850265503
loop_25	554.797305107117	409.528033256531	438.269770622253	409.294243812561	452.808061122894	471.234615325928
loop_26	637.683748245239	479.487166404724	469.320860862732	511.197374820709	619.867502212524	569.535747051239
loop_27	555.793173789978	459.17095375061	475.10556936264	477.54501247406	519.788190841675	511.186194419861
loop_28	331.395555496216	255.336916327477	250.201663732529	325.969046115875	334.806962490082	317.36594581604
loop_29	319.052586555481	296.276398420334	268.021190166473	291.203856706619	312.963077306747	287.033240795135
loop_30	558.760433197021	490.972311019897	495.958375930786	568.150919914246	610.943033218384	579.315620422363
loop_31	437.257752418518	293.058876276016	317.909090042114	339.077908039093	328.016714572906	354.420718669891
loop_32	390.28063416481	380.627760887146	389.576611042023	266.017246723175	264.704694032669	264.212385892868
loop_33	713.432064056396	607.494846343994	609.008913040161	775.312986373901	786.396229743958	732.582788467407
loop_34	459.789241790771	387.680837154388	409.997329235077	378.141835212708	453.907000541687	436.918871879578
loop_35	359.374549627304	326.606218338013	421.72535276413	426.532627105713	423.976821899414	414.501785755157
loop_36	237.895163595676	207.532947778702	213.673361063004	190.515122175217	201.412342309952	206.204476118088
loop_37	393.342453956604	356.140695571899	348.152282714844	396.510136127472	371.586722373962	433.235033988953
loop_38	304.67548084259	281.117803573608	264.080854415894	306.094462931156	329.050926208496	310.347683191299
loop_39	341.855958461761	332.288425445557	360.561808109283	379.813374042511	391.130823135376	345.310590267181
loop_40	2307.15668487549	1779.71215772629	1584.42957496643	3168.77603721619	2833.75902938843	3131.59439277649
loop_41	267.698905467987	225.49510705471	240.183776378632	241.656623363495	259.988017082214	241.81288433075
loop_42	229.370200395584	186.643794298172	191.285068273544	172.841844320297	190.921207427979	176.151646852493
loop_43	284.50546336174	269.315328717232	270.274371385574	244.22431063652	249.202724933624	263.172275662422
loop_44	224.498911619186	188.432512283325	198.131311178207	207.530306279659	232.057292222977	212.865186691284
loop_45	195.178427219391	177.493842244148	177.997334361076	204.536249279976	236.684582471848	224.053121805191
loop_46	246.514469385147	217.773084878922	278.655840873718	295.934892654419	296.861568927765	284.567976474762
loop_47	128.390801429749	112.071144223213	136.915041208267	150.655650615692	126.706019282341	138.468307733536
loop_48	280.009906053543	261.608363866806	267.78541970253	233.528391838074	295.492376804352	255.259963512421
loop_49	130.468717515469	109.381062090397	114.055056929588	93.8115068674088	81.0385984778404	109.644319415092
loop_50	45.0772943496704	40.1405187249184	38.1146148443222	16.730095744133	16.3050733804703	19.3167480230331
loop_51	55.4858040809631	37.8617570698261	47.6092507243156	25.3924604952335	19.9305863678455	24.0174059867859
loop_52	970.345607757568	691.462351799011	758.76676940918	768.431756973267	894.55611038208	896.818393707275
loop_53	1057.21818161011	694.879543304443	768.219706535339	812.112579345703	960.006956100464	887.972700119019
loop_54	526.957151412964	352.608892440796	391.82726764679	432.65003490448	441.604484558105	465.448329925537
loop_55	648.414499282837	430.228940010071	480.033757209778	511.486532211304	551.500954627991	564.905070304871
loop_56	629.675015449524	463.512156486511	475.883310317993	533.39109992981	576.787536621094	550.855233192444
loop_57	1199.48994636536	788.190603256226	860.929650306702	1004.37603759766	1258.88338088989	1100.2845582962
loop_58	816.080450057983	558.677649497986	603.350107192993	656.774953842163	746.437358856201	752.589925765991
loop_59	558.932892799377	442.072198867798	433.045217514038	501.1659116745	512.393070220947	496.080286979675
loop_60	636.391047477722	439.213628768921	459.110043525696	553.413757324219	641.554762840271	622.052483558655
loop_61	500.735189914703	343.158237934113	376.788990497589	382.389581203461	425.480776309967	455.90469455719
loop_62	648.717138290405	459.293133735657	476.133014202118	548.264466285706	628.562733650208	583.984902858734
loop_63	440.797617912292	319.239741325378	355.433045387268	390.414155483246	435.405934810638	438.868000030518
loop_64	788.984030723572	601.11389541626	602.661561965942	681.575560569763	789.465515136719	727.823760986328
loop_65	350.068959236145	211.831108570099	231.26681137085	247.970698833466	253.892014026642	289.851984977722
loop_66	559.982540130615	383.740623474121	417.652484893799	438.325751304626	469.381818294525	477.717576026917
loop_67	646.452889442444	408.262764930725	443.309512138367	483.489003181458	543.49813079834	557.282942771912
loop_68	648.865222930908	475.6968126297	476.174605369568	573.868183135986	610.146452903748	624.272459983826
loop_69	860.908138275146	629.988219261169	628.559926986694	698.231799125671	820.987332344055	741.044373512268
loop_70	2082.48063659668	1190.34791946411	769.510227203369	1092.42908477783	1598.02378463745	1156.42943000793
loop_71	297.731519699097	176.418658256531	197.513249397278	211.842095851898	231.058990001678	252.191870212555
loop_72	561.350315093994	409.734617233276	450.464572906494	402.287252426147	428.119248390198	457.17076587677
loop_73	638.579171180725	425.498123168945	486.590505599976	512.424686431885	548.710069656372	533.79906463623
loop_74	436.29320526123	324.124734163284	350.863544225693	381.648619174957	390.611036300659	386.589797735214
loop_75	562.428115844727	409.397893428802	421.070989608765	427.478172302246	521.854772567749	490.604033470154
loop_76	890.777853012085	631.757081031799	679.296602249146	746.698608398438	927.850977897644	802.378527641296
loop_77	343.936164855957	263.261684417725	308.16107749939	326.52631521225	359.871723651886	331.324785232544
loop_78	446.971388339996	322.567510128021	335.595680236816	390.923256397247	428.385707855225	378.255679130554
loop_79	300.221484899521	247.087206363678	230.811535596848	233.207165241241	242.019325256348	257.970450878143
loop_80	324.79457616806	255.330390691757	259.798987865448	261.929068088531	296.809951305389	305.520262718201
loop_81	251.509147167206	171.25780582428	203.597568750381	232.466079950333	229.860902786255	237.354483604431
loop_82	351.5486369133	235.954351425171	237.619951248169	265.988648891449	281.366663455963	288.330004692078
loop_83	758.103373527527	581.206371307373	637.499438285828	662.994585037231	801.45849609375	735.855117797852
loop_84	430.578135490417	345.307235240936	367.637583255768	387.099303722382	410.888432979584	415.963947296143
loop_85	300.769412517548	211.642297267914	220.038077831268	230.7120885849	274.967938899994	268.000554084778
loop_86	410.032809257507	303.036658287048	277.261591911316	324.41986989975	381.304126739502	358.402881622314
loop_87	283.556543588638	214.22972536087	217.574295043945	253.481981396675	268.062879085541	291.43670463562
loop_88	248.211768627167	145.556529045105	178.217102527618	190.91686296463	188.200958251953	202.774811267853
loop_89	277.819389820099	209.692025899887	250.125948905945	232.732070207596	255.328996181488	260.532063961029
loop_90	214.464531898499	149.905950546265	178.284817457199	181.389185667038	214.733080625534	198.488119840622
loop_91	192.848928451538	153.636383771896	161.577854156494	170.717206716537	181.926185369492	201.860278606415
loop_92	230.575775146484	174.26571726799	181.864378452301	188.30347597599	193.334594964981	235.451747179031
loop_93	209.112921953201	163.12760424614	156.936820268631	171.643849134445	186.229377508163	204.129000067711
loop_94	289.10370016098	223.96014213562	228.060440063477	255.708838224411	282.931068897247	256.34500169754
loop_95	162.628047704697	134.16934633255	137.325959920883	147.919310688972	162.469052791595	159.827486991882
loop_96	191.397144794464	170.023129701614	188.123953342438	197.816766500473	252.25356054306	235.961046218872
loop_97	139.807518362999	104.595354437828	110.468921899796	153.327943086624	164.676641464233	165.544778347015
loop_98	127.331627905369	99.716017305851	115.761172175407	117.527906060219	129.096087098122	129.575941860676
loop_99	97.6578180789948	81.6481503844261	80.2017540931702	90.9959013462067	91.8299463391304	103.56805896759
loop_100	125.581951975822	78.6254051923752	87.7852722406387	94.7065864801407	97.7593656778336	114.22551035881
loop_101	126.626964569092	90.3102061748505	105.596527576447	117.591515719891	128.113211750984	129.275325238705
loop_102	265.048399448395	215.762883901596	234.715074777603	212.953829526901	269.894064426422	242.480562210083
loop_103	167.993126869202	152.980684757233	188.393370389938	166.802553653717	175.919668912888	191.568621397018
loop_104	149.042447328568	125.530082941055	123.324639320374	135.649786114693	117.70219117403	151.065302729607
loop_105	131.035427808762	98.480947136879	102.445415377617	95.579244017601	107.596107006073	105.876232028008
loop_106	147.698625326157	117.417424082756	125.026439070702	96.4917821884155	132.100359320641	150.205394029617
loop_107	186.354214966297	161.7856361866	194.003254890442	162.744455814362	192.012060165405	171.544352412224
loop_108	98.6791770458221	79.0865979790688	80.9354290962219	78.2312298417091	85.6526258587837	85.2600219845772
loop_109	80.3031461238861	77.1783339977264	73.9654490351677	66.3971382975578	92.704508125782	83.8355370163918
loop_110	87.2832040190697	74.2351568937302	91.9815813302994	72.1849801540375	86.7403420805931	83.0542942285538
loop_111	40.626079082489	30.7025228142738	25.3276833891869	19.6150772869587	19.4217210412025	24.9127117097378
loop_112	1214.1431312561	1020.75948810577	995.951113700867	1098.78517723083	1201.77328872681	1060.65093803406
loop_113	1233.65406799316	968.510597229004	961.833119392395	1002.86567783356	1103.86797714233	1063.74576568604
loop_114	619.776226043701	510.127128124237	552.60696554184	586.914929389954	636.817517280579	603.330828666687
loop_115	994.61653137207	802.276542663574	781.937168121338	818.885614395142	999.636665344238	944.092399597168
loop_116	1140.95044517517	941.460790634155	930.9108543396	990.120697021484	1059.25161552429	1080.56608963013
loop_117	672.653272628784	519.492820739746	540.765514373779	561.494481086731	595.779881954193	619.86153793335
loop_118	1243.21644973755	1043.35390472412	1080.58975028992	1143.39078140259	1228.45650863647	1121.68923377991
loop_119	576.717885971069	462.355985641479	433.185608863831	531.006287574768	567.707120895386	559.013751029968
loop_120	476.888850212097	411.731402873993	426.10893201828	430.338755130768	418.3401658535	453.40522480011
loop_121	1284.95518493652	1174.26152896881	1268.98338890076	1346.40253829956	1440.50934791565	1362.01059341431
loop_122	1110.92428970337	1017.97282600403	1046.6778755188	1091.24116325378	1154.34211540222	1023.69094657898
loop_123	665.297233581543	532.553357124329	546.536751747131	685.938216209412	781.430694580078	695.49197101593
loop_124	573.504404067993	520.002288818359	489.723310470581	523.598814487457	589.314464569092	534.998563289642
loop_125	523.03123664856	404.377870082855	421.123383998871	450.677358627319	452.040017127991	465.591763496399
loop_126	599.722718238831	484.59775352478	500.596827507019	520.563956260681	563.710048675537	597.535793304443
loop_127	1287.97195625305	1078.58931255341	1030.06454849243	1136.83033752441	1352.65941047668	1167.61651134491
loop_128	593.668536186218	440.936018466949	477.382813453674	521.285190582275	581.935794830322	567.923512458801
loop_129	1033.94430923462	958.741327285767	909.412136077881	1047.68151473999	1204.42505264282	997.440139770508
loop_130	1128.91905784607	1012.44305610657	1021.16997909546	1150.88813591003	1204.18153762817	1190.62403678894
loop_131	601.963858604431	500.823999404907	527.975220680237	520.460063934326	640.819955825806	570.447916030884
loop_132	634.449353218079	612.707678794861	615.694477081299	574.715444564819	637.283273696899	643.201493263245
loop_133	614.418930053711	481.883102416992	491.082048416138	515.090557098389	557.131856918335	553.944129943848
loop_134	821.076720237732	687.45911026001	699.547879219055	685.290616989136	738.634267807007	747.091974258423
loop_135	522.45297908783	479.341457366943	493.862854957581	563.295948028564	584.845660209656	566.727691650391
loop_136	596.16902256012	491.714948654175	479.520727157593	555.836214065552	581.500836372375	592.113641738892
loop_137	489.211368560791	397.940266132355	436.8546667099	412.042147636414	423.769260883331	436.890402793884
loop_138	318.713748455048	259.67656493187	253.381977081299	288.028333187103	273.555780172348	304.185732126236
loop_139	295.231205940247	248.591350078583	264.838257789612	264.528935909271	261.083427429199	291.545638084412
loop_140	800.63094329834	688.136789321899	641.595222473145	702.35927772522	839.53359413147	706.465040206909
loop_141	530.973945617676	456.882274627686	468.187968730927	448.494398117065	512.416173934937	505.295425415039
loop_142	501.532822132111	423.220365524292	409.676728248596	434.060321331024	469.216286182404	434.810147285461
loop_143	443.176773309708	357.129022598267	372.446087837219	400.537890434265	409.306756019592	454.943357467651
loop_144	325.29110622406	251.167028427124	299.581347942352	283.554247498512	303.425084590912	296.293522834778
loop_145	952.139322280884	965.935663223267	956.446128845215	925.037220001221	970.764488220215	958.976625442505
loop_146	333.735446929932	299.877841472626	376.748229026794	284.329792737961	289.587964057922	298.529256820679
loop_147	354.982900619507	327.021816015244	324.119145393372	355.392160892487	382.522816181183	378.418776035309
loop_148	307.509657621384	355.009091377258	306.34069943428	363.578456163406	310.122609138489	375.253793001175
loop_149	245.42289185524	222.845884799957	219.260645389557	217.157147169113	212.925940275192	242.647769927979
loop_150	359.38649559021	415.006519317627	373.020039081573	379.327224731445	380.10368847847	358.731021881104
loop_151	371.945213317871	383.299941062927	437.20598077774	369.483567595482	397.118312835693	381.924912452698
loop_152	301.050094842911	281.833248615265	282.109059810638	339.924837112427	382.339140892029	349.92263841629
loop_153	254.933422088623	250.210203886032	279.825794696808	262.816391468048	308.16699552536	276.9977850914
loop_154	299.542118430138	272.942329406738	254.20880651474	303.672344684601	315.14862203598	326.379281520844
loop_155	161.560636043549	140.204969167709	146.809541225433	127.075759291649	160.150605916977	149.162552654743
loop_156	288.014877438545	368.923391461372	307.815831661224	333.390434026718	415.275894165039	285.145167350769
loop_157	214.3606377244	234.256284713745	223.915828704834	214.154909610748	209.861498296261	206.11279964447
loop_158	274.77738404274	255.883217215538	301.625716686249	275.715177059174	249.866710424423	262.808511018753
loop_159	203.851134359837	217.022925198078	191.558968067169	190.412492275238	178.841830015182	191.023740887642
loop_160	105.425753593445	104.863666236401	116.841987431049	109.56497657299	101.320441663265	124.182964801788
loop_161	171.129198908806	221.469939947128	219.356960654259	185.764001131058	192.987687826157	147.053732514381
loop_162	41.0369477272034	35.2015188336372	36.034334897995	27.0792688727379	32.6802005767822	27.2751089334488
loop_163	2430.73874664307	1992.33783531189	2056.03679656982	2059.19902038574	2321.77586364746	2194.99115371704
loop_164	1834.09078788757	1622.47932052612	1652.48254776001	1762.35688781738	1763.80953788757	1736.01114654541
loop_165	1621.96185302734	1363.47003555298	1293.14184188843	1525.06064987183	1602.91804504395	1477.2879447937
loop_166	1234.87524986267	1011.80407238007	1052.8375377655	1157.73034858704	1345.94992160797	1160.16145896912
loop_167	1365.7061252594	1236.01017189026	1189.6295337677	1379.33248710632	1411.07796669006	1332.18735122681
loop_168	2228.21733474731	1777.31826019287	1735.0207157135	1955.44750595093	2175.29299545288	2141.23746109009
loop_169	1778.95379447937	1562.72355079651	1455.50024223328	1624.49300765991	1898.52082633972	1655.89437103271
loop_170	2002.86927032471	1686.92701148987	1701.94385528564	1880.49173736572	2150.61252212524	1887.72130584717
loop_171	1604.08588409424	1418.64406013489	1448.250415802	1637.46699523926	1900.09315681458	1628.3961315155
loop_172	1157.37332725525	984.339593887329	1042.79521942139	1212.74982261658	1360.83770179749	1176.45553588867
loop_173	1542.75345611572	1262.51326942444	1256.98603630066	1496.90060043335	1650.72292518616	1431.75642776489
loop_174	1160.33598136902	1059.11003684998	1137.97625350952	1205.44293212891	1332.31248664856	1294.74963378906
loop_175	1029.21343898773	790.383363723755	805.604627132416	917.553685188293	953.405945777893	925.770193099976
loop_176	1546.58675384521	1563.57830810547	1561.84115695953	1695.23645019531	1754.22044372559	1639.93709564209
loop_177	864.337469100952	759.53667640686	778.103877067566	782.621075630188	807.587233543396	765.834572792053
loop_178	920.225622177124	841.454452514648	840.173629760742	955.570457458496	998.272924423218	922.127542495728
loop_179	1012.64356422424	866.6354637146	966.737552642822	974.287288665771	1028.53080940247	1054.35101890564
loop_180	1575.68888092041	1415.99249458313	1356.24725723267	1528.9916973114	1692.12555122375	1485.7513217926
loop_181	1091.39767837524	1006.73823165894	983.004817962646	1076.01953792572	1199.92359161377	1098.70440673828
loop_182	1120.72674274445	898.578963279724	907.386390686035	1042.68281173706	1126.19263458252	1000.20475006104
loop_183	1001.34794807434	806.197915077209	897.565242767334	912.910484313965	1028.79209136963	960.313835144043
loop_184	791.082078933716	726.948463439941	703.627019882202	753.967920303345	727.497041702271	813.762903213501
loop_185	742.816833496094	636.693419456482	625.556955337524	671.976016998291	721.666848182678	693.469791412354
loop_186	778.584396362305	686.405197143555	748.529920578003	771.471445083618	858.845930099487	851.9587059021
loop_187	797.28867149353	621.22159576416	665.435609817505	705.925882339478	703.292772293091	784.229564666748
loop_188	786.247762680054	755.756004333496	743.030834197998	837.981742858887	842.187812805176	790.846267700195
loop_189	564.386589050293	562.988254547119	584.441917419434	623.015857696533	608.723419189453	614.528647899628
loop_190	655.669855117798	601.236517906189	603.708365440369	623.188457489014	617.673442840576	672.578924179077
loop_191	935.848783493042	892.785816192627	912.701608657837	1033.8512172699	1066.95591926575	1032.21598052979
loop_192	944.446434020996	789.245727539062	813.882515907288	787.756379127502	825.791471481323	805.49054813385
loop_193	619.17471408844	536.301506996155	548.839894294739	557.865569114685	590.121105194092	634.249839305878
loop_194	586.165826797485	461.103362083435	473.895994186401	491.669245243073	472.070087432861	471.891954421997
loop_195	425.136911392212	399.226522445679	387.249214172363	399.523475646973	423.999341011047	426.079966545105
loop_196	693.383715629578	573.271920204163	599.484198570251	632.039999008179	648.58367061615	674.468566894531
loop_197	484.978127002716	458.314112663269	493.904910564423	524.486298561096	603.540482521057	535.962678909302
loop_198	519.420413017273	450.008981704712	495.768394470215	494.378078460693	553.218717575073	518.540573120117
loop_199	624.3374376297	541.851593017578	538.804911613464	589.811372756958	619.899847984314	599.683993339539
loop_200	685.931334495544	634.391288757324	670.830722808838	602.810597419739	649.185038566589	666.78723526001
loop_201	891.746492385864	724.235012054443	763.407693862915	781.610706329346	895.605041503906	822.534042358398
loop_202	587.649681568146	494.498805522919	517.786995410919	557.402118682861	594.684941291809	577.183977127075
loop_203	628.953319549561	530.866972923279	548.888526916504	580.019792556763	645.860348701477	605.643045425415
loop_204	527.682104110718	490.447770595551	434.114314556122	464.320874214172	523.832435131073	494.668295860291
loop_205	430.258080244064	430.555723190308	451.941356658936	437.696538925171	464.983272075653	475.524075031281
loop_206	368.379292011261	323.893882751465	330.710563659668	342.959599018097	363.232887268066	382.964459896088
loop_207	422.71095085144	382.062789916992	440.681548118591	537.321687698364	519.890621185303	527.839440345764
loop_208	371.235682964325	335.322916507721	346.755969524384	387.671284675598	400.390480995178	350.105029582977
loop_209	468.223197937012	470.828378200531	580.336833953857	621.208486557007	510.393224716187	556.504051208496
loop_210	436.726333141327	357.365478515625	387.491763114929	360.758987426758	377.052292823792	422.003926277161
loop_211	526.278506278992	484.578458547592	508.975981712341	501.367803096771	550.159282684326	591.129865646362
loop_212	288.962518692017	286.698577642441	342.410427570343	357.223149299622	285.626410245895	337.042296886444
loop_213	366.344929218292	335.553452014923	369.039817333221	411.873127937317	464.222443580627	412.674660205841
loop_214	314.173241615295	272.879445552826	320.874625205994	353.841883659363	368.565295219421	396.589751243591
loop_215	413.2211561203	468.875026702881	504.105247020721	413.270063400269	449.97819185257	456.471732139587
loop_216	411.212460041046	375.918028831482	345.674396514893	403.822424411774	456.49410533905	440.062652587891
loop_217	328.35547208786	328.407731056213	301.976566791534	360.86160326004	434.211059093475	406.613314628601
loop_218	233.064347505569	263.306128025055	221.815143227577	268.604772090912	235.462628364563	251.354060411453
loop_219	318.278469562531	283.944871902466	295.324836730957	285.098040342331	291.099638938904	310.974053382874
loop_220	319.531845092773	298.950400829315	337.734977960587	333.669615268707	312.462483167648	317.510983943939
loop_221	287.303939819336	251.716887235641	265.712124586105	254.945802927017	254.849160909653	288.394587516785
loop_222	391.027454137802	332.036672592163	348.422199249268	337.823742866516	372.299354553223	380.1773853302
loop_223	353.697087526321	320.928030967712	360.723149299622	411.611298561096	402.868542194366	409.25025177002
loop_224	203.200283288956	147.75769174099	190.239927768707	198.32525229454	185.7435567379	179.016699790955
loop_225	366.268300771713	396.946513175964	425.518817424774	394.162741184235	368.966530323029	415.547270774841
loop_226	216.306326448917	204.185115814209	224.369917869568	229.697998046875	243.957500457764	266.130700588226
loop_227	123.821580648422	116.675651669502	127.749753713608	134.690755665302	145.676320016384	140.971012890339
loop_228	79.4202719926834	61.6382951140404	54.1559132933617	27.5964297056198	37.5451119542122	46.9564427733421
loop_229	893.303330421448	766.207739830017	718.636069297791	827.111330032349	977.104431152344	845.591289997101
loop_230	948.479983329773	682.535605430603	689.722108840942	749.130693435669	878.685087203979	820.645597457886
loop_231	1503.0936126709	1121.02841377258	1138.03503036499	1137.19858932495	1286.54212760925	1158.46236610413
loop_232	674.401421546936	512.696401596069	554.508863449097	619.460341453552	617.659936904907	657.804292678833
loop_233	440.519846439362	326.091979980469	321.181937217712	353.714385509491	377.627281188965	381.532930850983
loop_234	715.348318099976	557.177153587341	553.682024002075	611.882086753845	605.958059310913	672.74292755127
loop_235	803.153802871704	742.936174869537	712.392875671387	803.19510602951	917.671803474426	893.959502696991
loop_236	669.588048934937	486.342844963074	526.267780303955	565.297703742981	543.962915420532	578.705666542053
loop_237	948.308322906494	778.005840301514	833.579162597656	848.062644481659	892.482992172241	846.448870658875
loop_238	942.129570007324	689.525804519653	706.086960792542	796.989706039429	908.374361991882	810.224316596985
loop_239	889.251689910889	615.863954544067	625.392459869385	688.84934425354	817.698167800903	744.26905632019
loop_240	1295.63834381104	1033.39414691925	1022.3994884491	1148.80729484558	1166.44682407379	1166.30619716644
loop_241	658.735394477844	468.249912261963	475.216794967651	525.705666542053	544.214913368225	553.168148040771
loop_242	369.40486907959	269.446621894836	289.099984884262	290.06781244278	319.139316082001	325.407907009125
loop_243	635.447410583496	539.847150802612	553.626030445099	594.163928985596	599.442833900452	625.73193359375
loop_244	491.307543754578	407.325549602509	413.03135740757	414.157255172729	469.269649028778	475.569846153259
loop_245	1077.01881980896	947.48970413208	947.742803573608	1071.18079185486	1302.22152519226	1069.38159179688
loop_246	339.991735458374	231.95744228363	252.655973911285	254.82549071312	263.238127708435	268.874859809875
loop_247	488.771946907043	364.079608440399	398.388988494873	460.481026649475	490.269117355347	495.136953353882
loop_248	372.29914188385	270.291957378387	245.156122684479	317.326641559601	380.72612953186	353.316257953644
loop_249	382.875336170197	257.338969707489	276.011277198792	278.402716159821	264.985557079315	305.960892677307
loop_250	451.160517692566	304.650950908661	312.110648155212	350.905529022217	315.616853713989	357.78068447113
loop_251	352.504012107849	283.759449720383	289.911891937256	308.496869564056	326.999480247498	340.523128509521
loop_252	527.94506072998	433.900755882263	472.973837852478	461.284483909607	509.927857398987	520.488676071167
loop_253	506.003485679626	411.951338768005	422.761996269226	513.673421859741	456.300025939941	512.874192237854
loop_254	577.55233669281	520.915812969208	522.743925094604	533.008626937866	600.653357028961	530.47190618515
loop_255	189.755237579346	164.192455291748	172.714292645454	167.564720451832	162.663710534573	199.386335015297
loop_256	351.798124790192	306.503035545349	360.868789672852	390.039355278015	399.380381345749	382.933519363403
loop_257	291.585565090179	225.614416599274	227.496952295303	224.816100120544	266.825032234192	241.737206459045
loop_258	287.162735939026	225.757075786591	226.279522895813	270.40172290802	254.764835834503	294.21989440918
loop_259	299.719948768616	240.379070401192	280.296797275543	223.46285200119	201.929604172707	222.935972690582
loop_260	182.286143779755	186.000799775124	167.888382971287	185.40278673172	181.983238220215	201.04257941246
loop_261	195.47572517395	152.825991392136	153.31213760376	185.759575128555	178.685559988022	177.969865560532
loop_262	237.275522708893	177.654054641724	177.353395462036	195.984478235245	199.95450258255	218.773217916489
loop_263	145.611728429794	136.12568461895	150.839874744415	130.706389129162	127.429374575615	148.745926141739
loop_264	194.362406492233	198.304138302803	234.462894678116	197.98443031311	203.921021103859	237.868989109993
loop_265	149.894487261772	123.819325447083	128.960077404976	131.909665107727	123.428350806236	129.271584391594
loop_266	202.408523082733	180.572335720062	190.098202466965	162.137926578522	166.0208735466	167.724548101425
loop_267	202.638585090637	178.735063791275	197.080155849457	176.289935588837	201.529189229012	219.049221754074
loop_268	221.286196231842	173.989933490753	176.31927728653	149.820131659508	199.189718961716	181.528653621674
loop_269	185.25604557991	142.559985280037	164.72883450985	185.059848308563	216.646659612656	184.649906277657
loop_270	202.013968110085	170.127324104309	187.741005063057	167.787004232407	174.512425780296	193.498021602631
loop_271	141.783002614975	145.298518180847	116.548394918442	132.55875825882	120.450003743172	139.796538949013
loop_272	100.34014326334	78.3420234918594	72.473136484623	69.4848774671555	77.0204851031303	64.3229712247849
loop_273	435.231718540192	354.614878177643	331.113885402679	373.203711509705	383.368587017059	381.96666765213
loop_274	1014.38593196869	749.108758926392	773.626032829285	897.230941772461	922.795385360718	930.896364212036
loop_275	1452.91609573364	1006.52605438232	1061.64686775208	1170.15420532227	1299.93835830688	1267.23315620422
loop_276	1107.55117416382	825.554218292236	797.615731239319	918.655561447144	1015.08151245117	964.640663146973
loop_277	1438.64635276794	1151.46255779266	1085.732006073	1207.6673374176	1401.66235733032	1279.81167602539
loop_278	1019.51131820679	726.436813354492	785.742641448975	824.344854354858	907.742511749268	896.286575317383
loop_279	618.930247306824	459.600455760956	468.43447637558	547.144282817841	545.368636131287	574.361528396606
loop_280	926.694307327271	709.608132362366	678.165460586548	775.961466789246	865.371874809265	818.10450553894
loop_281	715.189467430115	511.090077877045	507.779210090637	604.715898513794	688.649735450745	655.525630950928
loop_282	643.323037147522	469.995361328125	492.24959897995	550.758852958679	613.925683021545	602.796935558319
loop_283	640.358589172363	511.25213432312	511.322968482971	539.82315158844	625.639181613922	565.481929302216
loop_284	426.160592556	321.50657081604	347.08261179924	395.683469295502	395.258820533752	411.382368087769
loop_285	272.438219189644	242.189453125	252.184026241302	235.288330793381	230.904202699661	227.457992553711
loop_286	631.328193664551	482.124987363815	532.539985656738	504.089115142822	597.647134304047	576.752553939819
loop_287	428.159624576569	397.497963905334	393.481262207031	403.579746723175	394.819385290146	417.068833351135
loop_288	833.402194976807	680.31164932251	655.879102706909	711.903444290161	745.415706634521	748.327122688293
loop_289	807.936340332031	622.019325256348	630.274374961853	724.729653358459	771.730127334595	774.002954483032
loop_290	495.534371137619	393.710412979126	414.359314918518	434.063828468323	468.43770980835	426.483822345734
