	ctrl_M1	ctrl_M2	ctrl_M3	mut_M1	mut_M2	mut_M3
loop_33	812.535580635071	1090.34044265747	1107.79102325439	1022.08919906616	1012.13841724396	910.713529586792
loop_34	610.833719968796	745.887770652771	757.365234613419	705.433064937592	692.379020214081	542.758010149002
loop_35	772.082463264465	976.732436180115	1016.83559417725	917.547988891602	868.176105499268	745.2455701828
loop_36	627.55051612854	818.795125961304	826.083097457886	870.761112213135	827.16307258606	777.575536727905
loop_37	505.588647842407	696.763994216919	681.092390060425	643.928478240967	666.546796798706	555.357885360718
loop_38	590.804008483887	766.940204620361	775.057872772217	729.040679931641	671.949204444885	620.910545349121
loop_39	625.027621269226	928.530234336853	792.018869876862	696.299664497375	687.607113838196	619.824447631836
loop_40	739.359554290771	959.647760391235	919.158996582031	839.428440093994	790.883605957031	698.226823806763
loop_41	493.40237903595	605.758248329163	634.799514770508	529.09782409668	524.345432281494	431.669004917145
loop_42	338.803694009781	538.307748556137	469.324836492538	566.278317928314	382.581312894821	451.014705657959
loop_43	384.792877197266	628.646513938904	593.634576797485	526.400368213654	455.314330101013	475.936360359192
loop_44	366.707496166229	548.22401714325	508.649587154388	497.78982424736	391.665652751923	424.161831378937
loop_45	419.580357789993	524.511613368988	554.109313964844	472.146454811096	468.06395149231	421.46973323822
loop_46	381.657678604126	514.059988498688	548.919194221497	507.069915771484	437.395977497101	387.149178028107
loop_47	352.639923095703	483.514556884766	474.252470970154	267.654268980026	273.976076126099	277.509721279144
loop_48	211.508310317993	258.346786022186	292.446579456329	229.961198329926	203.128356099129	192.106595277786
loop_49	465.095589637756	657.806935310364	697.116875648499	689.37036895752	650.112482070923	595.908845901489
loop_50	311.449005663395	522.686872959137	413.597771644592	389.204339027405	402.39463531971	327.609652161598
loop_51	192.253050088882	273.357267856598	263.609781503677	239.215886116028	208.375685453415	204.632750988007
loop_52	265.056673049927	380.248917102814	344.943266391754	314.578016042709	314.064004898071	278.553359031677
loop_53	408.41038441658	597.407797813416	622.427995681763	567.012123584747	632.944494724274	502.670065879822
loop_54	476.663866043091	927.143575191498	659.714259982109	637.526522874832	632.763163328171	563.180704593658
loop_55	237.03111577034	303.307349681854	305.772161245346	252.016263842583	251.445893526077	227.471845626831
loop_56	293.659592151642	365.538780450821	408.396730184555	330.236632823944	340.573773860931	288.377334117889
loop_57	155.303156614304	232.495201349258	206.255716979504	166.503663897514	145.477301716805	138.311556458473
loop_58	186.881919145584	246.526028633118	244.758254528046	209.131045818329	219.535430908203	201.945905447006
loop_59	365.562039375305	486.150876998901	454.598066568375	376.070308208466	366.160192012787	342.831823348999
loop_60	174.336585044861	221.138239264488	238.645395755768	190.779931783676	185.52551484108	180.082801580429
loop_61	169.513185024261	215.821715474129	183.847233295441	92.2943770885468	108.07996737957	86.4356808662415
loop_62	44.8312640786171	57.8442105650902	51.0174935460091	32.6468878984451	33.8884191513062	20.034485578537
loop_63	56.1714206337929	60.3941211700439	67.27963078022	50.8576530218124	59.9033044576645	47.3859486579895
loop_64	2164.73709487915	3086.99392700195	2715.76617431641	2942.3239440918	2738.37365341187	2179.29112625122
loop_65	2179.251039505	3009.05946731567	2827.35047531128	2796.0230846405	2587.91219902039	2164.89344596863
loop_66	4360.10426330566	5764.32019042969	5590.53137969971	5744.72162628174	5176.41158294678	4464.52980804443
loop_67	3129.25548171997	4114.65613555908	3986.54510688782	4227.51101303101	3760.22099304199	3296.89141654968
loop_68	3013.94912719727	4180.70456695557	3871.46993255615	4203.87045669556	3788.79944610596	3147.2342338562
loop_69	1568.55416107178	2135.19871330261	2020.43524169922	2015.10164070129	1837.76976966858	1562.94169807434
loop_70	1754.74022102356	2449.96420860291	2467.10683441162	2286.98042106628	2162.57481956482	1824.15616798401
loop_71	2740.03803634644	3556.43254852295	3515.84453964233	3292.59296035767	3127.43336105347	2620.73295974731
loop_72	1471.83264541626	2109.73571968079	1904.23768615723	1420.89421844482	1467.52885437012	1273.55595970154
loop_73	1260.68028450012	1828.20616531372	1684.85503005981	1503.26526641846	1478.88571739197	1213.15316009521
loop_74	2266.21109962463	2996.10010719299	3104.76871109009	2737.87381362915	2652.19363975525	2273.49725914001
loop_75	2212.42393493652	3018.82942199707	2943.47203445435	3151.7105922699	2775.55757904053	2465.67343902588
loop_76	1890.63859367371	2647.50739479065	2621.31782531738	2285.76406097412	2231.42526435852	1862.37001228333
loop_77	1367.15905761719	2002.81727981567	1805.54260635376	1798.34955596924	1788.1934967041	1452.9227142334
loop_78	1025.43201065063	1469.56095314026	1392.77688026428	1221.98180007935	1218.13690948486	1030.73763656616
loop_79	992.723175048828	1411.48073768616	1379.60218429565	1342.36582565308	1263.9219379425	1091.27968597412
loop_80	827.013885498047	1162.74376106262	1159.12400436401	1197.9681892395	1122.597864151	983.168537139893
loop_81	853.442123413086	1286.58150100708	1194.515001297	1141.19581985474	1125.50007629395	911.558090209961
loop_82	631.118605613708	950.216636657715	840.990079879761	812.289161682129	767.695146560669	642.40523147583
loop_83	887.654550552368	1320.50650596619	1211.1047039032	1047.36104011536	1047.8282623291	875.323799133301
loop_84	1047.37922096252	1644.28089141846	1497.13171768188	1110.06972312927	1182.40321159363	1015.86865234375
loop_85	860.675618171692	1217.22647476196	1140.5313243866	1156.22194480896	1087.69715309143	971.791435241699
loop_86	1069.93402099609	1552.04712295532	1490.65826034546	1276.29167938232	1243.61929512024	1061.10906505585
loop_87	700.638059854507	990.061592102051	902.254551887512	998.808020591736	828.725635528564	716.281688690186
loop_88	800.115392684937	1158.76765918732	1181.67484092712	1237.41048049927	1192.44692230225	1120.88593864441
loop_89	740.138820648193	1037.52043914795	971.162329673767	1043.74358272552	904.919390678406	837.476685523987
loop_90	1111.72348213196	1564.01416397095	1478.38156890869	1333.31118392944	1354.49441719055	1155.51887130737
loop_91	645.416002750397	1003.43389987946	946.656503677368	730.418923377991	739.654954910278	635.997413635254
loop_92	657.682114601135	1059.3085641861	995.015403747559	925.676392555237	876.658714294434	750.5101146698
loop_93	575.180171012878	769.400680541992	738.399528503418	754.375050544739	664.637590408325	589.88193321228
loop_94	1084.44732475281	1550.8154335022	1514.40401649475	1352.00939941406	1292.32685470581	1224.49674987793
loop_95	768.745374679565	1094.3905620575	1055.27908325195	1005.20702648163	961.656171798706	831.036977767944
loop_96	355.674591064453	520.349019050598	464.639536857605	442.827166557312	424.820268154144	359.7751288414
loop_97	726.720806121826	1006.20646858215	1002.04951095581	871.708745956421	830.934745788574	745.623691558838
loop_98	398.424614906311	605.017766952515	586.949198722839	706.230903625488	621.853986740112	542.242395401001
loop_99	383.014890670776	535.450914859772	540.413978099823	482.25262928009	482.421801567078	399.479717731476
loop_100	277.558773040771	396.758801460266	391.693758010864	340.607251167297	301.135704934597	271.427920818329
loop_101	490.339230537415	730.294096946716	636.154688835144	624.425992012024	629.9982213974	494.517891407013
loop_102	403.772760391235	604.360647201538	576.344717025757	495.761794090271	453.799674987793	405.148818016052
loop_103	428.446009635925	558.137669563293	509.921432495117	495.068369865417	456.67692899704	404.807779788971
loop_104	405.992787361145	615.378645896912	587.972159385681	545.07232427597	541.428036212921	466.416356563568
loop_105	215.16873717308	365.297954559326	287.033475637436	340.708191394806	329.589199542999	279.776355028152
loop_106	413.691722869873	613.187471389771	564.181838035583	584.899603843689	541.783458709717	465.50901556015
loop_107	313.926469802856	466.879832267761	460.831791877747	374.647775650024	333.112069129944	292.400474071503
loop_108	251.803387880325	362.781424999237	323.893778324127	342.486291408539	342.049935817719	305.281291484833
loop_109	199.954706907272	306.272770643234	280.770749092102	269.030016422272	238.662848949432	201.81236743927
loop_110	253.995173931122	393.775528430939	373.296346187592	349.851835727692	369.797177314758	300.949876308441
loop_111	120.210619449615	179.568271517754	168.914770722389	159.778996348381	160.494968652725	135.809962272644
loop_112	125.782055318356	161.377374231815	141.614383876324	136.968818306923	129.777054965496	114.833928346634
loop_113	191.250823497772	312.129700183868	261.9649746418	203.789892911911	211.89217877388	233.581998229027
loop_114	120.850234389305	177.167546510696	149.798127174377	148.137750864029	124.515267848969	115.499091744423
loop_115	126.410107254982	179.023896694183	187.498475193977	144.121894478798	157.00273168087	158.459244847298
loop_116	107.16841173172	143.040038704872	141.428036689758	140.426689624786	156.090153694153	132.325251460075
loop_117	116.707237958908	185.378485679626	152.723480939865	141.408428311348	163.040148496628	133.423368930817
loop_118	98.2244421243668	142.742760896683	130.114241838455	130.997303009033	123.062470674515	113.025722444057
loop_119	99.2123848795891	139.602822303772	129.166141986847	118.634791970253	118.128259837627	103.724535405636
loop_120	29.0926374793053	33.9301183819771	34.1420027017593	43.3569942712784	33.0010818839073	24.4059853255749
loop_121	2866.7406539917	3665.94116210938	3665.84227561951	3227.52144432068	3326.46750831604	2684.01552772522
loop_122	2404.25395584106	3176.99617004395	2981.88029098511	2720.29725646973	2840.40204620361	2246.36023712158
loop_123	3434.21532440186	4581.81022644043	4283.14770507812	3892.19474411011	3992.83615493774	3277.52567672729
loop_124	3588.146692276	4643.50873947144	4651.68469619751	4211.2164478302	4346.84271240234	3563.93926620483
loop_125	2805.32441520691	3596.45041275024	3531.99913024902	2992.79618263245	2993.8853187561	2453.43880653381
loop_126	2894.40588760376	3715.03045654297	3611.52669525146	3112.04479598999	3186.4319152832	2507.68071746826
loop_127	3268.19668865204	4324.88806724548	4138.35118293762	3822.07868003845	3904.30173873901	3214.5490732193
loop_128	4025.2301940918	5440.66933441162	5547.5849609375	4010.83400726318	4305.31108856201	3740.65537261963
loop_129	3355.05438613892	4303.26093673706	4532.14329528809	4105.04172515869	4233.36765289307	3578.37893295288
loop_130	1966.64602279663	2686.01494216919	2657.95531845093	2477.96231842041	2481.36794662476	2112.71258544922
loop_131	1868.89108085632	2526.7726020813	2381.50192260742	2238.57771492004	2314.83343887329	1867.34965133667
loop_132	2417.73980331421	3325.88405609131	3215.29975891113	2826.76511383057	2912.11937713623	2374.88408660889
loop_133	2714.77071762085	3752.68619537354	3628.78091430664	3418.74728393555	3505.03371810913	2914.22259902954
loop_134	1203.38798141479	1624.92197418213	1473.1018371582	1283.66996574402	1365.17627334595	1096.32293701172
loop_135	1476.71588897705	1911.38969421387	1985.11458015442	1878.09796714783	1783.56495857239	1514.84662628174
loop_136	1791.51177597046	2366.48787689209	2477.75136566162	2116.39569854736	2107.77865600586	1846.94274520874
loop_137	2764.9608707428	4457.21419906616	3618.00161743164	2892.83879470825	3044.0742225647	3283.05467605591
loop_138	1563.61732673645	2167.6561794281	2091.77369308472	1977.94003868103	2047.61597824097	1770.1637878418
loop_139	1967.37802314758	3109.16416549683	2576.360496521	2009.90341186523	2105.4816570282	2179.44628143311
loop_140	1046.08125209808	1412.94623374939	1292.25721168518	1143.1325969696	1193.06885719299	975.633018493652
loop_141	1245.29787635803	1661.39927101135	1724.51889610291	1519.74882507324	1525.85125541687	1360.55203437805
loop_142	1596.19520187378	2144.42589187622	2036.10781288147	1724.67858505249	1775.14651870728	1541.66114044189
loop_143	1079.01613044739	1525.69650650024	1480.72871017456	1251.65142059326	1347.1535949707	1208.93854141235
loop_144	1097.57213401794	1528.85554504395	1431.06317138672	1359.95261764526	1431.0799407959	1233.53074645996
loop_145	1018.91774177551	1334.90016174316	1370.85861587524	1092.63749599457	1128.96209812164	980.291526794434
loop_146	767.997562408447	995.817844390869	988.185689926147	841.949552536011	852.658403396606	728.907402038574
loop_147	606.871340751648	875.98438835144	793.135169029236	781.549411773682	748.574224472046	646.798631668091
loop_148	1324.24805641174	1658.29599571228	1680.10006523132	1538.96570777893	1483.32938957214	1348.19625473022
loop_149	1619.44579315186	2245.76675796509	2244.39047241211	1752.0524597168	1766.26320648193	1559.55294799805
loop_150	1244.52743625641	1916.04362869263	1849.16778564453	1875.38447380066	2021.8766784668	1703.0747833252
loop_151	1290.39891815186	1989.71306610107	1685.01131820679	1323.8634185791	1392.13998413086	1396.26884078979
loop_152	1153.8715801239	1582.59769821167	1554.68281364441	1302.30360221863	1477.39541435242	1239.75960159302
loop_153	866.801084518433	1248.39511108398	1196.47790718079	1000.49969291687	1102.39379692078	958.329259872437
loop_154	1165.59632301331	1444.21630096436	1405.81229972839	1314.14462089539	1332.74289131165	1025.50600814819
loop_155	509.867650508881	783.89363861084	727.124396324158	627.68510055542	655.482109069824	531.047018527985
loop_156	1914.753490448	2549.8455696106	2492.00561523438	1927.26866149902	1983.8240776062	1797.24216461182
loop_157	1129.38949871063	1516.71099662781	1408.65928649902	1173.29828643799	1144.59543228149	1116.7735710144
loop_158	1013.32638835907	1416.8151512146	1294.37071418762	1038.26050853729	1067.86783504486	982.252678871155
loop_159	943.799600601196	1402.60506248474	1237.47532081604	1065.7939491272	1098.89238548279	1102.87186050415
loop_160	784.828754425049	1128.17062568665	1017.57462120056	854.130340576172	861.285808563232	792.019673347473
loop_161	1334.91994667053	1873.35120010376	1907.63467407227	1413.44972610474	1498.61904144287	1158.40857124329
loop_162	859.456266403198	1319.89193725586	1147.64308738708	948.337707519531	993.854114532471	930.86856174469
loop_163	995.351137161255	1333.62113571167	1351.15498447418	1117.78856086731	1152.90824222565	971.393815994263
loop_164	814.107341766357	1169.34436798096	1092.96672439575	923.208864212036	948.730033874512	851.483859062195
loop_165	857.234840393066	1252.82344532013	1194.33594322205	740.751050949097	753.564757347107	612.883366107941
loop_166	821.55513381958	1100.01802635193	1059.62524795532	921.084352493286	909.257497787476	767.498790740967
loop_167	814.65623664856	1048.51892089844	997.850183486938	1042.89801597595	989.607049942017	917.030790328979
loop_168	742.456065177917	1361.19473838806	983.915201187134	780.025751113892	790.50927734375	838.451025009155
loop_169	584.987626075745	811.409626960754	730.062828063965	582.980947494507	644.717808246613	501.584024906158
loop_170	792.289205551147	1066.35761642456	1022.60590171814	912.851663589478	905.016439437866	807.213655471802
loop_171	817.240867614746	1153.37073135376	1056.51836299896	961.102993011475	986.924687385559	822.86786365509
loop_172	1037.02656364441	1453.98328018188	1261.63049316406	958.366325378418	1030.18619728088	924.032382965088
loop_173	677.193905830383	943.23104095459	798.825433731079	670.982138633728	763.721762657166	649.261913299561
loop_174	726.988836288452	1002.81610202789	928.067526817322	832.03492641449	858.212387084961	718.800765514374
loop_175	551.125712394714	714.363946914673	695.883010864258	468.699565887451	503.744400978088	434.74383354187
loop_176	709.119738578796	1113.53661727905	991.145202636719	754.425601005554	846.255571365356	750.376322746277
loop_177	542.270089149475	738.509984016418	777.018978118896	695.451194763184	740.054676055908	717.968563079834
loop_178	673.040700912476	1032.4958820343	876.068232536316	748.228585243225	903.254380226135	720.627702713013
loop_179	362.174255609512	512.444268226624	495.195273160934	477.666099309921	437.237514257431	376.442126989365
loop_180	329.85374212265	416.087882041931	377.142401695251	342.568580150604	381.820751190186	277.057687282562
loop_181	473.53586769104	642.432366371155	569.666257858276	590.281985282898	563.766723632812	479.541006088257
loop_182	517.031372070312	701.335300922394	671.166198253632	532.339875221252	553.152334690094	526.932831764221
loop_183	674.400593757629	997.639495849609	932.512798309326	1086.70090293884	1116.40574264526	1067.75653648376
loop_184	312.239112377167	456.929753780365	442.909484386444	361.871585130692	342.856458425522	272.883197069168
loop_185	567.742654085159	704.230149269104	695.107450008392	582.066873550415	595.173866271973	538.400506973267
loop_186	531.098158836365	822.961475372314	719.41708946228	787.954412460327	806.773231506348	659.718879699707
loop_187	412.362456321716	589.6274766922	530.576801776886	435.400036811829	477.352163791656	418.102203369141
loop_188	227.327936410904	315.685693979263	291.357300519943	237.179400682449	247.641093492508	188.91435021162
loop_189	378.185963630676	463.690715789795	477.520140647888	452.031336784363	457.278087615967	421.367297649384
loop_190	259.631995618343	394.661288261414	342.274109363556	296.43487739563	325.740536212921	244.918689966202
loop_191	355.761358499527	551.784240722656	484.171226024628	452.822323799133	411.441251277924	412.377596855164
loop_192	208.722812056541	321.188477039337	241.024393200874	211.193345069885	234.559398055077	189.842311799526
loop_193	259.906414031982	355.555254936218	314.809853076935	305.865945339203	303.287976264954	278.223684966564
loop_194	209.429753780365	291.804969787598	295.208934783936	258.819182157516	239.454973578453	213.221285820007
loop_195	207.299820899963	346.504622936249	318.777567863464	265.516621351242	289.258119821548	275.405845403671
loop_196	103.230447053909	138.600355505943	144.75061070919	115.318197011948	124.192810773849	93.6115865111351
loop_197	54.569690823555	59.887309551239	60.9309310913086	57.3272706270218	60.5452779531479	46.3058416843414
loop_198	116.922046065331	132.999886870384	127.132383584976	82.6112537384033	100.316999793053	86.6016318798065
loop_199	76.0881316661835	80.3982855677605	86.6699171066284	63.9559507369995	58.8413791656494	54.6396569609642
loop_200	5254.40069198608	7232.83155059814	6810.62168121338	6147.59516525269	6274.73007202148	5513.15786743164
loop_201	4441.96662139893	6165.00941467285	5952.92937469482	5206.86486053467	5409.15818786621	4834.75016784668
loop_202	2278.04793167114	3281.26890182495	3128.77756118774	3136.63878250122	3120.96438980103	2843.73729324341
loop_203	2667.06006240845	3879.26466369629	3482.95672225952	2939.10321044922	3160.76891326904	2615.54544830322
loop_204	1997.64450836182	2731.96572113037	2544.17040634155	2425.77891159058	2481.71621322632	2183.69314956665
loop_205	1567.60471916199	2282.28133392334	2113.38005638123	1617.56461715698	1817.77284431458	1393.78116416931
loop_206	4082.58723068237	5531.40988540649	5616.98859786987	4756.04270935059	4979.51894378662	4400.88314819336
loop_207	2949.27800750732	4055.61588287354	3862.56419372559	3532.49756622314	3506.44804763794	3249.42336654663
loop_208	2236.97227859497	3021.1058921814	2905.22192001343	2556.16645431519	2622.38304519653	2310.66265869141
loop_209	2651.05852890015	3624.53584480286	3681.14444732666	3324.90253257751	3487.5401725769	3148.93789482117
loop_210	1672.32298088074	2305.65141677856	2258.40214920044	1756.4333152771	1846.90014648438	1635.51655197144
loop_211	5871.98819732666	7241.54299926758	7113.85668945312	6807.83159637451	6463.7200088501	5954.18642425537
loop_212	1371.46900272369	1778.54043006897	1712.52070045471	1788.59175682068	1763.24580955505	1661.79198074341
loop_213	2025.54836463928	2996.38276290894	2781.74205780029	2418.87100601196	2577.29605484009	2186.18080711365
loop_214	2493.11162948608	3451.73414230347	3429.76816940308	2586.70321083069	2862.15294265747	2516.59767150879
loop_215	1312.42586779594	1915.05686664581	1844.85360336304	1603.84889268875	1633.09698486328	1504.30278015137
loop_216	2151.92905712128	2934.41142082214	2859.25620269775	2292.71513366699	2394.7915019989	2054.4281578064
loop_217	1241.89547348022	1866.0854549408	1761.11419677734	1527.59553909302	1553.91811943054	1353.01797962189
loop_218	1910.7082824707	2659.63354110718	2477.65383148193	2442.65944671631	2361.90573120117	2104.75717544556
loop_219	1846.27741622925	2514.56048202515	2458.28273010254	2292.35265541077	2303.46573638916	2130.46591949463
loop_220	1048.90828132629	1504.92976760864	1325.73674964905	1138.26911354065	1165.55714988708	1021.12362098694
loop_221	1476.92319488525	1997.80490112305	2029.70523071289	1659.50246429443	1674.12478256226	1560.35073661804
loop_222	1441.13565444946	2046.83353424072	2012.21243286133	1831.01482391357	1879.45210266113	1683.68643951416
loop_223	995.858520507812	1506.64489173889	1356.66897392273	1107.28134346008	1207.50222015381	1080.59432315826
loop_224	665.325660705566	940.010974884033	844.862415313721	709.461133956909	732.998199462891	662.893204689026
loop_225	1527.36427688599	2309.06416702271	2127.61619949341	1688.16679573059	1918.94861602783	1513.12845039368
loop_226	1439.01979637146	2044.45279693604	1857.77249145508	1637.84851455688	1637.40893554688	1491.62862205505
loop_227	1267.18245315552	1784.87941741943	1639.30825424194	1378.21939849854	1500.71379852295	1278.39045143127
loop_228	1239.02375602722	1834.64175796509	1627.10352897644	1304.05059432983	1435.28518104553	1232.68065071106
loop_229	875.937977790833	1272.23375034332	1160.95772266388	1135.57626724243	1134.51743030548	987.856157302856
loop_230	877.412750244141	1333.41114330292	1156.59359073639	1036.75946044922	1002.62974071503	959.251167297363
loop_231	822.788377761841	1168.2896156311	1097.32995605469	835.963960647583	895.007396697998	754.015434265137
loop_232	811.123937606812	1239.5191450119	1080.03379249573	939.893732070923	940.244047164917	814.123536109924
loop_233	599.193983078003	932.129239082336	842.167382240295	620.692486763	703.104256629944	658.009240150452
loop_234	610.353065490723	905.845923423767	917.369223594666	894.052260398865	868.349159240723	889.633036613464
loop_235	1038.48783874512	1590.57200241089	1471.03562545776	1085.9594669342	1201.1962184906	1137.79517364502
loop_236	685.214714050293	924.856262207031	946.198991775513	761.291751861572	813.541131019592	754.413805007935
loop_237	781.74858379364	1126.32865715027	1051.38333129883	1121.6032333374	1240.66284751892	1115.02899169922
loop_238	657.341353416443	964.312863349915	900.199247360229	763.980508327484	775.836225509644	720.57110118866
loop_239	521.678610801697	769.72172832489	752.91258430481	612.105542182922	631.567024230957	562.147043704987
loop_240	574.126226425171	811.86932849884	737.512463569641	610.326813220978	673.157136917114	531.954167366028
loop_241	1057.7942199707	1358.72262763977	1316.33610725403	1058.73936843872	1089.11470603943	962.389934539795
loop_242	753.91801071167	1166.11242485046	1087.29610347748	1113.35879898071	1197.49921607971	1055.95887470245
loop_243	539.502823472023	785.336938858032	813.403107643127	655.67444229126	692.405666828156	585.060661792755
loop_244	952.417764663696	1398.14896583557	1292.43625068665	1099.02714729309	1231.98567581177	1092.72747421265
loop_245	620.986678600311	846.83495426178	814.405419826508	569.361790657043	594.551912784576	471.469554901123
loop_246	569.687350273132	800.585513114929	808.26097202301	616.529855728149	656.759162902832	563.29271697998
loop_247	942.473400115967	1413.88706207275	1249.41444015503	1104.2095489502	1163.61035919189	885.497140884399
loop_248	571.740265846252	848.308113098145	747.160218238831	672.715535163879	678.434225082397	611.998374938965
loop_249	648.375903129578	920.197147369385	892.830353736877	811.15841293335	864.773685455322	727.672264099121
loop_250	462.531495094299	706.54187297821	632.703701972961	398.753883123398	503.580739974976	411.828736901283
loop_251	424.884202003479	551.304570198059	514.299300670624	517.495290756226	503.221484184265	451.227414131165
loop_252	564.561198234558	780.076246261597	690.662349700928	545.517824172974	592.820719718933	567.151036262512
loop_253	566.234333992004	808.233273506165	736.837063789368	575.349986076355	593.421308517456	547.777965068817
loop_254	398.697632074356	550.840074300766	556.703748703003	409.164973258972	427.571346759796	356.520508885384
loop_255	491.98494052887	703.58673286438	662.282422065735	511.503138542175	566.148176193237	426.299704551697
loop_256	383.957046985626	540.256338119507	512.068321704865	419.161608695984	444.455766677856	406.081974983215
loop_257	646.506469726562	886.827481269836	849.642234802246	734.496447563171	780.412161827087	724.654514312744
loop_258	379.831104755402	501.69390296936	521.254818916321	433.941109657288	450.009398937225	413.613126754761
loop_259	296.399326086044	431.325867176056	371.214050292969	338.267639875412	336.350689888	260.401067256927
loop_260	304.958049297333	458.1540184021	462.739748001099	365.463028907776	393.935046195984	318.702395915985
loop_261	317.665220737457	451.940964698792	381.795610427856	370.677980422974	361.170925617218	310.895031929016
loop_262	401.363307476044	560.311980247498	518.196695804596	445.161684513092	444.520708560944	420.628668785095
loop_263	268.597102642059	421.363134384155	414.583126068115	354.977025270462	354.229376554489	311.752594470978
loop_264	297.699273109436	446.123886108398	396.655779361725	341.817581176758	362.221535682678	337.92494392395
loop_265	354.001118183136	630.542231559753	535.56872844696	367.411935329437	412.905954837799	353.983867168427
loop_266	314.428601264954	473.410625457764	448.225478649139	384.964022636414	392.222903728485	362.723004341125
loop_267	134.893682718277	212.923193991184	170.215563237667	131.876624107361	140.331522762775	148.88281160593
loop_268	100.599377274513	151.648847579956	135.264683961868	115.329051673412	117.072307229042	77.3398965597153
loop_269	69.8398949503899	117.952605962753	93.4804607629776	97.1149379014969	104.761164069176	86.6207734942436
loop_270	86.5124579668045	112.757059454918	114.705218315125	109.254164040089	108.391134679317	118.231866598129
loop_271	70.1057332754135	80.6805275678635	65.0451556444168	71.7059946060181	69.6651513576508	59.6087789535522
loop_272	49.525440633297	75.8907331228256	69.5596722960472	61.6796491146088	62.1552004814148	39.2717105150223
loop_273	4239.92455673218	5648.7834777832	5260.05717468262	5432.99643325806	5133.75882339478	4221.52269744873
loop_274	2214.53059005737	3096.93982315063	2990.01625061035	2777.17805862427	2601.47975540161	2211.74114990234
loop_275	2769.11162567139	3894.72134399414	3636.73274993896	3507.45512390137	3532.94221115112	2851.51613235474
loop_276	3492.3161277771	4780.89716339111	4466.01512336731	4150.17742729187	4227.65291213989	3502.66701316833
loop_277	1424.68286705017	2079.78326034546	1960.20439147949	1912.14726257324	1856.63431549072	1528.0018901825
