pair_class	loop_id	sample	group	center_value	background_mean	enrichment
Invariant-SE	20	ctrl_M1	ctrl	0	0.955579191446304	0
Invariant-SE	20	ctrl_M2	ctrl	0	1.8371210694313	0
Invariant-SE	20	ctrl_M3	ctrl	3.43999314308167	1.17860719561577	2.91869348488444
Invariant-SE	20	mut_M1	mut	0.95764034986496	1.75293871760368	0.54630566388201
Invariant-SE	20	mut_M2	mut	0	0.274164229631424	0
Invariant-SE	20	mut_M3	mut	0.815491676330566	1.15654110908508	0.705112572241972
Invariant-SE	21	ctrl_M1	ctrl	0	0.549293771386147	0
Invariant-SE	21	ctrl_M2	ctrl	1.83813059329987	0.829371571540833	2.21629322293376
Invariant-SE	21	ctrl_M3	ctrl	3.27643585205078	2.21647052466869	1.47822216248083
Invariant-SE	21	mut_M1	mut	0	0.585626065731049	0
Invariant-SE	21	mut_M2	mut	0.873744189739227	1.74237498641014	0.501467362969566
Invariant-SE	21	mut_M3	mut	1.57009279727936	0.692311435937881	2.26789955470306
Invariant-SE	22	ctrl_M1	ctrl	0.856406331062317	0.652339920401573	1.31282220247248
Invariant-SE	22	ctrl_M2	ctrl	2.38225936889648	0.895189493894577	2.66117887346099
Invariant-SE	22	ctrl_M3	ctrl	0.796365737915039	0.420671105384827	1.89308399773864
Invariant-SE	22	mut_M1	mut	0	1.17826037108898	0
Invariant-SE	22	mut_M2	mut	0	1.03799889981747	0
Invariant-SE	22	mut_M3	mut	0	1.12559607625008	0
Invariant-SE	23	ctrl_M1	ctrl	0	0.809334605932236	0
Invariant-SE	23	ctrl_M2	ctrl	1.17716073989868	1.03517450392246	1.13716164321881
Invariant-SE	23	ctrl_M3	ctrl	0.554266333580017	1.27501341700554	0.434714118445711
Invariant-SE	23	mut_M1	mut	0	0.795670658349991	0
Invariant-SE	23	mut_M2	mut	0.58036208152771	1.06946539878845	0.542665599265928
Invariant-SE	23	mut_M3	mut	1.06661736965179	0.314325392246246	3.39335413543744
Invariant-SE	24	ctrl_M1	ctrl	8.54310417175293	5.68060119450092	1.50390845603156
Invariant-SE	24	ctrl_M2	ctrl	8.05908393859863	7.52389538288116	1.07113184440804
Invariant-SE	24	ctrl_M3	ctrl	9.16865253448486	8.05484941601753	1.13827733591797
Invariant-SE	24	mut_M1	mut	8.84253311157227	6.57401323318481	1.34507382293304
Invariant-SE	24	mut_M2	mut	8.43539714813232	7.38049973547459	1.14293035031047
Invariant-SE	24	mut_M3	mut	8.11596298217773	5.50431483983994	1.47447288506007
Invariant-SE	25	ctrl_M1	ctrl	2.58332562446594	4.95958195626736	0.520875680096672
Invariant-SE	25	ctrl_M2	ctrl	7.96457147598267	9.54484294354916	0.834437142977349
Invariant-SE	25	ctrl_M3	ctrl	5.80121183395386	7.771499812603	0.746472620966427
Invariant-SE	25	mut_M1	mut	4.23112726211548	5.30695354938507	0.797279874930458
Invariant-SE	25	mut_M2	mut	5.76521015167236	6.41633701324463	0.898520470444709
Invariant-SE	25	mut_M3	mut	2.33510708808899	4.31870996952057	0.540695509670499
Invariant-SE	26	ctrl_M1	ctrl	21.5671615600586	11.7534900903702	1.83495807579137
Invariant-SE	26	ctrl_M2	ctrl	40.4053955078125	14.4400885105133	2.7981404323384
Invariant-SE	26	ctrl_M3	ctrl	34.3860969543457	14.4748343229294	2.37557792975048
Invariant-SE	26	mut_M1	mut	29.9377746582031	11.7022761106491	2.55828647137796
Invariant-SE	26	mut_M2	mut	30.5305042266846	12.2162938714027	2.49916255683352
Invariant-SE	26	mut_M3	mut	23.3254432678223	8.37625098228455	2.78471159915751
Invariant-SE	27	ctrl_M1	ctrl	14.6736764907837	8.18903958797455	1.79186781711639
Invariant-SE	27	ctrl_M2	ctrl	13.6130266189575	13.8457392752171	0.983192471587554
Invariant-SE	27	ctrl_M3	ctrl	17.1823387145996	11.9985398650169	1.4320358066815
Invariant-SE	27	mut_M1	mut	8.89146709442139	14.3708446025848	0.618715694192539
Invariant-SE	27	mut_M2	mut	18.1737976074219	10.2763316631317	1.76851022360672
Invariant-SE	27	mut_M3	mut	7.55003881454468	8.08556878566742	0.933767186289723
Invariant-SE	28	ctrl_M1	ctrl	56.8360290527344	38.2966187000275	1.48410045017091
Invariant-SE	28	ctrl_M2	ctrl	77.8291625976562	53.9252490997314	1.44327868479042
Invariant-SE	28	ctrl_M3	ctrl	85.9224395751953	53.5790120363235	1.60365852802483
Invariant-SE	28	mut_M1	mut	69.6421661376953	45.3689727783203	1.53501747720799
Invariant-SE	28	mut_M2	mut	62.2354354858398	38.409823179245	1.62029997366583
Invariant-SE	28	mut_M3	mut	54.3458442687988	41.4105608463287	1.31236677693094
Invariant-SE	29	ctrl_M1	ctrl	78.6070556640625	31.0817006230354	2.52904616183726
Invariant-SE	29	ctrl_M2	ctrl	94.9437103271484	46.6749534606934	2.0341468665224
Invariant-SE	29	ctrl_M3	ctrl	88.8793869018555	43.6755378246307	2.03499238541104
Invariant-SE	29	mut_M1	mut	69.3130493164062	48.0137083530426	1.44360957930495
Invariant-SE	29	mut_M2	mut	77.9810028076172	37.7717550992966	2.06453215114353
Invariant-SE	29	mut_M3	mut	72.4635925292969	38.6711384057999	1.87384172063652
Invariant-SE	30	ctrl_M1	ctrl	16.4685173034668	20.9136602878571	0.787452654236178
Invariant-SE	30	ctrl_M2	ctrl	16.9822044372559	33.0025753974915	0.514572097259618
Invariant-SE	30	ctrl_M3	ctrl	19.2229747772217	28.7831790447235	0.667854469700963
Invariant-SE	30	mut_M1	mut	16.6204719543457	25.5581703186035	0.650299757265795
Invariant-SE	30	mut_M2	mut	8.43813800811768	24.818475484848	0.339994211702055
Invariant-SE	30	mut_M3	mut	19.0067710876465	22.5528181791306	0.842767007505721
Invariant-SE	31	ctrl_M1	ctrl	56.0235252380371	15.858970284462	3.53260799617784
Invariant-SE	31	ctrl_M2	ctrl	73.635612487793	23.0348932743073	3.19669866106673
Invariant-SE	31	ctrl_M3	ctrl	65.1503372192383	24.7098194360733	2.63661729248117
Invariant-SE	31	mut_M1	mut	50.6994132995605	19.647337436676	2.58047246671292
Invariant-SE	31	mut_M2	mut	64.0787048339844	16.5797500610352	3.86487761263535
Invariant-SE	31	mut_M3	mut	59.1779174804688	17.476553440094	3.38613203589131
Invariant-SE	32	ctrl_M1	ctrl	0.842267155647278	3.39042592048645	0.248425175892482
Invariant-SE	32	ctrl_M2	ctrl	7.07135248184204	3.70675966143608	1.90769111777332
Invariant-SE	32	ctrl_M3	ctrl	2.9496967792511	5.1516187787056	0.572576680449217
Invariant-SE	32	mut_M1	mut	0	2.78317084908485	0
Invariant-SE	32	mut_M2	mut	1.67552602291107	2.87278655171394	0.583240694269969
Invariant-SE	32	mut_M3	mut	4.8840708732605	2.3598840534687	2.06962323682029
Invariant-SE	33	ctrl_M1	ctrl	4.5844349861145	2.37281507253647	1.93206585678583
Invariant-SE	33	ctrl_M2	ctrl	4.07658052444458	3.9781928062439	1.02473176213236
Invariant-SE	33	ctrl_M3	ctrl	6.15891981124878	4.06605923175812	1.51471472996367
Invariant-SE	33	mut_M1	mut	4.41130781173706	4.89068065583706	0.90198238694488
Invariant-SE	33	mut_M2	mut	4.00801038742065	3.76714134216309	1.06393947648358
Invariant-SE	33	mut_M3	mut	4.21570253372192	2.04498967528343	2.06147863956215
Invariant-SE	34	ctrl_M1	ctrl	2.29273343086243	2.23914048075676	1.02393460819732
Invariant-SE	34	ctrl_M2	ctrl	2.06580018997192	3.89528572559357	0.530333417237868
Invariant-SE	34	ctrl_M3	ctrl	1.99428474903107	3.10151286423206	0.643003861770167
Invariant-SE	34	mut_M1	mut	1.17601275444031	3.66245400905609	0.321099664741837
Invariant-SE	34	mut_M2	mut	2.11949610710144	3.15789413452148	0.671173895265051
Invariant-SE	34	mut_M3	mut	4.30571222305298	2.72516404092312	1.57998276742066
Invariant-SE	35	ctrl_M1	ctrl	3.11981987953186	1.67628261446953	1.86115387262377
Invariant-SE	35	ctrl_M2	ctrl	5.359130859375	3.80665004253387	1.40783386954261
Invariant-SE	35	ctrl_M3	ctrl	6.9400577545166	2.74459573626518	2.52862658890542
Invariant-SE	35	mut_M1	mut	0.844078183174133	2.56631046533585	0.328907275474042
Invariant-SE	35	mut_M2	mut	4.34573745727539	2.20710450410843	1.96897675175144
Invariant-SE	35	mut_M3	mut	4.18105173110962	2.79790580272675	1.49435042703543
Invariant-SE	36	ctrl_M1	ctrl	2.29273343086243	2.23914048075676	1.02393460819732
Invariant-SE	36	ctrl_M2	ctrl	2.06580018997192	3.89528572559357	0.530333417237868
Invariant-SE	36	ctrl_M3	ctrl	1.99428474903107	3.10151286423206	0.643003861770167
Invariant-SE	36	mut_M1	mut	1.17601275444031	3.66245400905609	0.321099664741837
Invariant-SE	36	mut_M2	mut	2.11949610710144	3.15789413452148	0.671173895265051
Invariant-SE	36	mut_M3	mut	4.30571222305298	2.72516404092312	1.57998276742066
Invariant-SE	37	ctrl_M1	ctrl	3.11981987953186	1.67628261446953	1.86115387262377
Invariant-SE	37	ctrl_M2	ctrl	5.359130859375	3.80665004253387	1.40783386954261
Invariant-SE	37	ctrl_M3	ctrl	6.9400577545166	2.74459573626518	2.52862658890542
Invariant-SE	37	mut_M1	mut	0.844078183174133	2.56631046533585	0.328907275474042
Invariant-SE	37	mut_M2	mut	4.34573745727539	2.20710450410843	1.96897675175144
Invariant-SE	37	mut_M3	mut	4.18105173110962	2.79790580272675	1.49435042703543
Invariant-SE	38	ctrl_M1	ctrl	1.0493232011795	1.95358297228813	0.537127532367098
Invariant-SE	38	ctrl_M2	ctrl	3.74768924713135	2.01224966347218	1.862437507215
Invariant-SE	38	ctrl_M3	ctrl	0.938946545124054	2.47063672542572	0.380042332999103
Invariant-SE	38	mut_M1	mut	3.19169902801514	1.38442713022232	2.30542941433298
Invariant-SE	38	mut_M2	mut	2.01906275749207	2.26513394713402	0.891365722564312
Invariant-SE	38	mut_M3	mut	0.979201316833496	1.55021823942661	0.631653848425676
Invariant-SE	39	ctrl_M1	ctrl	0.713929355144501	1.42029696702957	0.502662028940062
Invariant-SE	39	ctrl_M2	ctrl	1.38890182971954	1.94565115869045	0.71384935758698
Invariant-SE	39	ctrl_M3	ctrl	3.92101097106934	3.47741797566414	1.12756389899333
Invariant-SE	39	mut_M1	mut	3.81804728507996	3.0506272315979	1.25156139876195
Invariant-SE	39	mut_M2	mut	4.8297815322876	1.14998172223568	4.19987677969178
Invariant-SE	39	mut_M3	mut	0.633900701999664	2.05596651136875	0.308322484094183
Invariant-SE	40	ctrl_M1	ctrl	0.681176066398621	0.50049364566803	1.36100842097491
Invariant-SE	40	ctrl_M2	ctrl	1.33814859390259	1.17082037031651	1.14291536757329
Invariant-SE	40	ctrl_M3	ctrl	1.2648549079895	0.762861147522926	1.65804080086735
Invariant-SE	40	mut_M1	mut	0	1.20325963199139	0
Invariant-SE	40	mut_M2	mut	0	0.916646480560303	0
Invariant-SE	40	mut_M3	mut	1.35897541046143	0.710730314254761	1.91208308299947
Invariant-SE	41	ctrl_M1	ctrl	0.971513330936432	0.426375284790993	2.27854044451161
Invariant-SE	41	ctrl_M2	ctrl	0	1.34003849327564	0
Invariant-SE	41	ctrl_M3	ctrl	0.866572022438049	1.08330120146275	0.799936362359744
Invariant-SE	41	mut_M1	mut	0.966525793075562	1.24019929766655	0.779331027597009
Invariant-SE	41	mut_M2	mut	0.951408445835114	2.30909356474876	0.412026805825267
Invariant-SE	41	mut_M3	mut	0.948445081710815	0.861896634101868	1.10041627288536
Invariant-SE	42	ctrl_M1	ctrl	3.30494856834412	0.689702749252319	4.79184485189726
Invariant-SE	42	ctrl_M2	ctrl	1.26022279262543	0.902908563613892	1.39573689231763
Invariant-SE	42	ctrl_M3	ctrl	0	1.37323965132236	0
Invariant-SE	42	mut_M1	mut	0	0.721556395292282	0
Invariant-SE	42	mut_M2	mut	1.95073318481445	0.480910867452621	4.05633001214437
Invariant-SE	42	mut_M3	mut	1.84197056293488	0.512643963098526	3.59307959426972
Invariant-SE	43	ctrl_M1	ctrl	1.89199554920197	1.55250754952431	1.21867075608211
Invariant-SE	43	ctrl_M2	ctrl	1.82125759124756	1.63412271440029	1.11451702812658
Invariant-SE	43	ctrl_M3	ctrl	0	1.32747834920883	0
Invariant-SE	43	mut_M1	mut	1.34667706489563	0.454647481441498	2.9620246891633
Invariant-SE	43	mut_M2	mut	1.30983793735504	1.13654239475727	1.15247609187054
Invariant-SE	43	mut_M3	mut	0.658145308494568	0.344254463911057	1.91179890891585
Invariant-SE	44	ctrl_M1	ctrl	0.971513330936432	0.426375284790993	2.27854044451161
Invariant-SE	44	ctrl_M2	ctrl	0	1.34003849327564	0
Invariant-SE	44	ctrl_M3	ctrl	0.866572022438049	1.08330120146275	0.799936362359744
Invariant-SE	44	mut_M1	mut	0.966525793075562	1.24019929766655	0.779331027597009
Invariant-SE	44	mut_M2	mut	0.951408445835114	2.30909356474876	0.412026805825267
Invariant-SE	44	mut_M3	mut	0.948445081710815	0.861896634101868	1.10041627288536
Invariant-SE	45	ctrl_M1	ctrl	3.30494856834412	0.689702749252319	4.79184485189726
Invariant-SE	45	ctrl_M2	ctrl	1.26022279262543	0.902908563613892	1.39573689231763
Invariant-SE	45	ctrl_M3	ctrl	0	1.37323965132236	0
Invariant-SE	45	mut_M1	mut	0	0.721556395292282	0
Invariant-SE	45	mut_M2	mut	1.95073318481445	0.480910867452621	4.05633001214437
Invariant-SE	45	mut_M3	mut	1.84197056293488	0.512643963098526	3.59307959426972
Invariant-SE	46	ctrl_M1	ctrl	1.89199554920197	1.55250754952431	1.21867075608211
Invariant-SE	46	ctrl_M2	ctrl	1.82125759124756	1.63412271440029	1.11451702812658
Invariant-SE	46	ctrl_M3	ctrl	0	1.32747834920883	0
Invariant-SE	46	mut_M1	mut	1.34667706489563	0.454647481441498	2.9620246891633
Invariant-SE	46	mut_M2	mut	1.30983793735504	1.13654239475727	1.15247609187054
Invariant-SE	46	mut_M3	mut	0.658145308494568	0.344254463911057	1.91179890891585
Invariant-SE	47	ctrl_M1	ctrl	1.04113614559174	0.33979843556881	3.06398157439693
Invariant-SE	47	ctrl_M2	ctrl	0.932854115962982	1.5478678047657	0.60267040446919
Invariant-SE	47	ctrl_M3	ctrl	2.66314888000488	0.488141223788261	5.45569345554815
Invariant-SE	47	mut_M1	mut	0	0.372735172510147	0
Invariant-SE	47	mut_M2	mut	0	1.75773864984512	0
Invariant-SE	47	mut_M3	mut	2.85250425338745	1.08408069610596	2.63126560931646
Invariant-SE	48	ctrl_M1	ctrl	1.41671824455261	0.641111716628075	2.20978373629457
Invariant-SE	48	ctrl_M2	ctrl	2.76574230194092	1.19381377100945	2.31672842875845
Invariant-SE	48	ctrl_M3	ctrl	2.47138333320618	0.57942496240139	4.26523448862763
Invariant-SE	48	mut_M1	mut	2.22842216491699	1.16047613322735	1.92026539892693
Invariant-SE	48	mut_M2	mut	3.43154168128967	1.09318120777607	3.13904196018031
Invariant-SE	48	mut_M3	mut	0.615537166595459	1.45675393939018	0.422540245096664
Invariant-SE	49	ctrl_M1	ctrl	0.675861358642578	1.11012949049473	0.608813083905537
Invariant-SE	49	ctrl_M2	ctrl	1.33233833312988	1.02552098035812	1.29918193644816
Invariant-SE	49	ctrl_M3	ctrl	3.58752799034119	0.840934783220291	4.2661191592088
Invariant-SE	49	mut_M1	mut	1.44196784496307	1.31211599707603	1.09896369541748
Invariant-SE	49	mut_M2	mut	2.07372665405273	2.09774179756641	0.988551906844999
Invariant-SE	49	mut_M3	mut	4.61862468719482	0.644658818840981	7.16444815801723
Invariant-SE	50	ctrl_M1	ctrl	6.41366100311279	2.64298838376999	2.42667014448405
Invariant-SE	50	ctrl_M2	ctrl	1.57597935199738	3.53866143524647	0.445360309494431
Invariant-SE	50	ctrl_M3	ctrl	2.11347150802612	4.1141864657402	0.513703383554804
Invariant-SE	50	mut_M1	mut	4.30372524261475	3.81207302212715	1.12897240363283
Invariant-SE	50	mut_M2	mut	4.79143905639648	3.48974665999413	1.37300484053033
Invariant-SE	50	mut_M3	mut	8.95159816741943	2.2325876057148	4.00951709330727
Invariant-SE	51	ctrl_M1	ctrl	22.1098670959473	52.5784476995468	0.420511979020214
Invariant-SE	51	ctrl_M2	ctrl	24.7880382537842	62.7297101020813	0.395156269867119
Invariant-SE	51	ctrl_M3	ctrl	24.2435741424561	69.2299320697784	0.350189194437175
Invariant-SE	51	mut_M1	mut	18.2277774810791	57.4958868026733	0.317027503961059
Invariant-SE	51	mut_M2	mut	21.4114875793457	61.0299731492996	0.350835605432204
Invariant-SE	51	mut_M3	mut	13.7692670822144	57.3444708585739	0.240114990618239
Invariant-SE	52	ctrl_M1	ctrl	0.62127423286438	2.40838149189949	0.257963381197711
Invariant-SE	52	ctrl_M2	ctrl	0.658082902431488	4.41220462322235	0.149150585393946
Invariant-SE	52	ctrl_M3	ctrl	2.50056338310242	4.56017705798149	0.548347871433146
Invariant-SE	52	mut_M1	mut	1.3431396484375	2.49475714564323	0.538384928883004
Invariant-SE	52	mut_M2	mut	1.93560552597046	1.39668047428131	1.38586137746822
Invariant-SE	52	mut_M3	mut	4.36919784545898	2.21184456348419	1.97536387393174
Invariant-SE	53	ctrl_M1	ctrl	0	0.194643884897232	0
Invariant-SE	53	ctrl_M2	ctrl	0.752306640148163	0.362200677394867	2.07704371388573
Invariant-SE	53	ctrl_M3	ctrl	0	0.766956478357315	0
Invariant-SE	53	mut_M1	mut	0	1.1905370503664	0
Invariant-SE	53	mut_M2	mut	0	0.59453472495079	0
Invariant-SE	53	mut_M3	mut	0	0.609584614634514	0
Invariant-SE	54	ctrl_M1	ctrl	0	0	NA
Invariant-SE	54	ctrl_M2	ctrl	0	0.198147475719452	0
Invariant-SE	54	ctrl_M3	ctrl	0.524941384792328	0	NA
Invariant-SE	54	mut_M1	mut	0	0	NA
Invariant-SE	54	mut_M2	mut	0	0.197533383965492	0
Invariant-SE	54	mut_M3	mut	0	0.235491678118706	0
Invariant-SE	55	ctrl_M1	ctrl	0	0.257709056138992	0
Invariant-SE	55	ctrl_M2	ctrl	0	0.260450392961502	0
Invariant-SE	55	ctrl_M3	ctrl	0	0	NA
Invariant-SE	55	mut_M1	mut	0	0.65995429456234	0
Invariant-SE	55	mut_M2	mut	0.762935757637024	0	NA
Invariant-SE	55	mut_M3	mut	0	0	NA
Invariant-SE	56	ctrl_M1	ctrl	1.58415198326111	1.02998533844948	1.53803352739551
Invariant-SE	56	ctrl_M2	ctrl	2.28551292419434	0.661472201347351	3.45519119252325
Invariant-SE	56	ctrl_M3	ctrl	0	0.885152339935303	0
Invariant-SE	56	mut_M1	mut	1.48895990848541	0.749660670757294	1.98617850257676
Invariant-SE	56	mut_M2	mut	1.47387373447418	0.32073912024498	4.59524155752638
Invariant-SE	56	mut_M3	mut	1.9298609495163	0.382420986890793	5.04643054557935
