ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0002486	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	34	-0.641850327520914	-2.34312854569933	1.50599715479026e-06	0.000710283021731987	0.000678347235176817	5413	tags=74%, list=25%, signal=55%	110558/15018/56554/110557/14972/14980/14963/19370/14964/14985/15013/15043/224754/399549/15015/224761/224753/100529082/15006/224756/14997/76797/333715/15007/667977
GO:0048706	embryonic skeletal system development	152	-0.393135237144963	-1.9485481728335	1.89583339686746e-06	0.000819631971912363	0.000782779631496063	4915	tags=41%, list=23%, signal=32%	17240/70300/15423/18933/13396/12162/103537/235626/15404/111970/13386/21418/13392/15396/109663/15401/13617/21813/15405/15438/14634/269878/16147/192170/15430/13394/13390/12005/381598/13395/18121/20472/15431/18509/13393/170441/216285/15403/15111/59024/15416/15415/15434/20204/15436/15400/15399/54006/14234/15414/20997/668137/15429/15402/15413/13345/15417/15410/15394/103889/15412/15407
GO:0002476	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	35	-0.632669533765754	-2.34946146638264	2.41296893705067e-06	0.000894177346101348	0.000853973292232895	5413	tags=71%, list=25%, signal=54%	110558/15018/56554/110557/14972/14980/14963/19370/14964/14985/15013/15043/224754/399549/15015/224761/224753/100529082/15006/224756/14997/76797/333715/15007/667977
GO:0002484	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	35	-0.632669533765754	-2.34946146638264	2.41296893705067e-06	0.000894177346101348	0.000853973292232895	5413	tags=71%, list=25%, signal=54%	110558/15018/56554/110557/14972/14980/14963/19370/14964/14985/15013/15043/224754/399549/15015/224761/224753/100529082/15006/224756/14997/76797/333715/15007/667977
GO:0001510	RNA methylation	68	0.544962429110413	2.07232384121546	3.03035704865017e-06	0.00103183998071489	0.00098544633145822	4276	tags=44%, list=20%, signal=35%	68260/67897/52575/74455/17299/76894/66715/70359/75422/229780/15108/75284/13434/67390/108943/212528/382137/319582/14113/76357/28114/67789/66926/328162/74753/110109/66254/229700/228019/67148
GO:0042742	defense response to bacterium	338	-0.299522220396312	-1.63243399507759	3.18223586959102e-06	0.00103183998071489	0.00098544633145822	3567	tags=30%, list=17%, signal=25%	22242/78416/19370/219033/109648/13586/216799/78128/331063/18489/242100/70163/15900/246085/26390/18843/23855/360217/17969/17194/233046/14000/231699/266620/18780/246700/17002/83433/384997/100042514/546038/23993/19376/69541/246727/17948/140792/13861/84506/27358/11745/408190/18126/13587/17105/58218/67135/27007/17952/16859/332427/16857/60440/17940/503844/100535/100041787/66438/629756/56093/14027/19695/353320/20755/16819/16176/100034251/53877/13215/243262/17951/360212/20737/55985/93726/12608/277345/19074/19752/382000/16992/100294660/58217/629754/12796/57757/497113/74180/246082/93719/21926/75526/66824/54159/20311/209351/14038/192200/403172/360211/654459
GO:0019730	antimicrobial humoral response	144	-0.390894739391592	-1.91567568884021	3.48186971197977e-06	0.00106258470975006	0.00101480871419745	3516	tags=37%, list=16%, signal=31%	78416/219033/109648/94175/385643/78128/18489/242100/20303/13013/19694/18843/23855/17002/384997/546038/23993/84506/408190/20308/67135/14433/16857/503844/20309/100041787/66438/629756/14027/19695/353320/20755/54450/100034251/55985/277345/57349/20305/382000/100294660/629754/12796/20307/20293/20202/30053/56221/19692/20311/14038/192200/403172/56744
GO:0009952	anterior/posterior pattern specification	238	-0.325725401957962	-1.72241764428551	4.06370232725956e-06	0.00117124931521237	0.00111858753534566	6019	tags=40%, list=28%, signal=29%	14472/22431/17702/81898/19763/15427/12929/15437/67122/22632/14561/70495/21386/15205/19164/50884/14534/29871/70300/15423/22416/20348/12590/18014/26564/15206/73191/12022/16848/15404/56334/21667/15396/109663/18505/76365/15401/140484/15405/20319/15438/14634/14734/22408/22414/207165/15430/15194/194908/320202/15208/18121/214162/20472/328572/68713/15395/15431/212937/216285/15403/13380/59024/546726/15416/15415/21389/622473/15434/15436/14562/15400/15399/21410/56198/15422/14234/12591/15414/20997/20671/20481/15402/15242/18503/15413/234219/15417/15410/15227/15394/103889/15412/64290/15407
GO:0048002	antigen processing and presentation of peptide antigen	75	-0.466789889081001	-2.0185044848744	5.25204567921236e-06	0.00143408489388177	0.00136960548543228	5413	tags=55%, list=25%, signal=41%	110558/16149/15018/56554/17476/14129/21354/110557/15925/14972/72925/14980/14963/19370/14964/224727/14999/83433/14985/14960/15013/15043/224754/15001/399549/15015/224761/224753/100529082/15006/15002/100504404/224756/15000/14997/381091/76797/66824/333715/15007/667977
GO:0002428	antigen processing and presentation of peptide antigen via MHC class Ib	36	-0.611837587259988	-2.2790621385819	6.3939210980797e-06	0.00165858313284187	0.00158400982150848	5413	tags=69%, list=25%, signal=52%	110558/15018/56554/110557/14972/14980/14963/19370/14964/14985/15013/15043/224754/399549/15015/224761/224753/100529082/15006/224756/14997/76797/333715/15007/667977
GO:0042254	ribosome biogenesis	312	0.357554206401221	1.6907703043059	7.20806802768483e-06	0.00177997141634743	0.00169994023794736	4482	tags=27%, list=21%, signal=22%	78581/65961/20042/227522/66181/69962/66475/214616/75686/59050/67936/20055/107071/30946/71986/59014/68147/66164/71989/76894/69126/271842/78651/66249/67920/69639/56412/101612/208366/20088/75422/66538/67671/66362/52530/68731/20044/109075/20116/27966/50911/57808/78294/13664/67276/66489/20103/67390/101867/382137/14113/27993/68193/19989/72544/245474/17089/207704/68533/195434/634762/72662/27998/229317/66481/102462/234384/67115/70930/234344/50529/110109/217011/20115/66254/52705/353258/66161/68040/67045/99480/67832/218629/66282/66583
GO:1901990	regulation of mitotic cell cycle phase transition	335	0.347346848632584	1.64768987885758	7.54806691589118e-06	0.00177997141634743	0.00169994023794736	5530	tags=36%, list=26%, signal=27%	723950/52004/12580/56150/19188/67629/66209/109019/209334/268697/108000/11792/15586/66983/27354/21752/72057/16323/319195/27214/12566/13555/29861/67153/11504/66442/76843/12567/66214/12576/116748/52679/69917/15902/30949/15937/14841/66591/227292/368203/17193/66977/234664/59126/67141/328440/107047/72776/14056/69716/12450/12531/12054/12235/270669/12534/18795/12581/12571/83560/83796/237256/219114/66671/108058/20877/12532/67333/19252/20135/67052/24100/66468/268709/72008/15512/12043/11799/75604/68034/59036/15574/26427/67045/19356/56456/76464/83383/114714/20460/11477/12448/382985/214444/68612/12447/16600/13872/74268/67849/28036/12443/107976/70601/218793/12795/18767/80280/238555/67941/246735/12575/269424/11820/107995/70127/194655/13076/244281
GO:0048704	embryonic skeletal system morphogenesis	108	-0.419470737268181	-1.97849025391292	8.21733423488037e-06	0.0018535447830678	0.00177020559467194	4915	tags=43%, list=23%, signal=33%	17240/70300/15423/18933/12162/235626/15404/111970/21418/13392/15396/109663/15401/21813/15405/15438/14634/269878/192170/15430/12005/381598/18121/20472/15431/216285/59024/15416/15415/15434/20204/15436/15400/15399/14234/15414/668137/15402/15413/13345/15417/15410/15394/103889/15412/15407
GO:0002483	antigen processing and presentation of endogenous peptide antigen	41	-0.573899360068394	-2.18579197393368	9.65334102934665e-06	0.00200326133041002	0.00191319057790041	4428	tags=68%, list=21%, signal=54%	110558/15018/56554/21354/110557/15925/14972/14980/14963/19370/14964/14985/15013/15043/224754/399549/15015/224761/224753/100529082/15006/100504404/224756/14997/76797/333715/15007/667977
GO:0002697	regulation of immune effector process	452	-0.271929554205465	-1.5047492787045	9.52549151769639e-06	0.00200326133041002	0.00191319057790041	4741	tags=34%, list=22%, signal=27%	19354/14129/107035/15481/319817/18607/17057/214855/209558/170743/16415/109934/21354/12491/16447/110557/21946/18106/140474/100328588/20850/16409/22164/16590/625530/14972/22324/19041/16173/77727/20963/19264/60505/14980/14963/360013/94088/317757/19370/14460/100043861/58179/102570/216799/18762/378460/56460/16783/14964/239447/242100/11541/16334/11542/22789/11765/110213/21687/225825/225888/16792/17969/14999/16189/20371/20910/233046/17221/21938/83433/12524/384997/74143/75863/14985/13844/210155/12266/23993/11801/328572/13861/12483/14204/57261/19204/22628/27007/15013/15043/56532/16859/66873/16952/14312/16002/18534/233079/224754/16642/243958/399549/12772/18636/243862/15015/26365/15223/224761/16183/224753/14134/14027/12775/16176/100529082/20361/14728/20737/16182/14727/232345/19074/16643/16992/68891/243655/27218/12515/15006/100504404/17173/30925/224756/57757/15000/14997/20202/76797/22163/13345/14125/233080/21926/16333/66824/13419/20311/15227/333715/15007/667977/56744
GO:0002475	antigen processing and presentation via MHC class Ib	40	-0.578300044626713	-2.21195732097433	1.11277689362675e-05	0.0022204178938983	0.00212058333534458	4340	tags=65%, list=20%, signal=52%	110558/15018/56554/110557/14972/14980/14963/19370/11776/14964/14985/15013/15043/224754/399549/15015/224761/224753/100529082/15006/224756/14997/76797/333715/15007/667977
GO:0140053	mitochondrial gene expression	170	0.412778779912116	1.8375704872028	1.34276633626959e-05	0.00258010064909875	0.00246409401357542	6748	tags=46%, list=31%, signal=32%	94066/68836/27398/208595/545725/226153/52575/94065/59016/71989/94067/218506/66242/66121/224805/69577/14548/229487/66077/15108/67707/75398/94063/67840/66493/24030/211253/68550/66973/76357/108853/226539/68499/212508/18100/76784/64659/74238/59054/234384/28028/50529/121022/27393/216767/228019/70207/66230/20017/66407/67681/66258/67308/68735/66132/67851/52477/72181/67270/52469/76781/83485/107733/108037/67212/56282/233870/67417/15278/27397/69163/27395/56284/70120/71701/320806/21780/69527/19935
GO:0032259	methylation	202	0.393756093270512	1.78353687916199	1.42440404543616e-05	0.002639217209901	0.00252055257213083	6004	tags=40%, list=28%, signal=29%	68260/69962/403183/67897/12116/52575/234728/67768/74455/17299/214917/76894/64918/791260/100504608/67383/66715/64707/320204/70359/382066/70779/75422/229780/30949/15108/73694/213389/14711/75284/67099/13434/27374/67390/71449/108943/101867/22171/212528/74729/382137/319582/14113/14056/76357/327747/28114/67789/66926/328162/77630/319822/74753/110109/110599584/19340/66254/229700/228019/71664/67148/69536/232187/28036/69726/225518/69156/209584/73251/72181/207965/22017/72843/68073/76781/226830/54632/227695/224440/57773/73419
GO:0050913	sensory perception of bitter taste	43	-0.548178892582528	-2.11776718996513	1.95699644932206e-05	0.00343362027276717	0.00327923763825733	5454	tags=60%, list=25%, signal=45%	353148/387354/387511/667992/224055/574417/546729/12353/14686/16440/387512/18716/624910/242851/387348/387344/387352/387340/57254/387339/353325/387515/387343/387353/387355/387345
GO:0002699	positive regulation of immune effector process	300	-0.296504249941232	-1.60256112997898	1.98551673444516e-05	0.00343362027276717	0.00327923763825733	4893	tags=36%, list=23%, signal=28%	22030/15170/15978/14129/107035/15481/214855/209558/170743/16415/12491/110557/18106/20850/16409/22164/16590/625530/14972/22324/16173/77727/20963/19264/60505/14980/14963/360013/94088/317757/19370/14460/58179/102570/216799/18762/16783/14964/239447/11541/11542/11765/21687/225825/225888/16792/14999/16189/20371/20910/233046/17221/83433/12524/74143/14985/13844/210155/12266/23993/328572/57261/19204/22628/27007/15013/15043/16952/14312/18534/233079/224754/16642/399549/12772/18636/243862/15015/224761/16183/224753/14134/12775/16176/100529082/20361/14728/16182/16643/16992/68891/243655/27218/15006/100504404/30925/224756/15000/14997/76797/22163/14125/233080/21926/66824/333715/15007/667977
GO:0019885	antigen processing and presentation of endogenous peptide antigen via MHC class I	40	-0.565900384120421	-2.16452948469914	2.4996608298319e-05	0.00391908028808848	0.00374287037212038	5413	tags=68%, list=25%, signal=51%	110558/15018/56554/21354/110557/15925/14972/14980/14963/19370/14964/14985/15013/15043/224754/399549/15015/224761/224753/100529082/15006/224756/14997/76797/333715/15007/667977
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	108	-0.406535680019503	-1.91748031346515	2.544140217593e-05	0.00391908028808848	0.00374287037212038	3516	tags=39%, list=16%, signal=33%	78416/219033/109648/94175/385643/18489/242100/20303/19694/18843/23855/17002/384997/546038/23993/84506/20308/67135/14433/16857/503844/20309/100041787/66438/14027/19695/353320/55985/57349/20305/382000/100294660/12796/20307/20293/20202/30053/56221/19692/20311/403172/56744
GO:0043414	macromolecule methylation	120	0.440833906105327	1.85783755649609	2.53599363766332e-05	0.00391908028808848	0.00374287037212038	4276	tags=33%, list=20%, signal=27%	68260/69962/67897/52575/67768/74455/17299/214917/76894/100504608/66715/320204/70359/75422/229780/30949/15108/73694/75284/67099/13434/27374/67390/108943/212528/382137/319582/14113/76357/28114/67789/66926/328162/74753/110109/19340/66254/229700/228019/67148
GO:0044772	mitotic cell cycle phase transition	431	0.323614013876176	1.56908413180807	2.56840265603332e-05	0.00391908028808848	0.00374287037212038	5530	tags=34%, list=26%, signal=26%	66197/723950/54124/52004/12580/56150/19188/67629/66209/109019/209334/268697/18027/108000/11792/18028/15586/66983/27354/21752/72057/70891/16323/319195/27214/12566/12428/13555/29861/67153/11504/66442/76843/12567/66214/13559/12576/116748/52679/69917/15902/30949/15937/14841/66591/227292/20620/368203/18715/17193/66977/234664/59126/67141/328440/107047/380694/68431/72776/14056/68193/69716/12450/12531/12054/12235/448987/27401/270669/12534/18795/12581/12571/83560/83796/237256/219114/66671/108058/20877/12532/67333/19252/20135/67052/24100/66468/268709/12452/72008/15512/12043/11799/228714/240665/75604/68034/59036/15574/26427/67045/19356/56456/76464/83383/114714/20460/11477/12448/57775/382985/214444/68612/12447/16600/13872/74268/12325/67849/28036/13557/12443/107976/70601/218793/12795/18767/80280/226026/21335/20104/238555/67941/246735/12575/269424/18647/24075/11820/107995/17863/70127/194655/13076/244281
GO:0002251	organ or tissue specific immune response	52	-0.501679189041338	-2.01692774442936	2.76050570840917e-05	0.00409185817577908	0.00390787981037052	3895	tags=52%, list=18%, signal=43%	77727/67133/22242/13586/246085/23855/360217/16189/330496/17002/228801/13587/233079/100041787/353320/53877/13215/360212/93726/382000/100294660/19329/72077/12796/93719/233080/54159
GO:0019883	antigen processing and presentation of endogenous antigen	44	-0.547391135942503	-2.12798662080425	3.04593364728995e-05	0.00438952882281674	0.00419216657245433	4428	tags=64%, list=21%, signal=51%	110558/15018/56554/21354/110557/15925/14972/14980/14963/19370/14964/14985/15013/15043/224754/399549/15015/224761/224753/100529082/15006/100504404/224756/14997/76797/333715/15007/667977
GO:0050909	sensory perception of taste	64	-0.471669964194362	-2.00543597344317	3.39562745603421e-05	0.00476122033565014	0.00454714606985862	5454	tags=52%, list=25%, signal=39%	353148/387354/387511/667992/231602/224055/107221/12491/14688/574417/193034/546729/12353/14686/16440/387512/18716/624910/242851/387348/64337/387344/387352/387340/57254/387339/353325/387515/387343/387353/387355/387345/83771
GO:0002227	innate immune response in mucosa	35	-0.586416798548273	-2.17769877937375	3.65379541688501e-05	0.00498839226915774	0.0047641038856725	3463	tags=54%, list=16%, signal=46%	13586/246085/23855/360217/16189/17002/228801/13587/100041787/353320/53877/13215/360212/93726/382000/100294660/12796/93719/54159
GO:0031343	positive regulation of cell killing	97	-0.405327359248213	-1.88212538770379	4.29506242273911e-05	0.00571353432030013	0.00545664205771471	4128	tags=44%, list=19%, signal=36%	20850/16409/12774/14972/22324/20963/19264/60505/14980/14963/76055/317757/19370/58179/102570/16783/14964/11765/225825/14985/11801/18126/27007/15013/15043/224754/16642/399549/15015/224761/224753/100529082/16643/243655/15006/100504404/30925/224756/14997/76797/333715/15007/667977
GO:0050912	detection of chemical stimulus involved in sensory perception of taste	43	-0.5316950331807	-2.05408546657602	5.00254298977884e-05	0.00648829825774315	0.00619657101391816	5454	tags=56%, list=25%, signal=42%	353148/387354/387511/667992/224055/107221/574417/12353/14686/387512/18716/387348/387344/387352/387340/57254/387339/353325/387515/387343/387353/387355/387345/83771
GO:1901991	negative regulation of mitotic cell cycle phase transition	174	0.397124110527603	1.76734542676883	5.3455635079933e-05	0.00676409353157786	0.00645996596460191	5232	tags=36%, list=24%, signal=28%	52004/56150/67629/66209/109019/209334/268697/66983/27354/16323/66442/76843/66214/52679/69917/30949/15937/14841/66591/227292/368203/17193/66977/234664/67141/107047/14056/69716/12450/12235/270669/12534/83560/237256/219114/20877/67333/19252/67052/24100/66468/268709/72008/12043/11799/68034/59036/15574/26427/19356/76464/11477/214444/16600/74268/12443/107976/12795/80280/238555/67941/12575/269424
GO:0030488	tRNA methylation	39	0.588316104646824	2.00570761792573	6.30708721573093e-05	0.00779075439886001	0.00744046604622694	4186	tags=49%, list=19%, signal=39%	68260/52575/74455/17299/70359/229780/15108/75284/13434/108943/212528/319582/76357/28114/67789/66926/328162/74753/228019
GO:0048562	embryonic organ morphogenesis	345	-0.27687323315021	-1.51715802596341	7.04365322920209e-05	0.00849824952397684	0.00811615073435844	5322	tags=34%, list=25%, signal=26%	15205/19164/50884/21384/225876/11694/15451/56847/21683/224796/14174/17240/14051/24113/70300/15423/22416/14275/57265/18933/15110/239250/237523/18014/109934/110935/13396/26564/12162/332309/235626/14238/13614/110805/15404/56334/22095/111970/18605/50530/21385/21418/13392/16814/26413/15396/109663/105782/17869/26927/76365/15401/13617/216616/21813/15405/15438/14634/14119/22408/71973/269878/16147/18510/192170/15430/21823/15372/13542/277939/14165/13844/12005/381598/57246/13395/18121/20472/19353/16535/15431/212937/216285/15111/20586/59024/15416/15415/15434/20204/15436/15400/15399/15373/21410/230824/15228/14234/15414/20997/20671/668137/15402/14623/15413/14581/13345/18091/15417/21412/15410/15227/12954/15394/103889/15412/15407
GO:0018149	peptide cross-linking	25	-0.635622248688718	-2.15274579949506	8.05663366868982e-05	0.00886306812472511	0.00846456633995071	4971	tags=68%, list=23%, signal=52%	21816/74145/12825/16447/209294/14268/433016/21825/16952/20862/100034684/20863/14027/268885/20861/20753/408196
GO:0031424	keratinization	62	-0.463167417392195	-1.96569076600738	8.88356866780466e-05	0.00886306812472511	0.00846456633995071	5673	tags=47%, list=26%, signal=35%	20762/16680/74591/20761/16682/21816/114566/406223/16447/19041/20765/68723/20763/77055/332131/16688/105866/223915/109052/386463/14027/20759/20766/20756/73722/20754/16667/20753/20760
GO:0033046	negative regulation of sister chromatid segregation	52	0.535298916083025	1.95395324624577	8.82189010254895e-05	0.00886306812472511	0.00846456633995071	4591	tags=42%, list=21%, signal=33%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/219114/20877/19252/67052/66468/11799/76464/214444
GO:0033048	negative regulation of mitotic sister chromatid segregation	52	0.535298916083025	1.95395324624577	8.82189010254895e-05	0.00886306812472511	0.00846456633995071	4591	tags=42%, list=21%, signal=33%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/219114/20877/19252/67052/66468/11799/76464/214444
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	52	0.535298916083025	1.95395324624577	8.82189010254895e-05	0.00886306812472511	0.00846456633995071	4591	tags=42%, list=21%, signal=33%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/219114/20877/19252/67052/66468/11799/76464/214444
GO:2000816	negative regulation of mitotic sister chromatid separation	52	0.535298916083025	1.95395324624577	8.82189010254895e-05	0.00886306812472511	0.00846456633995071	4591	tags=42%, list=21%, signal=33%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/219114/20877/19252/67052/66468/11799/76464/214444
