category	subcategory	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Cellular Processes	Transport and catabolism	mmu04142	Lysosome biogenesis	2/31	244/8808	0.00819672131147541	2.32892649391856	1.2510634592618	0.211603944260422	0.552454002065658	0.538630735404826	11774/20690	2
Human Diseases	Cancer: overview	mmu05230	Central carbon metabolism in cancer	1/31	68/8808	0.0147058823529412	4.17836812144213	1.56359665295149	0.213897590081671	0.552454002065658	0.538630735404826	15251	1
Environmental Information Processing	Signal transduction	mmu04020	Calcium signaling pathway	2/31	250/8808	0.008	2.27303225806452	1.21351477330416	0.219403197116775	0.552454002065658	0.538630735404826	14164/18795	2
Organismal Systems	Endocrine system	mmu04927	Cortisol synthesis and secretion	1/31	70/8808	0.0142857142857143	4.05898617511521	1.52701150770952	0.219464488570283	0.552454002065658	0.538630735404826	18795	1
Human Diseases	Cancer: specific types	mmu05218	Melanoma	1/31	72/8808	0.0138888888888889	3.94623655913978	1.49176133238997	0.224993227240043	0.552454002065658	0.538630735404826	14164	1
Organismal Systems	Endocrine system	mmu04924	Renin secretion	1/31	73/8808	0.0136986301369863	3.89217852408308	1.47460895936711	0.227743365742283	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Digestive system	mmu04971	Gastric acid secretion	1/31	74/8808	0.0135135135135135	3.83958151700087	1.45775789658799	0.230484059006391	0.552454002065658	0.538630735404826	18795	1
Metabolism	Carbohydrate metabolism	mmu00562	Inositol phosphate metabolism	1/31	76/8808	0.0131578947368421	3.73853989813243	1.4249210463723	0.235937235165924	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Sensory system	mmu04742	Taste transduction	1/31	82/8808	0.0121951219512195	3.46498819826908	1.33271093791198	0.252073318896494	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Digestive system	mmu04970	Salivary secretion	1/31	82/8808	0.0121951219512195	3.46498819826908	1.33271093791198	0.252073318896494	0.552454002065658	0.538630735404826	18795	1
Cellular Processes	Cellular community - eukaryotes	mmu04540	Gap junction	1/31	85/8808	0.0117647058823529	3.3426944971537	1.28977507511649	0.260017197106111	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Endocrine system	mmu04911	Insulin secretion	1/31	86/8808	0.0116279069767442	3.30382595648912	1.27588827783895	0.262646965177842	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Endocrine system	mmu04912	GnRH signaling pathway	1/31	87/8808	0.0114942528735632	3.26585094549499	1.26220418628286	0.265267687956962	0.552454002065658	0.538630735404826	18795	1
Human Diseases	Cancer: overview	mmu05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	1/31	87/8808	0.0114942528735632	3.26585094549499	1.26220418628286	0.265267687956962	0.552454002065658	0.538630735404826	15251	1
Organismal Systems	Immune system	mmu04666	Fc gamma R-mediated phagosome formation	1/31	89/8808	0.0112359550561798	3.19246103660747	1.23542203863476	0.270482117854278	0.552454002065658	0.538630735404826	13196	1
Human Diseases	Cancer: specific types	mmu05222	Small cell lung cancer	1/31	90/8808	0.0111111111111111	3.15698924731183	1.22231347188435	0.273075884839771	0.552454002065658	0.538630735404826	16780	1
Cellular Processes	Transport and catabolism	mmu04137	Mitophagy - animal	1/31	92/8808	0.0108695652173913	3.08835904628331	1.19663655804949	0.278236671832341	0.552454002065658	0.538630735404826	15251	1
Environmental Information Processing	Signal transduction	mmu04070	Phosphatidylinositol signaling system	1/31	93/8808	0.010752688172043	3.05515088449532	1.18405884608699	0.280803751131699	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Environmental adaptation	mmu04713	Circadian entrainment	1/31	95/8808	0.0105263157894737	2.99083191850594	1.15940277791286	0.285911428853598	0.552454002065658	0.538630735404826	18795	1
Human Diseases	Cancer: overview	mmu05231	Choline metabolism in cancer	1/31	95/8808	0.0105263157894737	2.99083191850594	1.15940277791286	0.285911428853598	0.552454002065658	0.538630735404826	15251	1
Human Diseases	Endocrine and metabolic disease	mmu04933	AGE-RAGE signaling pathway in diabetic complications	1/31	98/8808	0.0102040816326531	2.899275839368	1.12360535380915	0.29350718295679	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Endocrine system	mmu04916	Melanogenesis	1/31	99/8808	0.0101010101010101	2.86999022482894	1.11197387579108	0.296021680927897	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Endocrine system	mmu04925	Aldosterone synthesis and secretion	1/31	100/8808	0.01	2.84129032258065	1.10048684723845	0.298527517176747	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Endocrine system	mmu04922	Glucagon signaling pathway	1/31	101/8808	0.0099009900990099	2.81315873522836	1.08914082469886	0.301024720549223	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Sensory system	mmu04750	Inflammatory mediator regulation of TRP channels	1/31	102/8808	0.00980392156862745	2.78557874762808	1.07793248103745	0.303513319798444	0.552454002065658	0.538630735404826	18795	1
Human Diseases	Infectious disease: parasitic	mmu05142	Chagas disease	1/31	103/8808	0.00970873786407767	2.75853429376762	1.06685860039465	0.305993343585057	0.552454002065658	0.538630735404826	18795	1
Human Diseases	Infectious disease: bacterial	mmu05150	Staphylococcus aureus infection	1/31	103/8808	0.00970873786407767	2.75853429376762	1.06685860039465	0.305993343585057	0.552454002065658	0.538630735404826	75706	1
Organismal Systems	Immune system	mmu04659	Th17 cell differentiation	1/31	105/8808	0.00952380952380952	2.70599078341014	1.0451018926923	0.310927778952379	0.552454002065658	0.538630735404826	15251	1
Organismal Systems	Digestive system	mmu04974	Protein digestion and absorption	1/31	107/8808	0.00934579439252336	2.65541151643051	1.02384702481558	0.315828254097725	0.552454002065658	0.538630735404826	12839	1
Human Diseases	Infectious disease: parasitic	mmu05145	Toxoplasmosis	1/31	108/8808	0.00925925925925926	2.63082437275986	1.01340079517468	0.318265827264369	0.552454002065658	0.538630735404826	16780	1
Organismal Systems	Nervous system	mmu04725	Cholinergic synapse	1/31	110/8808	0.00909090909090909	2.58299120234604	0.992857539449699	0.323115785344823	0.552454002065658	0.538630735404826	18795	1
Environmental Information Processing	Signal transduction	mmu04066	HIF-1 signaling pathway	1/31	111/8808	0.00900900900900901	2.55972101133391	0.982755477146399	0.325528226211035	0.552454002065658	0.538630735404826	15251	1
Organismal Systems	Nervous system	mmu04724	Glutamatergic synapse	1/31	113/8808	0.00884955752212389	2.51441621467314	0.962878468735345	0.330328170801581	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Digestive system	mmu04972	Pancreatic secretion	1/31	113/8808	0.00884955752212389	2.51441621467314	0.962878468735345	0.330328170801581	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Nervous system	mmu04726	Serotonergic synapse	1/31	114/8808	0.0087719298245614	2.49235993208829	0.95309893428637	0.332715729939609	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Endocrine system	mmu04928	Parathyroid hormone synthesis, secretion and action	1/31	115/8808	0.00869565217391304	2.47068723702665	0.943422435118246	0.335095050433268	0.552454002065658	0.538630735404826	18795	1
Organismal Systems	Endocrine system	mmu04935	Growth hormone synthesis, secretion and action	1/31	117/8808	0.00854700854700855	2.42845326716294	0.924370098586983	0.33982908533599	0.552788645479878	0.538957005515325	18795	1
Organismal Systems	Immune system	mmu04611	Platelet activation	1/31	122/8808	0.00819672131147541	2.32892649391856	0.87840087249802	0.351521909403528	0.55651629367822	0.542591382102147	18795	1
Organismal Systems	Endocrine system	mmu04926	Relaxin signaling pathway	1/31	124/8808	0.00806451612903226	2.29136316337149	0.860639203343953	0.356142701692434	0.55651629367822	0.542591382102147	18795	1
Human Diseases	Neurodegenerative disease	mmu05010	Alzheimer disease	2/31	359/8808	0.00557103064066852	1.58289154461317	0.670122377531943	0.362274997159677	0.55651629367822	0.542591382102147	18795/20617	2
Environmental Information Processing	Signal transduction	mmu04071	Sphingolipid signaling pathway	1/31	127/8808	0.0078740157480315	2.23723647447295	0.83462519951675	0.36301419829082	0.55651629367822	0.542591382102147	18795	1
Organismal Systems	Nervous system	mmu04728	Dopaminergic synapse	1/31	129/8808	0.00775193798449612	2.20255063765941	0.817683397549323	0.367555710930748	0.55651629367822	0.542591382102147	18795	1
Genetic Information Processing	Folding, sorting and degradation	mmu04120	Ubiquitin mediated proteolysis	1/31	134/8808	0.00746268656716418	2.12036591237362	0.776648258831438	0.378772827112443	0.55651629367822	0.542591382102147	71991	1
Environmental Information Processing	Signal transduction	mmu04371	Apelin signaling pathway	1/31	135/8808	0.00740740740740741	2.10465949820789	0.768656737180986	0.380993030289699	0.55651629367822	0.542591382102147	18795	1
Environmental Information Processing	Signaling molecules and interaction	mmu04080	Neuroactive ligand-receptor interaction	2/31	376/8808	0.00531914893617021	1.51132463967056	0.602208859494555	0.384068822268871	0.55651629367822	0.542591382102147	12801/60531	2
Human Diseases	Neurodegenerative disease	mmu05017	Spinocerebellar ataxia	1/31	137/8808	0.0072992700729927	2.07393454202967	0.752879197735083	0.385410423206094	0.55651629367822	0.542591382102147	18795	1
Environmental Information Processing	Signal transduction	mmu04072	Phospholipase D signaling pathway	1/31	146/8808	0.00684931506849315	1.94608926204154	0.685048385993474	0.404914013726165	0.55651629367822	0.542591382102147	18795	1
Human Diseases	Cancer: specific types	mmu05224	Breast cancer	1/31	147/8808	0.00680272108843537	1.93285055957867	0.677810856055173	0.407043737297452	0.55651629367822	0.542591382102147	14164	1
Human Diseases	Cancer: specific types	mmu05226	Gastric cancer	1/31	149/8808	0.00671140939597315	1.90690625676553	0.663503867104494	0.411281078313095	0.55651629367822	0.542591382102147	14164	1
Metabolism	Global and overview maps	mmu01240	Biosynthesis of cofactors	1/31	150/8808	0.00666666666666667	1.8941935483871	0.6564326389881	0.41338874508435	0.55651629367822	0.542591382102147	56720	1
Organismal Systems	Endocrine system	mmu04921	Oxytocin signaling pathway	1/31	150/8808	0.00666666666666667	1.8941935483871	0.6564326389881	0.41338874508435	0.55651629367822	0.542591382102147	18795	1
Organismal Systems	Circulatory system	mmu04261	Adrenergic signaling in cardiomyocytes	1/31	151/8808	0.00662251655629139	1.88164922025208	0.649415109060783	0.415489108782939	0.55651629367822	0.542591382102147	18795	1
NA	NA	mmu04519	Cadherin signaling	2/31	402/8808	0.00497512437810945	1.41357727491574	0.504425225612082	0.416830546390091	0.55651629367822	0.542591382102147	211712/75706	2
Organismal Systems	Immune system	mmu04613	Neutrophil extracellular trap formation	1/31	153/8808	0.0065359477124183	1.85705249841872	0.635537820808991	0.419668024740953	0.55651629367822	0.542591382102147	18795	1
Cellular Processes	Transport and catabolism	mmu04148	Efferocytosis	1/31	157/8808	0.00636942675159236	1.80973905896856	0.608392084093244	0.427939290934299	0.556775018380275	0.542843633105877	15251	1
Human Diseases	Endocrine and metabolic disease	mmu04934	Cushing syndrome	1/31	159/8808	0.00628930817610063	1.7869750456482	0.595111538727155	0.432032026938122	0.556775018380275	0.542843633105877	18795	1
Cellular Processes	Transport and catabolism	mmu04140	Autophagy - animal	1/31	160/8808	0.00625	1.7758064516129	0.588541827743893	0.434067754440136	0.556775018380275	0.542843633105877	15251	1
Cellular Processes	Cellular community - eukaryotes	mmu04530	Tight junction	1/31	162/8808	0.00617283950617284	1.75388291517324	0.575540101214748	0.438118047250053	0.556775018380275	0.542843633105877	12695	1
Environmental Information Processing	Signal transduction	mmu04022	cGMP-PKG signaling pathway	1/31	169/8808	0.00591715976331361	1.68123687726665	0.531412249107633	0.4520743398351	0.568321275731801	0.554100984967157	18795	1
Human Diseases	Neurodegenerative disease	mmu05022	Pathways of neurodegeneration - multiple diseases	2/31	442/8808	0.00452488687782805	1.2856517296745	0.366193691718064	0.465611083243456	0.568321275731801	0.554100984967157	18795/20617	2
Environmental Information Processing	Signal transduction	mmu04310	Wnt signaling pathway	1/31	178/8808	0.00561797752808989	1.59623051830373	0.477573918662135	0.469525909827846	0.568321275731801	0.554100984967157	18795	1
Organismal Systems	Immune system	mmu04062	Chemokine signaling pathway	1/31	180/8808	0.00555555555555556	1.57849462365591	0.466017587596317	0.47333033869923	0.568321275731801	0.554100984967157	18795	1
Organismal Systems	Development and regeneration	mmu04360	Axon guidance	1/31	180/8808	0.00555555555555556	1.57849462365591	0.466017587596317	0.47333033869923	0.568321275731801	0.554100984967157	57764	1
Organismal Systems	Immune system	mmu04621	NOD-like receptor signaling pathway	1/31	187/8808	0.0053475935828877	1.51940658961532	0.426649490927121	0.486439018423885	0.568321275731801	0.554100984967157	18795	1
Human Diseases	Cancer: overview	mmu05202	Transcriptional misregulation in cancer	1/31	189/8808	0.00529100529100529	1.50332821300563	0.415695700041974	0.490125989015051	0.568321275731801	0.554100984967157	19126	1
Human Diseases	Cardiovascular disease	mmu05415	Diabetic cardiomyopathy	1/31	189/8808	0.00529100529100529	1.50332821300563	0.415695700041974	0.490125989015051	0.568321275731801	0.554100984967157	18795	1
NA	NA	mmu04082	Neuroactive ligand signaling	1/31	190/8808	0.00526315789473684	1.49541595925297	0.410265827254153	0.491959855396364	0.568321275731801	0.554100984967157	18795	1
Cellular Processes	Cell motility	mmu04814	Motor proteins	1/31	191/8808	0.00523560209424084	1.48758655632495	0.404866791394205	0.493787337930909	0.568321275731801	0.554100984967157	228421	1
Human Diseases	Cancer: overview	mmu05205	Proteoglycans in cancer	1/31	198/8808	0.00505050505050505	1.43499511241447	0.367906272774834	0.5064027638878	0.577393805554313	0.562946505846742	15251	1
Human Diseases	Cancer: overview	mmu05208	Chemical carcinogenesis - reactive oxygen species	1/31	204/8808	0.00490196078431373	1.39278937381404	0.337323353340844	0.51697336160182	0.583988426994649	0.56937611950298	15251	1
Human Diseases	Cardiovascular disease	mmu05417	Lipid and atherosclerosis	1/31	209/8808	0.00478468899521531	1.35946905386634	0.312559334184118	0.525614543126905	0.584851070919855	0.57021717872255	18795	1
Organismal Systems	Environmental adaptation	mmu04714	Thermogenesis	1/31	210/8808	0.00476190476190476	1.35299539170507	0.307681765327562	0.527324736075279	0.584851070919855	0.57021717872255	12801	1
Human Diseases	Infectious disease: viral	mmu05167	Kaposi sarcoma-associated herpesvirus infection	1/31	213/8808	0.00469483568075117	1.33393911858246	0.293194590788877	0.532419592308003	0.585181894248436	0.570539724331952	15251	1
NA	NA	mmu04081	Hormone signaling	1/31	216/8808	0.00462962962962963	1.31541218637993	0.278920224559467	0.537461285267964	0.585448900024032	0.570800049203759	18795	1
Cellular Processes	Cell motility	mmu04810	Regulation of actin cytoskeleton	1/31	227/8808	0.00440528634361234	1.25166974563024	0.228295201743544	0.555501264406438	0.599744727943234	0.584738173059409	14164	1
Environmental Information Processing	Signal transduction	mmu04014	Ras signaling pathway	1/31	231/8808	0.00432900432900433	1.22999581064097	0.210513526353163	0.561890894349842	0.601321834304217	0.586275817742679	14164	1
Human Diseases	Neurodegenerative disease	mmu05012	Parkinson disease	1/31	241/8808	0.004149377593361	1.17895864007496	0.167405069143846	0.577478520130506	0.612629386573232	0.597300437297457	20617	1
Human Diseases	Infectious disease: viral	mmu05163	Human cytomegalovirus infection	1/31	247/8808	0.00404858299595142	1.15031996865613	0.142404823725772	0.586572018966453	0.616911950981959	0.601475845219684	18795	1
Cellular Processes	Transport and catabolism	mmu04144	Endocytosis	1/31	256/8808	0.00390625	1.10987903225806	0.106028534381327	0.599858097971632	0.625493059423411	0.609842240852852	13196	1
Cellular Processes	Transport and catabolism	mmu04145	Phagocytosis	1/31	272/8808	0.00367647058823529	1.04459203036053	0.0443952281071147	0.622464491446192	0.643564982681656	0.627461976212486	21826	1
Human Diseases	Neurodegenerative disease	mmu05016	Huntington disease	1/31	278/8808	0.00359712230215827	1.02204687862613	0.0221981503961494	0.630619052365712	0.645209353770503	0.629065202554502	18795	1
Environmental Information Processing	Signaling molecules and interaction	mmu04060	Cytokine-cytokine receptor interaction	1/31	281/8808	0.00355871886120996	1.01113534611411	0.0112740652727294	0.634632151249675	0.645209353770503	0.629065202554502	16170	1
NA	NA	mmu04517	IgSF CAM signaling	1/31	293/8808	0.00341296928327645	0.969723659583838	-0.031323238665875	0.650266736260596	0.651539987132694	0.635237433528856	331461	1
Environmental Information Processing	Signal transduction	mmu04010	MAPK signaling pathway	1/31	294/8808	0.00340136054421769	0.966425279789335	-0.0347969388884271	0.651539987132694	0.651539987132694	0.635237433528856	14164	1
