Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
D10 (Most TET-impaired)	GO:0030900	forebrain development	93/1831	482/28832	0.192946058091286	3.03824180605569	11.7513238066705	3.54274144144386e-22	1.47681707516188e-19	8.82755273454507e-20	Igf2bp1/Rfx4/Bmp4/Mecom/Adgrg1/Cntn2/Th/Cdk5r1/Itgam/Drd2/Cckar/Plcb1/Fos/Gsx2/Smo/Crtac1/Pou3f4/Ptprs/Alk/Tsku/Tcf7l2/Rtn4rl2/Gdpd5/Lmx1a/Atf5/Lhx2/Ghrh/Prdm13/Tfap2c/Dkk1/Crh/Sox1/Akna/Hmga2/Nrp1/Rac3/Inhbb/Adcyap1/Pax5/Src/Aqp1/Sall1/Chd5/Gdf7/Ulk4/Notch1/Wnt5a/Olig2/Avpr1a/Gbx2/Isl1/Dcx/Lhx6/Six3/Dlx2/Bcl11b/Tfap2a/Gata2/Ngf/Tbx3/Shh/Wnt1/Emx2/Fgfr3/Cxcr4/Sct/Sstr3/Gli2/Notch3/Kcna3/Fezf1/Plxna4/Slit1/Otp/Dlx5/Htr5a/Drd1/Fezf2/Kif26a/Fgf8/Gria1/Pitx2/Dlx1/Nefl/Epha5/Msx1/Neurog1/Slc32a1/Dmrta2/Neurod1/Pou3f1/Gsc/Neurog3	93
D10 (Most TET-impaired)	GO:0001654	eye development	92/1831	475/28832	0.193684210526316	3.04986518727184	11.7307576843333	4.51694213798831e-22	1.75739162115332e-19	1.05046640317847e-19	Tgif1/Bmp7/Bmp4/Tgfbr2/Adamts9/Th/Col4a1/Drd2/Pdgfb/Tulp1/Fos/Bfsp2/Opn4/Tsku/Ephb1/Vim/Slc38a8/Prickle1/Ush1c/Tmem215/Vsx1/Clic4/Foxn4/Lhx2/Irx5/Sox1/Grk1/Nes/Sh3pxd2b/Nrp1/Crygf/Lmx1b/Inhbb/Pdgfra/Ctns/Pax2/Ptprm/Tgfbr1/Jag1/Smarcd3/Sox11/Tbx2/Thy1/Rp1l1/Ptf1a/Aqp1/Fscn2/Grhl3/Sdk2/Notch1/Plaat3/Nectin1/Bbs10/Dscam/Nr2e3/Dcx/Six3/Dlx2/Bcl11b/Tfap2a/Kdr/Dio3/Dll1/Foxf2/Shh/Cdkn1c/Casz1/Crybb2/Fgfr3/Rhoj/Sox9/Myf5/Six6/Sox8/Fzd5/Lif/Cyp1b1/Klf4/Cryge/Dll4/Sox4/Vegfa/Pitx2/Dlx1/Bhlhe23/Pou4f2/Fat3/Mab21l2/Ihh/Neurod1/Vax1/Cited2	92
D10 (Most TET-impaired)	GO:0009952	anterior/posterior pattern specification	61/1831	238/28832	0.256302521008403	4.03588983381446	12.2467578483903	2.26458335298828e-21	8.26006778002474e-19	4.93738765250207e-19	Dmrt2/Bmp4/Cdx1/Hoxd8/Cyp26c1/Wnt8a/Smo/Prickle1/Lefty1/Barx1/Hes3/Dkk1/Hoxc5/Cer1/Msx2/Cdx2/Alx4/Tgfbr1/Hoxb9/Nkx3-1/Cyp26a1/Meox1/Lfng/Myf6/Cobl/Notch1/Wnt5a/Gbx2/Six3/Dll1/Mesp1/Tbx1/Tbx3/Shh/Wnt1/Emx2/Gli2/Hoxc6/Hoxc13/Myf5/Fezf1/Fzd5/Cfc1/Hoxc9/Sox17/Fezf2/Hoxc11/Fgf8/Aurka/Six2/Msx1/Neurog1/Foxa2/Hoxb4/Hoxb1/Hoxa1/Neurod1/Pcdh8/Hes7/Hoxd9/Tcap	61
D10 (Most TET-impaired)	GO:0072001	renal system development	80/1831	392/28832	0.204081632653061	3.21358909484056	11.4910402235413	8.30249151644326e-21	2.85019649940958e-18	1.7036815408974e-18	Hs3st3a1/Bmp7/Bmp4/Smad6/Cys1/Mecom/Sulf1/Grem1/Hs3st3b1/Col4a1/Pdgfb/Gcnt4/Wnt6/Ddc/Smo/Smad1/Prickle1/Agtr1a/Epha4/Cd44/Slc12a1/Adipoq/Umod/Eya1/Clcnka/Adamts1/Foxd1/Gfra1/Nrp1/Sdc4/Cer1/Maged1/Has2/Pdgfra/Ctns/Lgr5/Edn1/Cat/Pax2/Tgfbr1/Gimap6/Jag1/Sox11/Nkx3-1/Aqp1/Sall1/Dchs1/Ren1/Notch1/Wnt5a/Mpst/Pdgfa/Tfap2a/Cyp26b1/Dll1/Basp1/Shh/Cdkn1c/Wnt1/Emx2/Cxcr4/Sulf2/Crlf1/Gli2/Notch3/Sox9/Irx2/Wnt9b/Sox8/Lif/Myc/Sox17/Hoxc11/Sox4/Fgf8/Vegfa/Gdnf/Six2/Id3/Dact2	80
D10 (Most TET-impaired)	GO:0048705	skeletal system morphogenesis	64/1831	270/28832	0.237037037037037	3.73252422274814	11.7472360594323	2.0312839449323e-20	6.58587394590273e-18	3.93665204298576e-18	Bmp7/Bmp4/Sulf1/Tgfbr2/Prrx1/Cdx1/Grem1/Pappa2/Hoxd8/Vdr/Stc1/Col27a1/Tbx4/Tmem119/Eya1/Trpv4/Irx5/Sh3pxd2b/Cer1/Sox6/Has2/Msx2/Pdgfra/Fosl2/Chad/Alx4/Thbs1/Tgfbr1/Hhip/Sox11/Pax5/Hoxb9/Acp5/Dlx2/Mmp14/Tfap2a/Cyp26b1/Serpinh1/Tbx1/Nppc/Fgfr3/Sox9/Myf5/Csrnp1/Wnt9b/Myc/Hoxc9/Dlx5/Fgf18/Nkx3-2/Hoxc11/Fgf8/Shox2/Vegfa/Six2/Msx1/Neurog1/Ihh/Hoxb4/Hoxb1/Hoxa1/Gsc/Hoxd9/Cited2	64
D10 (Most TET-impaired)	GO:0003007	heart morphogenesis	68/1831	301/28832	0.225913621262458	3.55736839335839	11.6145435057301	2.20627064906643e-20	6.7767344778693e-18	4.05073735789814e-18	Bmp7/Bmp4/Smad6/Tgfbr2/Adamts5/Npy2r/Npy1r/Fhl2/Smo/Adam15/Prickle1/Zfpm2/Lefty1/Asb2/Foxn4/Eya1/Dkk1/Emp2/Adamts1/Nrp1/Myl3/Has2/Msx2/Ankrd1/Edn1/Tead2/Mylk2/Hand1/Thbs1/Tgfbr1/Fgfrl1/Jag1/Smarcd3/Sox11/Tbx2/Dchs1/Notch1/Wnt5a/Tmem100/Nfatc1/Isl1/Tfap2a/Fzd2/Dll1/Mesp1/Tbx1/Tbx3/Ccdc103/Shh/Sox9/Snai1/Cfc1/Sox17/Snai2/Dll4/Sox4/Fgf8/Shox2/Vegfa/Pitx2/Klk1b1/Msx1/Xirp1/Ihh/Nkx2-5/Lbx1/Tcap/Cited2	68
D10 (Most TET-impaired)	GO:0045664	regulation of neuron differentiation	59/1831	247/28832	0.238866396761134	3.76133039400164	11.3496338852152	4.19466921953873e-19	1.2240044782614e-16	7.31638620713228e-17	Tgif1/Bmp7/Bmp4/Cntn2/Nkx2-2/Alk/Bcl11a/Zfhx3/Gdpd5/Lmx1a/Eya1/Hes3/Dkk1/Nbl1/Sh3gl3/Rac3/S1pr5/Vwc2l/Jag1/Sox11/Sall1/Gdf7/Notch1/Olig2/Foxa1/Isl1/Six3/Dlx2/Bcl11b/Tfap2a/Gata2/Dll1/Ngf/Shh/Casz1/Phox2b/Neurod2/Fgfr3/Gli2/Notch3/Sox9/Isl2/Nap1l2/Fezf1/Sox8/Grip2/Fezf2/Ngfr/Sox21/Adra2c/Dlx1/Pou4f2/Neurog1/Foxa2/Nkx2-5/Neurod1/Lbx1/Neurog3/Ferd3l	59
D10 (Most TET-impaired)	GO:0043583	ear development	63/1831	279/28832	0.225806451612903	3.55568083719455	11.1703542511518	5.66721993989261e-19	1.57494740805778e-16	9.41411873724517e-17	Bmp4/Cys1/Prrx1/Lrig3/Hoxa13/Pou3f4/Tsku/Epha4/Ush1c/Eya1/Cebpa/Ddr1/Kcnk2/Sdc4/Whrn/Lgr5/Edn1/Gjb2/Pax2/Cytl1/Chrna10/Jag1/Cebpd/Tbx2/Mafb/Cecr2/Dchs1/Jag2/Grhl3/Kcnq1/Notch1/Cdh23/Wnt5a/Nectin1/Gbx2/Tmie/Tfap2a/Fzd2/Gata2/Dll1/Tbx1/Tbx3/Shh/Wnt1/Myo3b/Phox2b/Fgfr3/Gli2/Sox9/Ntn1/H2-T23/Myc/Dlx5/Nkx3-2/Fgf8/Kcnma1/Six2/Msx1/Neurog1/Hoxa1/Neurod1/Gsc/Tcap	63
D10 (Most TET-impaired)	GO:0001822	kidney development	75/1831	377/28832	0.19893899204244	3.13261005929418	10.8539279492153	6.41841649710163e-19	1.70263084895841e-16	1.01773360150214e-16	Hs3st3a1/Bmp7/Bmp4/Smad6/Cys1/Sulf1/Grem1/Hs3st3b1/Pdgfb/Gcnt4/Wnt6/Ddc/Smo/Smad1/Agtr1a/Epha4/Cd44/Slc12a1/Adipoq/Umod/Eya1/Clcnka/Adamts1/Foxd1/Gfra1/Nrp1/Sdc4/Cer1/Maged1/Has2/Pdgfra/Ctns/Edn1/Cat/Pax2/Tgfbr1/Gimap6/Jag1/Sox11/Nkx3-1/Aqp1/Sall1/Dchs1/Ren1/Notch1/Wnt5a/Mpst/Pdgfa/Tfap2a/Cyp26b1/Dll1/Basp1/Shh/Cdkn1c/Wnt1/Cxcr4/Sulf2/Crlf1/Gli2/Notch3/Sox9/Irx2/Wnt9b/Sox8/Lif/Myc/Sox17/Hoxc11/Sox4/Fgf8/Vegfa/Gdnf/Six2/Id3/Dact2	75
D10 (Most TET-impaired)	GO:0007218	neuropeptide signaling pathway	37/1831	106/28832	0.349056603773585	5.49645002730748	12.0772825401324	2.33342396027545e-18	5.92080966615979e-16	3.53911533379993e-16	Npy2r/Gal/Penk/Npy1r/Nppb/Grp/Tac1/Gpr83/Galr2/Nmur2/Prokr1/Npy4r/Tac2/Sstr5/Pyy/Cartpt/Ntsr2/Adcyap1/Ntsr1/Npbwr1/Ppy/Hcrtr1/Nps/Kiss1r/Nppa/Pdyn/Sstr3/Galr1/Ecel1/Ltb4r2/Gpr84/Rxfp3/Gpr165/Pomc/Npb/Sstr4/Pth2	37
D10 (Most TET-impaired)	GO:0043588	skin development	71/1831	352/28832	0.201704545454545	3.17615808549724	10.6973420140312	2.53476138316242e-18	6.16369476338996e-16	3.68429790517556e-16	Krt75/Krt72/Grhl1/Abca12/Irf6/Krt28/Gal/Itgb6/Fam210b/Smo/Vdr/Tcf7l2/Myd88/Krt78/Gm5478/Clic4/Lhx2/Krt1/Dsc1/Tfap2c/Dkk1/Cdkn2a/Krtap6-5/Cers3/Msx2/Fosl2/Lgr5/Alx4/Krt90/Mafb/Krt76/Wnt10a/Grhl3/Notch1/Wnt5a/Krt73/Acer1/Krt14/Bcl11b/Slc2a10/Pdgfa/Tfap2a/Krt77/Krt87/Cyp26b1/Krt80/Dll1/Shh/Cldn13/Krt5/Gli2/Hoxc13/Sostdc1/Ripk4/Sox9/Krt7/Snai1/Cldn1/Asprv1/Klf4/Txnip/Krt36/Ngfr/Ltb/Sox21/Sprr4/Dact2/Sprr2k/Pou3f1/Sox18/Sfn	71
D10 (Most TET-impaired)	GO:0051146	striated muscle cell differentiation	72/1831	362/28832	0.198895027624309	3.13191776977831	10.6295554540824	3.28446970268778e-18	7.66726607395435e-16	4.58304530303465e-16	Ccn3/Adra1b/Bmp4/Klf5/Adamts15/Pgm5/Grem1/Rgs4/Ccnd2/Adamts5/Neu2/Ccn4/AW551984/Pmp22/Cfl2/Mymk/Fhl2/Casq2/Smo/Fhod3/Sgcd/Col14a1/Cavin4/Prickle1/Nrap/Popdc2/Asb2/Tmem119/Krt8/Dkk1/Csrp3/Cdk1/Prkd1/Nln/Sox6/Pdgfra/Klhl40/Edn1/Adra1a/Mylk2/P2rx2/Hopx/Cav2/Tnnt3/Adrb1/Myf6/Notch1/Dock1/Avpr1a/Isl1/Sik1/Mmp14/Csrp1/Cyp26b1/Dll1/Mesp1/Tbx1/Tbx3/Shh/Wnt1/Myf5/Myc/Shox2/Vegfa/Pitx2/Msx1/Adgrb1/Xirp1/Myod1/Nkx2-5/Lrrc10/Tcap	72
