ctrl_fold	mut_fold	gene	is_neuronal
4.17405257608277	3.87158287761404	Smim20	FALSE
3.94571414491565	3.40514250899677	Gm38397	FALSE
3.41539044797526	2.95235195622014	Rin3	FALSE
3.98825176385523	4.79027040444569	Hsbp1	TRUE
4.53477482101002	3.50964294164584	Csrnp3	FALSE
3.73397875840833	4.1168634379143	Sardh	FALSE
3.6335057878199	2.60755484420712	Gm10421	FALSE
3.89460608638463	3.41529650177612	Mex3c	FALSE
4.09079454099009	4.05773493150174	Gm15412	FALSE
4.15814195996353	4.22968681917471	Lrrtm1	TRUE
4.28815408913856	3.84945653857204	6330415B21Rik	FALSE
4.64853604168095	4.5350435598976	Abtb3	TRUE
4.09466906837627	3.29713539160456	Agk	FALSE
4.03639998800185	3.32602289265875	Frem1	FALSE
4.08717454181077	4.50052489286927	Vrk1	TRUE
3.65995072216073	3.58215595701824	Gpr151	TRUE
3.75406897147928	2.22888033847893	Nfatc1	FALSE
3.80047635490445	2.69175428059915	Ube2e1	FALSE
3.80965310197614	3.13060668015263	Gm10421	FALSE
3.57801835389174	3.68461981370162	Vrk1	TRUE
4.04330231074318	4.62289646844833	Kcna2	TRUE
4.08232032018617	3.22241559587546	Aff3	FALSE
3.8941445091857	3.95528693675811	Etaa1os	FALSE
3.92855211503137	3.83505610991686	Col27a1	FALSE
3.86594824721253	3.31812732306165	Kcnab2	TRUE
3.65683390488925	4.61905884978544	Kctd3	FALSE
4.28394359201015	3.73412395300025	Foxo6	TRUE
3.82024128420906	1.92360305018398	Pcgf5	FALSE
3.74656423158592	3.99747968166342	Gm17830	FALSE
4.49305490748676	4.19580502704082	Kalrn	TRUE
3.6933007110686	5.2400170168449	Epha5	TRUE
3.63313800529294	3.91534603448331	Ntn1	TRUE
3.84874357235927	4.64563078734031	Mir1187	FALSE
4.00098077725521	2.7456251620949	Rasgef1b	FALSE
4.0038359307989	3.48803209310423	Rybp	FALSE
4.51183520386869	4.54559751495886	Mir6346	FALSE
3.86026887116913	4.1885319559793	Gm33677	FALSE
4.66608032532861	5.08869290703062	Ntn1	TRUE
3.93705159043808	4.80491740479484	Spata31e5	FALSE
3.46671150903941	3.05048094741779	Zfp521	TRUE
3.79673339726592	3.42248556875958	Adamts14	FALSE
4.21571379125887	3.79641616359074	Gm17830	FALSE
3.97851228142708	3.45793814027068	Tatdn1	FALSE
4.10124870307984	4.47627103978211	Celf4	TRUE
3.49732540150628	3.83773998575525	Tjp1	TRUE
3.79965825048644	4.05878919545642	Mcm10	FALSE
4.26154886036198	2.93632850376785	Gm4793	FALSE
3.55705781104302	4.18423770799756	Gm10445	FALSE
3.91534019075713	4.78891027455924	Celf4	TRUE
3.79835572230337	4.3353007980464	Adrb2	TRUE
4.27846802726463	5.22987467418762	A730035I17Rik	FALSE
4.12826857515506	3.58633488598025	Saxo1	FALSE
4.00155924014099	4.08998725463586	Osm	TRUE
3.6990717535048	4.24681885787084	Vav3	FALSE
3.72931201188831	3.48253694934807	Zbtb16	FALSE
4.14073364789684	4.24109554182907	B930092H01Rik	FALSE
3.87719368789291	4.3757471103471	Foxo6	TRUE
3.27018452515724	3.23964507381856	1700025N23Rik	FALSE
3.70077616213706	4.17343728037265	Agk	FALSE
3.67515146835167	5.10787307163217	Shisal1	FALSE
4.42571671407373	4.98720899845702	9330162B11Rik	FALSE
3.82064026240576	4.0838031272523	Map9	FALSE
4.27639509234268	5.3192504389324	Mex3c	FALSE
4.19020566985137	3.49274193905731	Kcna10	FALSE
3.61320529164964	3.05231353770268	Ptk2	TRUE
3.29098407689889	3.21393506182643	Mir5120	FALSE
4.14849049079989	4.58465261889338	Clnk	FALSE
4.77970622808101	4.63566075545337	Mir6402	FALSE
3.53756203829812	3.70540293949486	Ksr1	FALSE
3.51131770832272	2.75382907903095	Kcna2	TRUE
3.95670155517783	3.93396847322074	Magi3	FALSE
3.78623967457205	3.01622656557276	Api5	FALSE
3.57674507371035	3.81862964672364	Stra6	TRUE
3.58514447956739	3.92864664702536	Ntm	TRUE
3.99198988260134	4.23398799989462	Vrk1	TRUE
3.53353235777501	4.01837683774439	Mir137	TRUE
3.77895749789272	3.57225875359553	Rasgef1b	FALSE
3.64318645150208	4.09575724063173	Rybp	FALSE
3.98708151558296	3.58423076231506	Itga5	TRUE
3.60567476671221	3.73024434323382	Lyrm4	FALSE
3.85283349793368	2.75130097178218	2900057B20Rik	FALSE
3.9348900751044	2.14491030855403	Gm29681	FALSE
3.81945543796059	3.62905582525145	Epha5	TRUE
4.31278450251648	3.66931037472665	Herc1	TRUE
3.56844669647822	3.76737600608428	Gm6994	FALSE
3.93134235134763	3.9844583370901	1700092K14Rik	FALSE
4.99477962558488	4.2668907444884	Ptbp2	FALSE
3.82799822520366	2.72999116767225	Rit2	TRUE
3.62180896599911	3.96923054265525	Bdnf	TRUE
3.73942117403807	4.10880559533632	Ntng1	TRUE
3.79215610927197	4.0320938107016	Mir7j	FALSE
3.64274666487008	4.27461483388574	Csmd1	TRUE
3.38356108236252	2.85143119729958	Aff3	FALSE
4.06639049851084	3.86481201469394	Bcl2l11	TRUE
3.62867685718411	5.2497053536189	Clnk	FALSE
3.67038058299255	3.54191553135332	Cdh4	TRUE
3.70857537214502	4.38017251257224	1700019C18Rik	FALSE
3.64854966486499	3.06057129764487	A730043L09Rik	FALSE
4.00099018015013	3.41551368853918	Mir455	TRUE
3.72830932574884	4.21619274889079	Hs6st1	TRUE
4.4651398485874	4.65198081373011	Mir6402	FALSE
4.19707987819061	2.68492280722474	Cald1	FALSE
4.76943946895308	5.12391384337636	Ntng1	TRUE
4.2860215146508	2.76692906939777	9330162B11Rik	FALSE
3.66615240181561	3.49035840861167	4930545L23Rik	FALSE
3.14959834783042	4.30336325390486	Fabp5	TRUE
3.78441619330865	3.83709538780635	Morrbid	FALSE
3.85332057981638	3.76912479995735	Erbb4	TRUE
3.25187770786762	3.95806759412505	Enthd1	FALSE
3.89314570399199	4.95582057837325	Mir181a-1	TRUE
3.60554461860435	2.68955261441158	Plxna4	TRUE
3.49401536971176	3.32706952054327	4930511A08Rik	FALSE
3.49845684124204	3.61824856192112	1700008K24Rik	FALSE
3.44444480740124	3.27017733562483	Apobec4	FALSE
4.56642210769764	4.63461851742222	Gm6402	FALSE
3.18108742865849	3.04216745263225	Efnb2	TRUE
3.44523562672696	3.62649843416988	1700020M21Rik	FALSE
3.46576978050043	3.55201840866885	Gm6994	FALSE
3.69060926525078	3.36528530215273	9330162B11Rik	FALSE
3.81935068286007	4.0074291656216	Pros1	FALSE
3.65357554978164	4.03182324038788	Gm10415	FALSE
3.48539789106478	3.3370133559182	Gm6116	FALSE
3.45231624334096	3.7442877142746	Gm38414	FALSE
3.37131680393004	2.59384960757436	Plxnd1	TRUE
3.30650616111421	3.83462749007206	2310008N11Rik	FALSE
3.54841920187018	2.99614027970137	Prkcd	FALSE
3.55530788429894	3.39978558921909	Tbc1d22a	FALSE
3.99611436161405	5.06344344906256	Pla2g4a	FALSE
3.42781250433999	2.3873021024453	Mir3092	FALSE
3.11383941106243	4.52107830540795	Rab31	FALSE
3.51360770785736	3.49195343771207	Abtb3	TRUE
4.23157709225109	4.25877649126007	Tril	FALSE
3.27166310856602	2.44832851458235	Ptgfrn	FALSE
3.37012606889337	4.38585537385587	Grb14	FALSE
4.07136789536857	3.32435664065173	E130119H09Rik	FALSE
3.47960429232896	2.39746743338153	Kcnn3	FALSE
3.52063987992347	3.6770244253627	Emid1	FALSE
3.44337005095259	2.21952038069026	Syt6	TRUE
3.46540552815373	3.57292415723843	Stmnd1	FALSE
4.02462878125162	1.96100310831152	Rit2	TRUE
3.77793735106779	3.45919578682366	Grip2	TRUE
3.56059256387276	3.58389043496513	Tafa5	FALSE
3.79568681435687	2.96065737941763	Clic6	FALSE
3.45777135241572	2.94924366649798	Gas7	TRUE
3.67953244824113	4.51108870110543	Nrp2	TRUE
3.66914168942694	3.88615657266454	Ube2e3	FALSE
3.50448120301107	4.77057852117321	Tlr4	TRUE
3.52509721379059	2.27811842961192	Tgif1	TRUE
4.45558010453456	4.10395665613885	Nfia	TRUE
3.3816688108272	2.85085824217932	5031425F14Rik	FALSE
3.33560484419413	3.1837081917042	4931429L15Rik	FALSE
3.52275454123614	3.84508583329975	Gsc	TRUE
3.19498474919678	2.94468896970895	Syn3	TRUE
3.10683515447911	4.14939280210816	Mir701	FALSE
3.73090978718266	5.07397685498812	Kcnd3os	FALSE
3.59490655326447	2.60257509398465	Slitrk5	TRUE
3.53242415615506	4.42670216581003	Gm17634	FALSE
3.25804063599272	3.93554343219868	Efcab6	FALSE
3.59072479829701	4.03548211550681	Kcnd3os	FALSE
3.7938984909566	4.41321545581387	Rarb	TRUE
3.8025765868735	3.41974612584145	Ttn	TRUE
3.21871855971856	2.76577837044412	Tle1	FALSE
3.43176215724753	3.54975846435461	1700095B10Rik	FALSE
3.78055539679176	3.14368406744204	Csmd2os	FALSE
3.16423884033236	3.38143121762339	Mir6414	FALSE
3.12944505491503	3.35427270529913	Gm1968	FALSE
3.95879989579554	4.67459439487714	A330076C08Rik	FALSE
3.35785818032191	3.11757061448879	Rybp	FALSE
3.15559987902726	3.29141539401345	Clip4	FALSE
3.6628672855074	3.39807181430527	Mir7211	FALSE
3.35252604092954	3.89076787200027	Prok2	FALSE
3.72696730981545	2.73583775277587	Edn2	TRUE
4.06613141841497	4.44888357468457	A730043L09Rik	FALSE
3.59802731258083	3.8492476722024	Camk1g	FALSE
3.37389593506437	3.02227098270334	Wwc1	FALSE
3.9021652641512	1.84572427050437	4930563F08Rik	FALSE
3.44916483547434	2.6789708974167	Nudt14	FALSE
2.96648288517284	3.52474934753285	Rasgef1b	FALSE
3.94618978990959	4.7566593588563	Ntm	TRUE
3.76082606498622	3.28108626473644	Rasgef1b	FALSE
3.45929802349684	3.87465651848319	Phtf2	FALSE
3.519327600498	4.75248244209803	Trpm3	FALSE
3.7000304408379	2.77875343236361	Mcm10	FALSE
2.98766955013944	2.9993252043987	Gm33677	FALSE
3.08756384507761	1.75862218643698	Fbxl17	TRUE
3.19240188126664	3.73588393238048	Tjp1	TRUE
3.70324060663265	4.52076970783953	Camk1g	FALSE
3.04457732327583	3.72295248460099	Cd47	TRUE
3.36832435929721	3.86162868654475	Kcna10	FALSE
3.32928719163362	2.83918379205927	Cdkn1c	TRUE
4.10666228232051	3.11559646902768	Abr	TRUE
4.43424641519389	4.25641191211205	Lmntd1	FALSE
3.90224159506699	3.3055277368793	Edn2	TRUE
3.8472806594918	4.02721526685984	Zfp326	FALSE
3.47393295168912	4.24295338907615	Clip4	FALSE
4.04980514060388	3.23267594313933	St6galnac5	FALSE
2.9061966653541	2.94761512772115	Xxylt1	FALSE
3.77689686780935	2.5980810461098	Fezf2	TRUE
4.04875339498299	4.1709682849046	Gk2	FALSE
3.81373786037689	3.35485913676374	4921531C22Rik	FALSE
3.94400697253994	4.07713128129115	Rit2	TRUE
3.65914046371311	3.71447155958114	Fat3	TRUE
3.69628605636566	3.55975794481161	Ccdc121rt1	FALSE
4.02704222967421	3.89969695421278	Eml1	TRUE
3.48216204138915	2.94284908578192	Edn2	TRUE
3.24311188453971	2.23978727360043	Mir455	TRUE
3.19076918147699	2.77389738620428	Rplp1	FALSE
3.25932067514704	3.01848592162262	9630028B13Rik	FALSE
4.51796457067605	3.67746065237385	Castor1	FALSE
3.65464725484339	2.91160776624287	Hlf	FALSE
3.29980661534121	3.67139609642551	4930511A08Rik	FALSE
3.36890834282269	3.94782443775656	Adrb1	TRUE
3.65419124183422	3.06029187939825	Cttn	TRUE
3.33490587910452	3.12875322665683	Prkg2	FALSE
3.51432217142797	3.83461067665368	Lrtm1	TRUE
3.16937761532308	3.97289652473524	Gramd2b	FALSE
4.07443916851923	3.49144359176589	Tex26	FALSE
3.27953169383155	1.77845855933636	Agk	FALSE
3.13089947105397	3.57039744730548	Kalrn	TRUE
3.38000905723962	2.74247966730612	AI197445	FALSE
3.64191876117971	4.31049929833206	Mir6402	FALSE
3.42859781138733	2.69011505367056	Rai2	FALSE
3.44324952936283	2.56827622717018	Gm5860	FALSE
3.64259324093339	4.75616307428225	4930433B08Rik	FALSE
2.87965537579399	2.43341667663875	4930438E09Rik	FALSE
3.2107886851479	4.59793808927323	Nckap5	FALSE
3.9269190071396	3.45496676495932	Lrrtm1	TRUE
3.71566619860847	2.37385837227818	Ptgfrn	FALSE
3.52922904010365	4.81127264413209	Adgrl4	TRUE
3.35660990177723	2.79889516963646	Dap	FALSE
3.91157823509535	3.48077684695419	Cttn	TRUE
3.52013790731111	2.41870033121016	Lpcat1	FALSE
3.76499979126557	4.78773471253569	4933427D06Rik	FALSE
3.49822851458079	3.71266368123019	Gm17767	FALSE
3.56607068764647	2.16607586065011	Itga5	TRUE
3.7028486197864	3.51521426571257	Stra6	TRUE
3.88421320970007	4.55645362035086	Rab28	FALSE
3.80331355843285	3.81984272933861	Gm6994	FALSE
4.03663097313058	4.14209039495668	Rin3	FALSE
3.0744267348811	3.07113091710636	Pitpnb	FALSE
3.30036568341152	3.88382018362817	Gm10845	FALSE
3.97944224838367	2.96947401964238	Inf2	FALSE
3.50401679411169	3.16750397314409	Hsbp1	TRUE
3.70145279459531	4.65400411552601	Kcnk2	TRUE
3.8187905324557	3.18526221052206	4930563F08Rik	FALSE
3.35107702220938	3.15594016498237	4933402J07Rik	FALSE
3.28471553011109	4.08622133669254	Nrg3os	FALSE
3.30127120475247	4.58511766585043	Ntng1	TRUE
3.33577382884387	4.94596059968316	Cntnap5a	FALSE
2.98598311272635	2.12445280951659	Fbln2	FALSE
3.48532327962457	4.34359644642057	Npsr1	FALSE
3.55218647281984	4.65765001683095	4921531P14Rik	FALSE
3.85328078388419	3.47773123017232	Fezf2	TRUE
3.26439931205975	2.35709362496224	B020018J22Rik	FALSE
3.59016865541158	2.86793285775629	4930430F21Rik	FALSE
3.36026919927131	3.40154205920539	Gm9530	FALSE
3.84709757016839	3.30678639980656	Bcat1	FALSE
4.20356281985465	4.35397262674483	1700092K14Rik	FALSE
3.57168684540573	4.57889180823773	Bcor	FALSE
4.0310789510407	4.20390152805068	4930563F08Rik	FALSE
3.12593970962851	3.51012547471921	Clmn	TRUE
3.63143448016429	4.14044435405722	Slc8a1	FALSE
3.67022361798736	4.74748847779972	Kcna10	FALSE
3.12656096355822	2.99071280198633	Pkdcc	FALSE
4.14901562119157	3.52630649142758	Gm11468	FALSE
3.68394696288057	2.25468395271724	Pag1	FALSE
3.51557403192286	3.85722187904626	Erbb4	TRUE
4.20798623063092	4.24391677733136	Disc1	TRUE
2.98015503772979	2.77106670084141	3830408C21Rik	FALSE
3.17890402599412	3.59479510188704	Dcc	TRUE
3.47342466246152	3.6407989313186	Bfsp1	FALSE
3.92384566582178	3.51626632805891	Clmn	TRUE
3.40366952368906	4.92764487847688	A930031H19Rik	FALSE
2.76012100989141	2.29562454048513	Gm17746	FALSE
2.78968341642055	2.66852604326591	Hrh4	TRUE
3.88660009725525	4.24491018108044	B3galt5	FALSE
3.31947251631201	3.45715368878922	Ifngas1	FALSE
2.92923540165391	3.33651253525319	Clip4	FALSE
3.98887987406886	3.1469961534292	Gm9530	FALSE
3.35409160139395	2.61495416350458	Gm28979	FALSE
2.92133408316061	4.21990509785472	St8sia2	TRUE
3.73231890115033	3.76438539790931	Slc24a2	TRUE
3.10554773805957	2.12933174257875	8430437L04Rik	FALSE
3.04245616117664	3.32109260559951	Ets2	FALSE
3.25309607377922	4.54092840315737	4933409F18Rik	FALSE
3.52494127752104	3.86628097647967	Naaladl2	FALSE
3.37470976591254	3.96303666905628	4930511A08Rik	FALSE
3.33311534910083	2.71104191833407	Runx1	TRUE
3.2290124391268	3.50239700619538	Sardh	FALSE
3.14928017780161	3.37499955857398	Ptk2	TRUE
3.60380193272004	3.64237225832094	Nrp2	TRUE
3.22490466185728	2.88890228328052	Kcna2	TRUE
3.29117515414771	1.42335874324782	Sema5b	TRUE
3.74557252869529	4.51494512791695	Paqr3	TRUE
3.29657277242855	4.42499920717589	Cer1	TRUE
2.81852705638793	1.58823761568066	Atp5mc3	FALSE
3.43029753785912	3.07675198990078	Sh3pxd2a	FALSE
3.86914679552003	4.38303168609286	Grap2	FALSE
3.22594275090182	4.42967356899474	Triqk	FALSE
3.00967699425824	2.93504519482226	Adgrb1	TRUE
3.82614893994223	4.29168888563882	Gm10415	FALSE
3.51881724137483	4.11659779402779	Katnip	TRUE
2.86642457264614	2.1366437277877	Vstm2l	TRUE
3.24181984059999	3.8604269150287	Hpcal1	FALSE
3.44457317450907	2.54548161877018	Atrnl1	FALSE
2.97432555279938	3.73062832723791	Erbb4	TRUE
3.17863908244495	3.30915641417057	Gli2	TRUE
3.20836225244159	1.73296693064521	1600029O15Rik	FALSE
3.09894566579884	0.866757071493792	Csmd2os	FALSE
4.05901302489953	3.80633641798563	4930563F08Rik	FALSE
3.8415585568865	3.67911720698401	Clip4	FALSE
4.12463488772604	4.01244605940784	Kalrn	TRUE
3.13170681173602	2.99674022073359	Rybp	FALSE
3.39757697948661	3.30817891080081	Sdk1	TRUE
3.53249851659239	3.22291305884607	Ptn	TRUE
3.20846690462908	2.78813045547706	Rftn1	FALSE
3.19046686077309	2.81934527378859	Optn	TRUE
3.30945289179616	2.23897432195446	Hsbp1	TRUE
3.19503429498952	3.36988065531783	Mir137	TRUE
3.44606178089946	3.93180023223206	Ntm	TRUE
3.74952030935316	2.8398503809833	Kalrn	TRUE
3.11067510554942	3.60995458969112	Hs3st4	FALSE
3.28743709974065	1.56938724139622	Tmem150cos	FALSE
3.49717476518877	5.36513326524529	Syt1	TRUE
3.43256133163072	4.13055666440404	Gm6994	FALSE
3.89330584988168	4.19885682287899	Cibar1	FALSE
3.43197331781456	3.38469003293796	Arhgap15os	FALSE
3.06457222294468	3.31326832115839	1700049E22Rik	FALSE
3.61330174442066	4.04296803553305	Frmd4a	FALSE
3.12760176681741	3.89570632776966	Mir6352	FALSE
2.87672682800648	4.07473657035523	4930453L07Rik	FALSE
2.83411375159912	4.21645821812055	4930469K13Rik	FALSE
3.30073910827733	2.93129634434175	Ap3b1	TRUE
3.50819089731269	2.99322672359327	Glce	FALSE
3.62027408274501	3.40081758845971	2610035D17Rik	FALSE
3.45354726167159	3.02537512427195	Slc8a1	FALSE
3.20001539970257	4.19583838454238	Ddx20	FALSE
3.07535573409397	3.36389762863161	C130074G19Rik	FALSE
3.36320040752763	2.83707971629524	Lrfn2	TRUE
3.75349598485141	2.48046668571355	Agk	FALSE
3.03409090595342	3.27707291447985	Mycn	TRUE
3.27298385184458	3.28714991870085	Mcm10	FALSE
3.42649405522542	4.43008637916613	Adam12	FALSE
3.61824905630855	2.16460146610357	Chst11	FALSE
3.70353380830361	3.525898785163	B930092H01Rik	FALSE
3.08005291212567	2.68785681107166	Tax1bp1	FALSE
3.92017850757889	1.84787399225529	Gm29681	FALSE
3.36277771392083	3.7990339813179	Mir6957	FALSE
3.05360628772641	3.13223918519564	Robo3	TRUE
3.11816597103368	2.67926462795371	Nsmf	TRUE
3.22251111252401	1.14015831780521	Nos1	TRUE
3.51666016111877	3.28607583366102	Edn2	TRUE
2.88310308598737	2.83735704283196	Mesd	TRUE
3.28037721956694	0.940479680781781	Csmd2os	FALSE
3.31706913474473	3.01920949691899	Clip4	FALSE
3.37019286033075	4.73925490778276	Adgrl4	TRUE
3.91308680744636	3.98805479654223	4932435O22Rik	FALSE
3.13203873453045	3.61371913512108	Disp3	TRUE
3.24504579789719	1.04525325761327	Tmem115	FALSE
2.78557691380755	2.26024454236045	Edar	FALSE
3.85948644822586	4.27973884558487	Gm6994	FALSE
3.93663871249134	3.84842627891813	Mir3086	FALSE
3.54461408476946	4.4934830233688	Ntm	TRUE
2.83029364878218	3.09111649443292	Paqr3	TRUE
3.36553749058777	3.29350649029879	Gm15413	FALSE
3.38514479243919	1.06803370653075	Orm1	FALSE
2.84025378836415	3.6933887916618	Kcnmb1	FALSE
3.12472641517791	3.74839987841025	3100003L05Rik	FALSE
3.79918432047518	2.07702310097216	Gm11186	FALSE
3.4136370467459	3.95513825331529	4930405O22Rik	FALSE
3.17625657994446	2.71909372697122	Camta1	TRUE
3.12533490276993	4.62008940158379	4933413L06Rik	FALSE
3.80418257799811	4.26090060579638	Six2	FALSE
3.23936218524893	2.71782857556385	Pappa	FALSE
3.29073078410278	2.92836410973728	Prpf18	FALSE
3.52890041725169	4.31218617024688	6330415B21Rik	FALSE
3.28508798456267	3.72291583586779	Lhx3	TRUE
3.09801031389116	2.29168058815276	Saxo1	FALSE
2.81261915630104	2.35941884203066	Kcnq1	TRUE
2.9899793785356	3.85528908767417	Tshz2	FALSE
3.42400636679317	4.06906346550844	Cibar1	FALSE
3.03033414976706	2.48148573147696	Gm11186	FALSE
3.15392811397822	3.66419801322976	Gm4791	FALSE
3.27113028812114	2.79809814128635	Katnip	TRUE
2.8246302564275	3.61824355085225	Tbl1xr1	FALSE
2.97143863920145	3.84273077858756	Phtf2	FALSE
3.15267964237906	3.63850134785767	Celf4	TRUE
3.4759541569222	1.4133705358778	Gm29681	FALSE
3.12436912648317	3.52009818720733	5031425F14Rik	FALSE
3.20202299279754	3.07810118321386	Sstr2	TRUE
3.13389706538978	1.11304871301295	Zscan20	FALSE
3.1764122784354	2.04049060825472	P4ha2	FALSE
3.32538295710597	2.13341703571146	Efnb2	TRUE
2.9949843965823	3.36523854387058	Mir6402	FALSE
3.24809892600858	2.75419366701883	Syt1	TRUE
3.34841246310103	2.51100687244107	Tbr1	TRUE
3.21862019373643	2.77365302711496	Gm28979	FALSE
3.04080584119302	2.63626342719603	Gse1	FALSE
3.07437469944598	3.03261407926053	5830454E08Rik	FALSE
3.37023481773613	3.77077707207316	1700072B07Rik	FALSE
3.23555547256729	2.32956090147241	1700008K24Rik	FALSE
3.03368724571658	2.70735000052946	Cacna2d3	TRUE
4.77128946868936	4.85171813419034	Wwox	FALSE
2.75707395310759	2.72490787636246	Pkdcc	FALSE
3.17143558453714	2.66705910454187	Optn	TRUE
3.15175912188093	3.87954137073642	Smad7	FALSE
3.31186583138469	2.62570038298933	Kif6	FALSE
3.14883985513768	2.56762305733548	Macroh2a3	FALSE
3.02981810887354	5.43808356764065	Tafa5	FALSE
3.57709274776414	2.85135591757428	Fezf2	TRUE
3.27312608445102	2.62477635214974	Timp3	FALSE
2.97150559946556	4.14129966962872	Grip2	TRUE
3.37805878842725	0.85166713637796	Mir7077	FALSE
3.07301657707366	3.51977622273152	Cdkn1c	TRUE
3.28287447007932	4.33711902764979	Pcdh9	FALSE
3.46042301545644	3.56289000053592	Kcnd3os	FALSE
2.89728628714504	4.12200897603739	Mir5120	FALSE
3.31911359892021	3.63428416378683	Gm6994	FALSE
2.91891671418386	3.3115185874516	Utrn	TRUE
2.91748904716406	2.18776109159757	Tbcel	FALSE
3.5335502433649	4.65949431855819	9330162B11Rik	FALSE
4.15562516230357	4.41927208424362	Gk2	FALSE
3.30980294846411	1.62018576742476	1700109G15Rik	FALSE
3.62976042659675	1.34293024862343	4932435O22Rik	FALSE
2.99854415337393	4.47142123623264	Xxylt1	FALSE
2.77934694109694	2.98045351619668	Chst2	FALSE
3.15204140007825	2.45245441867205	Lsm3	FALSE
2.92109402413205	2.08201131128719	4933417O13Rik	FALSE
3.9505467666013	4.4295201630355	Disc1	TRUE
3.44146252095058	4.14359580258604	Mir7j	FALSE
3.34621821864587	1.24611762601564	Abtb3	TRUE
2.83007132763426	2.29506373435368	Mrc2	FALSE
3.52755708560193	3.73857493788007	Ccdc141	TRUE
3.15772048458815	2.88264364715191	Pik3c3	TRUE
2.86098270714526	1.90567050937689	Opalin	TRUE
3.20439958834552	4.46671631526077	Lrpap1	FALSE
3.1946544517805	3.70997098037726	Kcnma1	TRUE
4.01671144851315	4.24314657725897	Cpsf4l	FALSE
