ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0021953	central nervous system neuron differentiation	251	0.625199514352172	1.78419614561202	2.70502908798324e-19	1.16947424237142e-16	9.24218271727606e-17	3118	tags=39%, list=14%, signal=34%	18420/21375/13395/54713/15205/238057/21815/18935/13392/11924/20674/18996/18997/104360/11878/13390/14843/18088/50913/13172/14461/21418/18187/16814/16911/209448/15430/59058/18227/77630/11859/21869/240590/20423/18096/14842/16846/14179/18072/22408/21907/15285/16872/13796/15904/54485/16873/18508/16871/22418/240843/104382/244152/16874/17172/94222/14472/20689/21349/16323/13845/13488/15228/13813/243743/16869/68190/14633/69743/58208/15394/16875/19213/18028/58198/16917/18844/15208/24136/20664/18994/26889/70762/12227/16392/235402/19206/21420/12053/231044/12404/332397/13175/233552/170758/13380/13869/18505
GO:0048705	skeletal system morphogenesis	266	0.620094862105673	1.77111363762038	2.32538056355221e-19	1.16947424237142e-16	9.24218271727606e-17	4935	tags=54%, list=23%, signal=42%	107587/20429/23967/18109/12020/13395/17701/20471/12159/13392/15404/17300/791364/17869/15438/111970/15427/373864/15396/15426/64406/22160/21418/15431/15405/12622/54352/15402/15430/20666/109663/15437/11694/14836/15434/15399/15400/14179/21380/232174/18121/15436/14219/15423/13115/18595/16147/20472/12151/20682/213948/11695/12839/15401/14234/14451/15414/18159/22410/15415/17937/18507/20379/215418/14184/17684/15413/16869/12824/15416/20855/329872/14284/15394/12406/18014/21407/382089/15586/18119/20289/19401/15417/20474/21387/23850/14048/14172/14042/21825/12845/15587/216285/103889/17387/22339/15410/98711/252973/212712/12842/231070/12817/16776/12643/80707/21384/18503/58250/56788/99929/12006/19227/218772/30953/21809/17702/19411/622473/22255/17260/73121/76566/21812/234356/23892/16332/15530/20678/18032/15531/22412/21827/18596/66910/268396/14683/15412/114873/20997/18634/15407/58994
GO:0090596	sensory organ morphogenesis	336	0.59056041139902	1.69599600689832	5.56394837106197e-19	2.06184029636211e-16	1.62944202295386e-16	4867	tags=47%, list=23%, signal=37%	107587/11921/23967/12020/13395/18741/17701/20471/18423/12159/13396/723950/18424/20674/17869/18998/24064/21385/14462/14367/22160/14461/21418/54352/26927/20666/59058/14836/20423/20473/15399/16658/22773/14179/21380/232174/18121/13614/15372/22408/241324/14221/20677/16147/20472/14581/20682/18508/15373/22418/244152/14685/71769/14472/114889/574519/14451/667663/12064/17150/20897/21386/13388/20681/20667/110796/18185/15228/14238/14184/17684/16869/12824/14633/21393/69743/15422/15394/16470/19213/18014/15165/57265/29815/11830/24113/73750/16449/18124/11826/20664/20474/21419/18994/14048/18742/12142/140489/19712/97031/387609/68588/16206/60613/16542/14180/212541/22339/19242/19274/81896/238021/64379/12043/12831/20655/15258/110253/231070/107585/17158/270120/320398/237979/13508/12677/12307/76365/17986/12954/218772/22295/14174/259172/14561/20776/18591/19411/13836/330166/14107/329421/16535/18129/229320/20378/21834/116810/17921/19130/18128/12614/21838/18504/76574/100503041/231004/110279/19881
GO:0060562	epithelial tube morphogenesis	399	0.567130591718445	1.63645276293182	5.43677380864745e-19	2.06184029636211e-16	1.62944202295386e-16	4710	tags=42%, list=22%, signal=33%	23967/18109/18741/15376/15205/20471/238057/21815/16372/15229/12159/15375/20674/11535/16870/17869/24064/16371/21385/14462/15396/12767/22160/16373/21418/15111/16814/16911/15431/15213/15402/66042/21869/20423/21412/18095/24063/22773/14179/21380/18121/13614/22408/67784/18595/15110/16147/20472/12977/54485/20353/20682/14573/73181/22418/13642/22420/14463/14234/211401/64058/12156/14472/18091/17292/15945/15415/21923/21386/13388/20681/20315/14164/18654/11852/22411/15227/107586/12705/17684/67122/22417/16869/14633/21393/20671/18018/65100/15364/12627/77411/22431/244058/58198/106042/73916/15208/107515/18119/19401/24136/20474/14609/14048/14042/433809/17242/12367/216285/19206/68588/21420/16542/17387/20356/22339/20807/99377/98711/105278/11839/104156/271127/18505/65256/81896/22601/12043/67937/252973/14106/11482/16776/27205/18514/14160/140570/12165/21676/20732/229700/19227/11606/14174/12826/17702/23796/19411/319757/13836/13841/17260/12808/23892/12042/18129/12391/12215/22412/15242/116810/56299/18128/15235/12614/18504/71228
GO:0021536	diencephalon development	88	0.764783377200642	2.08963940362621	2.17055387084571e-18	7.50722232129835e-16	5.93284724697827e-16	1709	tags=47%, list=8%, signal=43%	18420/12918/18741/15205/18092/18423/12159/230025/18424/20674/18996/11878/50913/11516/18992/14461/18187/18740/18227/21869/20423/20473/14842/16324/14179/18072/18121/22408/19434/18508/16871/22418/12156/14472/22417/20675/14632/14633/214593/15364/18844
GO:0060485	mesenchyme development	326	0.583093773555405	1.67460694275843	7.21171453485684e-18	2.32751083494227e-15	1.83939753725199e-15	4308	tags=45%, list=20%, signal=37%	23967/18741/17701/15376/15205/20471/18935/15229/12159/15375/17300/17869/24064/12192/21385/14462/22160/21418/15111/18187/15213/15402/21869/14836/20423/21412/24063/22773/14179/21380/18121/13614/353310/66214/241324/20677/21859/22409/15110/20472/20353/20682/18508/20583/14573/20357/22418/68010/14463/14234/12156/14472/93735/76905/18091/17292/21386/20681/22411/15227/17131/107586/13813/17684/22417/18018/14170/65100/15364/11459/73703/22431/15214/21407/106042/18119/13082/20289/16449/24136/218877/20181/13641/20613/20474/13636/11705/14609/22422/14042/21825/13837/20347/16392/83395/17242/20351/216285/214968/14180/20356/22339/11490/16193/20358/16401/80288/69601/100044509/20846/98711/546726/13869/18505/243574/12667/22601/23794/12043/666794/20350/56177/71878/12842/231225/11482/21804/16776/102693/18127/100182/18503/52662/21676/16950/12006/66515/11606/21809/17702/23796/319757/17260/76566/21812/23892/50758
GO:0048880	sensory system development	470	0.545747466003668	1.57963187812802	7.62677027641069e-18	2.32751083494227e-15	1.83939753725199e-15	4867	tags=42%, list=23%, signal=34%	107587/18741/15205/21815/18935/12159/13392/723950/18424/17300/23937/20674/16870/18996/22326/18997/20476/24064/13390/21385/14462/14367/22160/21418/16600/54352/26927/20666/59058/12969/22352/20423/20473/16324/14281/24063/723960/16545/12958/21907/66993/241324/26386/19434/14221/20677/18595/16147/12968/54485/20682/18508/69453/16476/104382/244152/13078/14234/14685/71769/114889/574519/80837/14451/12064/16323/17150/20897/13388/20681/20667/18185/14238/387142/20475/14366/14184/17684/16869/19672/26401/16878/214301/69743/108013/18081/17132/58208/53404/19213/22431/18028/15165/29815/16917/106042/15208/11830/24113/19401/16449/24136/11826/20181/20664/12955/21419/14609/27281/18742/12142/140489/12576/26889/12577/210992/12292/320736/16392/387609/18008/16542/14180/212541/22339/19242/72002/20807/12075/18027/14824/98711/105278/18506/19274/81896/12962/238021/64379/11423/12043/12831/50933/252973/12970/15258/107585/17158/140919/11482/270120/18514/11537/17116/243853/237979/13508/12677/12307/17986/12954/74023/218772/228839/259172/14561/12826/100126824/50524/18591/19411/13836/330166/12259/64075/21812/18012/14107/18129/18032/12215/21834/116810/19130/18128/21838/18504/192236/76574/21916/654812/18596/260305/231004/268396/13193/18626/234788/19881
GO:0048704	embryonic skeletal system morphogenesis	108	0.722276008334266	1.99081659621372	1.19920276089734e-17	3.45636884640855e-15	2.73151739982171e-15	2059	tags=47%, list=10%, signal=43%	107587/20429/23967/18109/20471/12159/13392/15404/15438/111970/15427/15396/22160/21418/15431/15405/54352/15402/15430/20666/109663/11694/14836/15434/15399/15400/14179/21380/18121/15436/15423/18595/20472/12151/11695/15401/14234/14451/15414/15415/18507/15413/16869/12824/15416/15394/15586/18119/15417/20474/14048
GO:0001656	metanephros development	101	0.7356040678569	2.02124489694111	1.57459703099798e-17	4.29947862990395e-15	3.39781464583774e-15	2059	tags=49%, list=10%, signal=44%	107587/23967/15205/20471/15902/16372/15229/12159/17869/16371/18993/15396/16373/21418/15903/15431/242316/109663/20423/21412/18095/24063/14179/18595/20472/20682/14573/13653/14234/211401/11827/20681/12705/22417/16869/16878/20671/11677/12490/22431/58198/15208/107515/11826/15223/20474/21419/22422/14048
GO:0001654	eye development	461	0.543911292828726	1.57373354534075	4.33882370620514e-17	1.12549086938961e-14	8.89458859772055e-15	4867	tags=42%, list=23%, signal=33%	107587/18741/15205/21815/12159/13392/723950/18424/17300/23937/20674/16870/22326/18997/20476/24064/13390/21385/14462/14367/22160/21418/16600/54352/26927/20666/59058/12969/22352/20423/20473/16324/14281/24063/723960/16545/12958/21907/66993/241324/26386/19434/14221/20677/18595/16147/12968/54485/20682/18508/69453/16476/104382/244152/13078/14234/14685/71769/114889/574519/80837/14451/12064/16323/17150/20897/13388/20681/20667/18185/14238/387142/20475/14366/14184/17684/16869/19672/26401/16878/214301/69743/108013/18081/17132/58208/53404/19213/22431/18028/15165/29815/16917/106042/15208/11830/24113/19401/16449/24136/11826/20181/20664/12955/21419/14609/27281/18742/12142/140489/12576/26889/12577/210992/12292/320736/387609/18008/16542/14180/212541/22339/19242/72002/20807/12075/18027/14824/98711/105278/18506/19274/81896/12962/238021/64379/11423/12043/12831/50933/252973/12970/15258/107585/17158/140919/11482/270120/18514/11537/17116/243853/237979/13508/12677/12307/17986/12954/74023/218772/228839/259172/14561/12826/100126824/50524/18591/19411/13836/330166/64075/21812/18012/14107/18129/18032/12215/21834/116810/19130/18128/21838/18504/192236/76574/21916/654812/18596/260305/231004/268396/13193/18626/234788/19881
GO:0007517	muscle organ development	378	0.559732557951486	1.61324703936	7.79294840011331e-17	1.89732004615996e-14	1.49942409199226e-14	4990	tags=45%, list=23%, signal=35%	20429/15284/18741/17701/20471/56702/14362/18935/12159/17300/791364/18996/17869/15438/22326/13654/22160/11555/16814/15903/15213/26927/18740/15430/20666/13609/17069/14836/20423/21412/17681/14281/242620/11819/14179/12390/21380/232174/329828/18121/15285/108000/15110/215031/54485/60406/75805/13653/11695/382639/12632/14463/14234/211401/12156/17927/12064/107831/22410/18091/20897/18507/13388/20681/17131/13813/17684/225115/15353/56233/228785/16878/231602/13857/21393/14733/11910/11459/22431/18014/57265/434246/15485/15214/653016/24087/22761/21407/17700/12372/17878/20289/16716/69080/12224/20181/12955/20474/13346/14609/77446/12227/12292/16392/117606/12804/12647/17868/14775/16193/15370/64082/80288/17133/54720/17928/57339/18858/18505/65256/12389/16002/12823/12043/666794/14106/66175/72330/11435/53376/217082/353326/12922/16776/243853/116701/21956/22003/208258/14174/11865/21954/319757/16656/17260/21812/17907/56642/228788/14009/11464/17897/18032/13009/11898/53321/19130/18128/105675/109620/21952/24051/56449/53599/56758/93840/19664/208727/108655
GO:0150063	visual system development	464	0.543268497024762	1.57187712331136	8.04569024971456e-17	1.89732004615996e-14	1.49942409199226e-14	4867	tags=42%, list=23%, signal=33%	107587/18741/15205/21815/12159/13392/723950/18424/17300/23937/20674/16870/22326/18997/20476/24064/13390/21385/14462/14367/22160/21418/16600/54352/26927/20666/59058/12969/22352/20423/20473/16324/14281/24063/723960/16545/12958/21907/66993/241324/26386/19434/14221/20677/18595/16147/12968/54485/20682/18508/69453/16476/104382/244152/13078/14234/14685/71769/114889/574519/80837/14451/12064/16323/17150/20897/13388/20681/20667/18185/14238/387142/20475/14366/14184/17684/16869/19672/26401/16878/214301/69743/108013/18081/17132/58208/53404/19213/22431/18028/15165/29815/16917/106042/15208/11830/24113/19401/16449/24136/11826/20181/20664/12955/21419/14609/27281/18742/12142/140489/12576/26889/12577/210992/12292/320736/387609/18008/16542/14180/212541/22339/19242/72002/20807/12075/18027/14824/98711/105278/18506/19274/81896/12962/238021/64379/11423/12043/12831/50933/252973/12970/15258/107585/17158/140919/11482/270120/18514/11537/17116/243853/237979/13508/12677/12307/17986/12954/74023/218772/228839/259172/14561/12826/100126824/50524/18591/19411/13836/330166/12259/64075/21812/18012/14107/18129/18032/12215/21834/116810/19130/18128/21838/18504/192236/76574/21916/654812/18596/260305/231004/268396/13193/18626/234788/19881
GO:0043010	camera-type eye development	411	0.552068900361751	1.5940014363047	1.24456609935076e-16	2.80730822757902e-14	2.21857435101658e-14	4867	tags=44%, list=23%, signal=34%	107587/18741/15205/21815/12159/13392/723950/17300/23937/20674/16870/22326/18997/24064/13390/21385/14462/14367/22160/21418/16600/54352/26927/20666/59058/12969/22352/20423/20473/14281/24063/723960/16545/12958/21907/66993/241324/26386/19434/14221/20677/18595/16147/12968/54485/20682/18508/69453/16476/104382/244152/13078/14234/14685/71769/114889/574519/80837/14451/16323/20897/13388/20681/20667/18185/14238/387142/20475/14366/14184/17684/16869/19672/26401/16878/214301/69743/108013/18081/17132/58208/53404/19213/22431/18028/15165/29815/16917/106042/15208/11830/24113/19401/16449/24136/11826/20181/20664/12955/21419/14609/27281/18742/12142/140489/12576/26889/12577/210992/12292/320736/387609/18008/16542/212541/22339/19242/20807/12075/18027/14824/98711/105278/18506/19274/81896/12962/64379/11423/50933/252973/12970/15258/107585/17158/140919/11482/270120/11537/17116/243853/237979/13508/12677/12307/17986/12954/74023/228839/259172/14561/12826/18591/19411/13836/330166/21812/18012/14107/18129/18032/12215/21834/116810/19130/18128/21838/18504/192236/76574/21916/654812/18596/260305/231004/13193/18626/234788/19881
GO:0035270	endocrine system development	150	0.672512815942179	1.88551790389801	1.39695972579937e-16	3.01976127393631e-14	2.38647286490726e-14	2823	tags=45%, list=13%, signal=40%	18420/12918/18741/15376/15205/20471/12159/20674/14462/18088/53626/11516/18992/14461/110805/15402/18740/17069/21869/20423/18096/20473/14842/16324/15434/15400/14179/21380/18121/13614/15285/20677/18595/20682/18508/16871/232077/22418/13078/17172/12156/18091/20897/13388/26423/22411/14465/17684/22417/20675/14632/14633/214593/15364/14912/22431/11806/225631/18609/12577/16392/15379/17242/12759/14602/20807/16193/15410
GO:0003007	heart morphogenesis	287	0.590706859852965	1.69065331311961	2.02497040691327e-16	4.20221858842642e-14	3.32095146733776e-14	4962	tags=48%, list=23%, signal=38%	20429/18741/17701/15205/20471/14362/15902/12159/16007/17300/18996/11504/21385/14462/22160/21418/15111/18187/16814/15213/20666/13609/17069/20423/24063/22773/14179/21380/18121/13614/67784/66993/20677/15110/16147/54485/20682/16476/20583/22418/16523/14463/14234/12156/93735/18091/17292/13590/21386/13388/22437/22411/15227/14465/17131/107586/17684/12824/228785/13857/21393/20671/18018/68760/12627/57265/15214/22761/106042/73916/18119/18167/16449/20181/20613/13636/14609/14048/14707/77446/14042/21825/433809/16392/19206/17868/14180/22339/11490/20807/20541/13380/102636514/65256/22601/23794/12831/252973/14106/56177/20602/11482/18127/243853/20564/328365/116701/21956/22003/21676/12006/229700/14613/83993/17702/23796/21954/319757/17260/21812/228788/11464/18168/17293/18129/17897/12391/116810/19130/18128/109620/21952/67888/20997/14464/93840/19664/17130
GO:0001763	morphogenesis of a branching structure	251	0.604772735747224	1.72590214694828	2.1610997680612e-16	4.31222522950058e-14	3.40788809578881e-14	4710	tags=47%, list=22%, signal=37%	20429/18109/18741/15376/20471/238057/15229/12159/13392/15375/20674/11535/17869/15398/24064/15433/21385/15396/12767/14367/15431/15402/21869/20423/21412/18095/24063/16153/14179/21380/18121/13614/22408/67784/12702/18595/16147/20472/12977/54485/20682/20583/14573/73181/22418/22420/14234/12156/14472/15415/21923/21386/20681/20315/14164/18654/15227/12705/67122/22417/16869/14633/18018/15364/77411/22431/58198/18844/107515/20181/20474/14048/14025/12142/14042/17242/15408/21817/19206/21420/16542/17387/20356/22339/20807/16193/77767/98711/11839/104156/271127/22601/12043/67937/252973/12817/16776/18514/12165/20732/229700/11606/12826/17702/18591/319757/13836/13841/23892/18590/12391/22412/15242/56299/19130/18128/12614/18504/71228
GO:0014706	striated muscle tissue development	478	0.538956977013986	1.56012143675644	2.50142388565793e-16	4.80643967362715e-14	3.79845849303611e-14	4990	tags=42%, list=23%, signal=33%	20429/15284/18741/20471/18092/15902/18935/12159/17300/791364/18996/17869/15438/22326/21385/13654/22160/16373/15111/11555/15213/26927/18740/15430/20666/13609/17069/20423/21412/17681/14369/14281/242620/11819/11554/22773/14179/12390/21380/232174/329828/18121/13614/108000/18595/15110/215031/54485/60406/75805/13653/19735/237560/13642/80857/12632/16523/14463/14234/12156/17927/12064/22410/18091/17292/18507/21386/13388/20681/14164/22437/13511/14465/17131/13813/17684/241593/225115/19736/15353/56233/12444/228785/14632/231602/13857/21393/14733/11910/11459/22431/22402/15485/15214/24087/22761/106042/17700/23966/12372/17878/20289/19401/24053/12224/20181/20474/14609/14048/77446/12227/12292/16392/117606/17125/19094/11549/17898/17868/14775/14180/22339/16514/17691/20807/15370/22062/20541/64082/80288/17133/545261/54720/17928/13380/18858/13869/18505/65256/12389/22601/16002/12823/12043/666794/14106/268697/72330/11739/11435/53376/217082/353326/12922/16526/243853/17996/21956/22003/76365/15982/17168/208258/14613/218772/74103/11606/14174/11865/21954/319757/16656/17260/21812/23892/17907/56642/228788/15530/11464/232334/17897/18032/12391/13009/53321/19130/18128/105675/109620/21952/24051/18596/56449/12534/20997/56758/14464/19664/208727/225288/108655
GO:0043583	ear development	276	0.585385914552967	1.67432926667639	6.60077890026832e-16	1.22303003337829e-13	9.66542624682146e-14	5071	tags=48%, list=23%, signal=37%	107587/11921/23967/18109/12020/13395/17701/15205/20471/18423/18935/12159/13396/18424/20674/17869/18998/15398/24064/21385/14462/14461/21418/15213/14836/20423/15399/16658/22773/14179/21380/18121/13614/15372/22408/20472/14581/20682/16871/15373/22418/12609/80857/244152/16918/12156/14472/14451/667663/12064/20897/21386/13388/110796/15228/12125/12606/14184/12824/14633/21393/214593/17132/15394/16470/18014/57265/15214/21407/235312/433899/15208/14619/73750/16449/18124/20474/18994/14048/12576/19712/16450/16527/97031/68588/16206/60613/14180/15040/98711/71446/26563/12043/20655/110253/231070/12879/16526/320398/14160/12307/76365/22295/14174/17164/14972/20776/57266/381375/18012/329421/73230/16535/18032/229320/20378/17921/19130/18128/16531/12614/12428/18504/100503041/65107/229791/110279/93840/19664/13838/18208/109934
GO:0048665	neuron fate specification	41	0.846317763554083	2.20040202833612	1.2441881003673e-15	2.15161595490185e-13	1.70039040383531e-13	2328	tags=78%, list=11%, signal=70%	11921/15376/20471/18424/15375/18996/104360/14843/260298/18088/13172/18992/16911/209448/27140/15430/240590/20423/242620/21380/15285/20682/16871/17172/94222/13388/14633/18028/20664/14048/17933/16392
