category	subcategory	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Metabolism	Metabolism of cofactors and vitamins	mmu00785	Lipoic acid metabolism	4/891	19/8808	0.210526315789474	2.08116250221513	1.58259784741711	0.118505293981392	0.760222640635345	0.734332705505349	12040/13382/18597/68133	4
Metabolism	Global and overview maps	mmu01240	Biosynthesis of cofactors	20/891	150/8808	0.133333333333333	1.31806958473625	1.31804885561351	0.120759739334424	0.760339099513042	0.734445198291236	108156/108645/13382/14630/15930/18102/18104/22247/226139/270685/29807/394433/54369/56248/56720/63857/71147/73373/74080/75735	20
Cellular Processes	Cell growth and death	mmu04114	Oocyte meiosis	16/891	117/8808	0.136752136752137	1.35186624075513	1.28531088286414	0.130567074118899	0.801196028146554	0.773910714494505	108058/110651/11514/16438/18749/20874/20878/22631/231207/29857/330228/52206/56739/66440/72415/73699	16
Human Diseases	Neurodegenerative disease	mmu05012	Parkinson disease	30/891	241/8808	0.12448132780083	1.23056289031393	1.21746384637674	0.134653398040638	0.801196028146554	0.773910714494505	108058/11739/12028/13488/14677/14683/16438/16574/17161/17991/17992/17995/18024/18749/19252/20617/215999/227059/26408/26440/26443/50873/66594/66725/67547/67847/68197/73710/78174/78330	30
Organismal Systems	Nervous system	mmu04725	Cholinergic synapse	15/891	110/8808	0.136363636363636	1.34802571166208	1.23216962593089	0.142266961386449	0.801196028146554	0.773910714494505	108015/108058/11514/12043/12671/12913/14677/16438/18708/18710/18749/18795/208647/226922/231991	15
NA	NA	mmu04081	Hormone signaling	27/891	216/8808	0.125	1.23569023569024	1.17650522376755	0.144521400368648	0.801196028146554	0.773910714494505	11477/11514/11555/11606/13371/13488/14674/14677/14683/16367/16416/16846/18389/18390/18708/18710/18749/18795/20606/20607/21834/22355/26361/384783/51801/72472/72993	27
Human Diseases	Cancer: overview	mmu05230	Central carbon metabolism in cancer	10/891	68/8808	0.147058823529412	1.4537532184591	1.26005930637875	0.145271538110787	0.801196028146554	0.773910714494505	14183/14660/15251/16828/18597/18642/18708/18710/228026/319801	10
Human Diseases	Neurodegenerative disease	mmu05017	Spinocerebellar ataxia	18/891	137/8808	0.131386861313869	1.29882769298828	1.18254876855854	0.149360966847732	0.801196028146554	0.773910714494505	11739/13131/14799/14811/14816/16438/18708/18710/18795/19664/21374/215999/22359/237336/26408/26440/26443/52639	18
Environmental Information Processing	Signaling molecules and interaction	mmu04514	Cell adhesion molecule (CAM) interaction	22/891	173/8808	0.127167630057803	1.25711839006637	1.14577026813207	0.154106346455982	0.801196028146554	0.773910714494505	100043314/102657/12511/12558/12805/15529/16403/16412/18191/18260/18613/192167/192198/19266/20969/241568/245450/53321/66797/80883/83964/94332	22
Organismal Systems	Nervous system	mmu04728	Dopaminergic synapse	17/891	129/8808	0.131782945736434	1.30274319421606	1.16200213901031	0.154793749221285	0.801196028146554	0.773910714494505	108058/12913/13488/14677/14683/14799/14811/16438/16574/17161/18749/18795/208647/231991/29857/73699/791260	17
Metabolism	Glycan biosynthesis and metabolism	mmu00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	4/891	21/8808	0.19047619047619	1.88295654962322	1.35894285420993	0.156393680935149	0.801196028146554	0.773910714494505	100910/233781/319901/77590	4
Metabolism	Metabolism of cofactors and vitamins	mmu00770	Pantothenate and CoA biosynthesis	4/891	21/8808	0.19047619047619	1.88295654962322	1.35894285420993	0.156393680935149	0.801196028146554	0.773910714494505	64705/73748/75735/99586	4
Genetic Information Processing	Folding, sorting and degradation	mmu04141	Protein processing in endoplasmic reticulum	21/891	165/8808	0.127272727272727	1.2581573308846	1.12296625388704	0.159921077354834	0.801196028146554	0.773910714494505	12028/12043/18024/213539/216080/217379/218811/226418/26408/27054/270669/50873/66059/66212/66256/66357/66435/67819/69608/75744/81500	21
Metabolism	Glycan biosynthesis and metabolism	mmu00510	N-Glycan biosynthesis	8/891	53/8808	0.150943396226415	1.49215424687123	1.20554555020367	0.162433325998046	0.801196028146554	0.773910714494505	17158/17308/381903/53618/56737/66059/66357/66789	8
Metabolism	Metabolism of cofactors and vitamins	mmu00670	One carbon pool by folate	6/891	37/8808	0.162162162162162	1.6030576030576	1.23312650163321	0.16557917492492	0.801196028146554	0.773910714494505	108156/108645/12116/13382/270685/68133	6
Organismal Systems	Endocrine system	mmu04927	Cortisol synthesis and secretion	10/891	70/8808	0.142857142857143	1.41221741221741	1.16156056722171	0.166079477707414	0.801196028146554	0.773910714494505	11514/11606/12913/14683/16438/16527/18749/18795/208647/231991	10
Organismal Systems	Nervous system	mmu04724	Glutamatergic synapse	15/891	113/8808	0.132743362831858	1.31223741843211	1.12062912065444	0.166360810922768	0.801196028146554	0.773910714494505	108073/11514/13385/14660/14677/14683/14799/14811/14816/16438/18749/18795/20512/224997/26556	15
Human Diseases	Infectious disease: viral	mmu05165	Human papillomavirus infection	41/891	348/8808	0.117816091954023	1.16467355547815	1.0514795501317	0.167734595523996	0.801196028146554	0.773910714494505	12028/12444/12445/12571/12576/12695/12828/12839/12913/13383/14369/14683/14924/15975/16403/16404/16412/16416/16419/16780/16782/18708/18710/18749/19664/20847/208647/21374/21752/21826/22031/231991/237336/23859/270118/329278/433586/56458/73699/74915/93742	41
Organismal Systems	Immune system	mmu04611	Platelet activation	16/891	122/8808	0.131147540983607	1.29646188662582	1.10614331392668	0.168454688809985	0.801196028146554	0.773910714494505	11514/14674/14677/14683/16412/16416/16438/17096/18436/18708/18710/18749/18795/19878/29857/70839	16
Environmental Information Processing	Signal transduction	mmu04015	Rap1 signaling pathway	26/891	212/8808	0.122641509433962	1.21237532558287	1.05001695648514	0.173763080339976	0.801196028146554	0.773910714494505	11514/12801/13640/14164/14183/14677/14683/14811/14924/15901/16412/16416/18643/18645/18708/18710/18760/18795/22340/22341/244668/29857/381810/50791/76089/93742	26
Environmental Information Processing	Signal transduction	mmu04668	TNF signaling pathway	15/891	114/8808	0.131578947368421	1.30072656388446	1.08414389236309	0.174834329215638	0.801196028146554	0.773910714494505	12369/12913/12981/13650/16168/17387/18708/18710/208647/22031/22341/231991/26408/29857/69601	15
Environmental Information Processing	Signal transduction	mmu04151	PI3K-Akt signaling pathway	42/891	360/8808	0.116666666666667	1.15331088664422	0.996368114279832	0.18102085765738	0.801196028146554	0.773910714494505	108079/12043/12064/12444/12445/12571/12576/12828/12839/12913/13640/13869/14164/14183/14924/15975/16367/16403/16404/16412/16416/16419/16780/16782/18205/18708/18710/20393/208647/21826/21898/22340/22341/22631/231991/329278/381810/50791/73699/75778/83490/98432	42
Metabolism	Carbohydrate metabolism	mmu00640	Propanoate metabolism	5/891	30/8808	0.166666666666667	1.64758698092031	1.19188258979376	0.181145199844883	0.801196028146554	0.773910714494505	12040/13382/16828/17850/52665	5
Organismal Systems	Endocrine system	mmu04926	Relaxin signaling pathway	16/891	124/8808	0.129032258064516	1.27555121103508	1.03663480691078	0.185053665316169	0.801196028146554	0.773910714494505	11514/12828/12913/14677/14683/18708/18710/18749/18795/19773/208647/212108/22340/22341/231991/29857	16
Organismal Systems	Immune system	mmu04666	Fc gamma R-mediated phagosome formation	12/891	89/8808	0.134831460674157	1.33287935535127	1.05881736175657	0.185614924396614	0.801196028146554	0.773910714494505	13196/16885/17096/17118/17909/18708/18710/19012/211914/330662/56632/74192	12
Organismal Systems	Endocrine system	mmu04915	Estrogen signaling pathway	17/891	133/8808	0.12781954887218	1.26356294777347	1.02741987489082	0.186196098481586	0.801196028146554	0.773910714494505	11514/12043/12913/13033/14677/14683/14816/16438/18390/18708/18710/18749/18795/208647/231991/55960/75706	17
NA	NA	mmu04518	Integrin signaling	19/891	151/8808	0.125827814569536	1.24387361473454	1.01400969682758	0.187556089317021	0.801196028146554	0.773910714494505	110829/12444/12445/12828/12839/16403/16404/16412/16416/16419/16780/16782/18708/18710/21826/22340/22341/329278/57342	19
Human Diseases	Endocrine and metabolic disease	mmu04933	AGE-RAGE signaling pathway in diabetic complications	13/891	98/8808	0.13265306122449	1.31134473991617	1.03972388500765	0.188516712505072	0.801196028146554	0.773910714494505	11606/12028/12043/12576/12828/13367/18708/18710/18795/22340/22341/29857/56458	13
Organismal Systems	Endocrine system	mmu04914	Progesterone-mediated oocyte maturation	12/891	90/8808	0.133333333333333	1.31806958473625	1.01743691773855	0.195857198780396	0.810709733794765	0.783100423975129	110651/11514/14677/18708/18710/18749/20878/231207/29857/330228/52206/66440	12
Metabolism	Amino acid metabolism	mmu00260	Glycine, serine and threonine metabolism	6/891	39/8808	0.153846153846154	1.52084952084952	1.09355861218803	0.196913851265412	0.810709733794765	0.783100423975129	12116/12183/13382/17161/19193/68133	6
Organismal Systems	Endocrine system	mmu04919	Thyroid hormone signaling pathway	15/891	117/8808	0.128205128205128	1.26737460070793	0.976676487502306	0.201509952473726	0.810709733794765	0.783100423975129	13371/15251/16416/18640/18642/18708/18710/18749/18795/210789/21834/53901/56458/67381/72472	15
Cellular Processes	Cellular community - eukaryotes	mmu04530	Tight junction	20/891	162/8808	0.123456790123457	1.22043480068171	0.949954005537597	0.203201879699729	0.810709733794765	0.783100423975129	108079/108099/12695/13383/14924/16412/18260/18538/18749/19878/23859/26401/26408/72065/73699/74192/76089/83814/83964/93742	20
Organismal Systems	Nervous system	mmu04720	Long-term potentiation	9/891	65/8808	0.138461538461538	1.36876456876457	1.00103244492002	0.20724040940025	0.810709733794765	0.783100423975129	108058/110651/11514/14799/14811/14816/16438/18749/18795	9
Metabolism	Lipid metabolism	mmu00564	Glycerophospholipid metabolism	13/891	100/8808	0.13	1.28511784511785	0.961917260158308	0.208387050987039	0.810709733794765	0.783100423975129	14571/14792/18781/19012/212862/217480/225845/270084/52123/55979/66358/67630/74182	13
Organismal Systems	Endocrine system	mmu04925	Aldosterone synthesis and secretion	13/891	100/8808	0.13	1.28511784511785	0.961917260158308	0.208387050987039	0.810709733794765	0.783100423975129	108058/11514/11606/12913/14683/16438/16527/18227/18749/18760/18795/208647/231991	13
Human Diseases	Endocrine and metabolic disease	mmu04931	Insulin resistance	14/891	109/8808	0.128440366972477	1.26970005869088	0.950456296773168	0.209830754629233	0.810709733794765	0.783100423975129	108079/108099/110651/11606/12913/16367/18708/18710/208647/210789/231991/244416/384783/56458	14
Cellular Processes	Cell growth and death	mmu04218	Cellular senescence	21/891	173/8808	0.121387283236994	1.19997664506335	0.891135379990693	0.21835435330572	0.814071814829528	0.786348006894157	103213/11739/12192/12444/12445/12571/13557/15574/16009/16438/18708/18710/215999/231506/231724/23871/27354/29857/56458/66922/93759	21
Environmental Information Processing	Signal transduction	mmu04072	Phospholipase D signaling pathway	18/891	146/8808	0.123287671232877	1.21876297218763	0.894156794755612	0.220210292785643	0.814071814829528	0.786348006894157	108073/11514/11606/14388/14674/14683/14816/18708/18710/18795/19012/217480/26361/381810/52123/55979/56632/66922	18
Human Diseases	Endocrine and metabolic disease	mmu04932	Non-alcoholic fatty liver disease	18/891	146/8808	0.123287671232877	1.21876297218763	0.894156794755612	0.220210292785643	0.814071814829528	0.786348006894157	108079/108099/12028/12369/16367/16846/17991/17992/17995/18708/18710/26408/29857/384783/66594/68197/78174/78330	18
Organismal Systems	Nervous system	mmu04722	Neurotrophin signaling pathway	15/891	119/8808	0.126050420168067	1.24607418725066	0.906623911744827	0.220278255777402	0.814071814829528	0.786348006894157	108058/110651/12028/12043/12064/14388/16367/18205/18708/18710/20661/22034/26401/26408/29857	15
Metabolism	Global and overview maps	mmu01232	Nucleotide metabolism	11/891	84/8808	0.130952380952381	1.29453262786596	0.909887616911048	0.226311043999043	0.824823742604289	0.796733769945939	110074/11534/18102/210808/27369/320685/382985/54369/56248/76654/76952	11
Environmental Information Processing	Signal transduction	mmu04070	Phosphatidylinositol signaling system	12/891	93/8808	0.129032258064516	1.27555121103508	0.896153964368419	0.228039505308245	0.824823742604289	0.796733769945939	101490/16438/18708/18710/18718/18795/20975/217480/217837/234515/320404/72519	12
Metabolism	Amino acid metabolism	mmu00380	Tryptophan metabolism	7/891	50/8808	0.14	1.38397306397306	0.913389087729119	0.238104003152982	0.852161695494884	0.823140708961003	11761/12359/13078/13382/15930/17161/56720	7
Organismal Systems	Nervous system	mmu04727	GABAergic synapse	11/891	86/8808	0.127906976744186	1.26442721791559	0.826646569700519	0.250015410713236	0.869797375724713	0.840175793269691	11514/14395/14399/14400/14401/14406/14409/14660/14677/18749/243616	11
