## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001.good_mapq --OUTPUT 260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Jun 26 13:16:27 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
253	185	71	2	145290776	277.352442	113.356506	12055782	FR	29	57	85	113	143	173	207	257	373	493	723			
39398	16042	39381	3	148440664	25572.230769	50013.698118	241	RF	46685	46793	46945	47303	78763	9800405	42661785	83110891	126498589	165671401	272638851			
32255218	32255218	0	32255218	32255218	32255218	?	1	TANDEM	1	1	1	1	1	1	1	1	1	1	1			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
128	19697	0	0
129	20363	0	0
130	21106	0	0
131	21875	0	0
132	23001	0	0
133	23688	0	0
134	24877	0	0
135	25444	0	0
136	26160	0	0
137	27053	0	0
138	28180	0	0
139	28692	0	0
140	29487	0	0
141	30362	0	0
142	31317	0	0
143	32404	0	0
144	33173	0	0
145	33798	0	0
146	35118	0	0
147	35733	0	0
148	36327	0	0
149	37299	0	0
150	38258	0	0
151	38569	0	0
152	39985	0	0
153	40219	0	0
154	41403	0	0
155	41665	0	0
156	42643	0	0
157	43184	0	0
158	44375	0	0
159	44993	0	0
160	45423	0	0
161	46011	0	0
162	46848	0	0
163	47267	0	0
164	47942	0	0
165	48270	0	0
166	48797	0	0
167	49345	0	0
168	49503	0	0
169	50284	0	0
170	50929	0	0
171	51071	0	0
172	51733	0	0
173	52112	0	0
174	52104	0	0
175	52100	0	0
176	52311	0	0
177	52754	0	0
178	53366	0	0
179	53118	0	0
180	53105	0	0
181	53141	0	0
182	53015	0	0
183	53762	0	0
184	53720	0	0
185	54075	0	0
186	53906	0	0
187	53318	0	0
188	53843	0	0
189	53570	0	0
190	53113	0	0
191	53532	0	0
192	53619	0	0
193	53557	0	0
194	53671	0	0
195	53331	0	0
196	53744	0	0
197	53065	0	0
198	53246	0	0
199	52824	0	0
200	53449	0	0
201	52918	0	0
202	52594	0	0
203	52595	0	0
204	52789	0	0
205	51974	0	0
206	52318	0	0
207	51403	0	0
208	51831	0	0
209	52066	0	0
210	51372	0	0
211	51405	0	0
212	50870	0	0
213	51153	1	0
214	51031	0	0
215	50728	0	0
216	50107	0	0
217	50124	0	0
218	50116	0	0
219	49771	0	0
220	49785	0	0
221	50007	0	0
222	49417	0	0
223	49664	0	0
224	48588	0	0
225	49165	0	0
226	48844	0	0
227	48615	0	0
228	48470	0	0
229	48553	0	0
230	47907	0	0
231	47972	0	0
232	47431	0	0
233	47336	0	0
234	47196	0	0
235	47035	0	0
236	46598	0	0
237	46343	0	0
238	45933	0	0
239	45993	0	0
240	45556	0	0
241	45389	0	0
242	45209	0	0
243	44986	0	0
244	44970	0	0
245	44615	0	0
246	44551	0	0
247	44728	0	0
248	44463	0	0
249	44065	0	0
250	43272	0	0
251	43700	0	0
252	43128	0	0
253	43478	0	0
254	43308	0	0
255	42411	0	0
256	42342	0	0
257	42079	0	0
258	41759	0	0
259	42074	0	0
260	41648	0	0
261	41741	0	0
262	41151	0	0
263	40710	0	0
264	40998	0	0
265	40444	0	0
266	40080	0	0
267	40163	0	0
268	40050	0	0
269	39694	0	0
270	39280	0	0
271	39119	0	0
272	38886	0	0
273	39094	0	0
274	38713	0	0
275	38555	0	0
276	38092	0	0
277	37719	0	0
278	37907	0	0
279	37535	0	0
280	37245	0	0
281	36954	0	0
282	36792	0	0
283	36588	0	0
284	35881	1	0
285	36170	0	0
286	36139	0	0
287	35596	0	0
288	35778	0	0
289	35327	0	0
290	35498	0	0
291	35247	0	0
292	34794	0	0
293	34688	0	0
294	34896	0	0
295	34289	0	0
296	34062	0	0
297	33571	0	0
298	33458	0	0
299	33431	0	0
300	33195	0	0
301	33101	0	0
302	33215	0	0
303	32211	0	0
304	32418	0	0
305	32595	0	0
306	32159	0	0
307	31921	0	0
308	31771	0	0
309	31245	0	0
310	31088	0	0
311	31022	0	0
312	30947	0	0
313	30524	0	0
314	30351	0	0
315	30124	0	0
316	29914	0	0
317	30026	0	0
318	29787	0	0
319	29903	0	0
320	29203	0	0
321	29156	0	0
322	28945	0	0
323	28731	0	0
324	28744	0	0
325	28544	0	0
326	28262	0	0
327	27967	0	0
328	27649	0	0
329	27911	0	0
330	27228	0	0
331	27282	0	0
332	26912	0	0
333	26704	0	0
334	26766	0	0
335	26544	0	0
336	26574	0	0
337	26157	0	0
338	25799	0	0
339	25713	0	0
340	26043	0	0
341	25453	0	0
342	25428	0	0
343	25460	0	0
344	25044	0	0
345	25059	0	0
346	24699	0	0
347	24316	0	0
348	24343	0	0
349	24587	0	0
350	23945	0	0
351	23988	0	0
352	23794	0	0
353	23742	0	0
354	23711	0	0
355	23521	0	0
356	23069	0	0
357	23110	0	0
358	22802	0	0
359	22690	0	0
360	22360	0	0
361	22469	0	0
362	22161	0	0
363	21799	0	0
364	21589	0	0
365	21772	0	0
366	21539	0	0
367	21371	0	0
368	21437	0	0
369	20980	0	0
370	21147	0	0
371	21207	0	0
372	20681	0	0
373	20804	0	0
374	20319	0	0
375	20614	0	0
376	20298	0	0
377	20180	0	0
378	19872	0	0
379	19872	0	0
380	19696	0	0
381	19643	0	0
382	19353	0	0
383	19069	0	0
384	19334	0	0
385	19014	0	0
386	19143	0	0
387	18546	0	0
388	18610	0	0
389	18734	0	0
390	18088	0	0
391	18052	0	0
392	18196	0	0
393	17959	0	0
394	17583	0	0
395	17480	0	0
396	17761	1	0
397	17404	0	0
398	17230	0	0
399	17168	0	0
400	16868	0	0
401	17150	0	0
402	17008	0	0
403	16773	0	0
404	16325	0	0
405	16562	0	0
406	16339	0	0
407	16062	0	0
408	16173	0	0
409	15826	0	0
410	15753	0	0
411	15583	0	0
412	16063	0	0
413	15840	0	0
414	15587	0	0
415	15283	0	0
416	15486	0	0
417	14837	0	0
418	14815	0	0
419	15008	0	0
420	14478	0	0
421	14520	0	0
422	14522	0	0
423	14548	0	0
424	14532	0	0
425	14125	0	0
426	14133	0	0
427	14242	0	0
428	13785	0	0
429	13696	0	0
430	13998	0	0
431	13651	0	0
432	13577	0	0
433	13425	0	0
434	13339	0	0
435	13162	0	0
436	13072	0	0
437	13100	0	0
438	12965	0	0
439	12674	0	0
440	12708	0	0
441	12631	0	0
442	12260	0	0
443	12240	0	0
444	11971	0	0
445	12153	0	0
446	12269	0	0
447	12157	0	0
448	11941	0	0
449	11709	0	0
450	11797	0	0
451	11789	0	0
452	11412	0	0
453	11478	0	0
454	11139	0	0
455	11335	0	0
456	11049	0	0
457	11175	0	0
458	10967	0	0
459	10779	0	0
460	10870	0	0
461	10642	0	0
462	10507	0	0
463	10472	0	0
464	10112	0	0
465	9898	0	0
466	10347	0	0
467	10021	0	0
468	9760	0	0
469	9745	0	0
470	9828	2	0
471	9626	0	0
472	9712	0	0
473	9432	0	0
474	9463	0	0
475	9262	0	0
476	9386	0	0
477	9047	0	0
478	8970	0	0
479	9112	0	0
480	8831	0	0
481	8681	0	0
482	8525	0	0
483	8715	0	0
484	8582	0	0
485	8389	0	0
486	8358	0	0
487	8186	0	0
488	8022	0	0
489	8061	0	0
490	7854	0	0
491	8104	0	0
492	7889	0	0
493	7897	0	0
494	7763	0	0
495	7615	0	0
496	7641	0	0
497	7484	0	0
498	7447	0	0
499	7309	0	0
500	7205	0	0
501	7387	0	0
502	7015	0	0
503	6974	0	0
504	6872	0	0
505	6894	0	0
506	6871	0	0
507	6722	0	0
508	6615	0	0
509	6430	0	0
510	6650	0	0
511	6378	0	0
512	6356	0	0
513	6285	0	0
514	6438	0	0
515	6248	0	0
516	6203	0	0
517	6141	0	0
518	6018	0	0
519	5942	0	0
520	5879	0	0
521	5774	0	0
522	5868	0	0
523	5758	0	0
524	5894	0	0
525	5681	0	0
526	5513	0	0
527	5600	0	0
528	5338	0	0
529	5323	0	0
530	5414	0	0
531	5327	0	0
532	5274	0	0
533	5300	0	0
534	5162	0	0
535	5002	0	0
536	5186	0	0
537	4819	0	0
538	5028	0	0
539	4749	0	0
540	4896	0	0
541	4741	0	0
542	4676	0	0
543	4699	0	0
544	4630	0	0
545	4558	0	0
546	4612	0	0
547	4387	0	0
548	4306	0	0
549	4323	0	0
550	4331	0	0
551	4233	0	0
552	4286	0	0
553	4152	0	0
554	4251	0	0
555	4008	0	0
556	3917	0	0
557	4036	0	0
558	3890	0	0
559	3797	0	0
560	3892	0	0
561	3727	0	0
562	3621	0	0
563	3584	0	0
564	3632	0	0
565	3647	0	0
566	3567	0	0
567	3507	0	0
568	3305	0	0
569	3378	0	0
570	3358	0	0
571	3400	0	0
572	3330	0	0
573	3333	0	0
574	3117	0	0
575	3207	0	0
576	3164	0	0
577	3101	0	0
578	3151	0	0
579	3011	0	0
580	3019	0	0
581	2941	0	0
582	2974	0	0
583	2845	0	0
584	2908	0	0
585	2860	0	0
586	2815	0	0
587	2833	0	0
588	2646	0	0
589	2659	0	0
590	2661	0	0
591	2543	0	0
592	2603	0	0
593	2574	0	0
594	2502	0	0
595	2436	0	0
596	2406	0	0
597	2405	0	0
598	2453	0	0
599	2308	0	0
600	2281	0	0
601	2340	0	0
602	2224	0	0
603	2181	0	0
604	2170	0	0
605	2130	0	0
606	2261	0	0
607	2156	0	0
608	2095	0	0
609	1953	0	0
610	1958	0	0
611	2062	0	0
612	1937	0	0
613	1856	0	0
614	1912	0	0
615	2000	0	0
616	1907	0	0
617	1895	0	0
618	1800	0	0
619	1721	0	0
620	1827	0	0
621	1689	0	0
622	1767	0	0
623	1701	0	0
624	1707	0	0
625	1621	0	0
626	1550	0	0
627	1604	0	0
628	1666	0	0
629	1590	0	0
630	1486	0	0
631	1644	0	0
632	1518	0	0
633	1449	0	0
634	1491	0	0
635	1336	0	0
636	1388	0	0
637	1354	0	0
638	1356	0	0
639	1336	0	0
640	1316	0	0
641	1364	0	0
642	1275	0	0
643	1338	0	0
644	1283	0	0
645	1298	0	0
646	1296	0	0
647	1262	0	0
648	1198	0	0
649	1216	0	0
650	1150	0	0
651	1132	0	0
652	1116	0	0
653	1083	0	0
654	1065	0	0
655	1078	0	0
656	1067	0	0
657	997	0	0
658	995	0	0
659	1037	0	0
660	961	0	0
661	939	0	0
662	974	0	0
663	956	0	0
664	977	0	0
665	981	0	0
666	909	0	0
667	877	0	0
668	861	0	0
669	866	0	0
670	808	0	0
671	909	0	0
672	809	0	0
673	761	0	0
674	748	0	0
675	751	0	0
676	806	0	0
677	724	0	0
678	742	0	0
679	779	0	0
680	740	0	0
681	751	0	0
682	690	0	0
683	625	0	0
684	662	0	0
685	683	0	0
686	652	0	0
687	663	0	0
688	666	0	0
689	631	0	0
690	669	0	0
691	631	0	0
692	594	0	0
693	556	0	0
694	549	0	0
695	543	0	0
696	525	0	0
697	520	0	0
698	520	0	0
699	507	0	0
700	490	0	0
701	541	0	0
702	491	0	0
703	462	0	0
704	478	0	0
705	455	0	0
706	448	0	0
707	465	0	0
708	458	0	0
709	443	0	0
710	409	0	0
711	422	0	0
712	377	0	0
713	425	0	0
714	410	0	0
715	395	0	0
716	370	0	0
717	375	0	0
718	401	0	0
719	406	0	0
720	363	0	0
721	345	0	0
722	337	0	0
723	337	0	0
724	373	0	0
725	329	0	0
726	371	0	0
727	346	0	0
728	318	0	0
729	340	0	0
730	275	0	0
731	308	0	0
732	250	0	0
733	271	0	0
734	303	0	0
735	272	0	0
736	284	0	0
737	256	0	0
738	274	0	0
739	227	0	0
740	239	0	0
741	221	0	0
742	249	0	0
743	277	0	0
744	217	0	0
745	250	0	0
746	211	0	0
747	180	0	0
748	199	0	0
749	179	0	0
750	208	0	0
751	192	0	0
752	200	0	0
753	161	0	0
754	190	0	0
755	153	0	0
756	156	0	0
757	175	0	0
758	174	0	0
759	204	0	0
760	132	0	0
761	204	0	0
762	153	0	0
763	118	0	0
764	147	0	0
765	145	0	0
766	144	0	0
767	125	0	0
768	115	0	0
769	124	0	0
770	138	0	0
771	126	0	0
772	108	0	0
773	114	0	0
774	125	0	0
775	111	0	0
776	97	0	0
777	119	0	0
778	131	0	0
779	101	0	0
780	100	0	0
781	99	0	0
782	106	0	0
783	84	0	0
784	104	0	0
785	106	0	0
786	98	0	0
787	98	0	0
788	92	0	0
789	115	0	0
790	71	0	0
791	106	0	0
792	75	0	0
793	96	0	0
794	70	0	0
795	55	0	0
796	66	0	0
797	92	0	0
798	59	0	0
799	52	0	0
800	50	0	0
801	62	0	0
802	58	0	0
803	64	0	0
804	56	0	0
805	53	0	0
806	45	0	0
807	62	0	0
808	69	0	0
809	66	0	0
810	46	0	0
811	52	0	0
812	35	0	0
813	37	0	0
814	43	0	0
815	32	0	0
816	35	0	0
817	36	0	0
818	34	0	0
819	26	0	0
820	27	0	0
821	26	0	0
822	38	0	0
823	52	0	0
824	16	0	0
825	28	0	0
826	9	0	0
827	22	0	0
828	16	0	0
829	22	0	0
830	23	0	0
831	16	0	0
832	15	0	0
833	15	0	0
834	16	0	0
835	19	0	0
836	21	0	0
837	24	0	0
838	19	0	0
839	11	0	0
840	28	0	0
841	16	0	0
842	15	0	0
843	10	0	0
844	15	0	0
845	12	0	0
846	16	0	0
847	19	0	0
848	10	0	0
849	10	0	0
850	9	0	0
851	10	0	0
852	5	0	0
853	13	0	0
854	10	0	0
855	18	0	0
856	6	0	0
857	3	0	0
858	9	0	0
859	4	0	0
860	13	0	0
861	1	0	0
862	12	0	0
863	4	0	0
864	2	0	0
865	3	0	0
866	3	0	0
867	5	0	0
868	2	0	0
869	8	0	0
870	7	0	0
871	4	0	0
872	1	0	0
873	3	0	0
874	3	0	0
875	1	0	0
876	4	0	0
877	3	0	0
878	1	0	0
879	1	0	0
881	3	0	0
882	3	0	0
883	2	0	0
884	5	0	0
885	3	0	0
886	3	0	0
887	1	0	0
888	1	0	0
890	3	0	0
891	1	0	0
892	2	0	0
894	2	0	0
895	2	0	0
896	2	0	0
897	4	0	0
898	1	0	0
900	1	0	0
901	3	0	0
902	4	0	0
903	1	0	0
906	1	0	0
907	1	0	0
908	2	0	0
909	1	0	0
910	1	0	0
913	1	0	0
914	1	0	0
915	1	0	0
917	1	0	0
918	1	0	0
922	1	0	0
926	1	0	0
929	1	0	0
930	1	0	0
931	1	0	0
933	2	0	0
934	2	0	0
935	2	0	0
936	2	0	0
937	3	0	0
939	2	0	0
943	1	0	0
947	3	0	0
951	1	0	0
954	1	0	0
955	2	0	0
963	1	0	0
1091	0	1	0
1215	0	1	0
1389	0	1	0
1939	0	2	0
2138	0	2	0
2438	0	1	0
6569	0	1	0
7645	0	1	0
10060	0	1	0
15581	0	1	0
15631	0	1	0
15729	0	1	0
15743	0	1	0
15747	0	1	0
15751	0	2	0
15777	0	1	0
15809	0	1	0
15826	0	1	0
15829	0	1	0
15838	0	1	0
15857	0	1	0
15866	0	1	0
15867	0	1	0
15872	0	1	0
15873	0	2	0
15878	0	1	0
15895	0	1	0
15907	0	1	0
15911	0	1	0
15914	0	2	0
15917	0	1	0
15918	0	1	0
15920	0	1	0
15921	0	1	0
15926	0	1	0
15931	0	1	0
15932	0	1	0
15933	0	1	0
15936	0	1	0
15937	0	1	0
15959	0	1	0
15962	0	2	0
15966	0	1	0
15970	0	1	0
15971	0	1	0
15975	0	1	0
15977	0	1	0
15980	0	2	0
15985	0	2	0
15990	0	1	0
15993	0	1	0
15994	0	1	0
15998	0	1	0
16000	0	2	0
16002	0	1	0
16003	0	1	0
16004	0	1	0
16010	0	1	0
16022	0	3	0
16024	0	2	0
16027	0	1	0
16028	0	2	0
16034	0	2	0
16035	0	2	0
16040	0	1	0
16041	0	1	0
16042	0	4	0
16048	0	1	0
16053	0	1	0
16056	0	1	0
16058	0	1	0
16059	0	1	0
16061	0	1	0
16062	0	1	0
16063	0	1	0
16066	0	1	0
16078	0	1	0
16084	0	1	0
16086	0	1	0
16089	0	1	0
16098	0	1	0
16100	0	1	0
16107	0	1	0
16108	0	1	0
16111	0	1	0
16116	0	1	0
16125	0	1	0
16127	0	1	0
16148	0	1	0
16171	0	1	0
19108	0	1	0
26632	0	1	0
39398	0	2	0
77262	0	1	0
131949	0	1	0
177613	0	1	0
187924	0	1	0
188199	0	1	0
196854	0	1	0
287783	0	1	0
362358	0	1	0
32255218	0	0	1

