TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
199000000.0	176714777.6	166899664.3	194329066.7
200000000.0	177507633.8	167605712.8	195301310.2
201000000.0	178299642.4	168310646.2	196273524.0
202000000.0	179090804.6	169014467.4	197245708.3
203000000.0	179881121.9	169717178.9	198217863.0
204000000.0	180670595.6	170418783.4	199189988.1
205000000.0	181459227.0	171119283.4	200162083.7
206000000.0	182247017.6	171818681.6	201134149.8
207000000.0	183033968.5	172516980.6	202106186.4
208000000.0	183820081.3	173214183.0	203078193.4
209000000.0	184605357.2	173910291.3	204050171.0
210000000.0	185389797.6	174605308.1	205022119.1
211000000.0	186173403.7	175299236.0	205994037.8
212000000.0	186956177.0	175992077.6	206965927.0
213000000.0	187738118.8	176683835.3	207937786.8
214000000.0	188519230.3	177374511.8	208909617.2
215000000.0	189299512.9	178064109.6	209881418.2
216000000.0	190078968.0	178752631.2	210853189.8
217000000.0	190857596.8	179440079.1	211824932.0
218000000.0	191635400.6	180126455.8	212796644.9
219000000.0	192412380.8	180811763.8	213768328.4
220000000.0	193188538.6	181496005.7	214740063.6
221000000.0	193963875.5	182179183.9	215712631.6
222000000.0	194738392.6	182861300.9	216685179.9
223000000.0	195512091.3	183542359.2	217657708.5
224000000.0	196284972.8	184222361.2	218630217.4
225000000.0	197057038.6	184901309.4	219602706.6
226000000.0	197828289.8	185579206.2	220575176.1
227000000.0	198598727.7	186256054.1	221547626.0
228000000.0	199368353.7	186931855.5	222520056.1
229000000.0	200137169.0	187606612.8	223492466.7
230000000.0	200905174.9	188280328.5	224464857.6
231000000.0	201672372.6	188953005.0	225437228.8
232000000.0	202438763.5	189624644.7	226409580.5
233000000.0	203204348.9	190295249.9	227381912.5
234000000.0	203969129.9	190964823.0	228354225.0
235000000.0	204733107.9	191633366.6	229326517.8
236000000.0	205496284.1	192300882.8	230298791.1
237000000.0	206258659.8	192967374.1	231271044.8
238000000.0	207020236.3	193632842.8	232243279.0
239000000.0	207781014.7	194297291.4	233215493.6
240000000.0	208540996.4	194960722.1	234187688.7
241000000.0	209300182.6	195623137.2	235159864.2
242000000.0	210058574.6	196284539.2	236132020.2
243000000.0	210816173.6	196944930.3	237104156.7
244000000.0	211572980.8	197604312.8	238076273.7
245000000.0	212328997.5	198262689.1	239048371.2
246000000.0	213084224.9	198920061.5	240020449.2
247000000.0	213838664.3	199576432.2	240992507.7
248000000.0	214592316.9	200231803.6	241964546.8
249000000.0	215345183.9	200886177.8	242936566.4
250000000.0	216097266.5	201539557.3	243908566.5
251000000.0	216848566.1	202191944.3	244880547.2
252000000.0	217599083.7	202843341.0	245852508.4
253000000.0	218348820.7	203493749.7	246824450.3
254000000.0	219097778.1	204143172.6	247796372.6
255000000.0	219845957.4	204791612.0	248768275.6
256000000.0	220593359.6	205439070.0	249740159.2
257000000.0	221339986.0	206085549.1	250712023.3
258000000.0	222085837.7	206731051.2	251683868.1
259000000.0	222830916.1	207375578.8	252655693.5
260000000.0	223575222.2	208019133.9	253627499.5
261000000.0	224318757.4	208661718.7	254599286.1
262000000.0	225061522.7	209303335.6	255571053.3
263000000.0	225803519.4	209943986.6	256542801.2
264000000.0	226544748.7	210583673.9	257514529.7
265000000.0	227285211.7	211222399.7	258486238.9
266000000.0	228024909.7	211860166.3	259457928.7
267000000.0	228763843.9	212496975.6	260429599.2
268000000.0	229502015.3	213132829.9	261401250.4
269000000.0	230239425.3	213767731.4	262372882.3
270000000.0	230976074.9	214401682.2	263344494.8
271000000.0	231711965.4	215034684.3	264316088.0
272000000.0	232447098.0	215666740.0	265287661.9
273000000.0	233181473.7	216297851.4	266259216.5
274000000.0	233915093.8	216928020.5	267230751.9
275000000.0	234647959.4	217557249.5	268202267.9
276000000.0	235380071.7	218185540.6	269173764.7
277000000.0	236111431.9	218812895.7	270145242.1
278000000.0	236842041.1	219439316.9	271116700.3
279000000.0	237571900.5	220064806.5	272088139.3
280000000.0	238301011.2	220689366.4	273059559.0
281000000.0	239029374.4	221312998.7	274030959.4
282000000.0	239756991.2	221935705.4	275002340.6
283000000.0	240483862.7	222557488.8	275973702.5
284000000.0	241209990.2	223178350.7	276945045.2
285000000.0	241935374.8	223798293.2	277916368.6
286000000.0	242660017.6	224417318.4	278887672.9
287000000.0	243383919.7	225035428.4	279858957.9
288000000.0	244107082.2	225652625.1	280830223.7
289000000.0	244829506.4	226268910.5	281801470.3
290000000.0	245551193.3	226884286.8	282772697.6
291000000.0	246272144.1	227498755.8	283743905.8
292000000.0	246992359.9	228112319.7	284715094.7
293000000.0	247711841.7	228724980.3	285686264.5
294000000.0	248430590.8	229336739.7	286657415.1
295000000.0	249148608.3	229947600.0	287628546.5
296000000.0	249865895.3	230557563.0	288599658.7
297000000.0	250582452.8	231166630.7	289570751.7
298000000.0	251298282.0	231774805.1	290541825.6
299000000.0	252013384.0	232382088.3	291512880.3
300000000.0	252727760.0	232988482.0	292483915.8
301000000.0	253441411.0	233593988.4	293454932.2
302000000.0	254154338.0	234198609.3	294425929.4
303000000.0	254866542.4	234802346.6	295396907.5
304000000.0	255578025.0	235405202.4	296367866.4
305000000.0	256288787.1	236007178.5	297338806.2
306000000.0	256998829.6	236608276.9	298309726.9
307000000.0	257708153.8	237208499.5	299280628.4
308000000.0	258416760.7	237807848.2	300251510.7
309000000.0	259124651.3	238406324.9	301222374.0
310000000.0	259831826.9	239003931.5	302193218.1
311000000.0	260538288.3	239600669.9	303164043.2
312000000.0	261244036.9	240196542.0	304134849.1
313000000.0	261949073.5	240791549.7	305105635.8
314000000.0	262653399.3	241385694.9	306076403.5
315000000.0	263357015.4	241978979.4	307047152.1
316000000.0	264059922.8	242571405.1	308017881.6
317000000.0	264762122.6	243162973.9	308988592.0
318000000.0	265463615.9	243753687.6	309959283.3
319000000.0	266164403.7	244343548.2	310929955.5
320000000.0	266864487.1	244932557.3	311900608.6
321000000.0	267563867.2	245520716.9	312871242.7
322000000.0	268262545.1	246108028.9	313841857.6
323000000.0	268960521.7	246694495.0	314812453.5
324000000.0	269657798.1	247280117.0	315783030.3
325000000.0	270354375.4	247864896.9	316753588.1
326000000.0	271050254.7	248448836.4	317724126.8
327000000.0	271745437.0	249031937.3	318694646.4
328000000.0	272439923.3	249614201.4	319665147.0
329000000.0	273133714.7	250195630.5	320635628.5
330000000.0	273826812.2	250776226.5	321606091.0
331000000.0	274519216.8	251355991.1	322576534.4
332000000.0	275210929.7	251934926.1	323546958.8
333000000.0	275901951.8	252513033.3	324517364.1
334000000.0	276592284.2	253090314.4	325487750.4
335000000.0	277281927.9	253666771.2	326458117.7
336000000.0	277970883.9	254242405.6	327428465.9
337000000.0	278659153.3	254817219.2	328398795.1
338000000.0	279346737.1	255391213.7	329369105.3
339000000.0	280033636.3	255964391.1	330339396.5
340000000.0	280719851.9	256536752.9	331309668.6
341000000.0	281405385.0	257108301.0	332279921.7
342000000.0	282090236.6	257679037.1	333250155.8
343000000.0	282774407.6	258248962.8	334220370.9
344000000.0	283457899.2	258818080.0	335190567.0
345000000.0	284140712.2	259386390.4	336160744.1
346000000.0	284822847.8	259953895.6	337130902.2
347000000.0	285504307.0	260520597.4	338101041.3
348000000.0	286185090.6	261086497.4	339071161.4
349000000.0	286865199.8	261651597.5	340041262.5
350000000.0	287544635.6	262215899.2	341011344.6
351000000.0	288223398.9	262779404.3	341981407.7
352000000.0	288901490.7	263342114.4	342951451.8
353000000.0	289578912.1	263904031.3	343921477.0
354000000.0	290255664.0	264465156.6	344891483.2
355000000.0	290931747.4	265025491.9	345861470.4
356000000.0	291607163.4	265585039.1	346831438.6
357000000.0	292281912.8	266143799.6	347801387.8
358000000.0	292955996.8	266701775.2	348771318.1
359000000.0	293629416.2	267258967.6	349741229.4
360000000.0	294302172.1	267815378.3	350711121.8
361000000.0	294974265.4	268371009.0	351680995.2
362000000.0	295645697.1	268925861.4	352650849.6
363000000.0	296316468.2	269479937.1	353620685.1
364000000.0	296986579.6	270033237.7	354590501.6
365000000.0	297656032.4	270585764.9	355560299.2
366000000.0	298324827.6	271137520.2	356530077.8
367000000.0	298992966.0	271688505.3	357499837.4
368000000.0	299660448.6	272238721.9	358469578.2
369000000.0	300327276.4	272788171.4	359439300.0
370000000.0	300993450.4	273336855.6	360409002.8
371000000.0	301658971.6	273884775.9	361378686.7
372000000.0	302323840.8	274431934.1	362348351.7
373000000.0	302988059.1	274978331.6	363317997.7
374000000.0	303651627.4	275523970.2	364287624.8
375000000.0	304314546.7	276068851.3	365257233.0
376000000.0	304976817.8	276612976.5	366226822.3
377000000.0	305638441.8	277156347.4	367196392.6
378000000.0	306299419.7	277698965.7	368165944.0
379000000.0	306959752.2	278240832.7	369135476.5
380000000.0	307619440.5	278781950.2	370104990.1
381000000.0	308278485.5	279322319.6	371074484.8
382000000.0	308936888.0	279861942.6	372043960.5
383000000.0	309594649.0	280400820.5	373012378.2
384000000.0	310251769.5	280938955.1	373980353.3
385000000.0	310908250.4	281476347.8	374948301.1
386000000.0	311564092.6	282013000.2	375916221.8
387000000.0	312219297.0	282548913.8	376884115.1
388000000.0	312873864.7	283084090.1	377851981.3
389000000.0	313527796.5	283618530.6	378819820.3
390000000.0	314181093.3	284152236.9	379787632.0
391000000.0	314833756.1	284685210.5	380755416.5
392000000.0	315485785.7	285217452.8	381723173.8
393000000.0	316137183.2	285748965.4	382690903.9
394000000.0	316787949.4	286279749.8	383658606.7
395000000.0	317438085.3	286809807.5	384626282.4
396000000.0	318087591.7	287339140.0	385593930.9
397000000.0	318736469.6	287867748.7	386561552.1
398000000.0	319384719.9	288395635.2	387529146.2
399000000.0	320032343.5	288922800.9	388496713.0
400000000.0	320679341.3	289449247.3	389464252.7
401000000.0	321325714.2	289974975.9	390431765.1
402000000.0	321971463.1	290499988.1	391399250.4
403000000.0	322616589.0	291024285.4	392366708.4
404000000.0	323261092.6	291547869.2	393334139.3
405000000.0	323904975.0	292070741.1	394301543.0
406000000.0	324548237.0	292592902.5	395268919.5
407000000.0	325190879.5	293114354.8	396236268.8
408000000.0	325832903.5	293635099.4	397203590.9
409000000.0	326474309.7	294155137.9	398170885.9
410000000.0	327115099.1	294674471.5	399138153.7
411000000.0	327755272.7	295193101.9	400105394.3
412000000.0	328394831.2	295711030.3	401072607.7
413000000.0	329033775.5	296228258.3	402039793.9
414000000.0	329672106.6	296744787.2	403006953.0
415000000.0	330309825.3	297260618.5	403974084.9
416000000.0	330946932.5	297775753.5	404941189.7
417000000.0	331583429.1	298290193.8	405908267.2
418000000.0	332219316.0	298803940.6	406875317.6
419000000.0	332854594.0	299316995.4	407842340.9
420000000.0	333489264.0	299829359.6	408809337.0
421000000.0	334123326.9	300341034.6	409776305.9
422000000.0	334756783.6	300852021.7	410743247.7
423000000.0	335389634.8	301362322.4	411710162.3
424000000.0	336021881.6	301871938.1	412677049.8
425000000.0	336653524.7	302380870.0	413643910.1
426000000.0	337284510.0	302889119.7	414610743.2
427000000.0	337914472.3	303396688.4	415577549.3
428000000.0	338543832.2	303903577.6	416544328.1
429000000.0	339172590.6	304409788.5	417511079.9
430000000.0	339800748.3	304915322.6	418477804.5
431000000.0	340428306.1	305420181.3	419444501.9
432000000.0	341055265.0	305924365.8	420411172.2
433000000.0	341681625.8	306427877.5	421377815.4
434000000.0	342307389.3	306930717.8	422344431.4
435000000.0	342932556.4	307432888.0	423311020.4
436000000.0	343557128.0	307934389.4	424277582.1
437000000.0	344181104.8	308435223.4	425244116.8
438000000.0	344804487.9	308935391.4	426210624.3
439000000.0	345427277.9	309434894.6	427177104.7
440000000.0	346049475.8	309933734.3	428143558.0
441000000.0	346671082.3	310431911.9	429109984.1
442000000.0	347292098.4	310929428.8	430076383.1
443000000.0	347912524.9	311426286.2	431042755.1
444000000.0	348532362.6	311922485.4	432009099.8
445000000.0	349151612.3	312418027.7	432975417.5
446000000.0	349770274.9	312912914.5	433941708.1
447000000.0	350388351.3	313407147.0	434907971.5
448000000.0	351005842.2	313900726.6	435874207.9
449000000.0	351622748.5	314393654.5	436840417.1
450000000.0	352239071.0	314885932.0	437806599.2
451000000.0	352854810.5	315377560.5	438772754.3
452000000.0	353469967.9	315868541.1	439738882.2
453000000.0	354084544.0	316358875.2	440704983.0
454000000.0	354698539.7	316848564.1	441671056.7
455000000.0	355311955.7	317337609.0	442637103.3
456000000.0	355924792.8	317826011.1	443603122.9
457000000.0	356537051.9	318313771.9	444569115.3
458000000.0	357148733.8	318800892.4	445535080.6
459000000.0	357759839.4	319287374.1	446501018.9
460000000.0	358370369.3	319773218.1	447466930.0
461000000.0	358980324.5	320258425.7	448432814.1
462000000.0	359589705.8	320742998.1	449398671.1
463000000.0	360198513.9	321226936.6	450364501.0
464000000.0	360806749.7	321710242.5	451330303.8
465000000.0	361414413.9	322192916.9	452296079.5
466000000.0	362021507.5	322674961.1	453261828.1
467000000.0	362628031.1	323156376.4	454227549.7
468000000.0	363233985.6	323637164.0	455193244.2
469000000.0	363839371.9	324117325.0	456158911.6
470000000.0	364444190.6	324596860.8	457124552.0
471000000.0	365048442.5	325075772.6	458090165.2
472000000.0	365652128.6	325554061.5	459055751.4
473000000.0	366255249.6	326031728.8	460021310.6
474000000.0	366857806.2	326508775.7	460986842.6
475000000.0	367459799.3	326985203.3	461952347.6
476000000.0	368061229.6	327461013.0	462917825.6
477000000.0	368662097.9	327936205.9	463883276.4
478000000.0	369262405.1	328410783.2	464848700.2
479000000.0	369862152.0	328884746.1	465814097.0
480000000.0	370461339.2	329358095.8	466779466.7
481000000.0	371059967.6	329830833.5	467744809.3
482000000.0	371658037.9	330302960.4	468710124.9
483000000.0	372255551.0	330774477.6	469675413.4
484000000.0	372852507.6	331245386.3	470640674.9
485000000.0	373448908.5	331715687.8	471605909.4
486000000.0	374044754.5	332185383.1	472571116.7
487000000.0	374640046.4	332654473.5	473536297.1
488000000.0	375234784.8	333122960.2	474501450.4
489000000.0	375828970.7	333590844.2	475466576.6
490000000.0	376422604.7	334058126.8	476431675.8
491000000.0	377015687.6	334524809.0	477396748.0
492000000.0	377608220.2	334990892.2	478361793.1
493000000.0	378200203.3	335456377.4	479326811.2
494000000.0	378791637.7	335921265.8	480291802.2
495000000.0	379382524.0	336385558.4	481256766.2
496000000.0	379972863.0	336849256.6	482221703.2
497000000.0	380562655.6	337312361.3	483186613.2
498000000.0	381151902.5	337774873.8	484151496.1
499000000.0	381740604.3	338236795.2	485116352.0
500000000.0	382328762.0	338698126.6	486081180.9
501000000.0	382916376.2	339158869.2	487045982.7
502000000.0	383503447.6	339619024.0	488010757.5
503000000.0	384089977.2	340078592.2	488975505.3
504000000.0	384675965.5	340537574.9	489940226.1
505000000.0	385261413.3	340995973.3	490904919.8
506000000.0	385846321.4	341453788.4	491869586.6
507000000.0	386430690.6	341911021.4	492834226.3
508000000.0	387014521.6	342367673.3	493798839.0
509000000.0	387597815.0	342823745.4	494763424.7
510000000.0	388180571.7	343279238.6	495727983.4
511000000.0	388762792.5	343734154.1	496692515.0
512000000.0	389344478.0	344188493.0	497657019.7
513000000.0	389925628.9	344642256.4	498621497.3
514000000.0	390506246.1	345095445.3	499585948.0
515000000.0	391086330.2	345548060.9	500550371.6
516000000.0	391665882.0	346000104.3	501514768.3
517000000.0	392244902.2	346451576.5	502479137.9
518000000.0	392823391.6	346902478.6	503443480.6
519000000.0	393401350.9	347352811.8	504407796.2
520000000.0	393978780.7	347802577.0	505372084.8
521000000.0	394555681.9	348251775.3	506336346.5
522000000.0	395132055.2	348700407.9	507300581.1
523000000.0	395707901.2	349148475.8	508264788.8
524000000.0	396283220.7	349595980.0	509228969.5
525000000.0	396858014.5	350042921.6	510193123.1
526000000.0	397432283.2	350489301.8	511157249.8
527000000.0	398006027.6	350935121.4	512121349.5
528000000.0	398579248.4	351380381.7	513085422.2
529000000.0	399151946.3	351825083.6	514049468.0
530000000.0	399724122.0	352269228.2	515013486.7
531000000.0	400295776.2	352712816.5	515977478.5
532000000.0	400866909.7	353155849.6	516941443.3
533000000.0	401437523.1	353598328.6	517905381.1
534000000.0	402007617.2	354040254.4	518869291.9
535000000.0	402577192.7	354481628.1	519833175.8
536000000.0	403146250.2	354922450.8	520797032.7
537000000.0	403714790.5	355362723.4	521760862.6
538000000.0	404282814.4	355802447.1	522724665.5
539000000.0	404850322.4	356241622.7	523688441.5
540000000.0	405417315.3	356680251.5	524652190.5
541000000.0	405983793.8	357118334.3	525615912.5
542000000.0	406549758.7	357555872.1	526579607.6
543000000.0	407115210.5	357992866.1	527543275.7
544000000.0	407680150.0	358429317.2	528506916.9
545000000.0	408244577.9	358865226.5	529470531.1
546000000.0	408808494.9	359300594.9	530434118.3
547000000.0	409371901.7	359735423.4	531397678.5
548000000.0	409934798.9	360169713.1	532361211.8
549000000.0	410497187.3	360603464.9	533324718.2
550000000.0	411059067.6	361036679.9	534288197.6
551000000.0	411620440.3	361469359.1	535251650.0
552000000.0	412181306.4	361901503.3	536215075.5
553000000.0	412741666.3	362333113.8	537178474.1
554000000.0	413301520.8	362764191.3	538141845.7
555000000.0	413860870.6	363194736.9	539105190.3
556000000.0	414419716.4	363624751.7	540068508.0
557000000.0	414978058.8	364054236.5	541031798.8
558000000.0	415535898.6	364483192.4	541995062.6
559000000.0	416093236.3	364911620.3	542958299.5
560000000.0	416650072.7	365339521.2	543921509.4
561000000.0	417206408.5	365766896.1	544884692.4
562000000.0	417762244.3	366193745.9	545847848.4
563000000.0	418317580.8	366620071.6	546810977.6
564000000.0	418872418.7	367045874.3	547774079.8
565000000.0	419426758.7	367471154.7	548737155.0
566000000.0	419980601.3	367895914.0	549700203.3
567000000.0	420533947.4	368320153.0	550663224.7
568000000.0	421086797.5	368743872.8	551626219.2
569000000.0	421639152.3	369167074.2	552589186.7
570000000.0	422191012.5	369589758.2	553552127.3
571000000.0	422742378.8	370011925.8	554515041.0
572000000.0	423293251.7	370433577.9	555477927.7
573000000.0	423843632.1	370854715.5	556440787.6
574000000.0	424393520.5	371275339.4	557403620.5
575000000.0	424942917.5	371695450.7	558366426.5
576000000.0	425491824.0	372115050.3	559329205.5
577000000.0	426040240.4	372534139.1	560291957.7
578000000.0	426588167.5	372952718.1	561254682.9
579000000.0	427135605.9	373370788.1	562217381.3
