Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Up_in_Mutant	GO:0098801	regulation of renal system process	3/119	25/28832	0.12	29.0742857142857	9.04052708702051	0.000147550161328025	0.00932394994757857	0.00701922449383214	Gja1/Stc1/Corin	3
Up_in_Mutant	GO:0055017	cardiac muscle tissue growth	5/119	121/28832	0.0413223140495868	10.0118063754427	6.39505709040041	0.00014938237566214	0.00932394994757857	0.00701922449383214	Gja1/Ccn4/S1pr1/Tgfbr1/Nrg1	5
Up_in_Mutant	GO:0045446	endothelial cell differentiation	5/119	124/28832	0.0403225806451613	9.76958525345622	6.30017301971924	0.000167534899359849	0.0101743491584211	0.00765941915423263	Dicer1/Stc1/S1pr1/Tgfbr1/Nrg1	5
Up_in_Mutant	GO:0042692	muscle cell differentiation	9/119	488/28832	0.0184426229508197	4.46838407494145	4.97474212391289	0.000197796381364074	0.0116960123401335	0.00880495248897691	Sox9/Dicer1/Myc/Ccn4/Csrp1/Hottip/Cyp26b1/Nrg1/Tmsb4x	9
Up_in_Mutant	GO:0060419	heart growth	5/119	131/28832	0.0381679389312977	9.24754634678299	6.09082254347639	0.000216431328074797	0.0124697742098479	0.00938745328518755	Gja1/Ccn4/S1pr1/Tgfbr1/Nrg1	5
Up_in_Mutant	GO:0003007	heart morphogenesis	7/119	301/28832	0.0232558139534884	5.63455149501661	5.2035114100465	0.000260535566671515	0.0145997898607188	0.0109909644701357	Gja1/Sox9/Dicer1/S1pr1/Dhrs3/Tgfbr1/Nrg1	7
Up_in_Mutant	GO:0002065	columnar/cuboidal epithelial cell differentiation	5/119	137/28832	0.0364963503649635	8.84254431699687	5.92349735431531	0.000266395809652635	0.0145997898607188	0.0109909644701357	Gja1/Sox9/Dicer1/Kcnma1/Cebpb	5
Up_in_Mutant	GO:0048863	stem cell differentiation	7/119	304/28832	0.0230263157894737	5.57894736842105	5.16690919087318	0.000276644172978349	0.0148004632543417	0.0111420347362458	Sox9/Dicer1/Cdk6/Hoxa7/Fgf15/Nrg1/Tmsb4x	7
Up_in_Mutant	GO:0003014	renal system process	5/119	141/28832	0.0354609929078014	8.59169199594732	5.81753951405504	0.000304269590347673	0.0158998551049121	0.0119696751943381	Gja1/Kcnma1/Stc1/Sulf2/Corin	5
Up_in_Mutant	GO:0030282	bone mineralization	5/119	143/28832	0.034965034965035	8.47152847152847	5.766121874151	0.000324671037100685	0.0160123473310566	0.012054361211912	Gja1/Sox9/Slc24a3/S1pr1/Tent5a	5
Up_in_Mutant	GO:0048736	appendage development	6/119	222/28832	0.027027027027027	6.54826254826255	5.34242717296298	0.000327800612918827	0.0160123473310566	0.012054361211912	Gja1/Sox9/Dicer1/Gli2/Hottip/Cyp26b1	6
Up_in_Mutant	GO:0060173	limb development	6/119	222/28832	0.027027027027027	6.54826254826255	5.34242717296298	0.000327800612918827	0.0160123473310566	0.012054361211912	Gja1/Sox9/Dicer1/Gli2/Hottip/Cyp26b1	6
Up_in_Mutant	GO:0048384	retinoic acid receptor signaling pathway	3/119	34/28832	0.0882352941176471	21.3781512605042	7.65397650313751	0.00037363218210348	0.0178627981529047	0.013447411346927	Thrb/Dhrs3/Cyp26b1	3
Up_in_Mutant	GO:0072089	stem cell proliferation	5/119	149/28832	0.0335570469798658	8.13039309683605	5.61769775018628	0.000392127060458949	0.0179762315105049	0.0135328058639034	Gja1/Sox9/Gli2/Shb/Tgfbr1	5
Up_in_Mutant	GO:0043010	camera-type eye development	8/119	425/28832	0.0188235294117647	4.56067226890756	4.76077689869923	0.000393819010259337	0.0179762315105049	0.0135328058639034	Gja1/Sox9/Sdk2/Rhoj/Foxf2/Thrb/Tgfbr1/Fat3	8
Up_in_Mutant	GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	4/119	85/28832	0.0470588235294118	11.4016806722689	6.18273686682479	0.000431601490967132	0.0179762315105049	0.0135328058639034	S1pr1/Grik3/Htr5a/Chrm2	4
Up_in_Mutant	GO:0030336	negative regulation of cell migration	7/119	328/28832	0.0213414634146341	5.17073170731707	4.89057945554173	0.000436494635112375	0.0179762315105049	0.0135328058639034	Srgap1/Gja1/Stc1/Tgfbr1/Hoxa7/Cdh11/Nrg1	7
Up_in_Mutant	GO:0061384	heart trabecula morphogenesis	3/119	36/28832	0.0833333333333333	20.1904761904762	7.41711423074149	0.000443139372523542	0.0179762315105049	0.0135328058639034	S1pr1/Tgfbr1/Nrg1	3
Up_in_Mutant	GO:0051149	positive regulation of muscle cell differentiation	4/119	86/28832	0.0465116279069768	11.2691029900332	6.13984026678498	0.000451223394519651	0.0179762315105049	0.0135328058639034	Ccn4/Cyp26b1/Nrg1/Tmsb4x	4
Up_in_Mutant	GO:0055021	regulation of cardiac muscle tissue growth	4/119	86/28832	0.0465116279069768	11.2691029900332	6.13984026678498	0.000451223394519651	0.0179762315105049	0.0135328058639034	Gja1/Ccn4/Tgfbr1/Nrg1	4
Up_in_Mutant	GO:0050678	regulation of epithelial cell proliferation	8/119	434/28832	0.0184331797235023	4.4660961158657	4.68387867615609	0.000452277900193739	0.0179762315105049	0.0135328058639034	Gja1/Sox9/Dicer1/Myc/Gli2/Sulf2/Tgfbr1/Cdk6	8
Up_in_Mutant	GO:0031099	regeneration	6/119	236/28832	0.0254237288135593	6.15980629539952	5.12390186792187	0.000453397994673261	0.0179762315105049	0.0135328058639034	Gja1/Dicer1/Nefl/Sulf2/Cebpb/Nrg1	6
Up_in_Mutant	GO:0002761	regulation of myeloid leukocyte differentiation	5/119	154/28832	0.0324675324675325	7.86641929499072	5.50022300748086	0.000456005872763141	0.0179762315105049	0.0135328058639034	Myc/Mafb/Cebpb/Cdk6/Hoxa7	5
Up_in_Mutant	GO:0030500	regulation of bone mineralization	4/119	90/28832	0.0444444444444444	10.768253968254	5.97508039244214	0.000536104148211583	0.0204173901869733	0.015370550690027	Gja1/Sox9/S1pr1/Tent5a	4
Up_in_Mutant	GO:2000736	regulation of stem cell differentiation	4/119	90/28832	0.0444444444444444	10.768253968254	5.97508039244214	0.000536104148211583	0.0204173901869733	0.015370550690027	Sox9/Dicer1/Cdk6/Tmsb4x	4
Up_in_Mutant	GO:0060042	retina morphogenesis in camera-type eye	4/119	91/28832	0.043956043956044	10.6499215070644	5.93550380701321	0.000558979874552782	0.0206621115263797	0.0155547809818435	Sox9/Sdk2/Thrb/Fat3	4
Up_in_Mutant	GO:0002066	columnar/cuboidal epithelial cell development	3/119	39/28832	0.0769230769230769	18.6373626373626	7.09555772561427	0.000562117006463098	0.0206621115263797	0.0155547809818435	Gja1/Dicer1/Kcnma1	3
Up_in_Mutant	GO:2000146	negative regulation of cell motility	7/119	344/28832	0.0203488372093023	4.93023255813954	4.72096236461135	0.000578964797740273	0.0206621115263797	0.0155547809818435	Srgap1/Gja1/Stc1/Tgfbr1/Hoxa7/Cdh11/Nrg1	7
Up_in_Mutant	GO:0007588	excretion	3/119	40/28832	0.075	18.1714285714286	6.99623767390946	0.000605871845141375	0.0206621115263797	0.0155547809818435	Kcnma1/Stc1/Corin	3
Up_in_Mutant	GO:0021522	spinal cord motor neuron differentiation	3/119	40/28832	0.075	18.1714285714286	6.99623767390946	0.000605871845141375	0.0206621115263797	0.0155547809818435	Dicer1/Gli2/Lmo4	3
Up_in_Mutant	GO:0060420	regulation of heart growth	4/119	93/28832	0.0430107526881721	10.42089093702	5.85816598066758	0.000606798466185142	0.0206621115263797	0.0155547809818435	Gja1/Ccn4/Tgfbr1/Nrg1	4
Up_in_Mutant	GO:0045667	regulation of osteoblast differentiation	5/119	164/28832	0.0304878048780488	7.38675958188153	5.28041240470626	0.000606958188180628	0.0206621115263797	0.0155547809818435	Sox9/Ccn4/Cebpb/Cdk6/Tent5a	5
Up_in_Mutant	GO:0030217	T cell differentiation	7/119	348/28832	0.0201149425287356	4.8735632183908	4.6801937246024	0.000619799667446661	0.0206621115263797	0.0155547809818435	Dicer1/Fzd8/Mafb/Prex1/Shb/Cdk6/Cyp26b1	7
Up_in_Mutant	GO:0001558	regulation of cell growth	8/119	456/28832	0.0175438596491228	4.25062656641604	4.50441050112427	0.000625288644323019	0.0206621115263797	0.0155547809818435	Gja1/Gng4/Ccn4/Dcbld2/Cdh4/Tgfbr1/Syt17/Nrg1	8
Up_in_Mutant	GO:0048665	neuron fate specification	3/119	41/28832	0.0731707317073171	17.7282229965157	6.90044996409898	0.000651744008239979	0.0208069103881188	0.0156637879716614	Sox9/Gli2/Lmo4	3
Up_in_Mutant	GO:0062149	detection of stimulus involved in sensory perception of pain	3/119	41/28832	0.0731707317073171	17.7282229965157	6.90044996409898	0.000651744008239979	0.0208069103881188	0.0156637879716614	Scn1a/Grin2b/Nrg1	3
Up_in_Mutant	GO:2000628	regulation of miRNA metabolic process	4/119	95/28832	0.0421052631578947	10.2015037593985	5.78314318069855	0.000657450216981057	0.0208069103881188	0.0156637879716614	Sox9/Dicer1/Myc/Tgfbr1	4
Up_in_Mutant	GO:0048593	camera-type eye morphogenesis	5/119	168/28832	0.0297619047619048	7.2108843537415	5.19761053879921	0.000676798158576539	0.0211217425322428	0.0159007988425804	Sox9/Sdk2/Foxf2/Thrb/Fat3	5
Up_in_Mutant	GO:0045638	negative regulation of myeloid cell differentiation	4/119	97/28832	0.0412371134020619	9.99116347569956	5.71031687544154	0.000711027738211422	0.0218860181885077	0.016476158259636	Myc/Mafb/Cdk6/Hoxa7	4
Up_in_Mutant	GO:0060509	type I pneumocyte differentiation	2/119	10/28832	0.2	48.4571428571429	9.66281310092367	0.000743883097139539	0.0221744275495668	0.0166932776202908	Sox9/Thrb	2
Up_in_Mutant	GO:0030224	monocyte differentiation	3/119	43/28832	0.0697674418604651	16.9036544850498	6.71864846021123	0.000750002889971996	0.0221744275495668	0.0166932776202908	Myc/Cdk6/Hoxa7	3
Up_in_Mutant	GO:0099560	synaptic membrane adhesion	3/119	43/28832	0.0697674418604651	16.9036544850498	6.71864846021123	0.000750002889971996	0.0221744275495668	0.0166932776202908	Pcdh8/Elfn1/Nrg1	3
Up_in_Mutant	GO:0040013	negative regulation of locomotion	7/119	362/28832	0.0193370165745856	4.68508287292818	4.54225863305795	0.000781083175430251	0.0225012037845099	0.0169392802013011	Srgap1/Gja1/Stc1/Tgfbr1/Hoxa7/Cdh11/Nrg1	7
Up_in_Mutant	GO:0051146	striated muscle cell differentiation	7/119	362/28832	0.0193370165745856	4.68508287292818	4.54225863305795	0.000781083175430251	0.0225012037845099	0.0169392802013011	Dicer1/Myc/Ccn4/Csrp1/Hottip/Cyp26b1/Nrg1	7
Up_in_Mutant	GO:0030098	lymphocyte differentiation	8/119	473/28832	0.0169133192389006	4.09785563273935	4.3733107442337	0.000792729496008932	0.0225476351586338	0.0169742345114771	Dicer1/Nfam1/Fzd8/Mafb/Prex1/Shb/Cdk6/Cyp26b1	8
Up_in_Mutant	GO:0001654	eye development	8/119	475/28832	0.0168421052631579	4.0806015037594	4.35829110188358	0.000814596659496995	0.0228799836736218	0.017224431997522	Gja1/Sox9/Sdk2/Rhoj/Foxf2/Thrb/Tgfbr1/Fat3	8
Up_in_Mutant	GO:0150063	visual system development	8/119	478/28832	0.0167364016736402	4.05499103407053	4.33591509213332	0.000848305515832764	0.0234507949889776	0.0176541482431719	Gja1/Sox9/Sdk2/Rhoj/Foxf2/Thrb/Tgfbr1/Fat3	8
Up_in_Mutant	GO:0030856	regulation of epithelial cell differentiation	5/119	177/28832	0.0282485875706215	6.84422921711057	5.02085542582962	0.000855792251489168	0.0234507949889776	0.0176541482431719	Sox9/Dicer1/Cebpb/Tgfbr1/Hoxa7	5
Up_in_Mutant	GO:0021520	spinal cord motor neuron cell fate specification	2/119	11/28832	0.181818181818182	44.0519480519481	9.19387671321382	0.000906736800904245	0.0237807877012826	0.0179025722418013	Gli2/Lmo4	2
Up_in_Mutant	GO:0060052	neurofilament cytoskeleton organization	2/119	11/28832	0.181818181818182	44.0519480519481	9.19387671321382	0.000906736800904245	0.0237807877012826	0.0179025722418013	Nefm/Nefl	2
Up_in_Mutant	GO:0090184	positive regulation of kidney development	2/119	11/28832	0.181818181818182	44.0519480519481	9.19387671321382	0.000906736800904245	0.0237807877012826	0.0179025722418013	Sox9/Myc	2
Up_in_Mutant	GO:0009612	response to mechanical stimulus	6/119	270/28832	0.0222222222222222	5.38412698412699	4.65945098705873	0.000915365635196698	0.0237807877012826	0.0179025722418013	Gja1/Sox9/Mapk8/Myc/Scn1a/Grin2b	6
Up_in_Mutant	GO:0003407	neural retina development	4/119	104/28832	0.0384615384615385	9.31868131868132	5.47119897098349	0.000922931443589592	0.0237807877012826	0.0179025722418013	Sox9/Sdk2/Thrb/Fat3	4
Up_in_Mutant	GO:0048880	sensory system development	8/119	485/28832	0.0164948453608247	3.99646539027982	4.2844061259279	0.000931334809841063	0.0237807877012826	0.0179025722418013	Gja1/Sox9/Sdk2/Rhoj/Foxf2/Thrb/Tgfbr1/Fat3	8
Up_in_Mutant	GO:0031589	cell-substrate adhesion	7/119	376/28832	0.0186170212765957	4.51063829787234	4.41120388171908	0.000973929123076344	0.024588974601714	0.0185109887733138	Dicer1/Onecut2/Prex1/Cdk6/Hoxa7/Antxr1/Cdh11	7
Up_in_Mutant	GO:0072091	regulation of stem cell proliferation	4/119	107/28832	0.0373831775700935	9.05740987983978	5.37553105504335	0.00102605679589661	0.0256172180042188	0.0192850674971446	Gja1/Sox9/Gli2/Tgfbr1	4
Up_in_Mutant	GO:0021675	nerve development	4/119	108/28832	0.037037037037037	8.97354497354497	5.3444733415222	0.00106215867900377	0.0260152101573913	0.0195846826050771	Dicer1/Mafb/Sulf2/Scn1a	4
Up_in_Mutant	GO:0043583	ear development	6/119	279/28832	0.021505376344086	5.21044546850999	4.54954876265991	0.00108352390294168	0.0260152101573913	0.0195846826050771	Sox9/Dicer1/Kcnma1/Myc/Gli2/Mafb	6
Up_in_Mutant	GO:0010624	regulation of Schwann cell proliferation	2/119	12/28832	0.166666666666667	40.3809523809524	8.78403177033594	0.00108514865282292	0.0260152101573913	0.0195846826050771	Dicer1/Nrg1	2
Up_in_Mutant	GO:0060219	camera-type eye photoreceptor cell differentiation	3/119	49/28832	0.0612244897959184	14.8338192419825	6.23930413968088	0.00109971572336696	0.0260152101573913	0.0195846826050771	Sox9/Sdk2/Thrb	3
Up_in_Mutant	GO:0051962	positive regulation of nervous system development	7/119	384/28832	0.0182291666666667	4.41666666666667	4.33916736462686	0.0010998864997562	0.0260152101573913	0.0195846826050771	Dicer1/Lrrn3/Mapk8/Nefl/Myc/Cdh4/Nrg1	7
Up_in_Mutant	GO:0010586	miRNA metabolic process	4/119	110/28832	0.0363636363636364	8.81038961038961	5.28354913451907	0.00113702254213456	0.026613433876837	0.0200350353641473	Sox9/Dicer1/Myc/Tgfbr1	4
Up_in_Mutant	GO:0048608	reproductive structure development	7/119	389/28832	0.0179948586118252	4.3598971722365	4.29513812413977	0.00118489057704962	0.0274479291405205	0.0206632572687871	Gja1/Sox9/Dicer1/Foxf2/Gli2/Cebpb/Tgfbr1	7
Up_in_Mutant	GO:0009268	response to pH	3/119	51/28832	0.0588235294117647	14.2521008403361	6.09790885227496	0.00123560047519903	0.0280262956993377	0.0210986612272905	Gja1/Kcnma1/Tg	3
Up_in_Mutant	GO:0085029	extracellular matrix assembly	3/119	51/28832	0.0588235294117647	14.2521008403361	6.09790885227496	0.00123560047519903	0.0280262956993377	0.0210986612272905	Sox9/Tgfbr1/Antxr1	3
Up_in_Mutant	GO:0061458	reproductive system development	7/119	394/28832	0.0177664974619289	4.30456852791878	4.25184473189759	0.00127496993434626	0.0280262956993377	0.0210986612272905	Gja1/Sox9/Dicer1/Foxf2/Gli2/Cebpb/Tgfbr1	7
Up_in_Mutant	GO:0014010	Schwann cell proliferation	2/119	13/28832	0.153846153846154	37.2747252747253	8.42171233549613	0.00127898962382621	0.0280262956993377	0.0210986612272905	Dicer1/Nrg1	2
Up_in_Mutant	GO:2000849	regulation of glucocorticoid secretion	2/119	13/28832	0.153846153846154	37.2747252747253	8.42171233549613	0.00127898962382621	0.0280262956993377	0.0210986612272905	Galr1/Nrg1	2
Up_in_Mutant	GO:0007517	muscle organ development	7/119	395/28832	0.0177215189873418	4.29367088607595	4.24327235615833	0.00129361306357262	0.0280262956993377	0.0210986612272905	Gja1/Myc/S1pr1/Tgfbr1/Hottip/Cyp26b1/Nrg1	7
Up_in_Mutant	GO:0048738	cardiac muscle tissue development	6/119	289/28832	0.0207612456747405	5.03015323776569	4.43286719554315	0.0012971672241794	0.0280262956993377	0.0210986612272905	Gja1/Dicer1/Ccn4/S1pr1/Tgfbr1/Nrg1	6
Up_in_Mutant	GO:0030522	intracellular receptor signaling pathway	7/119	396/28832	0.0176767676767677	4.28282828282828	4.23472833506591	0.00131246918840997	0.0280868406319734	0.0211442404588955	Kcnk13/Ipo5/Thrb/Mapk8/Dhrs3/Mn1/Cyp26b1	7
Up_in_Mutant	GO:0060043	regulation of cardiac muscle cell proliferation	3/119	53/28832	0.0566037735849057	13.7142857142857	5.96425358269523	0.0013816202760268	0.0285797556545512	0.0215153150806286	Gja1/Tgfbr1/Nrg1	3
Up_in_Mutant	GO:0001708	cell fate specification	4/119	116/28832	0.0344827586206897	8.35467980295566	5.10969338452531	0.00138373311060484	0.0285797556545512	0.0215153150806286	Sox9/Gli2/Lmo4/Tbx15	4
Up_in_Mutant	GO:0033002	muscle cell proliferation	6/119	293/28832	0.0204778156996587	4.96148220380302	4.38769258515659	0.00139110354780757	0.0285797556545512	0.0215153150806286	Gja1/Myc/Ccn4/S1pr1/Tgfbr1/Nrg1	6
Up_in_Mutant	GO:0021510	spinal cord development	4/119	117/28832	0.0341880341880342	8.28327228327228	5.08193510690947	0.0014281992313799	0.0285797556545512	0.0215153150806286	Dicer1/Nefl/Gli2/Lmo4	4
Up_in_Mutant	GO:0002573	myeloid leukocyte differentiation	6/119	295/28832	0.0203389830508475	4.92784503631961	4.36541206147553	0.00143997699809401	0.0285797556545512	0.0215153150806286	Myc/Ccn4/Mafb/Cebpb/Cdk6/Hoxa7	6
Up_in_Mutant	GO:1902903	regulation of supramolecular fiber organization	7/119	403/28832	0.0173697270471464	4.20843672456576	4.17569969979453	0.00145056850228825	0.0285797556545512	0.0215153150806286	Gja1/Mapk8/Eml4/Prex1/S1pr1/Tgfbr1/Capza2	7
Up_in_Mutant	GO:0031018	endocrine pancreas development	3/119	54/28832	0.0555555555555556	13.4603174603175	5.90010487510948	0.00145851665247347	0.0285797556545512	0.0215153150806286	Sox9/Onecut2/Cdk6	3
Up_in_Mutant	GO:0050974	detection of mechanical stimulus involved in sensory perception	3/119	54/28832	0.0555555555555556	13.4603174603175	5.90010487510948	0.00145851665247347	0.0285797556545512	0.0215153150806286	Myc/Scn1a/Grin2b	3
