direction	loop_type_extended	n	pct	filter_label
up_in_mutant	Active_Promoter-Poised_Enhancer	1	0.0136986301369863	All loops
up_in_mutant	Bivalent_Promoter-CTCF_Site	1	0.0136986301369863	All loops
up_in_mutant	CTCF_Site-CTCF_Site	26	0.3561643835616438	All loops
up_in_mutant	CTCF_Site-Other	14	0.1917808219178082	All loops
up_in_mutant	Other-Other	2	0.0273972602739726	All loops
up_in_mutant	Poised_Enhancer-CTCF_Site	6	0.0821917808219178	All loops
up_in_mutant	Poised_Enhancer-Poised_Enhancer	2	0.0273972602739726	All loops
up_in_mutant	Polycomb-CTCF_Site	1	0.0136986301369863	All loops
up_in_mutant	Polycomb-Other	1	0.0136986301369863	All loops
up_in_mutant	Polycomb-Poised_Enhancer	2	0.0273972602739726	All loops
up_in_mutant	Polycomb-Polycomb	1	0.0136986301369863	All loops
up_in_mutant	Repressed_Promoter-CTCF_Site	2	0.0273972602739726	All loops
up_in_mutant	Repressed_Promoter-Other	2	0.0273972602739726	All loops
up_in_mutant	Repressed_Promoter-Poised_Enhancer	2	0.0273972602739726	All loops
up_in_mutant	Repressed_Promoter-Polycomb	1	0.0136986301369863	All loops
up_in_mutant	Repressed_Promoter-Repressed_Promoter	1	0.0136986301369863	All loops
down_in_mutant	Active_Enhancer-Active_Enhancer	1	0.011904761904761904	≥1 CTCF anchor
down_in_mutant	Active_Enhancer-CTCF_Site	1	0.011904761904761904	≥1 CTCF anchor
down_in_mutant	Active_Promoter-Active_Enhancer	1	0.011904761904761904	≥1 CTCF anchor
down_in_mutant	Active_Promoter-Active_Promoter	2	0.023809523809523808	≥1 CTCF anchor
down_in_mutant	Active_Promoter-CTCF_Site	1	0.011904761904761904	≥1 CTCF anchor
down_in_mutant	Active_Promoter-Poised_Enhancer	1	0.011904761904761904	≥1 CTCF anchor
down_in_mutant	Active_Promoter-Polycomb	1	0.011904761904761904	≥1 CTCF anchor
down_in_mutant	CTCF_Site-CTCF_Site	2	0.023809523809523808	≥1 CTCF anchor
down_in_mutant	CTCF_Site-Other	1	0.011904761904761904	≥1 CTCF anchor
down_in_mutant	Poised_Enhancer-CTCF_Site	3	0.03571428571428571	≥1 CTCF anchor
down_in_mutant	Poised_Enhancer-Poised_Enhancer	1	0.011904761904761904	≥1 CTCF anchor
down_in_mutant	Polycomb-CTCF_Site	3	0.03571428571428571	≥1 CTCF anchor
down_in_mutant	Polycomb-Other	2	0.023809523809523808	≥1 CTCF anchor
down_in_mutant	Polycomb-Poised_Enhancer	3	0.03571428571428571	≥1 CTCF anchor
down_in_mutant	Polycomb-Polycomb	3	0.03571428571428571	≥1 CTCF anchor
down_in_mutant	Repressed_Promoter-Bivalent_Promoter	1	0.011904761904761904	≥1 CTCF anchor
down_in_mutant	Repressed_Promoter-Other	1	0.011904761904761904	≥1 CTCF anchor
down_in_mutant	Repressed_Promoter-Polycomb	15	0.17857142857142858	≥1 CTCF anchor
down_in_mutant	Repressed_Promoter-Repressed_Promoter	41	0.4880952380952381	≥1 CTCF anchor
up_in_mutant	Active_Enhancer-Active_Enhancer	1	0.014084507042253521	≥1 CTCF anchor
up_in_mutant	Active_Enhancer-CTCF_Site	3	0.04225352112676056	≥1 CTCF anchor
up_in_mutant	Active_Promoter-Active_Enhancer	2	0.028169014084507043	≥1 CTCF anchor
up_in_mutant	Active_Promoter-CTCF_Site	1	0.014084507042253521	≥1 CTCF anchor
up_in_mutant	Active_Promoter-Other	1	0.014084507042253521	≥1 CTCF anchor
up_in_mutant	Active_Promoter-Poised_Enhancer	1	0.014084507042253521	≥1 CTCF anchor
up_in_mutant	Bivalent_Promoter-CTCF_Site	1	0.014084507042253521	≥1 CTCF anchor
up_in_mutant	CTCF_Site-CTCF_Site	26	0.36619718309859156	≥1 CTCF anchor
up_in_mutant	CTCF_Site-Other	14	0.19718309859154928	≥1 CTCF anchor
up_in_mutant	Poised_Enhancer-CTCF_Site	6	0.08450704225352113	≥1 CTCF anchor
up_in_mutant	Poised_Enhancer-Poised_Enhancer	2	0.028169014084507043	≥1 CTCF anchor
up_in_mutant	Polycomb-CTCF_Site	1	0.014084507042253521	≥1 CTCF anchor
up_in_mutant	Polycomb-Other	1	0.014084507042253521	≥1 CTCF anchor
up_in_mutant	Polycomb-Poised_Enhancer	2	0.028169014084507043	≥1 CTCF anchor
up_in_mutant	Polycomb-Polycomb	1	0.014084507042253521	≥1 CTCF anchor
up_in_mutant	Repressed_Promoter-CTCF_Site	2	0.028169014084507043	≥1 CTCF anchor
up_in_mutant	Repressed_Promoter-Other	2	0.028169014084507043	≥1 CTCF anchor
up_in_mutant	Repressed_Promoter-Poised_Enhancer	2	0.028169014084507043	≥1 CTCF anchor
up_in_mutant	Repressed_Promoter-Polycomb	1	0.014084507042253521	≥1 CTCF anchor
up_in_mutant	Repressed_Promoter-Repressed_Promoter	1	0.014084507042253521	≥1 CTCF anchor
